##Wavelenght  51000.535
lambda	Flux
6413.1778	 0.017492
6413.2178	 0.014395
6413.2578	 0.016203
6413.2978	 0.016457
6413.3378	 0.014114
6427.3101	 0.006298
6427.3516	 0.012101
6427.3931	 0.014213
6427.4351	 0.009029
6427.4766	 0.012076
6427.5181	 0.010942
6427.5596	 0.005637
6427.6016	 0.012502
6427.6431	 0.005847
6427.6846	 0.015553
6427.7261	 0.013671
6427.7681	 0.006949
6427.8096	 0.005741
6427.8511	 0.012489
6427.8926	 0.019092
6427.9341	 0.010151
6427.9761	 0.011079
6428.0176	 0.013114
6428.0591	 0.003763
6428.1006	 0.004953
6428.1426	 0.011462
6428.1841	 0.011652
6428.2256	 0.010208
6428.2671	 0.012280
6428.3091	 0.008651
6428.3506	 0.009929
6428.3921	 0.005285
6428.4336	 0.004118
6428.4751	 0.004279
6428.5171	 0.015153
6428.5586	 0.012716
6428.6001	 0.013105
6428.6416	 0.011979
6428.6836	 0.012399
6428.7251	 0.012843
6428.7666	 0.012729
6428.8081	 0.013675
6428.8501	 0.009909
6428.8916	 0.016751
6428.9331	 0.010160
6428.9746	 0.006668
6429.0161	 0.011881
6429.0581	 0.017265
6429.0996	 0.018495
6429.1411	 0.020708
6429.1826	 0.019028
6429.2246	 0.011500
6429.2661	 0.015140
6429.3076	 0.011560
6429.3491	 0.017128
6429.3911	 0.021721
6429.4326	 0.025388
6429.4741	 0.034948
6429.5156	 0.045600
6429.5571	 0.048573
6429.5991	 0.043795
6429.6406	 0.055122
6429.6821	 0.057258
6429.7236	 0.049452
6429.7656	 0.056523
6429.8071	 0.060587
6429.8486	 0.064772
6429.8901	 0.070036
6429.9316	 0.071180
6429.9736	 0.071488
6430.0151	 0.069121
6430.0566	 0.075782
6430.0981	 0.073797
6430.1401	 0.069196
6430.1816	 0.072674
6430.2231	 0.077899
6430.2646	 0.079629
6430.3066	 0.079102
6430.3481	 0.077877
6430.3896	 0.083827
6430.4312	 0.076124
6430.4727	 0.070227
6430.5146	 0.075380
6430.5562	 0.076232
6430.5977	 0.078171
6430.6392	 0.081275
6430.6812	 0.086037
6430.7227	 0.081332
6430.7642	 0.084064
6430.8057	 0.084697
6430.8477	 0.085952
6430.8892	 0.082569
6430.9307	 0.078377
6430.9722	 0.076811
6431.0137	 0.078460
6431.0557	 0.079282
6431.0972	 0.084014
6431.1387	 0.084915
6431.1802	 0.085031
6431.2222	 0.087723
6431.2637	 0.076024
6431.3052	 0.080618
6431.3467	 0.081592
6431.3887	 0.084396
6431.4302	 0.086609
6431.4717	 0.087110
6431.5132	 0.086528
6431.5547	 0.090099
6431.5967	 0.091341
6431.6382	 0.091143
6431.6797	 0.088952
6431.7212	 0.090223
6431.7632	 0.094412
6431.8047	 0.088345
6431.8462	 0.087836
6431.8877	 0.082754
6431.9297	 0.085269
6431.9712	 0.080368
6432.0127	 0.072928
6432.0542	 0.075043
6432.0957	 0.070736
6432.1377	 0.067685
6432.1792	 0.064295
6432.2207	 0.059139
6432.2622	 0.051363
6432.3042	 0.050542
6432.3457	 0.050988
6432.3872	 0.053836
6432.4287	 0.052599
6432.4707	 0.047573
6432.5122	 0.043644
6432.5537	 0.046250
6432.5952	 0.044414
6432.6367	 0.039411
6432.6787	 0.050905
6432.7202	 0.045662
6432.7617	 0.041439
6432.8032	 0.043603
6432.8452	 0.044468
6432.8867	 0.046011
6432.9282	 0.040660
6432.9697	 0.039092
6433.0117	 0.044363
6433.0532	 0.045734
6433.0947	 0.044726
6433.1362	 0.040929
6433.1777	 0.037384
6433.2197	 0.043441
6433.2612	 0.043257
6433.3027	 0.043334
6433.3442	 0.047475
6433.3862	 0.042421
6433.4277	 0.039517
6433.4692	 0.035992
6433.5107	 0.036943
6433.5527	 0.034991
6433.5942	 0.026656
6433.6357	 0.035731
6433.6772	 0.037902
6433.7188	 0.042152
6433.7607	 0.041761
6433.8022	 0.036046
6433.8438	 0.031051
6433.8853	 0.026769
6433.9272	 0.023066
6433.9688	 0.019265
6434.0103	 0.020743
6434.0518	 0.024046
6434.0938	 0.026899
6434.1353	 0.020077
6434.1768	 0.015446
6434.2183	 0.013444
6434.2598	 0.007092
6434.3018	 0.012505
6434.3433	 0.016891
6434.3848	 0.017268
6434.4263	 0.010665
6434.4683	 0.016655
6434.5098	 0.010407
6434.5513	 0.012156
6434.5928	 0.013586
6434.6343	 0.010183
6434.6763	 0.008872
6434.7178	 0.008520
6434.7593	 0.008959
6434.8008	 0.010715
6434.8428	 0.014440
6434.8843	 0.015407
6434.9258	 0.009416
6434.9673	 0.011507
6435.0093	 0.011109
6437.0068	 0.021348
6437.0483	 0.025027
6437.0898	 0.020880
6437.1313	 0.022129
6437.1733	 0.026557
6437.2148	 0.024865
6437.2563	 0.022718
6437.2979	 0.019600
6437.3394	 0.024325
6437.3813	 0.028121
6437.4229	 0.032062
6437.4644	 0.028830
6437.5059	 0.039248
6437.5479	 0.045299
6437.5894	 0.049047
6437.6309	 0.051344
6437.6724	 0.055557
6437.7144	 0.063756
6437.7559	 0.068382
6437.7974	 0.073336
6437.8389	 0.072080
6437.8804	 0.075253
6437.9224	 0.079331
6437.9639	 0.084150
6438.0054	 0.087207
6438.0469	 0.090712
6438.0889	 0.096154
6438.1304	 0.095231
6438.1719	 0.101195
6438.2134	 0.104930
6438.2554	 0.108904
6438.2969	 0.114851
6438.3384	 0.111002
6438.3799	 0.112810
6438.4214	 0.112362
6438.4634	 0.100159
6438.5049	 0.106859
6438.5464	 0.109372
6438.5879	 0.111996
6438.6299	 0.114211
6438.6714	 0.115002
6438.7129	 0.113690
6438.7544	 0.119807
6438.7964	 0.115768
6438.8379	 0.117704
6438.8794	 0.117948
6438.9209	 0.116045
6438.9624	 0.117456
6439.0044	 0.113056
6439.0459	 0.107265
6439.0874	 0.113011
6439.1289	 0.114594
6439.1709	 0.113260
6439.2124	 0.117380
6439.2539	 0.116786
6439.2954	 0.105585
6439.3374	 0.100547
6439.3789	 0.101977
6439.4204	 0.110743
6439.4619	 0.107420
6439.5034	 0.103143
6439.5454	 0.104238
6439.5869	 0.106630
6439.6284	 0.109721
6439.6699	 0.106984
6439.7119	 0.098113
6439.7534	 0.096021
6439.7949	 0.093698
6439.8364	 0.094459
6439.8779	 0.095915
6439.9199	 0.096817
6439.9614	 0.096952
6440.0029	 0.098407
6440.0444	 0.094697
6440.0864	 0.087638
6440.1279	 0.082577
6440.1694	 0.076624
6440.2109	 0.064793
6440.2529	 0.065165
6440.2944	 0.066696
6440.3359	 0.064201
6440.3774	 0.052959
6440.4194	 0.046360
6440.4609	 0.043319
6440.5024	 0.038913
6440.5439	 0.031229
6440.5854	 0.024053
6440.6274	 0.017845
6440.6689	 0.019488
6440.7104	 0.016217
6440.7520	 0.014438
6440.7939	 0.016823
6440.8354	 0.017525
6440.8770	 0.014368
6440.9185	 0.016216
6440.9600	 0.016436
7509.0448	 0.007218
7509.0931	 0.004295
7509.1415	 0.002349
7509.1899	 0.001494
7509.2383	 0.009250
7509.2867	 0.021579
7509.3351	 0.023631
7509.3835	 0.026658
7509.4319	 0.031578
7509.4802	 0.030718
7509.5286	 0.033063
7509.5770	 0.039570
7509.6254	 0.045472
7509.6738	 0.048592
7509.7222	 0.050135
7509.7706	 0.053941
7509.8189	 0.058695
7509.8673	 0.061176
7509.9157	 0.066019
7509.9641	 0.072891
7510.0125	 0.076315
7510.0609	 0.071766
7510.1093	 0.068977
7510.1577	 0.074552
7510.2060	 0.078116
7510.2544	 0.078430
7510.3028	 0.079328
7510.3512	 0.076498
7510.3996	 0.078663
7510.4480	 0.078376
7510.4964	 0.081480
7510.5448	 0.085358
7510.5931	 0.081960
7510.6415	 0.078179
7510.6899	 0.075653
7510.7383	 0.077097
7510.7867	 0.084756
7510.8351	 0.086009
7510.8835	 0.084941
7510.9319	 0.086026
7510.9802	 0.090631
7511.0286	 0.096846
7511.0770	 0.095469
7511.1254	 0.093634
7511.1738	 0.093375
7511.2222	 0.094182
7511.2706	 0.093700
7511.3190	 0.089801
7511.3673	 0.084965
7511.4157	 0.083679
7511.4641	 0.091786
7511.5125	 0.095515
7511.5609	 0.088192
7511.6093	 0.084276
7511.6577	 0.088242
7511.7061	 0.084873
7511.7544	 0.081659
7511.8028	 0.079507
7511.8512	 0.079872
7511.8996	 0.079999
7511.9480	 0.081374
7511.9964	 0.076686
7512.0448	 0.081834
7512.0932	 0.083382
7512.1415	 0.077167
7512.1899	 0.079465
7512.2383	 0.073060
7512.2867	 0.068102
7512.3351	 0.062080
7512.3835	 0.064061
7512.4319	 0.063250
7512.4803	 0.060722
7512.5286	 0.058989
7512.5770	 0.053725
7512.6254	 0.044458
7512.6738	 0.038077
7512.7222	 0.029120
7512.7706	 0.029058
7512.8190	 0.029698
7512.8674	 0.029440
7512.9157	 0.026964
7512.9641	 0.023417
7513.0125	 0.027190
7513.0609	 0.027639
7513.1093	 0.025398
7513.1577	 0.026705
