##Wavelenght  51094.383
lambda	Flux
6413.2345	 0.030035
6413.2742	 0.032699
6413.3138	 0.024561
6413.3534	 0.016896
6413.3930	 0.021745
6427.5003	 0.011876
6427.5400	 0.009723
6427.5796	 0.010467
6427.6192	 0.007144
6427.6589	 0.012004
6427.6985	 0.016929
6427.7381	 0.006230
6427.7777	 0.013272
6427.8174	 0.008296
6427.8570	 0.006867
6427.8966	 0.005165
6427.9362	 0.011817
6427.9759	 0.009444
6428.0155	 0.006711
6428.0551	 0.009947
6428.0948	 0.008720
6428.1344	 0.007412
6428.1740	 0.008966
6428.2136	 0.009475
6428.2533	 0.008042
6428.2929	 0.003572
6428.3325	 0.001550
6428.3721	 0.005338
6428.4118	 0.010732
6428.4514	 0.015157
6428.4910	 0.010937
6428.5307	 0.014598
6428.5703	 0.009192
6428.6099	 0.013180
6428.6495	 0.016213
6428.6892	 0.006258
6428.7288	 0.013012
6428.7684	 0.011425
6428.8080	 0.011257
6428.8477	 0.007502
6428.8873	 0.009945
6428.9269	 0.016646
6428.9666	 0.011721
6429.0062	 0.009549
6429.0458	 0.010321
6429.0854	 0.007388
6429.1251	 0.011298
6429.1647	 0.011052
6429.2043	 0.010435
6429.2439	 0.017199
6429.2836	 0.019671
6429.3232	 0.024806
6429.3628	 0.024196
6429.4025	 0.029448
6429.4421	 0.031753
6429.4817	 0.037300
6429.5213	 0.036596
6429.5610	 0.039016
6429.6006	 0.049749
6429.6402	 0.056559
6429.6798	 0.058400
6429.7195	 0.062563
6429.7591	 0.064914
6429.7987	 0.067275
6429.8384	 0.067330
6429.8780	 0.066396
6429.9176	 0.070267
6429.9572	 0.068673
6429.9969	 0.070588
6430.0365	 0.067201
6430.0761	 0.069570
6430.1157	 0.080657
6430.1554	 0.073308
6430.1950	 0.071352
6430.2346	 0.078729
6430.2743	 0.074192
6430.3139	 0.074693
6430.3535	 0.071600
6430.3931	 0.076284
6430.4328	 0.080693
6430.4724	 0.077518
6430.5120	 0.078318
6430.5516	 0.085073
6430.5913	 0.089496
6430.6309	 0.090794
6430.6705	 0.094712
6430.7102	 0.095890
6430.7498	 0.092017
6430.7894	 0.088693
6430.8290	 0.080129
6430.8687	 0.086282
6430.9083	 0.086622
6430.9479	 0.092765
6430.9875	 0.086789
6431.0272	 0.089281
6431.0668	 0.092427
6431.1064	 0.091650
6431.1461	 0.092882
6431.1857	 0.085763
6431.2253	 0.086306
6431.2649	 0.091773
6431.3046	 0.093095
6431.3442	 0.094683
6431.3838	 0.092464
6431.4234	 0.087468
6431.4631	 0.091262
6431.5027	 0.095839
6431.5423	 0.091743
6431.5820	 0.093783
6431.6216	 0.096505
6431.6612	 0.089953
6431.7008	 0.090629
6431.7405	 0.095883
6431.7801	 0.092226
6431.8197	 0.090863
6431.8593	 0.081265
6431.8990	 0.083017
6431.9386	 0.084213
6431.9782	 0.077699
6432.0179	 0.074356
6432.0575	 0.076141
6432.0971	 0.073667
6432.1367	 0.070063
6432.1764	 0.064036
6432.2160	 0.056505
6432.2556	 0.057759
6432.2952	 0.058772
6432.3349	 0.053413
6432.3745	 0.049254
6432.4141	 0.044392
6432.4538	 0.044439
6432.4934	 0.041011
6432.5330	 0.043788
6432.5726	 0.046420
6432.6123	 0.046240
6432.6519	 0.049304
6432.6915	 0.049857
6432.7311	 0.054250
6432.7708	 0.050096
6432.8104	 0.042450
6432.8500	 0.043464
6432.8897	 0.043807
6432.9293	 0.044730
6432.9689	 0.046257
6433.0085	 0.042957
6433.0482	 0.040407
6433.0878	 0.045102
6433.1274	 0.051626
6433.1670	 0.047943
6433.2067	 0.046231
6433.2463	 0.057985
6433.2859	 0.060884
6433.3256	 0.066366
6433.3652	 0.055047
6433.4048	 0.050260
6433.4444	 0.044162
6433.4841	 0.046415
6433.5237	 0.046829
6433.5633	 0.041968
6433.6029	 0.038184
6433.6426	 0.034039
6433.6822	 0.040725
6433.7218	 0.037277
6433.7615	 0.030473
6433.8011	 0.033202
6433.8407	 0.030718
6433.8803	 0.029291
6433.9200	 0.031269
6433.9596	 0.027193
6433.9992	 0.027274
6434.0388	 0.028804
6434.0785	 0.027419
6434.1181	 0.022246
6434.1577	 0.008035
6434.1974	 0.008174
6434.2370	 0.016587
6434.2766	 0.012869
6434.3162	 0.015948
6434.3559	 0.018393
6434.3955	 0.016043
6434.4351	 0.008680
6434.4747	 0.014006
6434.5144	 0.012571
6434.5540	 0.014338
6434.5936	 0.021453
6434.6333	 0.010574
6434.6729	 0.008750
6434.7125	 0.015358
6434.7521	 0.011634
6434.7918	 0.015159
6434.8314	 0.013086
6434.8710	 0.008457
6434.9106	 0.025609
6434.9503	 0.033466
6434.9899	 0.015021
6436.9316	 0.024140
6436.9713	 0.014092
6437.0109	 0.013977
6437.0505	 0.013903
6437.0901	 0.011137
6437.1298	 0.010986
6437.1694	 0.012585
6437.2090	 0.011883
6437.2487	 0.017816
6437.2883	 0.024155
6437.3279	 0.025736
6437.3675	 0.022119
6437.4072	 0.018677
6437.4468	 0.023673
6437.4864	 0.027412
6437.5260	 0.029509
6437.5657	 0.030706
6437.6053	 0.040375
6437.6449	 0.041706
6437.6846	 0.054466
6437.7242	 0.053020
6437.7638	 0.062396
6437.8034	 0.067101
6437.8431	 0.076967
6437.8827	 0.069101
6437.9223	 0.080342
6437.9619	 0.086266
6438.0016	 0.086642
6438.0412	 0.090404
6438.0808	 0.090242
6438.1205	 0.092670
6438.1601	 0.090788
6438.1997	 0.095047
6438.2393	 0.097300
6438.2790	 0.094239
6438.3186	 0.095967
6438.3582	 0.098146
6438.3978	 0.104370
6438.4375	 0.099277
6438.4771	 0.106486
6438.5167	 0.106107
6438.5564	 0.109260
6438.5960	 0.110024
6438.6356	 0.112245
6438.6752	 0.108599
6438.7149	 0.111259
6438.7545	 0.109698
6438.7941	 0.112038
6438.8337	 0.113525
6438.8734	 0.109570
6438.9130	 0.108389
6438.9526	 0.108448
6438.9923	 0.107441
6439.0319	 0.112478
6439.0715	 0.114600
6439.1111	 0.115633
6439.1508	 0.112409
6439.1904	 0.107018
6439.2300	 0.109026
6439.2696	 0.110831
6439.3093	 0.116366
6439.3489	 0.121412
6439.3885	 0.118187
6439.4282	 0.109748
6439.4678	 0.106698
6439.5074	 0.103905
6439.5470	 0.105564
6439.5867	 0.106344
6439.6263	 0.096685
6439.6659	 0.101855
6439.7055	 0.106943
6439.7452	 0.107620
6439.7848	 0.107941
6439.8244	 0.111046
6439.8641	 0.103997
6439.9037	 0.098810
6439.9433	 0.098862
6439.9829	 0.097725
6440.0226	 0.087631
6440.0622	 0.080918
6440.1018	 0.081731
6440.1414	 0.078787
6440.1811	 0.075521
6440.2207	 0.074606
6440.2603	 0.070476
6440.3000	 0.061758
6440.3396	 0.060704
6440.3792	 0.055607
6440.4188	 0.051936
6440.4585	 0.040786
6440.4981	 0.045905
6440.5377	 0.045850
6440.5773	 0.035709
6440.6170	 0.030258
6440.6566	 0.028545
6440.6962	 0.023989
6440.7359	 0.019779
6440.7755	 0.016735
6440.8151	 0.015172
6440.8547	 0.014521
6440.8944	 0.014185
6440.9340	 0.014408
6440.9736	 0.019610
6441.0132	 0.016661
6441.0529	 0.014791
6441.0925	 0.017800
7509.1088	 0.003656
7509.1552	 0.008394
7509.2016	 0.013276
7509.2480	 0.014266
7509.2944	 0.018255
7509.3408	 0.023398
7509.3872	 0.025848
7509.4336	 0.025484
7509.4800	 0.028387
7509.5264	 0.040126
7509.5728	 0.046582
7509.6192	 0.048118
7509.6656	 0.056349
7509.7120	 0.058631
7509.7584	 0.060356
7509.8047	 0.064343
7509.8511	 0.061179
7509.8975	 0.061343
7509.9439	 0.068951
7509.9903	 0.061969
7510.0367	 0.064253
7510.0831	 0.068688
7510.1295	 0.071747
7510.1759	 0.071115
7510.2223	 0.076477
7510.2687	 0.075785
7510.3151	 0.073954
7510.3615	 0.077589
7510.4079	 0.079612
7510.4543	 0.075736
7510.5006	 0.076048
7510.5470	 0.078522
7510.5934	 0.080014
7510.6398	 0.083072
7510.6862	 0.083343
7510.7326	 0.081149
7510.7790	 0.079431
7510.8254	 0.085991
7510.8718	 0.089035
7510.9182	 0.078342
7510.9646	 0.091990
7511.0110	 0.088937
7511.0574	 0.093657
7511.1038	 0.087507
7511.1502	 0.084938
7511.1965	 0.091144
7511.2429	 0.096877
7511.2893	 0.089466
7511.3357	 0.095655
7511.3821	 0.089122
7511.4285	 0.093959
7511.4749	 0.097493
7511.5213	 0.092952
7511.5677	 0.086463
7511.6141	 0.089083
7511.6605	 0.091693
7511.7069	 0.091219
7511.7533	 0.090525
7511.7997	 0.086214
7511.8461	 0.080645
7511.8925	 0.076291
7511.9388	 0.079471
7511.9852	 0.082802
7512.0316	 0.076558
7512.0780	 0.074282
7512.1244	 0.075393
7512.1708	 0.066550
7512.2172	 0.063757
7512.2636	 0.069091
7512.3100	 0.063784
7512.3564	 0.059171
7512.4028	 0.058406
7512.4492	 0.058793
7512.4956	 0.056841
7512.5420	 0.048415
7512.5884	 0.047539
7512.6347	 0.044588
7512.6811	 0.037994
7512.7275	 0.038241
7512.7739	 0.033771
7512.8203	 0.032013
7512.8667	 0.036639
7512.9131	 0.034566
7512.9595	 0.026776
7513.0059	 0.028142
7513.0523	 0.032601
7513.0987	 0.026851
7513.1451	 0.029883
7513.1915	 0.034840
7513.2379	 0.028068
7513.2843	 0.028517
7513.3306	 0.022843
7513.3770	 0.029670
