##Wavelenght  51121.398
lambda	Flux
6412.1758	 0.085881
6412.2035	 0.079777
6412.2312	 0.076992
6412.2589	 0.084957
6412.2865	 0.084784
6412.3142	 0.076507
6412.3419	 0.074282
6412.3696	 0.074890
6412.3973	 0.074601
6412.4249	 0.073977
6412.4526	 0.077890
6412.4803	 0.080329
6412.5080	 0.069085
6412.5356	 0.064282
6412.5633	 0.071741
6412.5910	 0.071585
6412.6187	 0.072337
6412.6463	 0.076840
6412.6740	 0.068302
6412.7017	 0.061135
6412.7294	 0.065807
6412.7570	 0.065006
6412.7847	 0.062857
6412.8124	 0.064818
6412.8401	 0.057607
6412.8677	 0.051912
6412.8954	 0.057317
6412.9231	 0.048471
6412.9508	 0.033346
6412.9784	 0.034182
6413.0061	 0.041940
6413.0338	 0.043137
6413.0615	 0.032419
6413.0892	 0.027058
6413.1168	 0.026028
6413.1445	 0.016292
6413.1722	 0.016105
6413.1999	 0.027809
6413.2275	 0.033337
6413.2552	 0.032315
6413.2829	 0.028654
6413.3106	 0.025427
6413.3382	 0.027529
6413.3659	 0.033747
6413.3936	 0.034885
6427.5084	 0.019050
6427.5360	 0.008517
6427.5637	 0.006545
6427.5914	 0.005523
6427.6191	 0.003897
6427.6467	 0.006768
6427.6744	 0.004609
6427.7021	 0.002554
6427.7298	 0.013889
6427.7574	 0.020359
6427.7851	 0.015308
6427.8128	 0.009915
6427.8405	 0.011263
6427.8682	 0.016015
6427.8958	 0.014012
6427.9235	 0.006313
6427.9512	 0.001170
6427.9789	 0.006075
6428.0065	 0.006009
6428.0342	-0.000001
6428.0619	 0.004413
6428.0896	 0.008697
6428.1172	 0.007740
6428.1449	 0.010176
6428.1726	 0.011595
6428.2003	 0.009300
6428.2279	 0.007270
6428.2556	 0.004669
6428.2833	 0.002556
6428.3110	 0.005463
6428.3386	 0.010761
6428.3663	 0.013498
6428.3940	 0.010927
6428.4217	 0.010900
6428.4493	 0.014118
6428.4770	 0.008810
6428.5047	 0.003706
6428.5324	 0.006701
6428.5601	 0.012005
6428.5877	 0.014746
6428.6154	 0.014798
6428.6431	 0.016789
6428.6708	 0.015808
6428.6984	 0.010821
6428.7261	 0.012013
6428.7538	 0.013741
6428.7815	 0.010414
6428.8091	 0.008831
6428.8368	 0.009805
6428.8645	 0.010359
6428.8922	 0.007941
6428.9198	 0.008771
6428.9475	 0.014475
6428.9752	 0.011968
6429.0029	 0.005551
6429.0305	 0.005317
6429.0582	 0.012209
6429.0859	 0.016219
6429.1136	 0.012347
6429.1412	 0.014742
6429.1689	 0.017973
6429.1966	 0.012986
6429.2243	 0.009066
6429.2520	 0.011061
6429.2796	 0.017046
6429.3073	 0.019638
6429.3350	 0.018755
6429.3627	 0.020543
6429.3903	 0.032446
6429.4180	 0.042090
6429.4457	 0.036845
6429.4734	 0.033463
6429.5010	 0.035693
6429.5287	 0.038492
6429.5564	 0.043955
6429.5841	 0.053411
6429.6117	 0.061726
6429.6394	 0.052619
6429.6671	 0.042903
6429.6948	 0.056233
6429.7224	 0.066836
6429.7501	 0.064201
6429.7778	 0.057411
6429.8055	 0.059461
6429.8332	 0.067029
6429.8608	 0.067999
6429.8885	 0.063507
6429.9162	 0.058395
6429.9439	 0.058736
6429.9715	 0.070547
6429.9992	 0.081696
6430.0269	 0.075647
6430.0546	 0.070085
6430.0822	 0.070451
6430.1099	 0.068819
6430.1376	 0.068499
6430.1653	 0.069300
6430.1929	 0.068473
6430.2206	 0.072608
6430.2483	 0.075783
6430.2760	 0.066936
6430.3036	 0.065142
6430.3313	 0.074222
6430.3590	 0.080253
6430.3867	 0.083120
6430.4143	 0.081243
6430.4420	 0.072427
6430.4697	 0.071203
6430.4974	 0.079271
6430.5251	 0.083297
6430.5527	 0.080173
6430.5804	 0.076167
6430.6081	 0.080513
6430.6358	 0.085816
6430.6634	 0.085607
6430.6911	 0.080929
6430.7188	 0.079404
6430.7465	 0.082395
6430.7741	 0.083101
6430.8018	 0.078756
6430.8295	 0.074179
6430.8572	 0.078479
6430.8848	 0.086549
6430.9125	 0.091836
6430.9402	 0.092197
6430.9679	 0.089942
6430.9955	 0.087179
6431.0232	 0.084812
6431.0509	 0.086928
6431.0786	 0.091389
6431.1062	 0.089455
6431.1339	 0.086166
6431.1616	 0.088639
6431.1893	 0.097881
6431.2170	 0.100875
6431.2446	 0.094341
6431.2723	 0.092345
6431.3000	 0.097576
6431.3277	 0.101780
6431.3553	 0.092750
6431.3830	 0.086611
6431.4107	 0.093327
6431.4384	 0.100361
6431.4660	 0.101837
6431.4937	 0.100057
6431.5214	 0.102271
6431.5491	 0.101569
6431.5767	 0.095743
6431.6044	 0.095729
6431.6321	 0.097742
6431.6598	 0.097072
6431.6874	 0.096713
6431.7151	 0.095886
6431.7428	 0.093946
6431.7705	 0.092831
6431.7981	 0.091291
6431.8258	 0.088071
6431.8535	 0.084703
6431.8812	 0.086026
6431.9089	 0.091163
6431.9365	 0.089733
6431.9642	 0.086224
6431.9919	 0.084303
6432.0196	 0.076469
6432.0472	 0.070339
6432.0749	 0.071766
6432.1026	 0.071685
6432.1303	 0.067641
6432.1579	 0.062206
6432.1856	 0.059260
6432.2133	 0.055840
6432.2410	 0.051012
6432.2686	 0.051786
6432.2963	 0.051324
6432.3240	 0.045664
6432.3517	 0.047350
6432.3793	 0.052413
6432.4070	 0.052172
6432.4347	 0.047418
6432.4624	 0.048298
6432.4901	 0.055960
6432.5177	 0.050444
6432.5454	 0.048972
6432.5731	 0.062982
6432.6008	 0.057285
6432.6284	 0.042453
6432.6561	 0.041884
6432.6838	 0.049286
6432.7115	 0.050718
6432.7391	 0.041903
6432.7668	 0.040627
6432.7945	 0.045567
6432.8222	 0.047415
6432.8498	 0.045992
6432.8775	 0.047316
6432.9052	 0.051787
6432.9329	 0.044738
6432.9605	 0.038621
6432.9882	 0.046239
6433.0159	 0.047811
6433.0436	 0.047683
6433.0712	 0.054759
6433.0989	 0.053728
6433.1266	 0.049651
6433.1543	 0.052496
6433.1820	 0.053024
6433.2096	 0.051957
6433.2373	 0.053479
6433.2650	 0.052924
6433.2927	 0.050345
6433.3203	 0.047919
6433.3480	 0.044765
6433.3757	 0.044493
6433.4034	 0.047723
6433.4310	 0.042783
6433.4587	 0.037689
6433.4864	 0.042963
6433.5141	 0.044346
6433.5417	 0.040038
6433.5694	 0.036572
6433.5971	 0.035735
6433.6248	 0.037189
6433.6524	 0.040212
6433.6801	 0.044758
6433.7078	 0.044129
6433.7355	 0.034329
6433.7631	 0.028069
6433.7908	 0.029074
6433.8185	 0.033686
6433.8462	 0.038649
6433.8739	 0.038108
6433.9015	 0.029610
6433.9292	 0.023218
6433.9569	 0.022627
6433.9846	 0.024560
6434.0122	 0.023197
6434.0399	 0.023628
6434.0676	 0.030332
6434.0953	 0.027756
6434.1229	 0.016827
6434.1506	 0.010558
6434.1783	 0.016748
6434.2060	 0.025716
6434.2336	 0.024497
6434.2613	 0.021217
6434.2890	 0.018138
6434.3167	 0.013694
6434.3443	 0.013194
6434.3720	 0.018153
6434.3997	 0.023043
6434.4274	 0.014844
6434.4550	 0.006600
6434.4827	 0.015976
6434.5104	 0.022019
6434.5381	 0.016909
6434.5658	 0.008904
6434.5934	 0.010238
6434.6211	 0.014290
6434.6488	 0.009226
6434.6765	 0.006596
6434.7041	 0.010834
6434.7318	 0.016215
6434.7595	 0.012747
6434.7872	 0.010226
6434.8148	 0.020255
6434.8425	 0.020442
6434.8702	 0.015563
6434.8979	 0.020243
6434.9255	 0.012029
6434.9532	 0.001586
6434.9809	 0.010198
6436.9182	 0.022246
6436.9459	 0.016392
6436.9736	 0.013493
6437.0012	 0.016122
6437.0289	 0.017254
6437.0566	 0.011538
6437.0843	 0.010561
6437.1119	 0.014171
6437.1396	 0.016188
6437.1673	 0.018958
6437.1950	 0.019156
6437.2227	 0.014232
6437.2503	 0.013972
6437.2780	 0.016174
6437.3057	 0.014889
6437.3334	 0.016609
6437.3610	 0.020991
6437.3887	 0.024315
6437.4164	 0.027974
6437.4441	 0.029563
6437.4717	 0.027694
6437.4994	 0.029663
6437.5271	 0.035437
6437.5548	 0.040560
6437.5824	 0.043334
6437.6101	 0.046875
6437.6378	 0.052197
6437.6655	 0.050942
6437.6931	 0.053468
6437.7208	 0.066999
6437.7485	 0.066980
6437.7762	 0.062310
6437.8038	 0.069643
6437.8315	 0.073433
6437.8592	 0.074541
6437.8869	 0.078652
6437.9146	 0.076696
6437.9422	 0.078421
6437.9699	 0.091613
6437.9976	 0.095632
6438.0253	 0.090650
6438.0529	 0.087180
6438.0806	 0.087377
6438.1083	 0.090770
6438.1360	 0.094557
6438.1636	 0.093837
6438.1913	 0.092625
6438.2190	 0.095449
6438.2467	 0.097773
6438.2743	 0.097995
6438.3020	 0.096168
6438.3297	 0.091909
6438.3574	 0.091080
6438.3850	 0.096182
6438.4127	 0.097787
6438.4404	 0.097977
6438.4681	 0.100169
6438.4957	 0.098521
6438.5234	 0.097766
6438.5511	 0.101522
6438.5788	 0.101225
6438.6065	 0.098874
6438.6341	 0.099360
6438.6618	 0.101786
6438.6895	 0.105057
6438.7172	 0.106162
6438.7448	 0.100197
6438.7725	 0.097793
6438.8002	 0.105684
6438.8279	 0.111331
6438.8555	 0.110527
6438.8832	 0.107023
6438.9109	 0.108056
6438.9386	 0.107041
6438.9662	 0.102156
6438.9939	 0.107386
6439.0216	 0.112796
6439.0493	 0.109920
6439.0769	 0.109840
6439.1046	 0.110980
6439.1323	 0.111499
6439.1600	 0.116925
6439.1876	 0.115858
6439.2153	 0.105701
6439.2430	 0.105472
6439.2707	 0.107025
6439.2984	 0.103797
6439.3260	 0.107376
6439.3537	 0.110796
6439.3814	 0.108279
6439.4091	 0.107055
6439.4367	 0.108079
6439.4644	 0.109769
6439.4921	 0.111211
6439.5198	 0.112345
6439.5474	 0.112862
6439.5751	 0.112163
6439.6028	 0.112422
6439.6305	 0.112867
6439.6581	 0.109251
6439.6858	 0.108873
6439.7135	 0.112687
6439.7412	 0.110363
6439.7688	 0.108096
6439.7965	 0.108172
6439.8242	 0.102833
6439.8519	 0.100352
6439.8795	 0.102905
6439.9072	 0.100395
6439.9349	 0.096670
6439.9626	 0.096004
6439.9903	 0.096925
6440.0179	 0.096703
6440.0456	 0.095670
6440.0733	 0.095886
6440.1010	 0.088709
6440.1286	 0.077735
6440.1563	 0.078446
6440.1840	 0.077541
6440.2117	 0.071660
6440.2393	 0.073247
6440.2670	 0.071104
6440.2947	 0.063556
6440.3224	 0.063006
6440.3500	 0.064235
6440.3777	 0.061400
6440.4054	 0.054420
6440.4331	 0.047473
6440.4607	 0.042895
6440.4884	 0.039469
6440.5161	 0.033987
6440.5438	 0.029465
6440.5715	 0.031610
6440.5991	 0.031017
6440.6268	 0.024537
6440.6545	 0.018619
6440.6822	 0.019009
6440.7098	 0.022984
6440.7375	 0.023232
6440.7652	 0.023193
6440.7929	 0.021719
6440.8205	 0.015279
6440.8482	 0.013683
6440.8759	 0.018730
6440.9036	 0.023432
6440.9312	 0.023711
6440.9589	 0.021501
6440.9866	 0.021160
6441.0143	 0.020598
6441.0419	 0.019177
6441.0696	 0.017809
6441.0973	 0.015411
7509.1217	 0.004685
7509.1540	 0.008157
7509.1863	 0.012195
7509.2186	 0.011846
7509.2509	 0.010226
7509.2832	 0.011746
7509.3155	 0.016180
7509.3478	 0.018101
7509.3801	 0.021107
7509.4124	 0.026412
7509.4447	 0.028454
7509.4770	 0.028757
7509.5093	 0.031951
7509.5416	 0.041304
7509.5739	 0.049604
7509.6062	 0.051152
7509.6385	 0.048690
7509.6708	 0.052658
7509.7031	 0.061991
7509.7354	 0.061106
7509.7677	 0.056784
7509.8000	 0.057602
7509.8323	 0.062603
7509.8646	 0.064366
7509.8969	 0.061875
7509.9292	 0.062998
7509.9615	 0.065061
7509.9938	 0.065191
7510.0261	 0.065239
7510.0584	 0.067763
7510.0907	 0.071291
7510.1230	 0.070744
7510.1553	 0.069427
7510.1876	 0.069207
7510.2199	 0.067318
7510.2522	 0.064528
7510.2845	 0.066530
7510.3168	 0.078494
7510.3491	 0.080974
7510.3814	 0.071366
7510.4137	 0.070825
7510.4460	 0.071714
7510.4783	 0.068110
7510.5106	 0.066345
7510.5429	 0.068263
7510.5752	 0.072300
7510.6075	 0.074717
7510.6398	 0.071822
7510.6721	 0.070126
7510.7044	 0.080728
7510.7367	 0.082885
7510.7690	 0.072049
7510.8013	 0.068659
7510.8336	 0.075239
7510.8659	 0.083042
7510.8982	 0.082202
7510.9305	 0.085324
7510.9628	 0.089747
7510.9951	 0.078831
7511.0274	 0.076164
7511.0596	 0.086310
7511.0919	 0.087982
7511.1242	 0.087123
7511.1565	 0.089415
7511.1888	 0.092048
7511.2211	 0.091466
7511.2534	 0.086650
7511.2857	 0.080870
7511.3180	 0.083241
7511.3503	 0.089678
7511.3826	 0.087496
7511.4149	 0.087556
7511.4472	 0.091535
7511.4795	 0.090442
7511.5118	 0.091184
7511.5441	 0.093856
7511.5764	 0.091149
7511.6087	 0.086922
7511.6410	 0.085669
7511.6733	 0.088659
7511.7056	 0.092469
7511.7379	 0.091158
7511.7702	 0.082361
7511.8025	 0.080311
7511.8348	 0.084550
7511.8671	 0.083702
7511.8994	 0.085204
7511.9317	 0.087974
7511.9640	 0.083975
7511.9963	 0.079110
7512.0286	 0.076623
7512.0609	 0.073833
7512.0932	 0.065498
7512.1255	 0.061250
7512.1578	 0.072713
7512.1901	 0.078298
7512.2224	 0.071952
7512.2547	 0.066388
7512.2870	 0.074469
7512.3193	 0.078666
7512.3516	 0.058461
7512.3839	 0.053312
7512.4162	 0.064159
7512.4485	 0.064313
7512.4808	 0.058292
7512.5131	 0.049504
7512.5454	 0.040167
7512.5777	 0.042365
7512.6100	 0.048540
7512.6423	 0.043746
7512.6746	 0.035536
7512.7069	 0.033755
7512.7392	 0.039098
7512.7715	 0.033317
7512.8038	 0.025585
7512.8361	 0.031320
7512.8684	 0.030208
7512.9007	 0.025034
7512.9330	 0.028132
7512.9652	 0.028537
7512.9975	 0.022948
7513.0298	 0.017801
7513.0621	 0.023464
7513.0944	 0.029901
7513.1267	 0.025463
7513.1590	 0.023969
7513.1913	 0.026212
7513.2236	 0.026490
7513.2559	 0.026845
7513.2882	 0.025144
7513.3205	 0.021696
7513.3528	 0.026531
7513.3851	 0.028172
