##Wavelenght  51010.516
lambda	Flux
6413.1778	 0.023735
6413.2178	 0.015380
6413.2578	 0.012744
6413.2978	 0.016129
6413.3378	 0.018194
6427.3101	 0.008061
6427.3516	 0.010605
6427.3931	 0.012174
6427.4351	 0.011012
6427.4766	 0.010608
6427.5181	 0.008949
6427.5596	 0.013427
6427.6016	 0.014861
6427.6431	 0.010579
6427.6846	 0.010736
6427.7261	 0.010740
6427.7681	 0.007515
6427.8096	 0.006671
6427.8511	 0.008876
6427.8926	 0.008241
6427.9341	 0.003337
6427.9761	 0.006018
6428.0176	 0.007385
6428.0591	 0.007070
6428.1006	 0.011973
6428.1426	 0.015814
6428.1841	 0.014548
6428.2256	 0.008864
6428.2671	 0.005383
6428.3091	 0.004665
6428.3506	 0.004565
6428.3921	 0.002944
6428.4336	 0.003994
6428.4751	 0.007499
6428.5171	 0.010689
6428.5586	 0.008893
6428.6001	 0.005557
6428.6416	 0.006808
6428.6836	 0.007407
6428.7251	 0.006642
6428.7666	 0.007591
6428.8081	 0.010924
6428.8501	 0.010838
6428.8916	 0.009002
6428.9331	 0.011626
6428.9746	 0.012611
6429.0161	 0.008701
6429.0581	 0.009524
6429.0996	 0.012863
6429.1411	 0.009746
6429.1826	 0.008265
6429.2246	 0.008173
6429.2661	 0.013274
6429.3076	 0.018392
6429.3491	 0.020295
6429.3911	 0.020189
6429.4326	 0.022509
6429.4741	 0.031031
6429.5156	 0.036165
6429.5571	 0.035746
6429.5991	 0.034360
6429.6406	 0.037451
6429.6821	 0.043322
6429.7236	 0.051332
6429.7656	 0.055162
6429.8071	 0.058630
6429.8486	 0.062314
6429.8901	 0.066076
6429.9316	 0.070053
6429.9736	 0.070331
6430.0151	 0.073176
6430.0566	 0.079547
6430.0981	 0.077820
6430.1401	 0.073582
6430.1816	 0.074421
6430.2231	 0.078517
6430.2646	 0.079244
6430.3066	 0.075279
6430.3481	 0.075864
6430.3896	 0.075834
6430.4312	 0.074038
6430.4727	 0.076341
6430.5146	 0.078124
6430.5562	 0.079822
6430.5977	 0.079826
6430.6392	 0.081164
6430.6812	 0.082493
6430.7227	 0.081040
6430.7642	 0.081865
6430.8057	 0.083325
6430.8477	 0.081172
6430.8892	 0.082129
6430.9307	 0.087718
6430.9722	 0.089589
6431.0137	 0.088807
6431.0557	 0.088404
6431.0972	 0.087277
6431.1387	 0.089511
6431.1802	 0.093716
6431.2222	 0.094238
6431.2637	 0.092883
6431.3052	 0.092119
6431.3467	 0.089231
6431.3887	 0.088284
6431.4302	 0.092238
6431.4717	 0.092841
6431.5132	 0.090208
6431.5547	 0.088541
6431.5967	 0.085841
6431.6382	 0.082592
6431.6797	 0.085223
6431.7212	 0.090285
6431.7632	 0.090725
6431.8047	 0.089791
6431.8462	 0.088896
6431.8877	 0.087854
6431.9297	 0.087906
6431.9712	 0.085258
6432.0127	 0.082897
6432.0542	 0.079922
6432.0957	 0.075012
6432.1377	 0.069069
6432.1792	 0.062475
6432.2207	 0.060012
6432.2622	 0.056584
6432.3042	 0.052852
6432.3457	 0.052328
6432.3872	 0.050759
6432.4287	 0.049647
6432.4707	 0.048612
6432.5122	 0.047501
6432.5537	 0.047968
6432.5952	 0.049467
6432.6367	 0.050296
6432.6787	 0.048766
6432.7202	 0.051151
6432.7617	 0.053602
6432.8032	 0.051298
6432.8452	 0.050841
6432.8867	 0.048813
6432.9282	 0.045406
6432.9697	 0.047245
6433.0117	 0.047433
6433.0532	 0.045935
6433.0947	 0.049638
6433.1362	 0.050376
6433.1777	 0.045666
6433.2197	 0.043179
6433.2612	 0.042709
6433.3027	 0.042960
6433.3442	 0.043339
6433.3862	 0.040428
6433.4277	 0.038077
6433.4692	 0.037348
6433.5107	 0.036639
6433.5527	 0.038554
6433.5942	 0.039596
6433.6357	 0.041983
6433.6772	 0.045482
6433.7188	 0.051902
6433.7607	 0.058731
6433.8022	 0.056142
6433.8438	 0.048779
6433.8853	 0.038243
6433.9272	 0.028802
6433.9688	 0.028118
6434.0103	 0.029372
6434.0518	 0.026694
6434.0938	 0.021241
6434.1353	 0.015283
6434.1768	 0.015101
6434.2183	 0.016548
6434.2598	 0.015949
6434.3018	 0.013560
6434.3433	 0.011960
6434.3848	 0.009335
6434.4263	 0.011452
6434.4683	 0.014866
6434.5098	 0.016625
6434.5513	 0.015990
6434.5928	 0.013359
6434.6343	 0.012896
6434.6763	 0.013124
6434.7178	 0.010997
6434.7593	 0.007581
6434.8008	 0.007645
6434.8428	 0.005875
6434.8843	 0.004030
6434.9258	 0.006994
6434.9673	 0.004318
6435.0093	-0.001676
6437.0068	 0.016425
6437.0483	 0.019279
6437.0898	 0.019758
6437.1313	 0.019532
6437.1733	 0.022584
6437.2148	 0.026640
6437.2563	 0.026662
6437.2979	 0.024894
6437.3394	 0.024476
6437.3813	 0.023291
6437.4229	 0.024382
6437.4644	 0.027126
6437.5059	 0.033064
6437.5479	 0.034080
6437.5894	 0.036933
6437.6309	 0.048367
6437.6724	 0.052968
6437.7144	 0.054243
6437.7559	 0.056621
6437.7974	 0.064319
6437.8389	 0.070310
6437.8804	 0.077927
6437.9224	 0.082799
6437.9639	 0.080588
6438.0054	 0.083841
6438.0469	 0.091293
6438.0889	 0.095439
6438.1304	 0.096893
6438.1719	 0.096093
6438.2134	 0.099123
6438.2554	 0.100491
6438.2969	 0.104611
6438.3384	 0.103736
6438.3799	 0.105884
6438.4214	 0.108742
6438.4634	 0.111337
6438.5049	 0.110747
6438.5464	 0.110231
6438.5879	 0.107088
6438.6299	 0.108356
6438.6714	 0.109815
6438.7129	 0.109466
6438.7544	 0.112568
6438.7964	 0.111980
6438.8379	 0.112044
6438.8794	 0.111382
6438.9209	 0.107280
6438.9624	 0.107766
6439.0044	 0.112755
6439.0459	 0.116871
6439.0874	 0.115695
6439.1289	 0.116559
6439.1709	 0.115552
6439.2124	 0.112630
6439.2539	 0.112994
6439.2954	 0.112456
6439.3374	 0.105653
6439.3789	 0.108930
6439.4204	 0.117916
6439.4619	 0.119673
6439.5034	 0.115225
6439.5454	 0.113138
6439.5869	 0.112326
6439.6284	 0.111944
6439.6699	 0.102632
6439.7119	 0.096062
6439.7534	 0.092766
6439.7949	 0.095998
6439.8364	 0.093747
6439.8779	 0.091704
6439.9199	 0.095580
6439.9614	 0.090942
6440.0029	 0.087534
6440.0444	 0.091491
6440.0864	 0.091324
6440.1279	 0.088377
6440.1694	 0.085327
6440.2109	 0.078797
6440.2529	 0.076392
6440.2944	 0.075327
6440.3359	 0.068279
6440.3774	 0.056969
6440.4194	 0.044289
6440.4609	 0.034731
6440.5024	 0.030884
6440.5439	 0.024890
6440.5854	 0.019276
6440.6274	 0.015723
6440.6689	 0.018079
6440.7104	 0.016398
6440.7520	 0.018117
6440.7939	 0.017848
6440.8354	 0.014795
6440.8770	 0.013921
6440.9185	 0.016105
6440.9600	 0.018880
7509.0448	 0.005744
7509.0931	 0.008612
7509.1415	 0.008705
7509.1899	 0.009834
7509.2383	 0.013126
7509.2867	 0.013484
7509.3351	 0.016434
7509.3835	 0.023304
7509.4319	 0.030478
7509.4802	 0.032879
7509.5286	 0.037870
7509.5770	 0.042372
7509.6254	 0.045771
7509.6738	 0.051305
7509.7222	 0.055143
7509.7706	 0.055349
7509.8189	 0.058710
7509.8673	 0.062868
7509.9157	 0.067014
7509.9641	 0.070017
7510.0125	 0.067338
7510.0609	 0.068069
7510.1093	 0.073808
7510.1577	 0.076684
7510.2060	 0.076150
7510.2544	 0.075805
7510.3028	 0.076335
7510.3512	 0.076449
7510.3996	 0.079545
7510.4480	 0.081397
7510.4964	 0.079654
7510.5448	 0.079612
7510.5931	 0.083336
7510.6415	 0.085856
7510.6899	 0.079163
7510.7383	 0.081305
7510.7867	 0.084891
7510.8351	 0.086879
7510.8835	 0.086853
7510.9319	 0.082895
7510.9802	 0.086171
7511.0286	 0.093134
7511.0770	 0.090726
7511.1254	 0.087210
7511.1738	 0.087442
7511.2222	 0.088291
7511.2706	 0.087638
7511.3190	 0.088846
7511.3673	 0.090099
7511.4157	 0.089592
7511.4641	 0.094614
7511.5125	 0.094488
7511.5609	 0.090995
7511.6093	 0.091216
7511.6577	 0.089041
7511.7061	 0.086508
7511.7544	 0.082342
7511.8028	 0.084876
7511.8512	 0.083642
7511.8996	 0.079990
7511.9480	 0.077217
7511.9964	 0.075173
7512.0448	 0.076539
7512.0932	 0.074220
7512.1415	 0.072207
7512.1899	 0.063963
7512.2383	 0.070765
7512.2867	 0.065676
7512.3351	 0.060111
7512.3835	 0.061208
7512.4319	 0.064694
7512.4803	 0.064666
7512.5286	 0.051073
7512.5770	 0.053437
7512.6254	 0.051126
7512.6738	 0.041515
7512.7222	 0.036632
7512.7706	 0.032455
7512.8190	 0.034237
7512.8674	 0.030377
7512.9157	 0.028088
7512.9641	 0.030340
7513.0125	 0.024639
7513.0609	 0.025166
7513.1093	 0.028931
7513.1577	 0.034181
