##Wavelenght  50624.590
lambda	Flux
6427.0923	 0.005590
6427.1340	 0.003233
6427.1756	 0.003635
6427.2173	 0.005573
6427.2589	 0.006590
6427.3006	 0.007493
6427.3422	 0.005108
6427.3839	 0.001410
6427.4255	 0.005405
6427.4672	 0.007938
6427.5088	 0.008462
6427.5505	 0.009032
6427.5921	 0.009657
6427.6337	 0.008615
6427.6754	 0.004140
6427.7170	 0.002362
6427.7587	 0.007859
6427.8003	 0.008842
6427.8420	 0.006276
6427.8836	 0.003646
6427.9253	 0.001837
6427.9669	 0.004512
6428.0086	 0.005356
6428.0502	 0.007566
6428.0919	 0.009819
6428.1335	 0.008499
6428.1752	 0.004315
6428.2168	 0.001340
6428.2585	 0.006059
6428.3001	 0.008997
6428.3417	 0.006632
6428.3834	 0.005582
6428.4250	 0.007620
6428.4667	 0.005647
6428.5083	 0.002270
6428.5500	 0.002093
6428.5916	 0.006027
6428.6333	 0.007179
6428.6749	 0.008348
6428.7166	 0.011118
6428.7582	 0.008716
6428.7999	 0.006258
6428.8415	 0.010501
6428.8832	 0.012523
6428.9248	 0.009428
6428.9665	 0.007053
6429.0081	 0.005920
6429.0497	 0.011391
6429.0914	 0.016013
6429.1330	 0.020225
6429.1747	 0.018839
6429.2163	 0.017084
6429.2580	 0.017259
6429.2996	 0.020155
6429.3413	 0.025741
6429.3829	 0.025936
6429.4246	 0.026456
6429.4662	 0.030257
6429.5079	 0.038029
6429.5495	 0.041586
6429.5912	 0.042318
6429.6328	 0.047592
6429.6745	 0.051465
6429.7161	 0.054469
6429.7577	 0.056608
6429.7994	 0.063316
6429.8410	 0.064005
6429.8827	 0.064103
6429.9243	 0.066363
6429.9660	 0.067489
6430.0076	 0.070529
6430.0493	 0.073797
6430.0909	 0.077114
6430.1326	 0.077642
6430.1742	 0.075949
6430.2159	 0.078122
6430.2575	 0.081147
6430.2992	 0.080359
6430.3408	 0.078785
6430.3825	 0.081077
6430.4241	 0.077529
6430.4657	 0.078574
6430.5074	 0.080627
6430.5490	 0.080871
6430.5907	 0.081539
6430.6323	 0.081176
6430.6740	 0.080710
6430.7156	 0.084438
6430.7573	 0.081845
6430.7989	 0.078612
6430.8406	 0.080318
6430.8822	 0.078984
6430.9239	 0.079446
6430.9655	 0.077735
6431.0072	 0.079579
6431.0488	 0.086826
6431.0904	 0.082684
6431.1321	 0.084531
6431.1737	 0.084481
6431.2154	 0.082497
6431.2570	 0.085229
6431.2987	 0.086592
6431.3403	 0.087590
6431.3820	 0.087721
6431.4236	 0.086651
6431.4653	 0.090396
6431.5069	 0.089913
6431.5486	 0.090464
6431.5902	 0.092509
6431.6319	 0.095041
6431.6735	 0.093460
6431.7152	 0.091958
6431.7568	 0.095194
6431.7984	 0.094031
6431.8401	 0.087383
6431.8817	 0.080432
6431.9234	 0.081127
6431.9650	 0.084112
6432.0067	 0.082170
6432.0483	 0.083738
6432.0900	 0.078830
6432.1316	 0.069737
6432.1733	 0.063050
6432.2149	 0.060025
6432.2566	 0.057291
6432.2982	 0.053621
6432.3399	 0.050295
6432.3815	 0.052923
6432.4232	 0.051766
6432.4648	 0.045508
6432.5064	 0.045790
6432.5481	 0.047947
6432.5897	 0.049701
6432.6314	 0.048287
6432.6730	 0.045506
6432.7147	 0.043629
6432.7563	 0.044547
6432.7980	 0.042258
6432.8396	 0.044248
6432.8813	 0.042725
6432.9229	 0.043712
6432.9646	 0.041865
6433.0062	 0.039061
6433.0479	 0.039278
6433.0895	 0.037638
6433.1312	 0.038689
6433.1728	 0.045222
6433.2144	 0.047798
6433.2561	 0.043891
6433.2977	 0.039877
6433.3394	 0.039626
6433.3810	 0.038420
6433.4227	 0.039815
6433.4643	 0.036400
6433.5060	 0.034652
6433.5476	 0.033738
6433.5893	 0.034485
6433.6309	 0.036906
6433.6726	 0.033651
6433.7142	 0.038849
6433.7559	 0.037627
6433.7975	 0.035594
6433.8392	 0.033882
6433.8808	 0.032397
6433.9224	 0.032874
6433.9641	 0.027638
6434.0057	 0.024558
6434.0474	 0.023204
6434.0890	 0.023530
6434.1307	 0.022499
6434.1723	 0.021076
6434.2140	 0.017442
6434.2556	 0.015396
6434.2973	 0.013540
6434.3389	 0.012511
6434.3806	 0.012906
6434.4222	 0.013442
6434.4639	 0.009762
6434.5055	 0.009696
6434.5472	 0.009494
6434.5888	 0.009936
6434.6304	 0.008510
6434.6721	 0.008200
6434.7137	 0.007955
6434.7554	 0.006485
6434.7970	 0.006900
6434.8387	 0.002791
6434.8803	 0.002691
6434.9220	 0.003270
6434.9636	 0.005759
6436.0048	 0.017056
6436.0464	 0.015054
6436.0881	 0.012699
6436.1297	 0.012538
6436.1714	 0.015839
6436.2130	 0.017746
6436.2547	 0.011940
6436.2963	 0.008368
6436.3380	 0.013310
6436.3796	 0.017101
6436.4213	 0.013298
6436.4629	 0.013707
6436.5046	 0.017068
6436.5462	 0.017664
6436.5879	 0.021104
6436.6295	 0.020014
6436.6711	 0.017733
6436.7128	 0.021157
6436.7544	 0.023351
6436.7961	 0.024822
6436.8377	 0.027495
6436.8794	 0.022015
6436.9210	 0.017109
6436.9627	 0.018776
6437.0043	 0.021132
6437.0460	 0.025142
6437.0876	 0.024975
6437.1293	 0.023102
6437.1709	 0.024880
6437.2126	 0.025500
6437.2542	 0.025911
6437.2959	 0.025610
6437.3375	 0.020823
6437.3791	 0.025970
6437.4208	 0.032533
6437.4624	 0.031549
6437.5041	 0.032931
6437.5457	 0.037450
6437.5874	 0.044028
6437.6290	 0.048145
6437.6707	 0.053672
6437.7123	 0.058059
6437.7540	 0.062454
6437.7956	 0.069129
6437.8373	 0.073492
6437.8789	 0.078073
6437.9206	 0.085040
6437.9622	 0.089093
6438.0039	 0.090077
6438.0455	 0.093657
6438.0871	 0.093068
6438.1288	 0.095374
6438.1704	 0.101082
6438.2121	 0.106222
6438.2537	 0.109245
6438.2954	 0.111239
6438.3370	 0.109789
6438.3787	 0.111820
6438.4203	 0.111406
6438.4620	 0.113476
6438.5036	 0.111909
6438.5453	 0.110705
6438.5869	 0.111184
6438.6286	 0.111194
6438.6702	 0.115411
6438.7119	 0.115096
6438.7535	 0.105902
6438.7951	 0.105886
6438.8368	 0.107630
6438.8784	 0.110203
6438.9201	 0.104373
6438.9617	 0.104312
6439.0034	 0.110216
6439.0450	 0.105610
6439.0867	 0.102280
6439.1283	 0.107203
6439.1700	 0.107465
6439.2116	 0.102103
6439.2533	 0.104867
6439.2949	 0.101720
6439.3366	 0.098169
6439.3782	 0.099097
6439.4199	 0.098118
6439.4615	 0.096815
6439.5031	 0.097999
6439.5448	 0.094052
6439.5864	 0.102100
6439.6281	 0.095905
6439.6697	 0.096948
6439.7114	 0.094711
6439.7530	 0.093066
6439.7947	 0.091139
6439.8363	 0.094186
6439.8780	 0.094878
6439.9196	 0.091759
6439.9613	 0.090597
6440.0029	 0.085237
6440.0446	 0.087755
6440.0862	 0.085138
6440.1278	 0.086054
6440.1695	 0.072194
6440.2111	 0.067949
6440.2528	 0.067472
6440.2944	 0.061129
6440.3361	 0.051640
6440.3777	 0.054538
6440.4194	 0.044406
6440.4610	 0.036196
6440.5027	 0.033033
6440.5443	 0.026330
6440.5860	 0.022282
6440.6276	 0.020791
6440.6693	 0.010938
6440.7109	 0.009467
6440.7526	 0.010621
6440.7942	 0.008937
6440.8358	 0.004764
6440.8775	 0.010583
6440.9191	 0.013003
6440.9608	 0.013899
7509.0187	 0.003730
7509.0673	 0.003819
7509.1159	 0.007124
7509.1645	 0.011097
7509.2130	 0.013855
7509.2616	 0.015427
7509.3102	 0.019218
7509.3588	 0.025290
7509.4074	 0.025797
7509.4560	 0.029690
7509.5046	 0.038240
7509.5532	 0.042675
7509.6018	 0.043417
7509.6504	 0.045708
7509.6989	 0.051635
7509.7475	 0.055337
7509.7961	 0.058408
7509.8447	 0.065365
7509.8933	 0.067639
7509.9419	 0.064754
7509.9905	 0.066713
7510.0391	 0.071476
7510.0877	 0.075282
7510.1363	 0.077291
7510.1848	 0.076601
7510.2334	 0.076648
7510.2820	 0.079296
7510.3306	 0.080397
7510.3792	 0.080848
7510.4278	 0.083863
7510.4764	 0.085949
7510.5250	 0.083297
7510.5736	 0.079577
7510.6222	 0.080007
7510.6707	 0.080944
7510.7193	 0.080039
7510.7679	 0.077891
7510.8165	 0.076475
7510.8651	 0.081194
7510.9137	 0.084414
7510.9623	 0.081005
7511.0109	 0.079032
7511.0595	 0.082901
7511.1081	 0.084586
7511.1566	 0.083102
7511.2052	 0.086116
7511.2538	 0.087154
7511.3024	 0.079830
7511.3510	 0.079064
7511.3996	 0.078961
7511.4482	 0.079331
7511.4968	 0.078362
7511.5454	 0.078853
7511.5940	 0.079001
7511.6425	 0.083427
7511.6911	 0.082354
7511.7397	 0.077974
7511.7883	 0.074940
7511.8369	 0.078868
7511.8855	 0.077058
7511.9341	 0.075052
7511.9827	 0.075832
7512.0313	 0.075179
7512.0799	 0.077888
7512.1284	 0.072396
7512.1770	 0.070905
7512.2256	 0.069828
7512.2742	 0.067332
7512.3228	 0.061225
7512.3714	 0.061568
7512.4200	 0.059346
7512.4686	 0.052545
7512.5172	 0.049593
7512.5658	 0.046814
7512.6143	 0.043261
7512.6629	 0.048072
7512.7115	 0.040169
7512.7601	 0.035932
7512.8087	 0.032352
7512.8573	 0.030136
7512.9059	 0.026907
7512.9545	 0.023679
7513.0031	 0.027164
7513.0517	 0.025737
7513.1002	 0.022974
7513.1488	 0.028341
7513.1974	 0.021572
