##Wavelenght  50618.648
lambda	Flux
6427.0923	 0.011103
6427.1340	 0.004368
6427.1756	 0.009134
6427.2173	 0.011991
6427.2589	 0.007837
6427.3006	 0.005857
6427.3422	 0.004076
6427.3839	 0.007482
6427.4255	 0.005250
6427.4672	 0.012605
6427.5088	 0.010931
6427.5505	 0.006691
6427.5921	 0.008715
6427.6337	 0.011670
6427.6754	 0.012024
6427.7170	 0.010191
6427.7587	 0.010112
6427.8003	 0.010474
6427.8420	 0.012415
6427.8836	 0.010349
6427.9253	 0.004511
6427.9669	 0.008492
6428.0086	 0.007012
6428.0502	 0.006338
6428.0919	 0.010020
6428.1335	 0.008973
6428.1752	 0.009930
6428.2168	 0.010379
6428.2585	 0.010716
6428.3001	 0.007365
6428.3417	 0.004755
6428.3834	 0.001579
6428.4250	 0.006754
6428.4667	 0.004533
6428.5083	 0.014948
6428.5500	 0.011761
6428.5916	 0.008117
6428.6333	 0.005834
6428.6749	 0.002988
6428.7166	 0.002322
6428.7582	 0.005596
6428.7999	 0.005338
6428.8415	 0.007630
6428.8832	 0.005006
6428.9248	 0.008078
6428.9665	 0.009399
6429.0081	 0.009751
6429.0497	 0.006679
6429.0914	 0.007739
6429.1330	 0.010852
6429.1747	 0.012127
6429.2163	 0.015707
6429.2580	 0.014632
6429.2996	 0.017371
6429.3413	 0.019165
6429.3829	 0.022189
6429.4246	 0.030973
6429.4662	 0.031182
6429.5079	 0.039671
6429.5495	 0.041615
6429.5912	 0.043440
6429.6328	 0.051237
6429.6745	 0.055946
6429.7161	 0.055135
6429.7577	 0.061718
6429.7994	 0.062676
6429.8410	 0.069410
6429.8827	 0.069738
6429.9243	 0.061897
6429.9660	 0.056155
6430.0076	 0.065079
6430.0493	 0.072711
6430.0909	 0.069749
6430.1326	 0.066520
6430.1742	 0.063637
6430.2159	 0.067726
6430.2575	 0.073839
6430.2992	 0.076634
6430.3408	 0.078489
6430.3825	 0.070992
6430.4241	 0.072376
6430.4657	 0.073992
6430.5074	 0.074479
6430.5490	 0.078936
6430.5907	 0.074381
6430.6323	 0.080940
6430.6740	 0.081474
6430.7156	 0.072990
6430.7573	 0.073995
6430.7989	 0.076768
6430.8406	 0.074706
6430.8822	 0.078736
6430.9239	 0.077785
6430.9655	 0.074636
6431.0072	 0.079662
6431.0488	 0.074896
6431.0904	 0.073434
6431.1321	 0.081124
6431.1737	 0.083251
6431.2154	 0.077993
6431.2570	 0.081832
6431.2987	 0.085641
6431.3403	 0.082635
6431.3820	 0.089224
6431.4236	 0.083686
6431.4653	 0.085150
6431.5069	 0.090858
6431.5486	 0.092276
6431.5902	 0.090879
6431.6319	 0.085259
6431.6735	 0.083500
6431.7152	 0.087868
6431.7568	 0.084680
6431.7984	 0.086314
6431.8401	 0.088274
6431.8817	 0.081147
6431.9234	 0.083612
6431.9650	 0.084339
6432.0067	 0.082867
6432.0483	 0.075643
6432.0900	 0.067833
6432.1316	 0.071832
6432.1733	 0.063783
6432.2149	 0.058092
6432.2566	 0.057385
6432.2982	 0.054912
6432.3399	 0.049369
6432.3815	 0.048645
6432.4232	 0.048994
6432.4648	 0.044600
6432.5064	 0.048316
6432.5481	 0.046473
6432.5897	 0.045218
6432.6314	 0.045554
6432.6730	 0.045915
6432.7147	 0.046501
6432.7563	 0.044952
6432.7980	 0.044365
6432.8396	 0.045077
6432.8813	 0.041350
6432.9229	 0.037109
6432.9646	 0.038540
6433.0062	 0.038922
6433.0479	 0.035794
6433.0895	 0.040109
6433.1312	 0.039949
6433.1728	 0.039615
6433.2144	 0.041234
6433.2561	 0.045458
6433.2977	 0.037909
6433.3394	 0.035764
6433.3810	 0.033494
6433.4227	 0.035623
6433.4643	 0.033725
6433.5060	 0.036558
6433.5476	 0.028977
6433.5893	 0.030800
6433.6309	 0.036739
6433.6726	 0.031309
6433.7142	 0.035492
6433.7559	 0.039051
6433.7975	 0.040188
6433.8392	 0.030814
6433.8808	 0.038156
6433.9224	 0.034279
6433.9641	 0.035274
6434.0057	 0.028506
6434.0474	 0.025110
6434.0890	 0.016601
6434.1307	 0.018879
6434.1723	 0.011879
6434.2140	 0.014525
6434.2556	 0.009523
6434.2973	 0.012924
6434.3389	 0.014078
6434.3806	 0.015165
6434.4222	 0.011914
6434.4639	 0.010093
6434.5055	 0.015257
6434.5472	 0.010799
6434.5888	 0.013587
6434.6304	 0.011931
6434.6721	 0.011303
6434.7137	 0.010933
6434.7554	 0.009251
6434.7970	 0.007046
6434.8387	 0.007521
6434.8803	 0.005050
6434.9220	 0.003569
6434.9636	 0.006437
6436.0048	 0.017842
6436.0464	 0.019251
6436.0881	 0.014982
6436.1297	 0.017240
6436.1714	 0.015718
6436.2130	 0.013490
6436.2547	 0.011539
6436.2963	 0.009993
6436.3380	 0.010333
6436.3796	 0.011766
6436.4213	 0.019182
6436.4629	 0.017280
6436.5046	 0.014550
6436.5462	 0.015053
6436.5879	 0.018153
6436.6295	 0.021769
6436.6711	 0.025247
6436.7128	 0.020620
6436.7544	 0.020250
6436.7961	 0.023708
6436.8377	 0.024225
6436.8794	 0.025900
6436.9210	 0.027569
6436.9627	 0.021964
6437.0043	 0.016208
6437.0460	 0.017344
6437.0876	 0.020135
6437.1293	 0.020184
6437.1709	 0.014683
6437.2126	 0.015885
6437.2542	 0.022872
6437.2959	 0.023477
6437.3375	 0.023709
6437.3791	 0.025627
6437.4208	 0.028072
6437.4624	 0.027505
6437.5041	 0.029188
6437.5457	 0.035984
6437.5874	 0.042251
6437.6290	 0.046690
6437.6707	 0.047588
6437.7123	 0.054759
6437.7540	 0.060921
6437.7956	 0.063995
6437.8373	 0.068924
6437.8789	 0.072204
6437.9206	 0.078224
6437.9622	 0.082602
6438.0039	 0.080079
6438.0455	 0.087264
6438.0871	 0.094907
6438.1288	 0.097758
6438.1704	 0.097721
6438.2121	 0.099293
6438.2537	 0.101220
6438.2954	 0.101965
6438.3370	 0.107189
6438.3787	 0.104575
6438.4203	 0.102046
6438.4620	 0.103507
6438.5036	 0.108585
6438.5453	 0.110609
6438.5869	 0.110947
6438.6286	 0.112047
6438.6702	 0.112215
6438.7119	 0.111749
6438.7535	 0.112543
6438.7951	 0.108367
6438.8368	 0.110321
6438.8784	 0.109412
6438.9201	 0.113158
6438.9617	 0.113821
6439.0034	 0.103930
6439.0450	 0.099591
6439.0867	 0.102346
6439.1283	 0.101540
6439.1700	 0.098812
6439.2116	 0.099358
6439.2533	 0.099318
6439.2949	 0.101705
6439.3366	 0.101263
6439.3782	 0.099911
6439.4199	 0.104218
6439.4615	 0.099282
6439.5031	 0.094184
6439.5448	 0.096349
6439.5864	 0.093687
6439.6281	 0.097244
6439.6697	 0.101925
6439.7114	 0.094381
6439.7530	 0.095505
6439.7947	 0.096117
6439.8363	 0.093808
6439.8780	 0.096514
6439.9196	 0.092993
6439.9613	 0.089401
6440.0029	 0.084709
6440.0446	 0.084252
6440.0862	 0.077442
6440.1278	 0.075363
6440.1695	 0.074232
6440.2111	 0.076216
6440.2528	 0.072518
6440.2944	 0.063823
6440.3361	 0.058111
6440.3777	 0.050480
6440.4194	 0.041425
6440.4610	 0.037512
6440.5027	 0.027158
6440.5443	 0.031792
6440.5860	 0.022130
6440.6276	 0.017871
6440.6693	 0.021505
6440.7109	 0.012137
6440.7526	 0.018078
6440.7942	 0.018124
6440.8358	 0.009916
6440.8775	 0.009285
6440.9191	 0.010617
6440.9608	 0.014183
7509.0187	 0.006288
7509.0673	 0.001712
7509.1159	 0.003475
7509.1645	 0.005848
7509.2130	 0.006480
7509.2616	 0.013111
7509.3102	 0.019147
7509.3588	 0.021669
7509.4074	 0.025312
7509.4560	 0.029015
7509.5046	 0.033353
7509.5532	 0.042286
7509.6018	 0.048861
7509.6504	 0.047913
7509.6989	 0.054561
7509.7475	 0.057945
7509.7961	 0.056908
7509.8447	 0.055914
7509.8933	 0.056386
7509.9419	 0.060797
7509.9905	 0.064547
7510.0391	 0.064995
7510.0877	 0.071305
7510.1363	 0.075138
7510.1848	 0.072703
7510.2334	 0.070033
7510.2820	 0.073973
7510.3306	 0.080131
7510.3792	 0.081842
7510.4278	 0.081861
7510.4764	 0.080469
7510.5250	 0.080369
7510.5736	 0.078079
7510.6222	 0.078316
7510.6707	 0.082352
7510.7193	 0.084684
7510.7679	 0.085698
7510.8165	 0.082788
7510.8651	 0.080711
7510.9137	 0.081179
7510.9623	 0.081349
7511.0109	 0.084484
7511.0595	 0.080510
7511.1081	 0.077926
7511.1566	 0.080620
7511.2052	 0.083622
7511.2538	 0.084715
7511.3024	 0.087190
7511.3510	 0.088349
7511.3996	 0.087783
7511.4482	 0.084429
7511.4968	 0.081320
7511.5454	 0.086016
7511.5940	 0.084184
7511.6425	 0.076550
7511.6911	 0.080885
7511.7397	 0.082984
7511.7883	 0.083058
7511.8369	 0.085170
7511.8855	 0.082801
7511.9341	 0.073974
7511.9827	 0.070671
7512.0313	 0.076592
7512.0799	 0.076538
7512.1284	 0.070633
7512.1770	 0.066590
7512.2256	 0.069661
7512.2742	 0.071068
7512.3228	 0.068814
7512.3714	 0.061342
7512.4200	 0.062360
7512.4686	 0.058892
7512.5172	 0.052609
7512.5658	 0.044914
7512.6143	 0.035196
7512.6629	 0.032141
7512.7115	 0.031497
7512.7601	 0.026809
7512.8087	 0.027543
7512.8573	 0.024584
7512.9059	 0.023600
7512.9545	 0.026545
7513.0031	 0.024997
7513.0517	 0.028837
7513.1002	 0.029712
7513.1488	 0.028104
7513.1974	 0.027003
