##Wavelenght  49919.633
lambda	Flux
6427.6048	 0.011133
6427.6464	 0.014745
6427.6880	 0.011029
6427.7296	 0.010925
6427.7712	 0.009989
6427.8128	 0.009092
6427.8544	 0.006419
6427.8959	 0.006555
6427.9375	 0.008754
6427.9791	 0.009301
6428.0207	 0.006398
6428.0623	 0.012491
6428.1039	 0.014528
6428.1455	 0.011013
6428.1871	 0.010859
6428.2286	 0.005081
6428.2702	 0.009487
6428.3118	 0.011699
6428.3534	 0.002491
6428.3950	 0.010786
6428.4366	 0.004915
6428.4782	 0.013387
6428.5198	 0.010710
6428.5613	 0.010041
6428.6029	 0.013128
6428.6445	 0.010102
6428.6861	 0.005504
6428.7277	 0.009528
6428.7693	 0.009985
6428.8109	 0.004939
6428.8525	 0.009934
6428.8940	 0.011528
6428.9356	 0.014973
6428.9772	 0.015744
6429.0188	 0.017770
6429.0604	 0.010090
6429.1020	 0.009463
6429.1436	 0.007673
6429.1852	 0.013776
6429.2267	 0.007108
6429.2683	 0.014570
6429.3099	 0.021085
6429.3515	 0.017495
6429.3931	 0.017158
6429.4347	 0.022514
6429.4763	 0.027238
6429.5178	 0.035816
6429.5594	 0.041170
6429.6010	 0.039119
6429.6426	 0.045213
6429.6842	 0.049783
6429.7258	 0.054467
6429.7674	 0.057705
6429.8090	 0.063453
6429.8505	 0.058152
6429.8921	 0.058989
6429.9337	 0.059528
6429.9753	 0.066536
6430.0169	 0.071890
6430.0585	 0.068030
6430.1001	 0.065501
6430.1417	 0.073073
6430.1832	 0.072259
6430.2248	 0.073713
6430.2664	 0.073318
6430.3080	 0.076992
6430.3496	 0.074941
6430.3912	 0.072764
6430.4328	 0.072133
6430.4744	 0.072978
6430.5159	 0.071213
6430.5575	 0.076645
6430.5991	 0.075712
6430.6407	 0.077499
6430.6823	 0.083071
6430.7239	 0.080050
6430.7655	 0.082331
6430.8070	 0.079048
6430.8486	 0.074727
6430.8902	 0.076990
6430.9318	 0.076270
6430.9734	 0.073338
6431.0150	 0.078458
6431.0566	 0.083558
6431.0982	 0.082931
6431.1397	 0.089535
6431.1813	 0.100694
6431.2229	 0.092354
6431.2645	 0.086670
6431.3061	 0.088408
6431.3477	 0.089053
6431.3893	 0.088289
6431.4309	 0.095259
6431.4724	 0.097196
6431.5140	 0.095707
6431.5556	 0.093052
6431.5972	 0.091755
6431.6388	 0.095344
6431.6804	 0.092970
6431.7220	 0.083530
6431.7636	 0.085176
6431.8051	 0.082599
6431.8467	 0.083162
6431.8883	 0.086229
6431.9299	 0.084720
6431.9715	 0.080988
6432.0131	 0.077870
6432.0547	 0.078418
6432.0962	 0.075710
6432.1378	 0.072018
6432.1794	 0.065726
6432.2210	 0.060113
6432.2626	 0.053663
6432.3042	 0.052143
6432.3458	 0.052827
6432.3874	 0.051025
6432.4289	 0.046871
6432.4705	 0.042331
6432.5121	 0.039727
6432.5537	 0.046149
6432.5953	 0.048846
6432.6369	 0.046612
6432.6785	 0.042598
6432.7201	 0.038830
6432.7616	 0.040798
6432.8032	 0.043213
6432.8448	 0.040414
6432.8864	 0.042478
6432.9280	 0.045285
6432.9696	 0.041339
6433.0112	 0.042049
6433.0528	 0.044725
6433.0943	 0.048338
6433.1359	 0.047239
6433.1775	 0.044538
6433.2191	 0.042779
6433.2607	 0.044139
6433.3023	 0.047138
6433.3439	 0.049323
6433.3854	 0.044885
6433.4270	 0.042681
6433.4686	 0.035762
6433.5102	 0.039944
6433.5518	 0.039029
6433.5934	 0.034084
6433.6350	 0.042346
6433.6766	 0.044123
6433.7181	 0.052951
6433.7597	 0.059614
6433.8013	 0.057666
6433.8429	 0.049927
6433.8845	 0.038265
6433.9261	 0.034180
6433.9677	 0.036247
6434.0093	 0.025309
6434.0508	 0.022651
6434.0924	 0.022301
6434.1340	 0.020553
6434.1756	 0.021444
6434.2172	 0.022335
6434.2588	 0.012946
6434.3004	 0.011160
6434.3420	 0.011501
6434.3835	 0.011036
6434.4251	 0.009273
6434.4667	 0.015861
6434.5083	 0.013779
6434.5499	 0.009739
6434.5915	 0.012191
6434.6331	 0.012152
6434.6746	 0.012011
6434.7162	 0.005321
6434.7578	 0.010697
6434.7994	 0.009959
6434.8410	 0.010079
6434.8826	 0.011931
6434.9242	 0.007811
6436.9419	 0.013936
6436.9835	 0.012482
6437.0251	 0.013935
6437.0667	 0.014731
6437.1083	 0.013393
6437.1499	 0.019162
6437.1915	 0.021103
6437.2330	 0.019829
6437.2746	 0.022746
6437.3162	 0.017748
6437.3578	 0.015455
6437.3994	 0.017307
6437.4410	 0.017909
6437.4826	 0.020975
6437.5242	 0.020319
6437.5657	 0.028620
6437.6073	 0.029475
6437.6489	 0.039104
6437.6905	 0.039065
6437.7321	 0.046448
6437.7737	 0.053086
6437.8153	 0.057669
6437.8569	 0.065895
6437.8984	 0.064360
6437.9400	 0.070894
6437.9816	 0.075194
6438.0232	 0.078071
6438.0648	 0.081257
6438.1064	 0.084008
6438.1480	 0.086722
6438.1896	 0.089723
6438.2311	 0.097541
6438.2727	 0.092563
6438.3143	 0.093709
6438.3559	 0.096033
6438.3975	 0.095209
6438.4391	 0.091963
6438.4807	 0.097947
6438.5222	 0.092129
6438.5638	 0.096933
6438.6054	 0.108204
6438.6470	 0.107787
6438.6886	 0.110857
6438.7302	 0.101510
6438.7718	 0.100880
6438.8134	 0.100897
6438.8549	 0.104711
6438.8965	 0.104560
6438.9381	 0.106176
6438.9797	 0.104058
6439.0213	 0.102138
6439.0629	 0.112243
6439.1045	 0.108120
6439.1461	 0.109598
6439.1876	 0.107878
6439.2292	 0.106594
6439.2708	 0.105651
6439.3124	 0.103086
6439.3540	 0.101170
6439.3956	 0.107675
6439.4372	 0.110368
6439.4788	 0.105707
6439.5203	 0.112424
6439.5619	 0.117516
6439.6035	 0.115363
6439.6451	 0.108706
6439.6867	 0.109167
6439.7283	 0.108068
6439.7699	 0.104401
6439.8114	 0.104875
6439.8530	 0.105709
6439.8946	 0.103664
6439.9362	 0.103118
6439.9778	 0.095631
6440.0194	 0.091950
6440.0610	 0.091691
6440.1026	 0.094694
6440.1441	 0.091712
6440.1857	 0.088648
6440.2273	 0.085685
6440.2689	 0.078464
6440.3105	 0.077493
6440.3521	 0.070812
6440.3937	 0.057431
6440.4353	 0.047472
6440.4768	 0.042045
6440.5184	 0.035914
6440.5600	 0.031697
6440.6016	 0.035339
6440.6432	 0.030554
6440.6848	 0.021052
6440.7264	 0.016673
6440.7680	 0.017168
6440.8095	 0.013594
6440.8511	 0.013291
6440.8927	 0.018585
6440.9343	 0.024213
7509.1524	 0.006244
7509.2009	 0.007941
7509.2494	 0.009293
7509.2979	 0.011148
7509.3464	 0.019278
7509.3949	 0.021944
7509.4435	 0.025972
7509.4920	 0.030663
7509.5405	 0.034723
7509.5890	 0.042115
7509.6375	 0.043964
7509.6860	 0.047054
7509.7345	 0.050461
7509.7831	 0.055051
7509.8316	 0.056789
7509.8801	 0.062500
7509.9286	 0.064380
7509.9771	 0.067608
7510.0256	 0.063995
7510.0741	 0.062846
7510.1227	 0.066032
7510.1712	 0.068870
7510.2197	 0.071654
7510.2682	 0.072218
7510.3167	 0.073383
7510.3652	 0.072481
7510.4138	 0.073600
7510.4623	 0.078157
7510.5108	 0.079973
7510.5593	 0.076117
7510.6078	 0.074064
7510.6563	 0.080497
7510.7048	 0.080334
7510.7534	 0.079433
7510.8019	 0.081418
7510.8504	 0.080933
7510.8989	 0.082230
7510.9474	 0.083486
7510.9959	 0.083857
7511.0444	 0.086607
7511.0930	 0.087260
7511.1415	 0.089715
7511.1900	 0.091885
7511.2385	 0.090820
7511.2870	 0.090608
7511.3355	 0.087773
7511.3841	 0.087626
7511.4326	 0.086614
7511.4811	 0.088467
7511.5296	 0.093296
7511.5781	 0.091578
7511.6266	 0.090052
7511.6751	 0.088086
7511.7237	 0.084645
7511.7722	 0.086144
7511.8207	 0.091042
7511.8692	 0.090550
7511.9177	 0.082531
7511.9662	 0.074996
7512.0147	 0.076028
7512.0633	 0.078734
7512.1118	 0.081795
7512.1603	 0.079818
7512.2088	 0.072680
7512.2573	 0.070110
7512.3058	 0.066513
7512.3544	 0.063393
7512.4029	 0.060883
7512.4514	 0.057567
7512.4999	 0.050557
7512.5484	 0.045509
7512.5969	 0.040072
7512.6454	 0.038237
7512.6940	 0.038631
7512.7425	 0.034158
7512.7910	 0.026990
7512.8395	 0.022365
7512.8880	 0.024097
7512.9365	 0.024793
7512.9850	 0.024394
7513.0336	 0.026608
7513.0821	 0.026341
7513.1306	 0.025832
7513.1791	 0.023312
7513.2276	 0.022635
7513.2761	 0.019942
7513.3247	 0.023450
