##Wavelenght  50388.312
lambda	Flux
6413.3001	 0.024024
6413.3418	 0.026634
6413.3835	 0.022745
6427.5724	 0.014278
6427.6141	 0.018141
6427.6559	 0.013051
6427.6976	 0.011556
6427.7393	 0.014214
6427.7810	 0.013166
6427.8228	 0.012702
6427.8645	 0.012499
6427.9062	 0.011661
6427.9479	 0.009097
6427.9897	 0.013521
6428.0314	 0.014279
6428.0731	 0.013897
6428.1148	 0.013984
6428.1566	 0.012170
6428.1983	 0.012374
6428.2400	 0.009712
6428.2817	 0.010311
6428.3235	 0.011940
6428.3652	 0.013974
6428.4069	 0.014163
6428.4486	 0.013306
6428.4904	 0.012151
6428.5321	 0.011338
6428.5738	 0.015240
6428.6155	 0.014720
6428.6573	 0.011794
6428.6990	 0.008991
6428.7407	 0.008474
6428.7824	 0.007557
6428.8242	 0.009495
6428.8659	 0.013612
6428.9076	 0.015745
6428.9493	 0.017070
6428.9911	 0.015163
6429.0328	 0.015435
6429.0745	 0.015156
6429.1162	 0.013032
6429.1580	 0.015937
6429.1997	 0.015348
6429.2414	 0.010835
6429.2831	 0.012509
6429.3249	 0.019005
6429.3666	 0.020303
6429.4083	 0.022984
6429.4500	 0.029167
6429.4918	 0.034525
6429.5335	 0.039313
6429.5752	 0.039798
6429.6169	 0.042904
6429.6587	 0.046236
6429.7004	 0.054801
6429.7421	 0.058775
6429.7838	 0.057670
6429.8256	 0.059045
6429.8673	 0.063424
6429.9090	 0.067977
6429.9507	 0.068413
6429.9925	 0.068756
6430.0342	 0.070964
6430.0759	 0.073511
6430.1176	 0.076401
6430.1594	 0.077947
6430.2011	 0.076849
6430.2428	 0.076964
6430.2845	 0.080360
6430.3263	 0.079983
6430.3680	 0.077086
6430.4097	 0.075570
6430.4514	 0.072986
6430.4932	 0.074427
6430.5349	 0.078037
6430.5766	 0.079518
6430.6183	 0.081936
6430.6601	 0.081657
6430.7018	 0.078526
6430.7435	 0.077132
6430.7852	 0.076967
6430.8270	 0.077469
6430.8687	 0.078079
6430.9104	 0.079368
6430.9521	 0.081222
6430.9939	 0.082407
6431.0356	 0.080523
6431.0773	 0.078988
6431.1190	 0.079775
6431.1608	 0.082320
6431.2025	 0.085181
6431.2442	 0.084562
6431.2859	 0.084116
6431.3277	 0.085411
6431.3694	 0.089576
6431.4111	 0.093582
6431.4528	 0.095801
6431.4946	 0.095692
6431.5363	 0.095195
6431.5780	 0.096790
6431.6197	 0.096583
6431.6615	 0.093065
6431.7032	 0.091973
6431.7449	 0.091001
6431.7866	 0.091703
6431.8284	 0.088995
6431.8701	 0.084118
6431.9118	 0.082743
6431.9535	 0.079201
6431.9953	 0.075976
6432.0370	 0.074061
6432.0787	 0.067193
6432.1204	 0.065364
6432.1622	 0.062592
6432.2039	 0.056270
6432.2456	 0.053691
6432.2873	 0.051592
6432.3291	 0.047983
6432.3708	 0.043434
6432.4125	 0.040144
6432.4542	 0.037471
6432.4960	 0.036534
6432.5377	 0.039132
6432.5794	 0.039837
6432.6211	 0.041484
6432.6629	 0.040658
6432.7046	 0.042914
6432.7463	 0.044756
6432.7880	 0.043185
6432.8298	 0.039376
6432.8715	 0.039788
6432.9132	 0.041727
6432.9549	 0.040757
6432.9967	 0.041322
6433.0384	 0.042287
6433.0801	 0.044583
6433.1218	 0.046263
6433.1636	 0.049991
6433.2053	 0.052455
6433.2470	 0.051530
6433.2887	 0.049246
6433.3305	 0.044960
6433.3722	 0.046869
6433.4139	 0.045460
6433.4556	 0.045505
6433.4974	 0.045547
6433.5391	 0.042949
6433.5808	 0.040895
6433.6225	 0.040414
6433.6643	 0.035633
6433.7060	 0.037504
6433.7477	 0.032612
6433.7894	 0.032521
6433.8312	 0.030965
6433.8729	 0.032101
6433.9146	 0.031107
6433.9563	 0.026088
6433.9981	 0.022820
6434.0398	 0.019467
6434.0815	 0.018318
6434.1232	 0.014432
6434.1650	 0.015825
6434.2067	 0.011308
6434.2484	 0.011508
6434.2901	 0.011241
6434.3319	 0.012899
6434.3736	 0.013979
6434.4153	 0.014934
6434.4570	 0.018036
6434.4988	 0.010243
6434.5405	 0.006355
6434.5822	 0.007473
6434.6239	 0.008499
6434.6657	 0.004158
6434.7074	 0.005933
6434.7491	 0.007007
6434.7908	 0.007632
6434.8326	 0.003857
6434.8743	 0.007997
6434.9160	 0.004661
6434.9577	 0.009298
6436.9188	 0.019798
6436.9605	 0.018175
6437.0023	 0.016547
6437.0440	 0.015530
6437.0857	 0.016870
6437.1274	 0.018596
6437.1692	 0.019194
6437.2109	 0.021145
6437.2526	 0.020050
6437.2943	 0.023222
6437.3361	 0.023401
6437.3778	 0.022060
6437.4195	 0.022702
6437.4612	 0.025056
6437.5030	 0.026836
6437.5447	 0.027079
6437.5864	 0.030361
6437.6281	 0.038263
6437.6699	 0.044950
6437.7116	 0.054000
6437.7533	 0.060137
6437.7950	 0.059757
6437.8368	 0.063705
6437.8785	 0.070783
6437.9202	 0.078116
6437.9619	 0.084237
6438.0037	 0.089541
6438.0454	 0.094827
6438.0871	 0.098947
6438.1288	 0.103145
6438.1706	 0.106832
6438.2123	 0.108851
6438.2540	 0.107729
6438.2957	 0.108955
6438.3375	 0.108908
6438.3792	 0.110866
6438.4209	 0.114650
6438.4626	 0.115471
6438.5044	 0.114368
6438.5461	 0.114712
6438.5878	 0.113274
6438.6295	 0.111071
6438.6713	 0.110253
6438.7130	 0.106997
6438.7547	 0.105187
6438.7964	 0.100774
6438.8382	 0.096671
6438.8799	 0.096392
6438.9216	 0.097826
6438.9633	 0.096635
6439.0051	 0.098750
6439.0468	 0.102312
6439.0885	 0.105569
6439.1302	 0.105675
6439.1720	 0.100049
6439.2137	 0.102060
6439.2554	 0.103543
6439.2971	 0.103575
6439.3389	 0.101827
6439.3806	 0.099998
6439.4223	 0.098851
6439.4640	 0.102750
6439.5058	 0.103368
6439.5475	 0.109056
6439.5892	 0.108250
6439.6309	 0.104024
6439.6727	 0.110062
6439.7144	 0.111198
6439.7561	 0.106252
6439.7978	 0.107874
6439.8396	 0.107576
6439.8813	 0.098386
6439.9230	 0.099255
6439.9647	 0.099500
6440.0065	 0.096651
6440.0482	 0.090519
6440.0899	 0.083925
6440.1316	 0.082820
6440.1734	 0.079092
6440.2151	 0.078827
6440.2568	 0.070739
6440.2985	 0.066514
6440.3403	 0.060744
6440.3820	 0.053738
6440.4237	 0.055523
6440.4654	 0.054046
6440.5072	 0.046621
6440.5489	 0.034562
6440.5906	 0.029928
6440.6323	 0.026772
6440.6741	 0.023432
6440.7158	 0.025421
6440.7575	 0.018068
6440.7992	 0.012504
6440.8410	 0.013322
6440.8827	 0.012960
6440.9244	 0.013409
6440.9661	 0.012344
7508.9793	 0.006985
7509.0280	 0.004646
7509.0767	 0.009739
7509.1254	 0.009610
7509.1740	 0.008437
7509.2227	 0.008899
7509.2714	 0.013031
7509.3201	 0.014612
7509.3688	 0.013566
7509.4174	 0.024995
7509.4661	 0.037065
7509.5148	 0.037978
7509.5635	 0.040278
7509.6121	 0.047987
7509.6608	 0.051583
7509.7095	 0.049393
7509.7582	 0.052478
7509.8069	 0.053530
7509.8555	 0.058662
7509.9042	 0.063378
7509.9529	 0.059044
7510.0016	 0.063254
7510.0502	 0.068610
7510.0989	 0.072009
7510.1476	 0.072080
7510.1963	 0.076394
7510.2450	 0.074698
7510.2936	 0.076033
7510.3423	 0.074389
7510.3910	 0.074325
7510.4397	 0.074785
7510.4883	 0.075481
7510.5370	 0.081038
7510.5857	 0.078421
7510.6344	 0.075805
7510.6831	 0.078164
7510.7317	 0.074309
7510.7804	 0.071293
7510.8291	 0.075915
7510.8778	 0.079144
7510.9264	 0.080166
7510.9751	 0.080979
7511.0238	 0.086533
7511.0725	 0.086232
7511.1212	 0.082662
7511.1698	 0.083565
7511.2185	 0.086410
7511.2672	 0.085945
7511.3159	 0.081593
7511.3645	 0.084831
7511.4132	 0.089224
7511.4619	 0.090718
7511.5106	 0.090449
7511.5593	 0.089160
7511.6079	 0.088447
7511.6566	 0.088253
7511.7053	 0.087706
7511.7540	 0.086395
7511.8027	 0.087694
7511.8513	 0.083661
7511.9000	 0.083084
7511.9487	 0.085029
7511.9974	 0.087205
7512.0460	 0.080697
7512.0947	 0.072045
7512.1434	 0.068246
7512.1921	 0.064705
7512.2408	 0.062187
7512.2894	 0.054723
7512.3381	 0.053536
7512.3868	 0.056203
7512.4355	 0.048252
7512.4841	 0.049134
7512.5328	 0.045119
7512.5815	 0.039495
7512.6302	 0.029485
7512.6789	 0.028138
7512.7275	 0.027693
7512.7762	 0.029321
7512.8249	 0.027986
7512.8736	 0.027462
7512.9222	 0.027976
7512.9709	 0.029697
7513.0196	 0.026939
7513.0683	 0.018097
7513.1170	 0.023359
7513.1656	 0.029162
7513.2143	 0.027027
7513.2630	 0.027581
7513.3117	 0.026389
7513.3603	 0.033869
