##Wavelenght  49913.598
lambda	Flux
6427.6048	 0.005719
6427.6464	 0.005797
6427.6880	 0.008546
6427.7296	 0.007406
6427.7712	 0.009059
6427.8128	 0.009977
6427.8544	 0.008341
6427.8959	 0.006222
6427.9375	 0.006883
6427.9791	 0.010377
6428.0207	 0.011727
6428.0623	 0.010216
6428.1039	 0.009537
6428.1455	 0.010240
6428.1871	 0.012626
6428.2286	 0.014905
6428.2702	 0.012732
6428.3118	 0.011291
6428.3534	 0.010392
6428.3950	 0.011814
6428.4366	 0.013585
6428.4782	 0.010273
6428.5198	 0.009123
6428.5613	 0.010952
6428.6029	 0.008119
6428.6445	 0.009528
6428.6861	 0.011362
6428.7277	 0.009783
6428.7693	 0.012267
6428.8109	 0.010175
6428.8525	 0.008718
6428.8940	 0.011459
6428.9356	 0.010965
6428.9772	 0.010433
6429.0188	 0.011655
6429.0604	 0.013541
6429.1020	 0.014860
6429.1436	 0.012729
6429.1852	 0.010280
6429.2267	 0.010005
6429.2683	 0.014005
6429.3099	 0.016757
6429.3515	 0.016330
6429.3931	 0.020900
6429.4347	 0.030545
6429.4763	 0.036863
6429.5178	 0.038075
6429.5594	 0.040017
6429.6010	 0.045071
6429.6426	 0.050329
6429.6842	 0.053592
6429.7258	 0.057294
6429.7674	 0.057618
6429.8090	 0.056546
6429.8505	 0.060520
6429.8921	 0.063270
6429.9337	 0.063203
6429.9753	 0.066836
6430.0169	 0.068742
6430.0585	 0.067681
6430.1001	 0.067904
6430.1417	 0.070517
6430.1832	 0.073210
6430.2248	 0.072040
6430.2664	 0.075264
6430.3080	 0.079473
6430.3496	 0.077441
6430.3912	 0.077370
6430.4328	 0.077765
6430.4744	 0.076356
6430.5159	 0.079502
6430.5575	 0.079176
6430.5991	 0.076514
6430.6407	 0.078594
6430.6823	 0.079992
6430.7239	 0.079720
6430.7655	 0.080426
6430.8070	 0.079123
6430.8486	 0.076976
6430.8902	 0.078982
6430.9318	 0.081002
6430.9734	 0.081182
6431.0150	 0.077297
6431.0566	 0.078276
6431.0982	 0.082045
6431.1397	 0.083572
6431.1813	 0.087494
6431.2229	 0.088629
6431.2645	 0.088234
6431.3061	 0.088696
6431.3477	 0.089941
6431.3893	 0.093442
6431.4309	 0.096095
6431.4724	 0.096491
6431.5140	 0.100110
6431.5556	 0.102176
6431.5972	 0.099958
6431.6388	 0.097201
6431.6804	 0.097167
6431.7220	 0.098391
6431.7636	 0.095230
6431.8051	 0.093826
6431.8467	 0.090380
6431.8883	 0.086702
6431.9299	 0.085805
6431.9715	 0.083064
6432.0131	 0.081472
6432.0547	 0.079384
6432.0962	 0.075665
6432.1378	 0.073759
6432.1794	 0.069704
6432.2210	 0.061553
6432.2626	 0.058586
6432.3042	 0.056075
6432.3458	 0.054143
6432.3874	 0.051380
6432.4289	 0.047078
6432.4705	 0.046394
6432.5121	 0.043407
6432.5537	 0.042038
6432.5953	 0.041702
6432.6369	 0.043090
6432.6785	 0.046037
6432.7201	 0.043781
6432.7616	 0.044158
6432.8032	 0.046180
6432.8448	 0.045360
6432.8864	 0.043231
6432.9280	 0.042318
6432.9696	 0.043748
6433.0112	 0.044583
6433.0528	 0.044770
6433.0943	 0.043337
6433.1359	 0.042444
6433.1775	 0.045653
6433.2191	 0.048260
6433.2607	 0.045812
6433.3023	 0.041333
6433.3439	 0.041449
6433.3854	 0.039769
6433.4270	 0.037964
6433.4686	 0.039534
6433.5102	 0.041045
6433.5518	 0.044273
6433.5934	 0.046708
6433.6350	 0.043363
6433.6766	 0.038655
6433.7181	 0.044994
6433.7597	 0.045517
6433.8013	 0.038936
6433.8429	 0.041737
6433.8845	 0.040261
6433.9261	 0.031441
6433.9677	 0.031148
6434.0093	 0.032659
6434.0508	 0.030659
6434.0924	 0.028218
6434.1340	 0.024673
6434.1756	 0.020265
6434.2172	 0.019303
6434.2588	 0.016673
6434.3004	 0.014752
6434.3420	 0.017256
6434.3835	 0.017428
6434.4251	 0.016941
6434.4667	 0.018467
6434.5083	 0.022615
6434.5499	 0.016455
6434.5915	 0.011327
6434.6331	 0.012849
6434.6746	 0.012503
6434.7162	 0.011392
6434.7578	 0.013947
6434.7994	 0.010539
6434.8410	 0.009241
6434.8826	 0.008776
6434.9242	 0.007290
6436.9419	 0.014884
6436.9835	 0.014547
6437.0251	 0.018717
6437.0667	 0.019517
6437.1083	 0.017472
6437.1499	 0.016441
6437.1915	 0.015468
6437.2330	 0.018508
6437.2746	 0.024571
6437.3162	 0.022950
6437.3578	 0.020912
6437.3994	 0.021428
6437.4410	 0.022945
6437.4826	 0.027889
6437.5242	 0.032012
6437.5657	 0.032364
6437.6073	 0.036022
6437.6489	 0.042913
6437.6905	 0.050109
6437.7321	 0.059237
6437.7737	 0.064832
6437.8153	 0.068232
6437.8569	 0.072322
6437.8984	 0.074454
6437.9400	 0.076420
6437.9816	 0.078018
6438.0232	 0.078550
6438.0648	 0.080721
6438.1064	 0.085276
6438.1480	 0.091016
6438.1896	 0.096822
6438.2311	 0.098096
6438.2727	 0.096878
6438.3143	 0.100039
6438.3559	 0.103426
6438.3975	 0.103648
6438.4391	 0.103446
6438.4807	 0.103438
6438.5222	 0.104622
6438.5638	 0.106919
6438.6054	 0.108508
6438.6470	 0.110000
6438.6886	 0.110853
6438.7302	 0.109654
6438.7718	 0.109155
6438.8134	 0.108927
6438.8549	 0.108578
6438.8965	 0.108790
6438.9381	 0.107746
6438.9797	 0.106520
6439.0213	 0.105422
6439.0629	 0.105012
6439.1045	 0.107714
6439.1461	 0.110102
6439.1876	 0.110653
6439.2292	 0.109731
6439.2708	 0.106968
6439.3124	 0.107036
6439.3540	 0.107565
6439.3956	 0.107334
6439.4372	 0.108657
6439.4788	 0.110593
6439.5203	 0.112057
6439.5619	 0.112341
6439.6035	 0.111368
6439.6451	 0.111469
6439.6867	 0.110826
6439.7283	 0.109674
6439.7699	 0.108490
6439.8114	 0.106124
6439.8530	 0.104909
6439.8946	 0.105902
6439.9362	 0.104999
6439.9778	 0.100763
6440.0194	 0.097979
6440.0610	 0.097566
6440.1026	 0.093854
6440.1441	 0.086805
6440.1857	 0.079601
6440.2273	 0.076444
6440.2689	 0.074438
6440.3105	 0.071173
6440.3521	 0.063366
6440.3937	 0.053236
6440.4353	 0.046028
6440.4768	 0.041620
6440.5184	 0.037981
6440.5600	 0.030413
6440.6016	 0.026333
6440.6432	 0.024973
6440.6848	 0.021566
6440.7264	 0.022148
6440.7680	 0.017712
6440.8095	 0.014105
6440.8511	 0.016768
6440.8927	 0.017846
6440.9343	 0.016397
7509.1524	 0.005184
7509.2009	 0.007022
7509.2494	 0.009101
7509.2979	 0.014603
7509.3464	 0.022633
7509.3949	 0.030017
7509.4435	 0.034718
7509.4920	 0.039421
7509.5405	 0.042042
7509.5890	 0.042602
7509.6375	 0.044185
7509.6860	 0.046571
7509.7345	 0.049177
7509.7831	 0.055339
7509.8316	 0.058214
7509.8801	 0.062497
7509.9286	 0.063397
7509.9771	 0.064829
7510.0256	 0.068066
7510.0741	 0.071853
7510.1227	 0.072670
7510.1712	 0.068286
7510.2197	 0.064399
7510.2682	 0.068024
7510.3167	 0.069416
7510.3652	 0.070701
7510.4138	 0.074445
7510.4623	 0.078498
7510.5108	 0.079368
7510.5593	 0.080509
7510.6078	 0.082337
7510.6563	 0.080656
7510.7048	 0.080540
7510.7534	 0.079829
7510.8019	 0.077758
7510.8504	 0.079035
7510.8989	 0.080151
7510.9474	 0.081293
7510.9959	 0.084447
7511.0444	 0.086138
7511.0930	 0.084802
7511.1415	 0.081823
7511.1900	 0.084790
7511.2385	 0.087427
7511.2870	 0.087965
7511.3355	 0.091316
7511.3841	 0.090045
7511.4326	 0.089336
7511.4811	 0.092075
7511.5296	 0.093923
7511.5781	 0.096410
7511.6266	 0.097615
7511.6751	 0.096030
7511.7237	 0.093317
7511.7722	 0.091994
7511.8207	 0.090672
7511.8692	 0.088296
7511.9177	 0.086819
7511.9662	 0.085712
7512.0147	 0.083063
7512.0633	 0.081811
7512.1118	 0.079927
7512.1603	 0.074853
7512.2088	 0.070737
7512.2573	 0.068635
7512.3058	 0.066456
7512.3544	 0.064776
7512.4029	 0.063312
7512.4514	 0.060023
7512.4999	 0.054932
7512.5484	 0.049223
7512.5969	 0.044971
7512.6454	 0.041204
7512.6940	 0.035600
7512.7425	 0.032186
7512.7910	 0.028395
7512.8395	 0.025172
7512.8880	 0.024742
7512.9365	 0.024691
7512.9850	 0.024902
7513.0336	 0.024636
7513.0821	 0.022885
7513.1306	 0.023941
7513.1791	 0.026503
7513.2276	 0.025810
7513.2761	 0.023819
7513.3247	 0.023842
