##Wavelenght  50617.621
lambda	Flux
6427.0923	 0.007266
6427.1340	 0.006746
6427.1756	 0.007204
6427.2173	 0.010476
6427.2589	 0.009965
6427.3006	 0.008957
6427.3422	 0.011353
6427.3839	 0.008025
6427.4255	 0.009680
6427.4672	 0.008918
6427.5088	 0.008100
6427.5505	 0.007180
6427.5921	 0.009890
6427.6337	 0.011757
6427.6754	 0.006455
6427.7170	 0.009695
6427.7587	 0.011811
6427.8003	 0.009315
6427.8420	 0.007485
6427.8836	 0.011833
6427.9253	 0.010351
6427.9669	 0.004586
6428.0086	 0.008145
6428.0502	 0.010867
6428.0919	 0.008003
6428.1335	 0.011074
6428.1752	 0.010640
6428.2168	 0.008561
6428.2585	 0.008306
6428.3001	 0.012131
6428.3417	 0.002601
6428.3834	 0.003888
6428.4250	 0.005811
6428.4667	 0.008006
6428.5083	 0.013854
6428.5500	 0.011766
6428.5916	 0.010965
6428.6333	 0.013708
6428.6749	 0.009013
6428.7166	 0.008069
6428.7582	 0.011780
6428.7999	 0.009701
6428.8415	 0.014804
6428.8832	 0.014417
6428.9248	 0.010240
6428.9665	 0.013969
6429.0081	 0.011921
6429.0497	 0.014773
6429.0914	 0.015052
6429.1330	 0.018919
6429.1747	 0.014616
6429.2163	 0.014325
6429.2580	 0.015022
6429.2996	 0.021140
6429.3413	 0.023151
6429.3829	 0.021866
6429.4246	 0.033239
6429.4662	 0.038761
6429.5079	 0.039022
6429.5495	 0.042268
6429.5912	 0.043322
6429.6328	 0.053774
6429.6745	 0.054206
6429.7161	 0.059824
6429.7577	 0.070706
6429.7994	 0.059988
6429.8410	 0.065692
6429.8827	 0.072636
6429.9243	 0.075860
6429.9660	 0.073885
6430.0076	 0.070541
6430.0493	 0.079333
6430.0909	 0.077810
6430.1326	 0.074065
6430.1742	 0.072978
6430.2159	 0.075698
6430.2575	 0.079139
6430.2992	 0.084845
6430.3408	 0.081934
6430.3825	 0.083522
6430.4241	 0.078870
6430.4657	 0.084343
6430.5074	 0.076820
6430.5490	 0.080171
6430.5907	 0.074222
6430.6323	 0.080524
6430.6740	 0.081060
6430.7156	 0.080593
6430.7573	 0.081993
6430.7989	 0.080500
6430.8406	 0.077238
6430.8822	 0.076272
6430.9239	 0.075358
6430.9655	 0.079508
6431.0072	 0.073418
6431.0488	 0.068687
6431.0904	 0.073113
6431.1321	 0.074187
6431.1737	 0.075035
6431.2154	 0.083569
6431.2570	 0.087838
6431.2987	 0.084000
6431.3403	 0.085520
6431.3820	 0.088583
6431.4236	 0.089526
6431.4653	 0.089617
6431.5069	 0.098491
6431.5486	 0.097125
6431.5902	 0.097195
6431.6319	 0.102258
6431.6735	 0.101607
6431.7152	 0.097376
6431.7568	 0.090771
6431.7984	 0.091557
6431.8401	 0.093415
6431.8817	 0.084486
6431.9234	 0.079764
6431.9650	 0.077170
6432.0067	 0.075343
6432.0483	 0.073764
6432.0900	 0.068652
6432.1316	 0.062910
6432.1733	 0.063457
6432.2149	 0.056063
6432.2566	 0.048702
6432.2982	 0.042512
6432.3399	 0.043070
6432.3815	 0.049930
6432.4232	 0.052481
6432.4648	 0.050510
6432.5064	 0.046075
6432.5481	 0.049466
6432.5897	 0.052358
6432.6314	 0.044023
6432.6730	 0.045222
6432.7147	 0.041131
6432.7563	 0.039541
6432.7980	 0.037817
6432.8396	 0.040128
6432.8813	 0.039872
6432.9229	 0.037637
6432.9646	 0.037407
6433.0062	 0.036621
6433.0479	 0.042282
6433.0895	 0.036000
6433.1312	 0.044200
6433.1728	 0.039771
6433.2144	 0.041487
6433.2561	 0.044847
6433.2977	 0.046272
6433.3394	 0.041820
6433.3810	 0.042621
6433.4227	 0.030405
6433.4643	 0.031715
6433.5060	 0.031944
6433.5476	 0.032833
6433.5893	 0.040165
6433.6309	 0.038040
6433.6726	 0.027294
6433.7142	 0.032579
6433.7559	 0.031559
6433.7975	 0.032899
6433.8392	 0.030230
6433.8808	 0.034266
6433.9224	 0.028359
6433.9641	 0.024222
6434.0057	 0.019991
6434.0474	 0.021759
6434.0890	 0.023312
6434.1307	 0.017587
6434.1723	 0.016145
6434.2140	 0.016758
6434.2556	 0.014044
6434.2973	 0.015943
6434.3389	 0.010901
6434.3806	 0.012016
6434.4222	 0.012767
6434.4639	 0.014055
6434.5055	 0.011299
6434.5472	 0.011633
6434.5888	 0.014534
6434.6304	 0.010184
6434.6721	 0.007990
6434.7137	 0.017193
6434.7554	 0.015553
6434.7970	 0.010080
6434.8387	 0.004793
6434.8803	 0.010823
6434.9220	 0.005811
6434.9636	 0.006140
6436.0048	 0.018258
6436.0464	 0.020855
6436.0881	 0.017369
6436.1297	 0.013380
6436.1714	 0.013663
6436.2130	 0.018633
6436.2547	 0.016405
6436.2963	 0.009430
6436.3380	 0.013680
6436.3796	 0.015168
6436.4213	 0.013481
6436.4629	 0.013562
6436.5046	 0.016711
6436.5462	 0.018702
6436.5879	 0.020766
6436.6295	 0.019976
6436.6711	 0.022288
6436.7128	 0.020316
6436.7544	 0.020702
6436.7961	 0.020997
6436.8377	 0.023378
6436.8794	 0.021248
6436.9210	 0.022979
6436.9627	 0.023356
6437.0043	 0.024716
6437.0460	 0.026906
6437.0876	 0.025070
6437.1293	 0.027022
6437.1709	 0.023538
6437.2126	 0.021607
6437.2542	 0.021547
6437.2959	 0.027760
6437.3375	 0.028026
6437.3791	 0.025926
6437.4208	 0.029666
6437.4624	 0.035142
6437.5041	 0.035137
6437.5457	 0.038248
6437.5874	 0.045636
6437.6290	 0.049089
6437.6707	 0.055703
6437.7123	 0.063350
6437.7540	 0.069996
6437.7956	 0.073299
6437.8373	 0.076742
6437.8789	 0.080963
6437.9206	 0.088122
6437.9622	 0.095583
6438.0039	 0.097222
6438.0455	 0.099707
6438.0871	 0.101997
6438.1288	 0.103512
6438.1704	 0.108386
6438.2121	 0.110027
6438.2537	 0.110123
6438.2954	 0.111411
6438.3370	 0.111701
6438.3787	 0.112845
6438.4203	 0.114932
6438.4620	 0.113958
6438.5036	 0.111434
6438.5453	 0.112978
6438.5869	 0.113029
6438.6286	 0.112477
6438.6702	 0.113797
6438.7119	 0.118169
6438.7535	 0.115955
6438.7951	 0.109729
6438.8368	 0.108309
6438.8784	 0.109447
6438.9201	 0.104190
6438.9617	 0.102804
6439.0034	 0.104506
6439.0450	 0.104918
6439.0867	 0.106431
6439.1283	 0.104006
6439.1700	 0.104531
6439.2116	 0.103241
6439.2533	 0.105907
6439.2949	 0.103339
6439.3366	 0.100638
6439.3782	 0.101045
6439.4199	 0.100703
6439.4615	 0.100498
6439.5031	 0.101780
6439.5448	 0.103719
6439.5864	 0.103548
6439.6281	 0.105980
6439.6697	 0.111834
6439.7114	 0.107137
6439.7530	 0.108496
6439.7947	 0.100842
6439.8363	 0.102606
6439.8780	 0.103572
6439.9196	 0.099424
6439.9613	 0.092033
6440.0029	 0.092544
6440.0446	 0.089044
6440.0862	 0.080915
6440.1278	 0.077686
6440.1695	 0.075031
6440.2111	 0.065852
6440.2528	 0.065617
6440.2944	 0.062073
6440.3361	 0.061978
6440.3777	 0.054514
6440.4194	 0.041872
6440.4610	 0.029712
6440.5027	 0.034819
6440.5443	 0.028744
6440.5860	 0.026460
6440.6276	 0.018689
6440.6693	 0.017331
6440.7109	 0.017546
6440.7526	 0.021485
6440.7942	 0.015329
6440.8358	 0.009346
6440.8775	 0.012171
6440.9191	 0.007962
6440.9608	 0.011178
7509.0187	 0.006208
7509.0673	 0.005691
7509.1159	 0.006340
7509.1645	 0.005681
7509.2130	 0.006579
7509.2616	 0.014959
7509.3102	 0.021230
7509.3588	 0.028906
7509.4074	 0.033565
7509.4560	 0.038611
7509.5046	 0.041305
7509.5532	 0.044161
7509.6018	 0.051924
7509.6504	 0.053895
7509.6989	 0.053208
7509.7475	 0.058267
7509.7961	 0.062525
7509.8447	 0.067415
7509.8933	 0.069024
7509.9419	 0.069095
7509.9905	 0.071320
7510.0391	 0.071046
7510.0877	 0.069121
7510.1363	 0.074453
7510.1848	 0.077372
7510.2334	 0.077642
7510.2820	 0.081114
7510.3306	 0.082373
7510.3792	 0.078562
7510.4278	 0.078293
7510.4764	 0.081180
7510.5250	 0.083379
7510.5736	 0.081992
7510.6222	 0.077341
7510.6707	 0.074710
7510.7193	 0.077551
7510.7679	 0.078337
7510.8165	 0.079439
7510.8651	 0.083056
7510.9137	 0.082587
7510.9623	 0.078872
7511.0109	 0.075377
7511.0595	 0.077941
7511.1081	 0.080779
7511.1566	 0.081362
7511.2052	 0.083989
7511.2538	 0.085314
7511.3024	 0.080336
7511.3510	 0.081408
7511.3996	 0.080935
7511.4482	 0.083248
7511.4968	 0.085332
7511.5454	 0.083207
7511.5940	 0.083881
7511.6425	 0.089014
7511.6911	 0.088662
7511.7397	 0.083510
7511.7883	 0.083591
7511.8369	 0.087082
7511.8855	 0.084590
7511.9341	 0.082782
7511.9827	 0.077288
7512.0313	 0.079407
7512.0799	 0.080760
7512.1284	 0.076946
7512.1770	 0.072026
7512.2256	 0.065432
7512.2742	 0.065489
7512.3228	 0.063186
7512.3714	 0.059694
7512.4200	 0.056833
7512.4686	 0.053971
7512.5172	 0.050287
7512.5658	 0.051772
7512.6143	 0.049637
7512.6629	 0.042973
7512.7115	 0.041300
7512.7601	 0.039000
7512.8087	 0.034468
7512.8573	 0.028253
7512.9059	 0.026177
7512.9545	 0.026507
7513.0031	 0.027971
7513.0517	 0.026434
7513.1002	 0.024170
7513.1488	 0.030134
7513.1974	 0.026711
