##Wavelenght  51090.355
lambda	Flux
6413.2345	 0.033794
6413.2742	 0.028411
6413.3138	 0.023987
6413.3534	 0.028787
6413.3930	 0.029819
6427.5003	 0.010221
6427.5400	 0.012237
6427.5796	-0.001284
6427.6192	-0.001944
6427.6589	 0.004716
6427.6985	 0.007366
6427.7381	 0.005111
6427.7777	 0.002043
6427.8174	 0.004400
6427.8570	 0.009668
6427.8966	 0.011867
6427.9362	 0.005356
6427.9759	 0.005415
6428.0155	 0.004386
6428.0551	 0.005874
6428.0948	 0.005936
6428.1344	 0.004486
6428.1740	 0.016528
6428.2136	 0.011481
6428.2533	 0.010905
6428.2929	 0.007202
6428.3325	 0.004559
6428.3721	 0.012355
6428.4118	 0.005010
6428.4514	 0.001379
6428.4910	 0.003508
6428.5307	 0.010684
6428.5703	 0.009100
6428.6099	 0.007938
6428.6495	 0.006020
6428.6892	 0.009123
6428.7288	 0.010618
6428.7684	 0.008982
6428.8080	 0.009340
6428.8477	 0.007325
6428.8873	 0.008666
6428.9269	 0.018260
6428.9666	 0.016077
6429.0062	 0.005344
6429.0458	 0.018075
6429.0854	 0.022474
6429.1251	 0.014883
6429.1647	 0.011618
6429.2043	 0.016572
6429.2439	 0.013437
6429.2836	 0.014027
6429.3232	 0.019043
6429.3628	 0.023149
6429.4025	 0.027810
6429.4421	 0.034742
6429.4817	 0.039864
6429.5213	 0.044427
6429.5610	 0.044367
6429.6006	 0.043894
6429.6402	 0.049528
6429.6798	 0.055913
6429.7195	 0.058427
6429.7591	 0.058052
6429.7987	 0.064068
6429.8384	 0.068435
6429.8780	 0.069526
6429.9176	 0.075522
6429.9572	 0.068523
6429.9969	 0.074486
6430.0365	 0.073374
6430.0761	 0.073084
6430.1157	 0.078118
6430.1554	 0.079870
6430.1950	 0.079270
6430.2346	 0.075324
6430.2743	 0.077835
6430.3139	 0.081511
6430.3535	 0.077840
6430.3931	 0.077524
6430.4328	 0.078579
6430.4724	 0.077268
6430.5120	 0.082189
6430.5516	 0.087144
6430.5913	 0.088078
6430.6309	 0.087713
6430.6705	 0.092065
6430.7102	 0.096755
6430.7498	 0.090253
6430.7894	 0.083974
6430.8290	 0.081545
6430.8687	 0.084517
6430.9083	 0.082793
6430.9479	 0.075925
6430.9875	 0.076971
6431.0272	 0.079970
6431.0668	 0.084732
6431.1064	 0.086727
6431.1461	 0.084354
6431.1857	 0.085141
6431.2253	 0.086018
6431.2649	 0.087628
6431.3046	 0.092119
6431.3442	 0.093035
6431.3838	 0.095322
6431.4234	 0.097358
6431.4631	 0.097272
6431.5027	 0.097518
6431.5423	 0.095266
6431.5820	 0.098195
6431.6216	 0.100772
6431.6612	 0.094691
6431.7008	 0.100152
6431.7405	 0.098312
6431.7801	 0.097216
6431.8197	 0.095853
6431.8593	 0.095707
6431.8990	 0.093177
6431.9386	 0.086358
6431.9782	 0.085878
6432.0179	 0.085600
6432.0575	 0.080524
6432.0971	 0.076296
6432.1367	 0.071490
6432.1764	 0.066402
6432.2160	 0.057222
6432.2556	 0.053537
6432.2952	 0.049383
6432.3349	 0.048922
6432.3745	 0.052766
6432.4141	 0.052472
6432.4538	 0.052604
6432.4934	 0.050739
6432.5330	 0.048337
6432.5726	 0.040827
6432.6123	 0.053887
6432.6519	 0.050446
6432.6915	 0.043593
6432.7311	 0.048925
6432.7708	 0.047581
6432.8104	 0.048137
6432.8500	 0.053033
6432.8897	 0.048669
6432.9293	 0.042794
6432.9689	 0.042236
6433.0085	 0.043110
6433.0482	 0.042858
6433.0878	 0.038450
6433.1274	 0.041758
6433.1670	 0.040549
6433.2067	 0.044875
6433.2463	 0.053350
6433.2859	 0.057999
6433.3256	 0.055937
6433.3652	 0.059111
6433.4048	 0.049716
6433.4444	 0.037414
6433.4841	 0.031614
6433.5237	 0.038180
6433.5633	 0.038691
6433.6029	 0.037443
6433.6426	 0.042424
6433.6822	 0.038657
6433.7218	 0.035938
6433.7615	 0.039970
6433.8011	 0.033364
6433.8407	 0.029336
6433.8803	 0.035603
6433.9200	 0.028409
6433.9596	 0.026203
6433.9992	 0.030423
6434.0388	 0.024853
6434.0785	 0.025199
6434.1181	 0.021281
6434.1577	 0.025277
6434.1974	 0.015132
6434.2370	 0.011326
6434.2766	 0.008258
6434.3162	 0.015226
6434.3559	 0.013559
6434.3955	 0.011197
6434.4351	 0.014619
6434.4747	 0.010131
6434.5144	 0.008079
6434.5540	 0.008713
6434.5936	 0.007259
6434.6333	 0.011098
6434.6729	 0.008455
6434.7125	 0.006289
6434.7521	 0.013311
6434.7918	 0.009829
6434.8314	 0.010694
6434.8710	 0.006740
6434.9106	 0.012677
6434.9503	 0.011278
6434.9899	 0.017009
6436.9316	 0.012822
6436.9713	 0.009830
6437.0109	 0.011569
6437.0505	 0.017302
6437.0901	 0.012288
6437.1298	 0.007864
6437.1694	 0.012984
6437.2090	 0.019617
6437.2487	 0.018669
6437.2883	 0.013577
6437.3279	 0.016911
6437.3675	 0.017377
6437.4072	 0.020981
6437.4468	 0.026031
6437.4864	 0.021985
6437.5260	 0.028243
6437.5657	 0.037591
6437.6053	 0.038169
6437.6449	 0.040779
6437.6846	 0.049038
6437.7242	 0.054674
6437.7638	 0.068225
6437.8034	 0.071414
6437.8431	 0.073408
6437.8827	 0.076959
6437.9223	 0.077939
6437.9619	 0.077059
6438.0016	 0.086777
6438.0412	 0.088894
6438.0808	 0.085820
6438.1205	 0.098810
6438.1601	 0.101780
6438.1997	 0.103024
6438.2393	 0.101102
6438.2790	 0.100320
6438.3186	 0.104520
6438.3582	 0.104618
6438.3978	 0.108764
6438.4375	 0.110672
6438.4771	 0.106641
6438.5167	 0.104841
6438.5564	 0.102339
6438.5960	 0.108937
6438.6356	 0.107877
6438.6752	 0.109151
6438.7149	 0.112179
6438.7545	 0.110072
6438.7941	 0.111749
6438.8337	 0.113227
6438.8734	 0.111648
6438.9130	 0.110422
6438.9526	 0.110850
6438.9923	 0.108661
6439.0319	 0.101187
6439.0715	 0.099004
6439.1111	 0.099903
6439.1508	 0.100360
6439.1904	 0.103913
6439.2300	 0.101409
6439.2696	 0.106675
6439.3093	 0.100481
6439.3489	 0.103793
6439.3885	 0.100039
6439.4282	 0.102314
6439.4678	 0.104557
6439.5074	 0.103190
6439.5470	 0.106793
6439.5867	 0.105725
6439.6263	 0.102542
6439.6659	 0.100131
6439.7055	 0.106151
6439.7452	 0.104596
6439.7848	 0.099183
6439.8244	 0.100089
6439.8641	 0.098439
6439.9037	 0.095793
6439.9433	 0.101173
6439.9829	 0.106689
6440.0226	 0.100179
6440.0622	 0.091416
6440.1018	 0.087600
6440.1414	 0.089451
6440.1811	 0.080582
6440.2207	 0.079898
6440.2603	 0.072600
6440.3000	 0.065884
6440.3396	 0.061105
6440.3792	 0.049933
6440.4188	 0.042829
6440.4585	 0.040910
6440.4981	 0.036972
6440.5377	 0.032215
6440.5773	 0.025518
6440.6170	 0.022603
6440.6566	 0.024908
6440.6962	 0.022056
6440.7359	 0.019078
6440.7755	 0.019075
6440.8151	 0.021336
6440.8547	 0.022587
6440.8944	 0.018278
6440.9340	 0.015948
6440.9736	 0.018697
6441.0132	 0.018399
6441.0529	 0.011795
6441.0925	 0.021090
7509.1088	 0.001190
7509.1552	 0.002839
7509.2016	 0.008884
7509.2480	 0.015205
7509.2944	 0.020213
7509.3408	 0.016222
7509.3872	 0.025243
7509.4336	 0.033886
7509.4800	 0.036615
7509.5264	 0.041624
7509.5728	 0.037778
7509.6192	 0.049195
7509.6656	 0.056766
7509.7120	 0.056172
7509.7584	 0.053755
7509.8047	 0.057376
7509.8511	 0.064718
7509.8975	 0.069848
7509.9439	 0.067646
7509.9903	 0.065609
7510.0367	 0.066445
7510.0831	 0.070291
7510.1295	 0.073936
7510.1759	 0.077665
7510.2223	 0.077147
7510.2687	 0.078192
7510.3151	 0.077851
7510.3615	 0.075834
7510.4079	 0.079528
7510.4543	 0.083216
7510.5006	 0.082714
7510.5470	 0.078103
7510.5934	 0.079410
7510.6398	 0.088146
7510.6862	 0.092050
7510.7326	 0.087005
7510.7790	 0.082366
7510.8254	 0.084947
7510.8718	 0.085605
7510.9182	 0.087031
7510.9646	 0.083922
7511.0110	 0.079200
7511.0574	 0.080083
7511.1038	 0.076428
7511.1502	 0.076008
7511.1965	 0.075777
7511.2429	 0.081817
7511.2893	 0.084434
7511.3357	 0.086912
7511.3821	 0.085376
7511.4285	 0.086003
7511.4749	 0.091356
7511.5213	 0.090616
7511.5677	 0.085555
7511.6141	 0.090306
7511.6605	 0.093928
7511.7069	 0.084815
7511.7533	 0.090663
7511.7997	 0.087682
7511.8461	 0.088171
7511.8925	 0.081014
7511.9388	 0.080600
7511.9852	 0.076208
7512.0316	 0.080853
7512.0780	 0.081521
7512.1244	 0.071984
7512.1708	 0.078206
7512.2172	 0.076291
7512.2636	 0.067233
7512.3100	 0.061500
7512.3564	 0.072466
7512.4028	 0.063912
7512.4492	 0.054718
7512.4956	 0.052039
7512.5420	 0.047574
7512.5884	 0.044299
7512.6347	 0.041078
7512.6811	 0.033960
7512.7275	 0.032247
7512.7739	 0.031959
7512.8203	 0.025410
7512.8667	 0.030280
7512.9131	 0.030956
7512.9595	 0.026392
7513.0059	 0.028098
7513.0523	 0.027017
7513.0987	 0.024746
7513.1451	 0.028443
7513.1915	 0.024240
7513.2379	 0.028686
7513.2843	 0.028529
7513.3306	 0.024863
7513.3770	 0.026904
