##Wavelenght  50383.320
lambda	Flux
6413.3001	 0.019649
6413.3418	 0.018291
6413.3835	 0.017767
6427.5724	 0.014355
6427.6141	 0.015520
6427.6559	 0.015429
6427.6976	 0.013003
6427.7393	 0.014389
6427.7810	 0.015808
6427.8228	 0.016338
6427.8645	 0.014176
6427.9062	 0.011388
6427.9479	 0.015717
6427.9897	 0.016347
6428.0314	 0.010770
6428.0731	 0.008880
6428.1148	 0.012973
6428.1566	 0.015631
6428.1983	 0.014096
6428.2400	 0.013736
6428.2817	 0.012593
6428.3235	 0.012235
6428.3652	 0.011468
6428.4069	 0.010166
6428.4486	 0.010136
6428.4904	 0.006704
6428.5321	 0.008520
6428.5738	 0.012419
6428.6155	 0.012148
6428.6573	 0.011013
6428.6990	 0.013011
6428.7407	 0.013513
6428.7824	 0.012665
6428.8242	 0.013098
6428.8659	 0.014436
6428.9076	 0.013992
6428.9493	 0.014652
6428.9911	 0.014752
6429.0328	 0.014092
6429.0745	 0.011866
6429.1162	 0.010749
6429.1580	 0.013737
6429.1997	 0.015960
6429.2414	 0.016584
6429.2831	 0.018651
6429.3249	 0.026406
6429.3666	 0.030395
6429.4083	 0.030335
6429.4500	 0.031603
6429.4918	 0.034863
6429.5335	 0.037591
6429.5752	 0.043582
6429.6169	 0.051117
6429.6587	 0.054831
6429.7004	 0.057423
6429.7421	 0.060314
6429.7838	 0.065095
6429.8256	 0.066586
6429.8673	 0.068425
6429.9090	 0.070796
6429.9507	 0.070302
6429.9925	 0.070006
6430.0342	 0.071666
6430.0759	 0.073843
6430.1176	 0.074974
6430.1594	 0.071817
6430.2011	 0.069220
6430.2428	 0.069321
6430.2845	 0.070173
6430.3263	 0.070819
6430.3680	 0.074395
6430.4097	 0.077338
6430.4514	 0.077534
6430.4932	 0.075678
6430.5349	 0.075874
6430.5766	 0.076650
6430.6183	 0.078252
6430.6601	 0.079216
6430.7018	 0.077294
6430.7435	 0.077196
6430.7852	 0.080198
6430.8270	 0.079175
6430.8687	 0.075122
6430.9104	 0.074068
6430.9521	 0.075963
6430.9939	 0.075823
6431.0356	 0.077883
6431.0773	 0.081282
6431.1190	 0.082256
6431.1608	 0.081931
6431.2025	 0.082821
6431.2442	 0.084281
6431.2859	 0.086793
6431.3277	 0.089305
6431.3694	 0.091755
6431.4111	 0.095036
6431.4528	 0.097868
6431.4946	 0.099476
6431.5363	 0.100617
6431.5780	 0.100818
6431.6197	 0.100326
6431.6615	 0.099101
6431.7032	 0.095714
6431.7449	 0.093374
6431.7866	 0.092365
6431.8284	 0.089463
6431.8701	 0.084017
6431.9118	 0.081043
6431.9535	 0.081496
6431.9953	 0.079606
6432.0370	 0.076330
6432.0787	 0.073893
6432.1204	 0.067944
6432.1622	 0.060517
6432.2039	 0.058478
6432.2456	 0.056517
6432.2873	 0.052618
6432.3291	 0.050354
6432.3708	 0.048826
6432.4125	 0.048167
6432.4542	 0.046408
6432.4960	 0.043819
6432.5377	 0.044688
6432.5794	 0.045929
6432.6211	 0.044121
6432.6629	 0.043828
6432.7046	 0.045166
6432.7463	 0.045389
6432.7880	 0.044513
6432.8298	 0.043604
6432.8715	 0.043255
6432.9132	 0.041940
6432.9549	 0.039720
6432.9967	 0.039673
6433.0384	 0.043655
6433.0801	 0.045919
6433.1218	 0.046053
6433.1636	 0.047411
6433.2053	 0.050640
6433.2470	 0.052878
6433.2887	 0.051747
6433.3305	 0.049419
6433.3722	 0.047758
6433.4139	 0.046797
6433.4556	 0.045505
6433.4974	 0.044305
6433.5391	 0.044250
6433.5808	 0.042780
6433.6225	 0.041264
6433.6643	 0.039393
6433.7060	 0.037911
6433.7477	 0.036278
6433.7894	 0.037013
6433.8312	 0.038846
6433.8729	 0.036446
6433.9146	 0.033772
6433.9563	 0.031463
6433.9981	 0.028642
6434.0398	 0.026433
6434.0815	 0.024060
6434.1232	 0.023581
6434.1650	 0.021211
6434.2067	 0.016195
6434.2484	 0.016453
6434.2901	 0.018008
6434.3319	 0.017697
6434.3736	 0.016877
6434.4153	 0.016683
6434.4570	 0.016580
6434.4988	 0.018565
6434.5405	 0.020908
6434.5822	 0.020044
6434.6239	 0.018371
6434.6657	 0.017511
6434.7074	 0.016568
6434.7491	 0.014866
6434.7908	 0.013024
6434.8326	 0.014865
6434.8743	 0.013928
6434.9160	 0.012820
6434.9577	 0.013323
6436.9188	 0.023587
6436.9605	 0.023523
6437.0023	 0.025825
6437.0440	 0.027871
6437.0857	 0.028505
6437.1274	 0.028458
6437.1692	 0.028527
6437.2109	 0.029712
6437.2526	 0.030822
6437.2943	 0.029271
6437.3361	 0.027648
6437.3778	 0.029059
6437.4195	 0.031065
6437.4612	 0.033538
6437.5030	 0.034840
6437.5447	 0.036834
6437.5864	 0.041912
6437.6281	 0.047305
6437.6699	 0.050866
6437.7116	 0.054738
6437.7533	 0.062652
6437.7950	 0.069724
6437.8368	 0.073788
6437.8785	 0.077935
6437.9202	 0.081823
6437.9619	 0.084271
6438.0037	 0.086626
6438.0454	 0.090916
6438.0871	 0.094978
6438.1288	 0.097329
6438.1706	 0.098942
6438.2123	 0.100879
6438.2540	 0.102720
6438.2957	 0.103135
6438.3375	 0.102296
6438.3792	 0.101755
6438.4209	 0.102261
6438.4626	 0.103832
6438.5044	 0.105818
6438.5461	 0.106903
6438.5878	 0.108514
6438.6295	 0.111236
6438.6713	 0.111220
6438.7130	 0.108764
6438.7547	 0.108084
6438.7964	 0.108512
6438.8382	 0.110213
6438.8799	 0.113104
6438.9216	 0.112210
6438.9633	 0.109363
6439.0051	 0.107941
6439.0468	 0.105269
6439.0885	 0.103080
6439.1302	 0.102033
6439.1720	 0.100036
6439.2137	 0.100966
6439.2554	 0.103231
6439.2971	 0.103036
6439.3389	 0.102896
6439.3806	 0.106059
6439.4223	 0.107451
6439.4640	 0.105635
6439.5058	 0.105692
6439.5475	 0.105517
6439.5892	 0.107691
6439.6309	 0.110782
6439.6727	 0.112365
6439.7144	 0.110498
6439.7561	 0.107833
6439.7978	 0.109040
6439.8396	 0.109644
6439.8813	 0.104869
6439.9230	 0.098793
6439.9647	 0.098731
6440.0065	 0.099045
6440.0482	 0.096232
6440.0899	 0.091994
6440.1316	 0.085720
6440.1734	 0.081045
6440.2151	 0.078190
6440.2568	 0.073411
6440.2985	 0.068266
6440.3403	 0.063988
6440.3820	 0.057540
6440.4237	 0.051753
6440.4654	 0.047087
6440.5072	 0.041546
6440.5489	 0.034337
6440.5906	 0.030117
6440.6323	 0.028119
6440.6741	 0.023318
6440.7158	 0.017689
6440.7575	 0.014929
6440.7992	 0.017519
6440.8410	 0.016005
6440.8827	 0.013362
6440.9244	 0.013933
6440.9661	 0.014186
7508.9793	 0.008764
7509.0280	-0.000693
7509.0767	 0.002256
7509.1254	 0.002912
7509.1740	 0.007102
7509.2227	 0.014261
7509.2714	 0.016664
7509.3201	 0.019865
7509.3688	 0.022824
7509.4174	 0.021702
7509.4661	 0.027462
7509.5148	 0.035127
7509.5635	 0.045349
7509.6121	 0.045100
7509.6608	 0.047732
7509.7095	 0.051910
7509.7582	 0.058323
7509.8069	 0.059288
7509.8555	 0.062976
7509.9042	 0.068413
7509.9529	 0.071791
7510.0016	 0.066626
7510.0502	 0.065786
7510.0989	 0.072091
7510.1476	 0.075578
7510.1963	 0.071520
7510.2450	 0.074558
7510.2936	 0.076338
7510.3423	 0.075680
7510.3910	 0.074450
7510.4397	 0.074382
7510.4883	 0.077578
7510.5370	 0.082096
7510.5857	 0.080145
7510.6344	 0.076741
7510.6831	 0.078537
7510.7317	 0.081724
7510.7804	 0.078401
7510.8291	 0.077018
7510.8778	 0.080809
7510.9264	 0.083884
7510.9751	 0.080702
7511.0238	 0.079709
7511.0725	 0.080744
7511.1212	 0.078983
7511.1698	 0.077101
7511.2185	 0.075663
7511.2672	 0.080413
7511.3159	 0.083259
7511.3645	 0.081977
7511.4132	 0.082502
7511.4619	 0.082594
7511.5106	 0.086822
7511.5593	 0.090248
7511.6079	 0.087313
7511.6566	 0.085124
7511.7053	 0.086291
7511.7540	 0.089351
7511.8027	 0.089957
7511.8513	 0.087182
7511.9000	 0.084020
7511.9487	 0.083947
7511.9974	 0.079030
7512.0460	 0.079114
7512.0947	 0.077877
7512.1434	 0.073325
7512.1921	 0.070419
7512.2408	 0.068546
7512.2894	 0.066729
7512.3381	 0.061361
7512.3868	 0.060360
7512.4355	 0.058327
7512.4841	 0.054536
7512.5328	 0.049566
7512.5815	 0.041192
7512.6302	 0.039773
7512.6789	 0.036331
7512.7275	 0.034033
7512.7762	 0.031859
7512.8249	 0.027391
7512.8736	 0.030686
7512.9222	 0.026744
7512.9709	 0.027419
7513.0196	 0.025684
7513.0683	 0.025619
7513.1170	 0.026525
7513.1656	 0.027894
7513.2143	 0.029785
7513.2630	 0.028717
7513.3117	 0.028808
7513.3603	 0.023122
