##Wavelenght  49678.324
lambda	Flux
6429.3645	 0.028894
6429.3844	 0.030457
6429.4043	 0.035237
6429.4242	 0.038147
6429.4441	 0.028405
6429.4640	 0.042121
6429.4839	 0.038703
6429.5038	 0.039719
6429.5237	 0.037893
6429.5436	 0.044445
6429.5635	 0.045180
6429.5834	 0.046688
6429.6033	 0.050352
6429.6232	 0.055432
6429.6431	 0.056921
6429.6630	 0.055400
6429.6829	 0.059285
6429.7028	 0.063414
6429.7227	 0.059528
6429.7426	 0.059083
6429.7625	 0.060384
6429.7824	 0.059647
6429.8023	 0.063962
6429.8222	 0.065923
6429.8421	 0.072958
6429.8620	 0.076385
6429.8820	 0.069459
6429.9019	 0.072150
6429.9218	 0.071447
6429.9417	 0.071455
6429.9616	 0.073562
6429.9815	 0.077570
6430.0014	 0.077958
6430.0213	 0.076882
6430.0412	 0.079390
6430.0611	 0.075239
6430.0810	 0.079196
6430.1009	 0.083056
6430.1208	 0.084929
6430.1407	 0.085052
6430.1606	 0.084372
6430.1805	 0.084945
6430.2004	 0.082547
6430.2203	 0.081635
6430.2402	 0.081022
6430.2601	 0.082315
6430.2800	 0.081384
6430.2999	 0.079348
6430.3198	 0.082719
6430.3397	 0.085589
6430.3596	 0.087553
6430.3795	 0.085997
6430.3994	 0.081415
6430.4193	 0.081418
6430.4392	 0.084334
6430.4591	 0.084693
6430.4790	 0.083817
6430.4989	 0.084531
6430.5188	 0.084885
6430.5388	 0.083088
6430.5587	 0.084039
6430.5786	 0.087121
6430.5985	 0.085283
6430.6184	 0.084705
6430.6383	 0.084285
6430.6582	 0.083305
6430.6781	 0.080806
6430.6980	 0.079712
6430.7179	 0.079850
6430.7378	 0.079704
6430.7577	 0.081667
6430.7776	 0.081773
6430.7975	 0.083875
6430.8174	 0.087180
6430.8373	 0.083660
6430.8572	 0.079120
6430.8771	 0.078328
6430.8970	 0.078246
6430.9169	 0.080729
6430.9368	 0.081739
6430.9567	 0.081711
6430.9766	 0.083120
6430.9965	 0.085188
6431.0164	 0.084358
6431.0363	 0.079869
6431.0562	 0.078943
6431.0761	 0.080821
6431.0960	 0.080255
6431.1159	 0.080286
6431.1358	 0.079214
6431.1557	 0.076050
6431.1756	 0.082557
6431.1956	 0.088113
6431.2155	 0.087121
6431.2354	 0.084849
6431.2553	 0.080141
6431.2752	 0.083115
6431.2951	 0.087828
6431.3150	 0.086416
6431.3349	 0.087133
6431.3548	 0.089830
6431.3747	 0.089195
6431.3946	 0.092698
6431.4145	 0.094479
6431.4344	 0.089350
6431.4543	 0.087363
6431.4742	 0.094255
6431.4941	 0.090431
6431.5140	 0.087547
6431.5339	 0.085603
6431.5538	 0.086875
6431.5737	 0.088870
6431.5936	 0.088544
6431.6135	 0.089493
6431.6334	 0.092619
6431.6533	 0.096728
6431.6732	 0.093037
6431.6931	 0.091821
6431.7130	 0.091990
6431.7329	 0.087218
6431.7528	 0.091217
6431.7727	 0.092124
6431.7926	 0.093069
6431.8125	 0.094714
6431.8324	 0.095208
6431.8523	 0.096604
6431.8723	 0.089774
6431.8922	 0.087032
6431.9121	 0.079714
6431.9320	 0.084396
6431.9519	 0.086413
6431.9718	 0.087444
6431.9917	 0.083676
6432.0116	 0.082037
6432.0315	 0.080318
6432.0514	 0.074510
6432.0713	 0.076316
6432.0912	 0.077456
6432.1111	 0.075041
6432.1310	 0.073968
6432.1509	 0.072229
6432.1708	 0.061904
6432.1907	 0.063407
6432.2106	 0.064575
6432.2305	 0.064294
6432.2504	 0.058040
6432.2703	 0.055972
6432.2902	 0.053666
6432.3101	 0.051889
6432.3300	 0.055934
6432.3499	 0.048357
6432.3698	 0.045764
6432.3897	 0.043898
6432.4096	 0.043510
6432.4295	 0.046099
6432.4494	 0.040829
6432.4693	 0.041223
6432.4892	 0.042477
6432.5091	 0.043281
6432.5291	 0.046397
6432.5490	 0.048120
6432.5689	 0.045597
6432.5888	 0.047024
6432.6087	 0.054309
6432.6286	 0.049994
6432.6485	 0.050936
6432.6684	 0.052386
6432.6883	 0.049549
6432.7082	 0.046872
6432.7281	 0.047417
6432.7480	 0.040976
6432.7679	 0.045129
6432.7878	 0.045605
6432.8077	 0.046132
6432.8276	 0.046425
6432.8475	 0.044230
6432.8674	 0.043851
6432.8873	 0.043971
6432.9072	 0.043665
6432.9271	 0.042602
6432.9470	 0.045066
6432.9669	 0.051599
6432.9868	 0.045561
6433.0067	 0.039720
6433.0266	 0.046080
6433.0465	 0.041976
6433.0664	 0.039744
6433.0863	 0.043433
6433.1062	 0.046444
6433.1261	 0.042559
6433.1460	 0.041725
6433.1659	 0.046647
6433.1858	 0.048786
6433.2058	 0.046758
6433.2257	 0.054969
6433.2456	 0.050933
6433.2655	 0.047087
6433.2854	 0.042582
6433.3053	 0.039324
6433.3252	 0.033874
6433.3451	 0.035696
6433.3650	 0.038946
6433.3849	 0.034979
6433.4048	 0.031837
6433.4247	 0.039749
6433.4446	 0.045302
6433.4645	 0.041287
6433.4844	 0.040401
6433.5043	 0.037406
6433.5242	 0.036226
6433.5441	 0.040017
6433.5640	 0.037887
6433.5839	 0.035921
6433.6038	 0.035526
6433.6237	 0.040007
6433.6436	 0.042516
6433.6635	 0.038143
6433.6834	 0.038111
6433.7033	 0.035012
6433.7232	 0.036565
6433.7431	 0.039390
6433.7630	 0.039639
6433.7829	 0.037513
6433.8028	 0.039499
6433.8227	 0.034766
6433.8426	 0.033210
6433.8626	 0.034867
6433.8825	 0.028326
6433.9024	 0.026607
6433.9223	 0.028465
6433.9422	 0.026855
6433.9621	 0.027772
6433.9820	 0.029834
6434.0019	 0.028633
6434.0218	 0.023604
6434.0417	 0.018385
6434.0616	 0.015880
6434.0815	 0.015941
6434.1014	 0.019127
6434.1213	 0.018084
6434.1412	 0.017844
6434.1611	 0.012933
6434.1810	 0.014349
6434.2009	 0.017346
6434.2208	 0.016118
6434.2407	 0.015385
6434.2606	 0.016784
6434.2805	 0.017678
6434.3004	 0.017300
6434.3203	 0.014833
6434.3402	 0.017726
6434.3601	 0.019334
6434.3800	 0.017201
6434.3999	 0.018748
6434.4198	 0.015853
6434.4397	 0.013574
6434.4596	 0.014372
6434.4795	 0.015277
6434.4994	 0.014055
6434.5194	 0.014172
6434.5393	 0.016088
6434.5592	 0.014712
6434.5791	 0.014528
6434.5990	 0.008674
6434.6189	 0.008912
6434.6388	 0.010224
6434.6587	 0.011705
6434.6786	 0.010678
6434.6985	 0.003896
6434.7184	 0.007151
6434.7383	 0.014323
6434.7582	 0.012845
6434.7781	 0.011869
6434.7980	 0.012527
6434.8179	 0.013617
6434.8378	 0.012719
6434.8577	 0.010874
6434.8776	 0.008134
6434.8975	 0.005106
6434.9174	 0.006831
6434.9373	 0.009434
6434.9572	 0.010322
6434.9771	 0.008828
6434.9970	 0.007698
6436.1912	 0.019316
6436.2111	 0.022543
6436.2310	 0.021219
6436.2509	 0.018101
6436.2708	 0.018711
6436.2907	 0.018008
6436.3106	 0.018125
6436.3305	 0.016811
6436.3504	 0.015438
6436.3703	 0.013355
6436.3902	 0.011180
6436.4101	 0.012343
6436.4300	 0.019327
6436.4499	 0.020123
6436.4698	 0.018042
6436.4897	 0.015316
6436.5097	 0.012575
6436.5296	 0.012647
6436.5495	 0.013345
6436.5694	 0.013897
6436.5893	 0.021440
6436.6092	 0.025640
6436.6291	 0.025923
6436.6490	 0.022937
6436.6689	 0.022351
6436.6888	 0.018465
6436.7087	 0.018295
6436.7286	 0.022314
6436.7485	 0.025379
6436.7684	 0.024263
6436.7883	 0.020836
6436.8082	 0.025553
6436.8281	 0.027121
6436.8480	 0.023109
6436.8679	 0.022580
6436.8878	 0.016494
6436.9077	 0.015646
6436.9276	 0.021971
6436.9475	 0.028233
6436.9674	 0.024637
6436.9873	 0.024493
6437.0072	 0.027994
6437.0271	 0.028092
6437.0470	 0.025083
6437.0669	 0.025024
6437.0868	 0.023042
6437.1067	 0.025077
6437.1266	 0.021832
6437.1465	 0.023312
6437.1664	 0.026723
6437.1864	 0.023272
6437.2063	 0.024299
6437.2262	 0.024545
6437.2461	 0.024280
6437.2660	 0.023749
6437.2859	 0.029573
6437.3058	 0.027942
6437.3257	 0.022067
6437.3456	 0.024540
6437.3655	 0.026084
6437.3854	 0.024535
6437.4053	 0.026897
6437.4252	 0.032381
6437.4451	 0.030185
6437.4650	 0.027711
6437.4849	 0.028271
6437.5048	 0.034450
6437.5247	 0.040269
6437.5446	 0.039993
6437.5645	 0.039395
6437.5844	 0.041515
6437.6043	 0.044303
6437.6242	 0.047779
6437.6441	 0.048550
6437.6640	 0.046982
6437.6839	 0.046405
6437.7038	 0.052500
6437.7237	 0.056086
6437.7436	 0.059893
6437.7635	 0.062693
6437.7834	 0.063838
6437.8033	 0.067501
6437.8232	 0.069225
6437.8432	 0.073876
6437.8631	 0.075369
6437.8830	 0.077437
6437.9029	 0.082808
6437.9228	 0.082502
6437.9427	 0.083586
6437.9626	 0.086440
6437.9825	 0.088898
6438.0024	 0.092706
6438.0223	 0.095947
6438.0422	 0.093896
6438.0621	 0.093641
6438.0820	 0.096447
6438.1019	 0.101472
6438.1218	 0.101061
6438.1417	 0.100792
6438.1616	 0.103128
6438.1815	 0.110718
6438.2014	 0.110110
6438.2213	 0.103032
6438.2412	 0.102399
6438.2611	 0.103904
6438.2810	 0.105038
6438.3009	 0.112565
6438.3208	 0.111716
6438.3407	 0.109412
6438.3606	 0.113988
6438.3805	 0.113960
6438.4004	 0.113972
6438.4203	 0.110583
6438.4402	 0.107993
6438.4601	 0.108647
6438.4800	 0.110968
6438.5000	 0.117337
6438.5199	 0.117892
6438.5398	 0.119163
6438.5597	 0.120015
6438.5796	 0.117197
6438.5995	 0.116416
6438.6194	 0.117395
6438.6393	 0.116855
6438.6592	 0.114036
6438.6791	 0.114146
6438.6990	 0.114051
6438.7189	 0.114667
6438.7388	 0.111219
6438.7587	 0.108391
6438.7786	 0.109690
6438.7985	 0.108785
6438.8184	 0.108331
6438.8383	 0.110951
6438.8582	 0.112446
6438.8781	 0.113309
6438.8980	 0.108478
6438.9179	 0.111482
6438.9378	 0.114748
6438.9577	 0.109548
6438.9776	 0.109365
6438.9975	 0.109569
6439.0174	 0.109936
6439.0373	 0.108620
6439.0572	 0.109844
6439.0771	 0.108596
6439.0970	 0.108349
6439.1169	 0.106568
6439.1368	 0.099457
6439.1568	 0.098534
6439.1767	 0.099248
6439.1966	 0.101831
6439.2165	 0.099085
6439.2364	 0.097947
6439.2563	 0.100884
6439.2762	 0.104426
6439.2961	 0.101562
6439.3160	 0.100647
6439.3359	 0.100358
6439.3558	 0.101803
6439.3757	 0.099860
6439.3956	 0.097525
6439.4155	 0.097213
6439.4354	 0.099194
6439.4553	 0.099030
6439.4752	 0.099303
6439.4951	 0.095491
6439.5150	 0.094973
6439.5349	 0.096128
6439.5548	 0.096318
6439.5747	 0.100282
6439.5946	 0.099088
6439.6145	 0.097147
6439.6344	 0.096676
6439.6543	 0.092216
6439.6742	 0.094850
6439.6941	 0.095790
6439.7140	 0.092115
6439.7339	 0.099486
6439.7538	 0.100643
6439.7737	 0.101467
6439.7936	 0.100446
6439.8135	 0.101120
6439.8335	 0.099145
6439.8534	 0.094115
6439.8733	 0.093570
6439.8932	 0.092966
6439.9131	 0.092724
6439.9330	 0.097252
6439.9529	 0.096479
6439.9728	 0.091636
6439.9927	 0.088274
6440.0126	 0.087005
6440.0325	 0.091923
6440.0524	 0.094656
6440.0723	 0.089314
6440.0922	 0.088107
6440.1121	 0.083574
6440.1320	 0.079763
6440.1519	 0.079019
6440.1718	 0.078950
6440.1917	 0.079517
6440.2116	 0.074391
6440.2315	 0.072248
6440.2514	 0.073773
6440.2713	 0.068342
6440.2912	 0.062457
6440.3111	 0.062760
6440.3310	 0.064825
6440.3509	 0.061467
6440.3708	 0.056699
6440.3907	 0.056486
6440.4106	 0.051215
6440.4305	 0.048906
6440.4504	 0.050321
6440.4703	 0.045976
6440.4903	 0.038802
6440.5102	 0.033053
6440.5301	 0.028183
6440.5500	 0.026257
6440.5699	 0.022425
6440.5898	 0.021950
6440.6097	 0.015519
6440.6296	 0.016394
6440.6495	 0.017112
6440.6694	 0.015714
6440.6893	 0.015086
6440.7092	 0.015807
6440.7291	 0.017382
6440.7490	 0.019523
6440.7689	 0.017612
6440.7888	 0.015119
6440.8087	 0.012498
6440.8286	 0.012635
6440.8485	 0.015320
6440.8684	 0.013003
6440.8883	 0.014848
6440.9082	 0.014549
6440.9281	 0.014331
6440.9480	 0.013676
6440.9679	 0.010783
6440.9878	 0.013774
7508.9779	 0.010055
7509.0011	 0.005214
7509.0243	 0.004309
7509.0476	 0.002247
7509.0708	 0.005895
7509.0940	 0.013342
7509.1172	 0.013549
7509.1405	 0.008102
7509.1637	 0.005656
7509.1869	 0.006910
7509.2101	 0.008032
7509.2334	 0.007891
7509.2566	 0.013778
7509.2798	 0.020113
7509.3030	 0.019327
7509.3263	 0.020587
7509.3495	 0.022266
7509.3727	 0.022858
7509.3960	 0.025353
7509.4192	 0.028829
7509.4424	 0.035318
7509.4656	 0.038018
7509.4889	 0.036407
7509.5121	 0.038663
7509.5353	 0.040191
7509.5585	 0.043295
7509.5818	 0.050246
7509.6050	 0.052198
7509.6282	 0.054201
7509.6514	 0.049962
7509.6747	 0.050840
7509.6979	 0.057361
7509.7211	 0.059298
7509.7443	 0.059510
7509.7676	 0.061755
7509.7908	 0.064936
7509.8140	 0.067365
7509.8372	 0.068229
7509.8605	 0.068005
7509.8837	 0.070837
7509.9069	 0.069389
7509.9302	 0.070962
7509.9534	 0.070214
7509.9766	 0.066836
7509.9998	 0.071691
7510.0231	 0.070381
7510.0463	 0.070418
7510.0695	 0.075063
7510.0927	 0.079022
7510.1160	 0.080982
7510.1392	 0.080482
7510.1624	 0.078380
7510.1856	 0.079784
7510.2089	 0.078658
7510.2321	 0.077252
7510.2553	 0.074971
7510.2785	 0.073495
7510.3018	 0.075145
7510.3250	 0.077976
7510.3482	 0.083239
7510.3714	 0.083747
7510.3947	 0.084564
7510.4179	 0.086938
7510.4411	 0.088835
7510.4643	 0.086108
7510.4876	 0.084998
7510.5108	 0.086356
7510.5340	 0.088157
7510.5573	 0.086427
7510.5805	 0.083701
7510.6037	 0.083656
7510.6269	 0.087398
7510.6502	 0.088075
7510.6734	 0.085102
7510.6966	 0.089283
7510.7198	 0.084693
7510.7431	 0.085796
7510.7663	 0.086547
7510.7895	 0.080587
7510.8127	 0.079057
7510.8360	 0.085844
7510.8592	 0.089700
7510.8824	 0.089841
7510.9056	 0.085942
7510.9289	 0.080700
7510.9521	 0.082747
7510.9753	 0.084086
7510.9985	 0.081896
7511.0218	 0.078219
7511.0450	 0.079383
7511.0682	 0.081126
7511.0915	 0.079089
7511.1147	 0.082910
7511.1379	 0.084581
7511.1611	 0.082808
7511.1844	 0.080768
7511.2076	 0.080494
7511.2308	 0.085746
7511.2540	 0.082415
7511.2773	 0.078105
7511.3005	 0.078529
7511.3237	 0.077586
7511.3469	 0.077973
7511.3702	 0.078729
7511.3934	 0.080377
7511.4166	 0.080514
7511.4398	 0.081356
7511.4631	 0.080989
7511.4863	 0.080267
7511.5095	 0.083348
7511.5327	 0.081357
7511.5560	 0.082512
7511.5792	 0.086496
7511.6024	 0.088916
7511.6256	 0.087511
7511.6489	 0.085105
7511.6721	 0.085918
7511.6953	 0.084748
7511.7186	 0.083488
7511.7418	 0.082069
7511.7650	 0.084176
7511.7882	 0.081125
7511.8115	 0.081058
7511.8347	 0.082291
7511.8579	 0.080774
7511.8811	 0.083990
7511.9044	 0.081467
7511.9276	 0.081004
7511.9508	 0.078406
7511.9740	 0.076462
7511.9973	 0.075581
7512.0205	 0.076225
7512.0437	 0.072717
7512.0669	 0.074644
7512.0902	 0.073874
7512.1134	 0.071198
7512.1366	 0.072401
7512.1598	 0.073125
7512.1831	 0.073720
7512.2063	 0.072842
7512.2295	 0.071679
7512.2528	 0.067791
7512.2760	 0.069652
7512.2992	 0.067943
7512.3224	 0.063700
7512.3457	 0.063390
7512.3689	 0.063094
7512.3921	 0.062734
7512.4153	 0.062817
7512.4386	 0.056738
7512.4618	 0.057870
7512.4850	 0.055501
7512.5082	 0.054212
7512.5315	 0.049533
7512.5547	 0.045213
7512.5779	 0.046241
7512.6011	 0.048375
7512.6244	 0.050839
7512.6476	 0.048731
7512.6708	 0.044481
7512.6940	 0.040294
7512.7173	 0.042379
7512.7405	 0.039420
7512.7637	 0.036558
7512.7869	 0.030911
7512.8102	 0.031606
7512.8334	 0.034139
7512.8566	 0.032334
7512.8799	 0.028473
7512.9031	 0.026356
7512.9263	 0.024260
7512.9495	 0.023663
7512.9728	 0.028138
7512.9960	 0.027838
7513.0192	 0.029083
7513.0424	 0.029962
7513.0657	 0.028948
7513.0889	 0.029742
7513.1121	 0.031786
7513.1353	 0.031713
7513.1586	 0.030541
7513.1818	 0.026695
7513.2050	 0.024943
7513.2282	 0.028819
7513.2515	 0.029528
7513.2747	 0.028363
7513.2979	 0.029135
7513.3211	 0.031188
7513.3444	 0.031365
7513.3676	 0.024752
7513.3908	 0.024225
