##Wavelenght  49914.574
lambda	Flux
6427.6048	 0.010227
6427.6464	 0.010812
6427.6880	 0.009114
6427.7296	 0.007701
6427.7712	 0.007540
6427.8128	 0.008839
6427.8544	 0.007018
6427.8959	 0.009709
6427.9375	 0.009764
6427.9791	 0.005465
6428.0207	 0.005850
6428.0623	 0.005683
6428.1039	 0.010559
6428.1455	 0.010886
6428.1871	 0.004633
6428.2286	 0.004953
6428.2702	 0.005961
6428.3118	 0.009607
6428.3534	 0.008217
6428.3950	 0.004529
6428.4366	 0.006440
6428.4782	 0.005590
6428.5198	 0.007827
6428.5613	 0.009524
6428.6029	 0.009604
6428.6445	 0.008485
6428.6861	 0.007904
6428.7277	 0.009584
6428.7693	 0.008312
6428.8109	 0.007554
6428.8525	 0.009355
6428.8940	 0.006370
6428.9356	 0.008109
6428.9772	 0.008514
6429.0188	 0.011503
6429.0604	 0.009258
6429.1020	 0.013464
6429.1436	 0.013707
6429.1852	 0.008695
6429.2267	 0.010491
6429.2683	 0.010852
6429.3099	 0.013056
6429.3515	 0.016180
6429.3931	 0.021888
6429.4347	 0.026085
6429.4763	 0.029861
6429.5178	 0.035858
6429.5594	 0.041807
6429.6010	 0.047550
6429.6426	 0.054024
6429.6842	 0.058343
6429.7258	 0.060756
6429.7674	 0.065783
6429.8090	 0.066886
6429.8505	 0.069085
6429.8921	 0.067917
6429.9337	 0.069871
6429.9753	 0.071423
6430.0169	 0.071298
6430.0585	 0.071806
6430.1001	 0.073306
6430.1417	 0.078794
6430.1832	 0.078267
6430.2248	 0.077688
6430.2664	 0.082137
6430.3080	 0.082263
6430.3496	 0.081004
6430.3912	 0.081285
6430.4328	 0.082426
6430.4744	 0.079016
6430.5159	 0.079642
6430.5575	 0.082402
6430.5991	 0.086860
6430.6407	 0.084430
6430.6823	 0.081428
6430.7239	 0.080375
6430.7655	 0.083684
6430.8070	 0.083721
6430.8486	 0.080475
6430.8902	 0.079999
6430.9318	 0.079807
6430.9734	 0.079829
6431.0150	 0.079784
6431.0566	 0.080263
6431.0982	 0.081045
6431.1397	 0.081652
6431.1813	 0.084043
6431.2229	 0.085013
6431.2645	 0.083375
6431.3061	 0.086111
6431.3477	 0.086630
6431.3893	 0.087170
6431.4309	 0.090707
6431.4724	 0.090730
6431.5140	 0.093224
6431.5556	 0.096963
6431.5972	 0.097152
6431.6388	 0.094966
6431.6804	 0.097834
6431.7220	 0.096194
6431.7636	 0.090587
6431.8051	 0.088568
6431.8467	 0.089475
6431.8883	 0.083550
6431.9299	 0.083530
6431.9715	 0.085622
6432.0131	 0.081925
6432.0547	 0.079141
6432.0962	 0.072279
6432.1378	 0.067813
6432.1794	 0.061872
6432.2210	 0.061631
6432.2626	 0.060248
6432.3042	 0.057040
6432.3458	 0.055719
6432.3874	 0.052801
6432.4289	 0.051247
6432.4705	 0.050045
6432.5121	 0.047196
6432.5537	 0.044928
6432.5953	 0.047226
6432.6369	 0.046824
6432.6785	 0.045355
6432.7201	 0.045737
6432.7616	 0.045982
6432.8032	 0.043907
6432.8448	 0.042637
6432.8864	 0.044022
6432.9280	 0.044457
6432.9696	 0.045238
6433.0112	 0.043748
6433.0528	 0.042710
6433.0943	 0.039136
6433.1359	 0.043126
6433.1775	 0.047947
6433.2191	 0.045549
6433.2607	 0.044100
6433.3023	 0.041040
6433.3439	 0.040108
6433.3854	 0.039506
6433.4270	 0.041060
6433.4686	 0.036628
6433.5102	 0.036728
6433.5518	 0.037172
6433.5934	 0.038639
6433.6350	 0.038744
6433.6766	 0.035255
6433.7181	 0.036530
6433.7597	 0.037199
6433.8013	 0.040738
6433.8429	 0.036786
6433.8845	 0.033538
6433.9261	 0.026659
6433.9677	 0.023603
6434.0093	 0.022014
6434.0508	 0.023027
6434.0924	 0.024001
6434.1340	 0.021121
6434.1756	 0.022242
6434.2172	 0.017334
6434.2588	 0.010895
6434.3004	 0.011185
6434.3420	 0.011751
6434.3835	 0.011122
6434.4251	 0.011648
6434.4667	 0.014977
6434.5083	 0.014254
6434.5499	 0.012145
6434.5915	 0.014500
6434.6331	 0.014218
6434.6746	 0.015210
6434.7162	 0.017191
6434.7578	 0.013886
6434.7994	 0.009478
6434.8410	 0.005388
6434.8826	 0.004637
6434.9242	 0.005479
6436.9419	 0.015245
6436.9835	 0.014129
6437.0251	 0.015561
6437.0667	 0.016630
6437.1083	 0.018315
6437.1499	 0.019067
6437.1915	 0.018827
6437.2330	 0.015317
6437.2746	 0.016313
6437.3162	 0.020120
6437.3578	 0.018637
6437.3994	 0.018405
6437.4410	 0.021744
6437.4826	 0.025454
6437.5242	 0.028737
6437.5657	 0.032193
6437.6073	 0.034852
6437.6489	 0.041118
6437.6905	 0.049351
6437.7321	 0.054258
6437.7737	 0.063888
6437.8153	 0.071856
6437.8569	 0.074425
6437.8984	 0.074887
6437.9400	 0.078220
6437.9816	 0.081590
6438.0232	 0.084343
6438.0648	 0.088894
6438.1064	 0.092287
6438.1480	 0.095160
6438.1896	 0.098328
6438.2311	 0.101071
6438.2727	 0.104298
6438.3143	 0.105446
6438.3559	 0.104216
6438.3975	 0.105799
6438.4391	 0.106989
6438.4807	 0.106652
6438.5222	 0.105974
6438.5638	 0.108758
6438.6054	 0.112488
6438.6470	 0.113591
6438.6886	 0.115451
6438.7302	 0.114405
6438.7718	 0.111116
6438.8134	 0.110646
6438.8549	 0.112049
6438.8965	 0.111015
6438.9381	 0.108238
6438.9797	 0.106307
6439.0213	 0.106314
6439.0629	 0.108169
6439.1045	 0.111258
6439.1461	 0.109410
6439.1876	 0.106425
6439.2292	 0.107145
6439.2708	 0.106559
6439.3124	 0.103857
6439.3540	 0.101763
6439.3956	 0.101843
6439.4372	 0.104804
6439.4788	 0.104010
6439.5203	 0.103485
6439.5619	 0.104492
6439.6035	 0.106011
6439.6451	 0.105843
6439.6867	 0.104491
6439.7283	 0.100750
6439.7699	 0.099234
6439.8114	 0.100968
6439.8530	 0.101021
6439.8946	 0.098896
6439.9362	 0.095453
6439.9778	 0.091644
6440.0194	 0.087998
6440.0610	 0.081991
6440.1026	 0.080186
6440.1441	 0.079714
6440.1857	 0.075422
6440.2273	 0.072514
6440.2689	 0.070850
6440.3105	 0.069109
6440.3521	 0.061606
6440.3937	 0.050907
6440.4353	 0.047662
6440.4768	 0.043687
6440.5184	 0.037116
6440.5600	 0.031992
6440.6016	 0.027892
6440.6432	 0.024939
6440.6848	 0.023701
6440.7264	 0.020313
6440.7680	 0.016827
6440.8095	 0.019161
6440.8511	 0.020713
6440.8927	 0.017755
6440.9343	 0.017949
7509.1524	 0.003756
7509.2009	 0.006156
7509.2494	 0.011561
7509.2979	 0.012707
7509.3464	 0.019752
7509.3949	 0.029361
7509.4435	 0.033676
7509.4920	 0.038127
7509.5405	 0.039750
7509.5890	 0.040899
7509.6375	 0.046134
7509.6860	 0.053562
7509.7345	 0.055881
7509.7831	 0.059811
7509.8316	 0.064098
7509.8801	 0.069263
7509.9286	 0.072988
7509.9771	 0.073248
7510.0256	 0.072644
7510.0741	 0.071426
7510.1227	 0.070906
7510.1712	 0.072998
7510.2197	 0.073977
7510.2682	 0.074221
7510.3167	 0.075530
7510.3652	 0.076152
7510.4138	 0.077180
7510.4623	 0.078548
7510.5108	 0.080972
7510.5593	 0.084088
7510.6078	 0.084862
7510.6563	 0.082466
7510.7048	 0.083768
7510.7534	 0.085427
7510.8019	 0.084438
7510.8504	 0.083481
7510.8989	 0.084140
7510.9474	 0.085334
7510.9959	 0.084341
7511.0444	 0.083341
7511.0930	 0.084680
7511.1415	 0.085588
7511.1900	 0.085595
7511.2385	 0.084519
7511.2870	 0.082399
7511.3355	 0.081592
7511.3841	 0.083125
7511.4326	 0.085342
7511.4811	 0.086783
7511.5296	 0.087890
7511.5781	 0.087830
7511.6266	 0.088162
7511.6751	 0.086762
7511.7237	 0.085109
7511.7722	 0.082765
7511.8207	 0.080438
7511.8692	 0.079942
7511.9177	 0.078578
7511.9662	 0.075684
7512.0147	 0.073918
7512.0633	 0.074214
7512.1118	 0.071736
7512.1603	 0.069141
7512.2088	 0.067774
7512.2573	 0.065340
7512.3058	 0.062025
7512.3544	 0.059608
7512.4029	 0.057874
7512.4514	 0.054863
7512.4999	 0.051973
7512.5484	 0.047921
7512.5969	 0.042475
7512.6454	 0.038853
7512.6940	 0.036939
7512.7425	 0.032710
7512.7910	 0.030698
7512.8395	 0.029891
7512.8880	 0.028573
7512.9365	 0.027197
7512.9850	 0.028817
7513.0336	 0.028575
7513.0821	 0.025556
7513.1306	 0.024372
7513.1791	 0.025862
7513.2276	 0.029133
7513.2761	 0.028481
7513.3247	 0.028059
