##Wavelenght  51006.508
lambda	Flux
6413.1778	 0.025437
6413.2178	 0.017101
6413.2578	 0.015132
6413.2978	 0.015577
6413.3378	 0.013707
6427.3101	 0.005676
6427.3516	 0.007212
6427.3931	 0.008256
6427.4351	 0.006815
6427.4766	 0.011124
6427.5181	 0.007546
6427.5596	 0.010612
6427.6016	 0.011631
6427.6431	 0.013291
6427.6846	 0.011691
6427.7261	 0.009263
6427.7681	 0.008676
6427.8096	 0.005795
6427.8511	 0.008299
6427.8926	 0.010079
6427.9341	 0.012825
6427.9761	 0.005869
6428.0176	 0.004682
6428.0591	 0.007876
6428.1006	 0.009205
6428.1426	 0.008573
6428.1841	 0.010031
6428.2256	 0.009979
6428.2671	 0.009101
6428.3091	 0.010405
6428.3506	 0.014025
6428.3921	 0.016426
6428.4336	 0.014281
6428.4751	 0.013379
6428.5171	 0.012051
6428.5586	 0.010247
6428.6001	 0.013903
6428.6416	 0.011844
6428.6836	 0.014370
6428.7251	 0.017406
6428.7666	 0.018012
6428.8081	 0.018732
6428.8501	 0.014851
6428.8916	 0.016133
6428.9331	 0.014798
6428.9746	 0.013832
6429.0161	 0.018797
6429.0581	 0.016854
6429.0996	 0.011515
6429.1411	 0.012123
6429.1826	 0.015447
6429.2246	 0.017097
6429.2661	 0.020332
6429.3076	 0.020160
6429.3491	 0.022356
6429.3911	 0.026957
6429.4326	 0.034049
6429.4741	 0.039125
6429.5156	 0.042474
6429.5571	 0.042399
6429.5991	 0.049405
6429.6406	 0.057584
6429.6821	 0.055595
6429.7236	 0.060833
6429.7656	 0.067740
6429.8071	 0.065376
6429.8486	 0.065701
6429.8901	 0.067649
6429.9316	 0.067560
6429.9736	 0.073499
6430.0151	 0.077089
6430.0566	 0.076550
6430.0981	 0.076395
6430.1401	 0.075071
6430.1816	 0.078592
6430.2231	 0.075992
6430.2646	 0.078712
6430.3066	 0.084770
6430.3481	 0.084183
6430.3896	 0.081494
6430.4312	 0.080703
6430.4727	 0.080923
6430.5146	 0.079785
6430.5562	 0.078309
6430.5977	 0.077984
6430.6392	 0.082692
6430.6812	 0.081813
6430.7227	 0.079104
6430.7642	 0.081001
6430.8057	 0.081598
6430.8477	 0.081612
6430.8892	 0.086215
6430.9307	 0.083271
6430.9722	 0.076166
6431.0137	 0.073959
6431.0557	 0.076366
6431.0972	 0.078622
6431.1387	 0.079217
6431.1802	 0.080805
6431.2222	 0.085017
6431.2637	 0.088107
6431.3052	 0.086800
6431.3467	 0.086990
6431.3887	 0.088539
6431.4302	 0.086112
6431.4717	 0.085742
6431.5132	 0.084174
6431.5547	 0.086047
6431.5967	 0.090021
6431.6382	 0.090616
6431.6797	 0.088493
6431.7212	 0.083319
6431.7632	 0.086213
6431.8047	 0.083022
6431.8462	 0.084588
6431.8877	 0.088614
6431.9297	 0.084225
6431.9712	 0.080268
6432.0127	 0.079578
6432.0542	 0.077325
6432.0957	 0.077424
6432.1377	 0.072353
6432.1792	 0.063771
6432.2207	 0.059285
6432.2622	 0.055748
6432.3042	 0.052159
6432.3457	 0.048659
6432.3872	 0.044487
6432.4287	 0.041991
6432.4707	 0.040337
6432.5122	 0.041447
6432.5537	 0.036451
6432.5952	 0.037139
6432.6367	 0.041283
6432.6787	 0.043021
6432.7202	 0.038929
6432.7617	 0.038793
6432.8032	 0.039370
6432.8452	 0.040328
6432.8867	 0.040765
6432.9282	 0.036179
6432.9697	 0.037070
6433.0117	 0.043177
6433.0532	 0.043422
6433.0947	 0.042800
6433.1362	 0.045641
6433.1777	 0.043132
6433.2197	 0.038511
6433.2612	 0.034932
6433.3027	 0.041584
6433.3442	 0.043075
6433.3862	 0.040087
6433.4277	 0.040638
6433.4692	 0.042490
6433.5107	 0.039659
6433.5527	 0.038568
6433.5942	 0.032413
6433.6357	 0.026759
6433.6772	 0.028849
6433.7188	 0.036132
6433.7607	 0.039085
6433.8022	 0.035455
6433.8438	 0.031364
6433.8853	 0.025068
6433.9272	 0.022195
6433.9688	 0.026348
6434.0103	 0.028311
6434.0518	 0.024144
6434.0938	 0.014420
6434.1353	 0.017161
6434.1768	 0.019511
6434.2183	 0.018572
6434.2598	 0.019214
6434.3018	 0.018956
6434.3433	 0.017167
6434.3848	 0.013818
6434.4263	 0.010365
6434.4683	 0.014383
6434.5098	 0.012253
6434.5513	 0.014362
6434.5928	 0.013765
6434.6343	 0.007567
6434.6763	 0.009409
6434.7178	 0.011561
6434.7593	 0.009271
6434.8008	 0.007788
6434.8428	 0.007958
6434.8843	 0.011345
6434.9258	 0.008962
6434.9673	 0.008104
6435.0093	 0.005991
6437.0068	 0.022703
6437.0483	 0.025787
6437.0898	 0.023247
6437.1313	 0.021055
6437.1733	 0.020877
6437.2148	 0.024150
6437.2563	 0.023336
6437.2979	 0.029597
6437.3394	 0.025320
6437.3813	 0.024345
6437.4229	 0.029145
6437.4644	 0.030554
6437.5059	 0.035649
6437.5479	 0.037080
6437.5894	 0.044903
6437.6309	 0.048265
6437.6724	 0.052891
6437.7144	 0.058262
6437.7559	 0.064530
6437.7974	 0.068010
6437.8389	 0.072191
6437.8804	 0.075005
6437.9224	 0.079951
6437.9639	 0.080789
6438.0054	 0.085820
6438.0469	 0.089009
6438.0889	 0.095871
6438.1304	 0.098598
6438.1719	 0.102478
6438.2134	 0.108105
6438.2554	 0.109096
6438.2969	 0.108328
6438.3384	 0.109508
6438.3799	 0.112624
6438.4214	 0.112533
6438.4634	 0.111893
6438.5049	 0.113488
6438.5464	 0.114697
6438.5879	 0.115046
6438.6299	 0.117726
6438.6714	 0.119650
6438.7129	 0.116695
6438.7544	 0.113145
6438.7964	 0.111169
6438.8379	 0.113076
6438.8794	 0.111273
6438.9209	 0.114004
6438.9624	 0.109618
6439.0044	 0.112173
6439.0459	 0.111902
6439.0874	 0.109039
6439.1289	 0.112855
6439.1709	 0.111237
6439.2124	 0.105589
6439.2539	 0.106431
6439.2954	 0.108888
6439.3374	 0.103277
6439.3789	 0.103712
6439.4204	 0.099160
6439.4619	 0.099484
6439.5034	 0.100976
6439.5454	 0.100425
6439.5869	 0.102425
6439.6284	 0.102193
6439.6699	 0.097580
6439.7119	 0.095581
6439.7534	 0.103677
6439.7949	 0.101559
6439.8364	 0.101488
6439.8779	 0.101334
6439.9199	 0.096703
6439.9614	 0.092279
6440.0029	 0.089828
6440.0444	 0.083932
6440.0864	 0.086014
6440.1279	 0.085389
6440.1694	 0.079289
6440.2109	 0.072401
6440.2529	 0.071199
6440.2944	 0.071547
6440.3359	 0.064255
6440.3774	 0.050407
6440.4194	 0.046158
6440.4609	 0.043306
6440.5024	 0.036921
6440.5439	 0.033455
6440.5854	 0.029169
6440.6274	 0.025117
6440.6689	 0.024624
6440.7104	 0.014391
6440.7520	 0.015546
6440.7939	 0.021724
6440.8354	 0.022293
6440.8770	 0.019377
6440.9185	 0.018271
6440.9600	 0.017229
7509.0448	 0.004283
7509.0931	-0.002924
7509.1415	 0.005415
7509.1899	 0.010094
7509.2383	 0.013747
7509.2867	 0.014387
7509.3351	 0.021214
7509.3835	 0.021899
7509.4319	 0.030728
7509.4802	 0.036246
7509.5286	 0.041746
7509.5770	 0.042559
7509.6254	 0.044814
7509.6738	 0.047378
7509.7222	 0.049920
7509.7706	 0.056626
7509.8189	 0.054440
7509.8673	 0.059183
7509.9157	 0.067049
7509.9641	 0.072347
7510.0125	 0.074946
7510.0609	 0.075526
7510.1093	 0.076026
7510.1577	 0.078150
7510.2060	 0.081343
7510.2544	 0.082413
7510.3028	 0.081339
7510.3512	 0.083630
7510.3996	 0.082847
7510.4480	 0.081144
7510.4964	 0.087796
7510.5448	 0.088653
7510.5931	 0.085427
7510.6415	 0.081057
7510.6899	 0.085140
7510.7383	 0.087855
7510.7867	 0.083116
7510.8351	 0.079154
7510.8835	 0.080109
7510.9319	 0.081250
7510.9802	 0.081973
7511.0286	 0.080971
7511.0770	 0.081474
7511.1254	 0.082355
7511.1738	 0.084666
7511.2222	 0.085624
7511.2706	 0.083524
7511.3190	 0.083874
7511.3673	 0.086286
7511.4157	 0.087974
7511.4641	 0.084721
7511.5125	 0.084218
7511.5609	 0.086846
7511.6093	 0.090543
7511.6577	 0.090763
7511.7061	 0.086800
7511.7544	 0.083593
7511.8028	 0.080960
7511.8512	 0.079710
7511.8996	 0.079950
7511.9480	 0.073800
7511.9964	 0.070909
7512.0448	 0.075453
7512.0932	 0.074916
7512.1415	 0.073851
7512.1899	 0.072299
7512.2383	 0.070477
7512.2867	 0.070311
7512.3351	 0.067201
7512.3835	 0.060408
7512.4319	 0.057716
7512.4803	 0.054960
7512.5286	 0.049817
7512.5770	 0.048707
7512.6254	 0.044667
7512.6738	 0.041266
7512.7222	 0.036685
7512.7706	 0.032794
7512.8190	 0.030145
7512.8674	 0.028718
7512.9157	 0.024427
7512.9641	 0.022688
7513.0125	 0.024130
7513.0609	 0.022721
7513.1093	 0.022796
7513.1577	 0.025197
