##Wavelenght  50626.633
lambda	Flux
6427.0923	 0.008825
6427.1340	 0.007892
6427.1756	 0.007318
6427.2173	 0.007696
6427.2589	 0.008524
6427.3006	 0.002181
6427.3422	 0.007602
6427.3839	 0.008547
6427.4255	 0.009031
6427.4672	 0.009468
6427.5088	 0.011766
6427.5505	 0.014187
6427.5921	 0.014774
6427.6337	 0.012580
6427.6754	 0.011754
6427.7170	 0.010416
6427.7587	 0.010437
6427.8003	 0.011108
6427.8420	 0.008238
6427.8836	 0.006745
6427.9253	 0.010260
6427.9669	 0.009041
6428.0086	 0.007410
6428.0502	 0.008205
6428.0919	 0.009722
6428.1335	 0.008784
6428.1752	 0.007184
6428.2168	 0.008460
6428.2585	 0.008135
6428.3001	 0.010190
6428.3417	 0.011618
6428.3834	 0.009511
6428.4250	 0.010746
6428.4667	 0.008955
6428.5083	 0.009514
6428.5500	 0.011615
6428.5916	 0.009761
6428.6333	 0.007861
6428.6749	 0.009698
6428.7166	 0.011106
6428.7582	 0.012094
6428.7999	 0.012145
6428.8415	 0.010094
6428.8832	 0.013727
6428.9248	 0.016429
6428.9665	 0.013058
6429.0081	 0.010984
6429.0497	 0.012297
6429.0914	 0.014372
6429.1330	 0.014817
6429.1747	 0.012677
6429.2163	 0.012763
6429.2580	 0.020200
6429.2996	 0.018827
6429.3413	 0.018305
6429.3829	 0.025436
6429.4246	 0.031636
6429.4662	 0.034001
6429.5079	 0.038017
6429.5495	 0.039645
6429.5912	 0.048568
6429.6328	 0.052946
6429.6745	 0.052806
6429.7161	 0.056359
6429.7577	 0.058739
6429.7994	 0.056006
6429.8410	 0.059336
6429.8827	 0.065545
6429.9243	 0.065942
6429.9660	 0.067561
6430.0076	 0.072066
6430.0493	 0.072630
6430.0909	 0.069642
6430.1326	 0.070899
6430.1742	 0.075172
6430.2159	 0.079274
6430.2575	 0.080472
6430.2992	 0.077946
6430.3408	 0.080214
6430.3825	 0.084896
6430.4241	 0.082326
6430.4657	 0.078574
6430.5074	 0.080562
6430.5490	 0.083050
6430.5907	 0.080717
6430.6323	 0.080462
6430.6740	 0.078407
6430.7156	 0.078461
6430.7573	 0.083230
6430.7989	 0.078937
6430.8406	 0.075729
6430.8822	 0.077466
6430.9239	 0.081067
6430.9655	 0.080028
6431.0072	 0.083480
6431.0488	 0.084882
6431.0904	 0.087331
6431.1321	 0.083834
6431.1737	 0.086364
6431.2154	 0.091717
6431.2570	 0.091488
6431.2987	 0.088066
6431.3403	 0.089369
6431.3820	 0.092386
6431.4236	 0.095586
6431.4653	 0.094128
6431.5069	 0.094554
6431.5486	 0.094265
6431.5902	 0.097268
6431.6319	 0.098009
6431.6735	 0.096052
6431.7152	 0.094703
6431.7568	 0.092928
6431.7984	 0.088184
6431.8401	 0.082825
6431.8817	 0.083756
6431.9234	 0.086098
6431.9650	 0.086062
6432.0067	 0.083190
6432.0483	 0.079571
6432.0900	 0.071100
6432.1316	 0.065234
6432.1733	 0.062760
6432.2149	 0.062125
6432.2566	 0.056617
6432.2982	 0.048234
6432.3399	 0.044468
6432.3815	 0.042288
6432.4232	 0.041871
6432.4648	 0.041930
6432.5064	 0.041509
6432.5481	 0.040055
6432.5897	 0.040741
6432.6314	 0.038782
6432.6730	 0.037719
6432.7147	 0.035850
6432.7563	 0.039684
6432.7980	 0.042124
6432.8396	 0.038824
6432.8813	 0.040771
6432.9229	 0.042200
6432.9646	 0.042378
6433.0062	 0.044240
6433.0479	 0.040346
6433.0895	 0.036577
6433.1312	 0.036972
6433.1728	 0.038149
6433.2144	 0.039869
6433.2561	 0.039695
6433.2977	 0.041410
6433.3394	 0.042392
6433.3810	 0.041763
6433.4227	 0.037486
6433.4643	 0.036675
6433.5060	 0.038140
6433.5476	 0.037534
6433.5893	 0.033491
6433.6309	 0.032979
6433.6726	 0.035602
6433.7142	 0.035576
6433.7559	 0.038663
6433.7975	 0.040583
6433.8392	 0.042186
6433.8808	 0.039620
6433.9224	 0.036491
6433.9641	 0.031907
6434.0057	 0.028110
6434.0474	 0.024597
6434.0890	 0.021572
6434.1307	 0.020428
6434.1723	 0.021008
6434.2140	 0.018305
6434.2556	 0.016279
6434.2973	 0.013692
6434.3389	 0.014720
6434.3806	 0.013255
6434.4222	 0.011966
6434.4639	 0.012490
6434.5055	 0.012218
6434.5472	 0.013565
6434.5888	 0.015070
6434.6304	 0.013936
6434.6721	 0.013826
6434.7137	 0.012668
6434.7554	 0.011308
6434.7970	 0.008566
6434.8387	 0.011817
6434.8803	 0.012155
6434.9220	 0.009719
6434.9636	 0.006774
6436.0048	 0.014632
6436.0464	 0.011675
6436.0881	 0.010347
6436.1297	 0.012253
6436.1714	 0.015127
6436.2130	 0.015613
6436.2547	 0.011864
6436.2963	 0.012842
6436.3380	 0.018799
6436.3796	 0.020729
6436.4213	 0.014248
6436.4629	 0.012082
6436.5046	 0.017421
6436.5462	 0.018084
6436.5879	 0.017164
6436.6295	 0.022591
6436.6711	 0.025141
6436.7128	 0.020936
6436.7544	 0.020604
6436.7961	 0.022582
6436.8377	 0.022503
6436.8794	 0.023706
6436.9210	 0.022977
6436.9627	 0.021085
6437.0043	 0.023528
6437.0460	 0.024578
6437.0876	 0.022943
6437.1293	 0.023809
6437.1709	 0.025488
6437.2126	 0.028078
6437.2542	 0.028285
6437.2959	 0.025673
6437.3375	 0.026632
6437.3791	 0.028461
6437.4208	 0.031825
6437.4624	 0.034343
6437.5041	 0.035183
6437.5457	 0.036455
6437.5874	 0.040100
6437.6290	 0.045622
6437.6707	 0.052920
6437.7123	 0.057325
6437.7540	 0.060875
6437.7956	 0.066239
6437.8373	 0.072878
6437.8789	 0.076310
6437.9206	 0.079875
6437.9622	 0.081381
6438.0039	 0.084298
6438.0455	 0.090731
6438.0871	 0.091280
6438.1288	 0.093160
6438.1704	 0.094322
6438.2121	 0.094426
6438.2537	 0.098062
6438.2954	 0.101814
6438.3370	 0.104348
6438.3787	 0.105489
6438.4203	 0.106053
6438.4620	 0.106427
6438.5036	 0.109598
6438.5453	 0.108430
6438.5869	 0.109057
6438.6286	 0.113227
6438.6702	 0.112657
6438.7119	 0.109394
6438.7535	 0.106966
6438.7951	 0.108494
6438.8368	 0.109909
6438.8784	 0.105525
6438.9201	 0.104962
6438.9617	 0.107136
6439.0034	 0.110599
6439.0450	 0.110397
6439.0867	 0.109247
6439.1283	 0.111049
6439.1700	 0.113432
6439.2116	 0.114215
6439.2533	 0.111652
6439.2949	 0.113928
6439.3366	 0.114254
6439.3782	 0.109444
6439.4199	 0.108962
6439.4615	 0.110688
6439.5031	 0.112532
6439.5448	 0.112847
6439.5864	 0.114272
6439.6281	 0.111160
6439.6697	 0.111608
6439.7114	 0.107361
6439.7530	 0.108642
6439.7947	 0.108401
6439.8363	 0.107123
6439.8780	 0.104695
6439.9196	 0.104895
6439.9613	 0.102051
6440.0029	 0.099845
6440.0446	 0.094156
6440.0862	 0.083953
6440.1278	 0.086125
6440.1695	 0.081811
6440.2111	 0.078352
6440.2528	 0.077595
6440.2944	 0.070947
6440.3361	 0.063739
6440.3777	 0.054221
6440.4194	 0.049243
6440.4610	 0.043436
6440.5027	 0.033529
6440.5443	 0.034819
6440.5860	 0.028503
6440.6276	 0.018515
6440.6693	 0.019547
6440.7109	 0.016071
6440.7526	 0.010682
6440.7942	 0.012785
6440.8358	 0.012177
6440.8775	 0.013133
6440.9191	 0.016502
6440.9608	 0.014779
7509.0187	 0.004028
7509.0673	 0.003615
7509.1159	 0.003844
7509.1645	 0.008865
7509.2130	 0.012555
7509.2616	 0.015974
7509.3102	 0.021918
7509.3588	 0.024573
7509.4074	 0.025352
7509.4560	 0.031442
7509.5046	 0.038267
7509.5532	 0.043835
7509.6018	 0.046635
7509.6504	 0.048294
7509.6989	 0.051607
7509.7475	 0.053690
7509.7961	 0.058196
7509.8447	 0.060385
7509.8933	 0.059287
7509.9419	 0.060765
7509.9905	 0.064503
7510.0391	 0.067636
7510.0877	 0.070384
7510.1363	 0.071876
7510.1848	 0.072639
7510.2334	 0.076362
7510.2820	 0.078509
7510.3306	 0.078596
7510.3792	 0.079563
7510.4278	 0.081750
7510.4764	 0.083434
7510.5250	 0.084048
7510.5736	 0.081044
7510.6222	 0.079225
7510.6707	 0.080361
7510.7193	 0.079236
7510.7679	 0.079155
7510.8165	 0.082950
7510.8651	 0.085885
7510.9137	 0.084737
7510.9623	 0.083290
7511.0109	 0.085639
7511.0595	 0.087310
7511.1081	 0.087229
7511.1566	 0.084688
7511.2052	 0.086994
7511.2538	 0.089672
7511.3024	 0.088009
7511.3510	 0.088710
7511.3996	 0.093023
7511.4482	 0.093161
7511.4968	 0.090375
7511.5454	 0.088170
7511.5940	 0.093022
7511.6425	 0.094422
7511.6911	 0.089546
7511.7397	 0.089365
7511.7883	 0.090400
7511.8369	 0.090662
7511.8855	 0.088554
7511.9341	 0.085734
7511.9827	 0.086402
7512.0313	 0.085397
7512.0799	 0.081939
7512.1284	 0.074888
7512.1770	 0.073612
7512.2256	 0.073233
7512.2742	 0.069900
7512.3228	 0.065318
7512.3714	 0.064887
7512.4200	 0.065380
7512.4686	 0.060446
7512.5172	 0.056425
7512.5658	 0.051333
7512.6143	 0.043866
7512.6629	 0.041172
7512.7115	 0.037267
7512.7601	 0.032049
7512.8087	 0.030331
7512.8573	 0.028287
7512.9059	 0.027190
7512.9545	 0.027932
7513.0031	 0.025941
7513.0517	 0.023003
7513.1002	 0.028397
7513.1488	 0.030163
7513.1974	 0.029373
