##Wavelenght  51122.375
lambda	Flux
6412.1758	 0.076592
6412.2035	 0.076361
6412.2312	 0.077890
6412.2589	 0.075500
6412.2865	 0.073276
6412.3142	 0.076448
6412.3419	 0.077925
6412.3696	 0.078769
6412.3973	 0.082616
6412.4249	 0.080491
6412.4526	 0.074906
6412.4803	 0.074902
6412.5080	 0.072927
6412.5356	 0.068850
6412.5633	 0.069938
6412.5910	 0.070184
6412.6187	 0.069208
6412.6463	 0.073588
6412.6740	 0.074007
6412.7017	 0.067591
6412.7294	 0.064308
6412.7570	 0.062173
6412.7847	 0.059867
6412.8124	 0.062521
6412.8401	 0.063864
6412.8677	 0.059601
6412.8954	 0.056751
6412.9231	 0.052246
6412.9508	 0.043904
6412.9784	 0.041489
6413.0061	 0.039321
6413.0338	 0.030660
6413.0615	 0.028918
6413.0892	 0.031856
6413.1168	 0.030142
6413.1445	 0.030041
6413.1722	 0.030318
6413.1999	 0.025496
6413.2275	 0.022896
6413.2552	 0.023969
6413.2829	 0.024276
6413.3106	 0.027124
6413.3382	 0.030794
6413.3659	 0.029269
6413.3936	 0.030920
6427.5084	 0.008389
6427.5360	 0.012971
6427.5637	 0.014136
6427.5914	 0.011343
6427.6191	 0.010114
6427.6467	 0.012975
6427.6744	 0.016442
6427.7021	 0.015259
6427.7298	 0.015055
6427.7574	 0.017609
6427.7851	 0.018983
6427.8128	 0.016723
6427.8405	 0.010741
6427.8682	 0.004164
6427.8958	 0.004818
6427.9235	 0.008593
6427.9512	 0.003682
6427.9789	 0.004308
6428.0065	 0.014342
6428.0342	 0.019821
6428.0619	 0.014639
6428.0896	 0.003976
6428.1172	 0.000600
6428.1449	 0.004897
6428.1726	 0.011366
6428.2003	 0.013829
6428.2279	 0.014648
6428.2556	 0.014175
6428.2833	 0.008785
6428.3110	 0.006292
6428.3386	 0.008326
6428.3663	 0.005200
6428.3940	 0.000531
6428.4217	 0.000159
6428.4493	 0.004908
6428.4770	 0.009751
6428.5047	 0.011874
6428.5324	 0.014197
6428.5601	 0.015851
6428.5877	 0.014051
6428.6154	 0.007116
6428.6431	 0.003024
6428.6708	 0.006792
6428.6984	 0.012006
6428.7261	 0.010902
6428.7538	 0.004332
6428.7815	 0.005561
6428.8091	 0.010491
6428.8368	 0.011320
6428.8645	 0.009148
6428.8922	 0.007545
6428.9198	 0.008712
6428.9475	 0.010811
6428.9752	 0.011005
6429.0029	 0.009564
6429.0305	 0.012081
6429.0582	 0.013499
6429.0859	 0.009545
6429.1136	 0.008655
6429.1412	 0.011342
6429.1689	 0.013453
6429.1966	 0.012563
6429.2243	 0.011417
6429.2520	 0.013969
6429.2796	 0.020147
6429.3073	 0.025674
6429.3350	 0.027273
6429.3627	 0.028703
6429.3903	 0.030494
6429.4180	 0.031315
6429.4457	 0.031878
6429.4734	 0.034628
6429.5010	 0.040619
6429.5287	 0.045319
6429.5564	 0.046677
6429.5841	 0.046877
6429.6117	 0.052404
6429.6394	 0.059207
6429.6671	 0.060473
6429.6948	 0.062792
6429.7224	 0.064232
6429.7501	 0.060778
6429.7778	 0.064047
6429.8055	 0.071763
6429.8332	 0.073992
6429.8608	 0.075571
6429.8885	 0.079165
6429.9162	 0.081932
6429.9439	 0.077124
6429.9715	 0.072425
6429.9992	 0.079303
6430.0269	 0.082219
6430.0546	 0.077438
6430.0822	 0.074396
6430.1099	 0.077060
6430.1376	 0.083091
6430.1653	 0.086097
6430.1929	 0.081560
6430.2206	 0.075198
6430.2483	 0.077168
6430.2760	 0.081588
6430.3036	 0.084452
6430.3313	 0.086135
6430.3590	 0.083911
6430.3867	 0.080441
6430.4143	 0.080837
6430.4420	 0.076803
6430.4697	 0.071975
6430.4974	 0.079134
6430.5251	 0.085976
6430.5527	 0.085141
6430.5804	 0.081305
6430.6081	 0.079274
6430.6358	 0.080683
6430.6634	 0.083041
6430.6911	 0.080512
6430.7188	 0.075695
6430.7465	 0.078103
6430.7741	 0.082064
6430.8018	 0.083562
6430.8295	 0.085096
6430.8572	 0.086772
6430.8848	 0.086061
6430.9125	 0.080391
6430.9402	 0.077134
6430.9679	 0.078857
6430.9955	 0.079595
6431.0232	 0.078425
6431.0509	 0.076097
6431.0786	 0.073390
6431.1062	 0.071957
6431.1339	 0.073043
6431.1616	 0.076396
6431.1893	 0.078548
6431.2170	 0.079960
6431.2446	 0.085152
6431.2723	 0.084856
6431.3000	 0.079417
6431.3277	 0.084119
6431.3553	 0.087074
6431.3830	 0.084071
6431.4107	 0.091249
6431.4384	 0.097669
6431.4660	 0.097373
6431.4937	 0.103152
6431.5214	 0.105641
6431.5491	 0.100469
6431.5767	 0.101218
6431.6044	 0.104541
6431.6321	 0.103837
6431.6598	 0.099486
6431.6874	 0.097934
6431.7151	 0.100957
6431.7428	 0.101053
6431.7705	 0.099813
6431.7981	 0.100024
6431.8258	 0.099580
6431.8535	 0.094749
6431.8812	 0.088821
6431.9089	 0.093602
6431.9365	 0.094978
6431.9642	 0.085377
6431.9919	 0.084135
6432.0196	 0.085933
6432.0472	 0.081140
6432.0749	 0.073706
6432.1026	 0.068355
6432.1303	 0.067110
6432.1579	 0.067599
6432.1856	 0.066276
6432.2133	 0.063139
6432.2410	 0.063640
6432.2686	 0.061819
6432.2963	 0.055078
6432.3240	 0.055273
6432.3517	 0.057198
6432.3793	 0.052936
6432.4070	 0.046960
6432.4347	 0.047243
6432.4624	 0.054111
6432.4901	 0.053587
6432.5177	 0.050239
6432.5454	 0.051147
6432.5731	 0.049171
6432.6008	 0.045197
6432.6284	 0.043828
6432.6561	 0.046286
6432.6838	 0.047437
6432.7115	 0.043852
6432.7391	 0.041682
6432.7668	 0.045327
6432.7945	 0.052258
6432.8222	 0.050646
6432.8498	 0.043542
6432.8775	 0.039016
6432.9052	 0.037103
6432.9329	 0.037575
6432.9605	 0.039871
6432.9882	 0.041930
6433.0159	 0.042616
6433.0436	 0.043023
6433.0712	 0.046968
6433.0989	 0.051538
6433.1266	 0.053969
6433.1543	 0.059925
6433.1820	 0.065636
6433.2096	 0.065013
6433.2373	 0.060752
6433.2650	 0.055944
6433.2927	 0.052486
6433.3203	 0.050501
6433.3480	 0.048180
6433.3757	 0.044707
6433.4034	 0.043511
6433.4310	 0.044198
6433.4587	 0.044179
6433.4864	 0.042500
6433.5141	 0.042715
6433.5417	 0.045895
6433.5694	 0.042262
6433.5971	 0.036096
6433.6248	 0.036218
6433.6524	 0.038590
6433.6801	 0.038557
6433.7078	 0.036366
6433.7355	 0.040611
6433.7631	 0.042962
6433.7908	 0.033374
6433.8185	 0.025812
6433.8462	 0.027730
6433.8739	 0.034771
6433.9015	 0.031704
6433.9292	 0.024586
6433.9569	 0.025832
6433.9846	 0.026462
6434.0122	 0.025313
6434.0399	 0.025865
6434.0676	 0.024664
6434.0953	 0.021138
6434.1229	 0.018101
6434.1506	 0.019496
6434.1783	 0.021740
6434.2060	 0.019261
6434.2336	 0.015071
6434.2613	 0.014765
6434.2890	 0.020530
6434.3167	 0.023979
6434.3443	 0.021409
6434.3720	 0.015997
6434.3997	 0.016473
6434.4274	 0.020449
6434.4550	 0.020409
6434.4827	 0.017619
6434.5104	 0.016833
6434.5381	 0.019139
6434.5658	 0.013583
6434.5934	 0.007278
6434.6211	 0.011909
6434.6488	 0.014500
6434.6765	 0.012624
6434.7041	 0.012184
6434.7318	 0.013568
6434.7595	 0.017891
6434.7872	 0.025500
6434.8148	 0.031457
6434.8425	 0.030642
6434.8702	 0.022473
6434.8979	 0.016598
6434.9255	 0.013834
6434.9532	 0.011026
6434.9809	 0.014004
6436.9182	 0.008404
6436.9459	 0.007860
6436.9736	 0.012289
6437.0012	 0.015779
6437.0289	 0.013237
6437.0566	 0.013392
6437.0843	 0.015859
6437.1119	 0.015640
6437.1396	 0.014082
6437.1673	 0.012672
6437.1950	 0.011665
6437.2227	 0.009953
6437.2503	 0.010149
6437.2780	 0.014346
6437.3057	 0.017892
6437.3334	 0.018960
6437.3610	 0.019963
6437.3887	 0.026372
6437.4164	 0.030168
6437.4441	 0.025116
6437.4717	 0.026742
6437.4994	 0.031858
6437.5271	 0.032290
6437.5548	 0.037269
6437.5824	 0.045111
6437.6101	 0.049515
6437.6378	 0.051539
6437.6655	 0.051816
6437.6931	 0.051480
6437.7208	 0.054211
6437.7485	 0.059950
6437.7762	 0.065803
6437.8038	 0.068610
6437.8315	 0.072509
6437.8592	 0.079281
6437.8869	 0.078754
6437.9146	 0.077623
6437.9422	 0.084201
6437.9699	 0.089507
6437.9976	 0.090471
6438.0253	 0.090210
6438.0529	 0.094201
6438.0806	 0.097620
6438.1083	 0.096088
6438.1360	 0.096912
6438.1636	 0.102056
6438.1913	 0.107819
6438.2190	 0.107691
6438.2467	 0.106087
6438.2743	 0.107461
6438.3020	 0.106231
6438.3297	 0.106170
6438.3574	 0.110835
6438.3850	 0.113815
6438.4127	 0.112904
6438.4404	 0.110493
6438.4681	 0.111906
6438.4957	 0.117314
6438.5234	 0.122407
6438.5511	 0.120917
6438.5788	 0.116693
6438.6065	 0.114505
6438.6341	 0.112159
6438.6618	 0.108406
6438.6895	 0.105344
6438.7172	 0.108037
6438.7448	 0.110754
6438.7725	 0.107796
6438.8002	 0.102429
6438.8279	 0.100480
6438.8555	 0.104067
6438.8832	 0.108170
6438.9109	 0.109260
6438.9386	 0.107857
6438.9662	 0.108763
6438.9939	 0.112030
6439.0216	 0.115122
6439.0493	 0.115399
6439.0769	 0.113654
6439.1046	 0.111332
6439.1323	 0.108892
6439.1600	 0.107975
6439.1876	 0.106956
6439.2153	 0.100535
6439.2430	 0.095573
6439.2707	 0.096041
6439.2984	 0.096010
6439.3260	 0.097828
6439.3537	 0.100458
6439.3814	 0.095771
6439.4091	 0.090867
6439.4367	 0.093753
6439.4644	 0.103823
6439.4921	 0.110355
6439.5198	 0.107947
6439.5474	 0.102846
6439.5751	 0.100891
6439.6028	 0.103593
6439.6305	 0.107640
6439.6581	 0.111096
6439.6858	 0.113630
6439.7135	 0.115525
6439.7412	 0.113624
6439.7688	 0.109195
6439.7965	 0.108324
6439.8242	 0.107095
6439.8519	 0.104243
6439.8795	 0.104390
6439.9072	 0.106444
6439.9349	 0.106532
6439.9626	 0.101732
6439.9903	 0.098264
6440.0179	 0.097187
6440.0456	 0.092849
6440.0733	 0.089078
6440.1010	 0.088274
6440.1286	 0.087618
6440.1563	 0.082076
6440.1840	 0.075071
6440.2117	 0.076024
6440.2393	 0.079751
6440.2670	 0.080384
6440.2947	 0.076913
6440.3224	 0.074046
6440.3500	 0.070800
6440.3777	 0.062335
6440.4054	 0.055897
6440.4331	 0.053441
6440.4607	 0.050114
6440.4884	 0.045459
6440.5161	 0.039864
6440.5438	 0.034576
6440.5715	 0.034351
6440.5991	 0.036136
6440.6268	 0.032151
6440.6545	 0.025136
6440.6822	 0.021511
6440.7098	 0.024658
6440.7375	 0.024680
6440.7652	 0.020862
6440.7929	 0.019881
6440.8205	 0.020156
6440.8482	 0.020099
6440.8759	 0.018784
6440.9036	 0.013610
6440.9312	 0.009010
6440.9589	 0.012101
6440.9866	 0.020536
6441.0143	 0.023618
6441.0419	 0.015111
6441.0696	 0.013541
6441.0973	 0.017337
7509.1217	 0.002590
7509.1540	 0.000171
7509.1863	 0.011789
7509.2186	 0.020507
7509.2509	 0.020636
7509.2832	 0.019787
7509.3155	 0.019890
7509.3478	 0.020119
7509.3801	 0.019673
7509.4124	 0.021861
7509.4447	 0.028668
7509.4770	 0.038347
7509.5093	 0.043465
7509.5416	 0.044129
7509.5739	 0.045066
7509.6062	 0.043245
7509.6385	 0.041522
7509.6708	 0.046497
7509.7031	 0.056886
7509.7354	 0.063386
7509.7677	 0.058862
7509.8000	 0.057947
7509.8323	 0.061050
7509.8646	 0.060497
7509.8969	 0.067654
7509.9292	 0.076327
7509.9615	 0.072801
7509.9938	 0.070257
7510.0261	 0.071694
7510.0584	 0.071377
7510.0907	 0.072683
7510.1230	 0.075391
7510.1553	 0.076358
7510.1876	 0.076022
7510.2199	 0.077441
7510.2522	 0.081713
7510.2845	 0.080845
7510.3168	 0.076602
7510.3491	 0.076398
7510.3814	 0.079560
7510.4137	 0.082427
7510.4460	 0.082277
7510.4783	 0.081891
7510.5106	 0.082083
7510.5429	 0.081639
7510.5752	 0.079659
7510.6075	 0.076620
7510.6398	 0.074436
7510.6721	 0.075926
7510.7044	 0.078694
7510.7367	 0.078802
7510.7690	 0.077891
7510.8013	 0.076689
7510.8336	 0.076080
7510.8659	 0.079726
7510.8982	 0.081813
7510.9305	 0.078019
7510.9628	 0.082458
7510.9951	 0.088426
7511.0274	 0.083809
7511.0596	 0.080483
7511.0919	 0.082396
7511.1242	 0.085278
7511.1565	 0.083802
7511.1888	 0.080995
7511.2211	 0.081477
7511.2534	 0.081332
7511.2857	 0.079178
7511.3180	 0.077374
7511.3503	 0.080523
7511.3826	 0.083219
7511.4149	 0.080088
7511.4472	 0.079001
7511.4795	 0.080665
7511.5118	 0.081851
7511.5441	 0.082470
7511.5764	 0.083975
7511.6087	 0.086667
7511.6410	 0.087142
7511.6733	 0.083232
7511.7056	 0.078314
7511.7379	 0.083189
7511.7702	 0.089649
7511.8025	 0.087746
7511.8348	 0.085358
7511.8671	 0.083392
7511.8994	 0.080422
7511.9317	 0.079742
7511.9640	 0.081665
7511.9963	 0.082832
7512.0286	 0.077924
7512.0609	 0.074417
7512.0932	 0.076818
7512.1255	 0.073916
7512.1578	 0.072172
7512.1901	 0.077017
7512.2224	 0.076289
7512.2547	 0.071534
7512.2870	 0.067728
7512.3193	 0.063444
7512.3516	 0.063298
7512.3839	 0.067609
7512.4162	 0.065592
7512.4485	 0.058666
7512.4808	 0.053605
7512.5131	 0.054723
7512.5454	 0.057132
7512.5777	 0.055745
7512.6100	 0.051577
7512.6423	 0.045857
7512.6746	 0.039559
7512.7069	 0.033926
7512.7392	 0.032991
7512.7715	 0.037149
7512.8038	 0.040160
7512.8361	 0.040032
7512.8684	 0.035847
7512.9007	 0.026615
7512.9330	 0.018748
7512.9652	 0.017922
7512.9975	 0.023335
7513.0298	 0.026571
7513.0621	 0.024871
7513.0944	 0.025465
7513.1267	 0.026411
7513.1590	 0.025049
7513.1913	 0.022641
7513.2236	 0.020656
7513.2559	 0.021045
7513.2882	 0.025193
7513.3205	 0.028164
7513.3528	 0.029720
7513.3851	 0.035020
