##Wavelenght  49581.504
lambda	Flux
6413.2892	 0.019786
6413.3308	 0.020593
6413.3724	 0.019951
6427.5611	 0.011268
6427.6027	 0.014338
6427.6443	 0.016698
6427.6859	 0.011940
6427.7274	 0.011628
6427.7690	 0.011499
6427.8106	 0.009275
6427.8521	 0.012489
6427.8937	 0.014577
6427.9353	 0.011891
6427.9768	 0.013244
6428.0184	 0.017683
6428.0600	 0.015655
6428.1015	 0.012454
6428.1431	 0.011394
6428.1847	 0.012736
6428.2262	 0.012626
6428.2678	 0.012854
6428.3094	 0.011850
6428.3510	 0.009506
6428.3925	 0.008539
6428.4341	 0.009750
6428.4757	 0.008422
6428.5172	 0.007397
6428.5588	 0.008480
6428.6004	 0.007844
6428.6419	 0.008011
6428.6835	 0.007477
6428.7251	 0.012474
6428.7666	 0.017938
6428.8082	 0.017046
6428.8498	 0.013817
6428.8914	 0.010627
6428.9329	 0.010886
6428.9745	 0.011166
6429.0161	 0.009426
6429.0576	 0.009990
6429.0992	 0.010122
6429.1408	 0.010952
6429.1823	 0.010161
6429.2239	 0.010516
6429.2655	 0.014347
6429.3070	 0.017059
6429.3486	 0.020892
6429.3902	 0.024091
6429.4318	 0.029076
6429.4733	 0.030704
6429.5149	 0.030997
6429.5565	 0.037081
6429.5980	 0.044819
6429.6396	 0.052159
6429.6812	 0.058414
6429.7227	 0.061401
6429.7643	 0.061042
6429.8059	 0.061897
6429.8474	 0.065085
6429.8890	 0.069665
6429.9306	 0.075052
6429.9721	 0.074206
6430.0137	 0.071047
6430.0553	 0.072247
6430.0969	 0.074179
6430.1384	 0.076097
6430.1800	 0.076392
6430.2216	 0.077851
6430.2631	 0.076558
6430.3047	 0.074277
6430.3463	 0.074392
6430.3878	 0.071594
6430.4294	 0.073275
6430.4710	 0.078015
6430.5125	 0.077512
6430.5541	 0.076054
6430.5957	 0.074290
6430.6373	 0.074313
6430.6788	 0.074178
6430.7204	 0.074156
6430.7620	 0.076401
6430.8035	 0.074535
6430.8451	 0.073963
6430.8867	 0.077085
6430.9282	 0.077872
6430.9698	 0.076859
6431.0114	 0.079656
6431.0529	 0.081106
6431.0945	 0.078792
6431.1361	 0.078571
6431.1776	 0.078565
6431.2192	 0.078869
6431.2608	 0.081178
6431.3024	 0.083491
6431.3439	 0.080060
6431.3855	 0.078839
6431.4271	 0.083450
6431.4686	 0.089789
6431.5102	 0.089225
6431.5518	 0.087703
6431.5933	 0.089725
6431.6349	 0.089923
6431.6765	 0.092891
6431.7180	 0.092880
6431.7596	 0.091594
6431.8012	 0.089710
6431.8428	 0.088121
6431.8843	 0.089102
6431.9259	 0.088018
6431.9675	 0.085240
6432.0090	 0.081890
6432.0506	 0.076061
6432.0922	 0.070564
6432.1337	 0.065959
6432.1753	 0.062580
6432.2169	 0.060200
6432.2584	 0.054465
6432.3000	 0.047745
6432.3416	 0.047257
6432.3831	 0.048473
6432.4247	 0.043617
6432.4663	 0.042367
6432.5079	 0.043012
6432.5494	 0.043896
6432.5910	 0.044954
6432.6326	 0.041902
6432.6741	 0.043273
6432.7157	 0.045236
6432.7573	 0.040816
6432.7988	 0.037255
6432.8404	 0.040163
6432.8820	 0.040907
6432.9235	 0.042412
6432.9651	 0.043570
6433.0067	 0.044249
6433.0483	 0.045279
6433.0898	 0.044412
6433.1314	 0.042428
6433.1730	 0.041933
6433.2145	 0.042392
6433.2561	 0.040957
6433.2977	 0.036929
6433.3392	 0.036218
6433.3808	 0.037556
6433.4224	 0.035510
6433.4639	 0.036673
6433.5055	 0.037184
6433.5471	 0.034320
6433.5887	 0.036204
6433.6302	 0.043442
6433.6718	 0.044653
6433.7134	 0.041281
6433.7549	 0.039261
6433.7965	 0.037466
6433.8381	 0.034271
6433.8796	 0.036159
6433.9212	 0.034523
6433.9628	 0.029439
6434.0043	 0.025982
6434.0459	 0.020022
6434.0875	 0.017320
6434.1290	 0.014806
6434.1706	 0.015318
6434.2122	 0.015151
6434.2538	 0.014933
6434.2953	 0.016925
6434.3369	 0.014878
6434.3785	 0.011792
6434.4200	 0.016964
6434.4616	 0.017629
6434.5032	 0.017820
6434.5447	 0.011797
6434.5863	 0.015331
6434.6279	 0.014801
6434.6694	 0.013100
6434.7110	 0.015218
6434.7526	 0.011737
6434.7942	 0.007451
6434.8357	 0.004719
6434.8773	 0.008937
6434.9189	 0.007794
6434.9604	 0.010032
6435.0020	 0.013401
6435.0436	 0.014430
6435.0851	 0.008296
6435.1267	 0.011141
6435.1683	 0.009726
6435.2098	 0.013454
6435.2514	 0.021761
6436.4985	 0.016974
6436.5400	 0.020847
6436.5816	 0.022675
6436.6232	 0.021367
6436.6648	 0.018414
6436.7063	 0.013865
6436.7479	 0.016647
6436.7895	 0.017987
6436.8310	 0.022358
6436.8726	 0.022329
6436.9142	 0.023385
6436.9557	 0.022234
6436.9973	 0.020627
6437.0389	 0.032031
6437.0804	 0.027498
6437.1220	 0.019037
6437.1636	 0.025365
6437.2052	 0.021762
6437.2467	 0.025098
6437.2883	 0.031833
6437.3299	 0.020479
6437.3714	 0.027407
6437.4130	 0.029909
6437.4546	 0.030381
6437.4961	 0.026927
6437.5377	 0.037313
6437.5793	 0.039573
6437.6208	 0.039573
6437.6624	 0.043696
6437.7040	 0.052528
6437.7456	 0.064733
6437.7871	 0.065047
6437.8287	 0.076969
6437.8703	 0.081921
6437.9118	 0.079674
6437.9534	 0.085327
6437.9950	 0.086041
6438.0365	 0.090275
6438.0781	 0.096345
6438.1197	 0.098281
6438.1612	 0.092810
6438.2028	 0.112578
6438.2444	 0.110553
6438.2859	 0.103281
6438.3275	 0.105887
6438.3691	 0.104979
6438.4107	 0.108941
6438.4522	 0.110943
6438.4938	 0.109218
6438.5354	 0.108690
6438.5769	 0.106194
6438.6185	 0.101041
6438.6601	 0.104255
6438.7016	 0.105417
6438.7432	 0.106842
6438.7848	 0.111759
6438.8263	 0.108199
6438.8679	 0.099789
6438.9095	 0.101618
6438.9511	 0.103836
6438.9926	 0.103123
6439.0342	 0.102945
6439.0758	 0.102348
6439.1173	 0.099581
6439.1589	 0.100050
6439.2005	 0.102356
6439.2420	 0.099430
6439.2836	 0.102165
6439.3252	 0.103771
6439.3667	 0.105975
6439.4083	 0.102783
6439.4499	 0.104865
6439.4914	 0.101289
6439.5330	 0.099682
6439.5746	 0.098784
6439.6162	 0.100123
6439.6577	 0.100234
6439.6993	 0.099844
6439.7409	 0.095976
6439.7824	 0.090801
6439.8240	 0.094652
6439.8656	 0.098003
6439.9071	 0.096074
6439.9487	 0.092571
6439.9903	 0.096419
6440.0318	 0.098974
6440.0734	 0.092062
6440.1150	 0.090115
6440.1566	 0.085394
6440.1981	 0.080657
6440.2397	 0.078221
6440.2813	 0.069977
6440.3228	 0.061205
6440.3644	 0.050772
6440.4060	 0.048023
6440.4475	 0.048744
6440.4891	 0.043615
6440.5307	 0.035557
6440.5722	 0.028441
6440.6138	 0.023417
6440.6554	 0.018770
6440.6969	 0.015522
6440.7385	 0.018627
6440.7801	 0.016433
6440.8217	 0.018437
6440.8632	 0.016579
6440.9048	 0.008913
6440.9464	 0.007351
6440.9879	 0.012250
7508.9978	 0.000762
7509.0462	-0.003060
7509.0947	 0.002099
7509.1432	 0.006738
7509.1917	 0.011523
7509.2402	 0.009402
7509.2887	 0.008209
7509.3372	 0.018338
7509.3857	 0.028033
7509.4342	 0.029092
7509.4827	 0.036087
7509.5312	 0.039947
7509.5797	 0.040227
7509.6282	 0.048289
7509.6767	 0.050795
7509.7252	 0.063428
7509.7737	 0.069525
7509.8222	 0.065992
7509.8707	 0.069948
7509.9192	 0.065762
7509.9677	 0.076659
7510.0161	 0.074985
7510.0646	 0.073288
7510.1131	 0.076486
7510.1616	 0.074537
7510.2101	 0.070059
7510.2586	 0.077583
7510.3071	 0.079543
7510.3556	 0.078601
7510.4041	 0.081346
7510.4526	 0.076387
7510.5011	 0.076181
7510.5496	 0.074001
7510.5981	 0.082294
7510.6466	 0.085294
7510.6951	 0.076698
7510.7436	 0.075887
7510.7921	 0.076719
7510.8406	 0.078915
7510.8891	 0.081842
7510.9376	 0.079221
7510.9860	 0.076018
7511.0345	 0.084249
7511.0830	 0.078897
7511.1315	 0.076126
7511.1800	 0.071367
7511.2285	 0.072858
7511.2770	 0.081643
7511.3255	 0.084529
7511.3740	 0.075094
7511.4225	 0.079596
7511.4710	 0.078026
7511.5195	 0.082285
7511.5680	 0.077692
7511.6165	 0.081790
7511.6650	 0.082395
7511.7135	 0.082726
7511.7620	 0.080349
7511.8105	 0.080438
7511.8590	 0.074015
7511.9075	 0.079068
7511.9559	 0.076122
7512.0044	 0.080796
7512.0529	 0.082506
7512.1014	 0.076486
7512.1499	 0.073852
7512.1984	 0.069973
7512.2469	 0.063525
7512.2954	 0.062648
7512.3439	 0.066266
7512.3924	 0.067312
7512.4409	 0.062079
7512.4894	 0.056393
7512.5379	 0.049893
7512.5864	 0.041691
7512.6349	 0.038088
7512.6834	 0.032943
7512.7319	 0.033332
7512.7804	 0.032356
7512.8289	 0.028269
7512.8774	 0.023594
7512.9258	 0.023801
7512.9743	 0.028376
7513.0228	 0.024386
7513.0713	 0.024548
7513.1198	 0.025421
7513.1683	 0.028781
7513.2168	 0.031926
7513.2653	 0.029267
7513.3138	 0.026396
7513.3623	 0.024228
