##Wavelenght  50997.539
lambda	Flux
6413.1778	 0.026065
6413.2178	 0.021629
6413.2578	 0.020489
6413.2978	 0.014051
6413.3378	 0.015357
6427.3101	 0.002791
6427.3516	 0.007287
6427.3931	 0.006814
6427.4351	 0.005163
6427.4766	 0.008590
6427.5181	 0.007974
6427.5596	 0.006567
6427.6016	 0.008628
6427.6431	 0.007681
6427.6846	 0.006840
6427.7261	 0.007981
6427.7681	 0.008707
6427.8096	 0.003442
6427.8511	 0.003654
6427.8926	 0.007213
6427.9341	 0.004073
6427.9761	 0.001394
6428.0176	 0.003650
6428.0591	 0.004277
6428.1006	 0.006062
6428.1426	 0.004481
6428.1841	-0.002205
6428.2256	 0.008263
6428.2671	 0.006458
6428.3091	 0.006445
6428.3506	 0.007365
6428.3921	 0.008869
6428.4336	 0.005776
6428.4751	 0.003885
6428.5171	 0.004624
6428.5586	 0.005942
6428.6001	 0.008021
6428.6416	 0.005487
6428.6836	 0.009591
6428.7251	 0.015543
6428.7666	 0.014216
6428.8081	 0.013909
6428.8501	 0.015204
6428.8916	 0.012997
6428.9331	 0.018311
6428.9746	 0.014852
6429.0161	 0.007034
6429.0581	 0.010573
6429.0996	 0.013546
6429.1411	 0.015632
6429.1826	 0.016323
6429.2246	 0.016816
6429.2661	 0.017844
6429.3076	 0.018179
6429.3491	 0.019675
6429.3911	 0.025881
6429.4326	 0.032738
6429.4741	 0.037013
6429.5156	 0.039430
6429.5571	 0.047296
6429.5991	 0.053112
6429.6406	 0.057555
6429.6821	 0.060454
6429.7236	 0.063720
6429.7656	 0.063623
6429.8071	 0.064542
6429.8486	 0.062634
6429.8901	 0.061890
6429.9316	 0.068573
6429.9736	 0.072302
6430.0151	 0.071387
6430.0566	 0.068466
6430.0981	 0.070843
6430.1401	 0.072220
6430.1816	 0.074169
6430.2231	 0.076633
6430.2646	 0.077626
6430.3066	 0.079458
6430.3481	 0.076206
6430.3896	 0.079373
6430.4312	 0.082057
6430.4727	 0.082206
6430.5146	 0.081682
6430.5562	 0.080958
6430.5977	 0.080932
6430.6392	 0.074485
6430.6812	 0.075326
6430.7227	 0.076751
6430.7642	 0.075558
6430.8057	 0.082623
6430.8477	 0.084397
6430.8892	 0.083181
6430.9307	 0.080996
6430.9722	 0.084872
6431.0137	 0.087677
6431.0557	 0.089547
6431.0972	 0.092038
6431.1387	 0.093082
6431.1802	 0.095090
6431.2222	 0.100467
6431.2637	 0.104775
6431.3052	 0.104430
6431.3467	 0.103371
6431.3887	 0.102399
6431.4302	 0.099774
6431.4717	 0.100645
6431.5132	 0.099840
6431.5547	 0.098373
6431.5967	 0.098167
6431.6382	 0.095867
6431.6797	 0.092498
6431.7212	 0.092479
6431.7632	 0.091617
6431.8047	 0.083067
6431.8462	 0.082105
6431.8877	 0.085420
6431.9297	 0.087308
6431.9712	 0.083217
6432.0127	 0.082823
6432.0542	 0.078699
6432.0957	 0.074010
6432.1377	 0.073349
6432.1792	 0.067971
6432.2207	 0.063960
6432.2622	 0.059485
6432.3042	 0.054094
6432.3457	 0.048036
6432.3872	 0.049743
6432.4287	 0.046747
6432.4707	 0.042237
6432.5122	 0.041490
6432.5537	 0.046041
6432.5952	 0.049918
6432.6367	 0.047032
6432.6787	 0.047932
6432.7202	 0.046373
6432.7617	 0.046199
6432.8032	 0.044462
6432.8452	 0.046052
6432.8867	 0.046602
6432.9282	 0.048939
6432.9697	 0.047431
6433.0117	 0.045907
6433.0532	 0.046698
6433.0947	 0.048213
6433.1362	 0.044741
6433.1777	 0.044755
6433.2197	 0.048027
6433.2612	 0.048175
6433.3027	 0.050689
6433.3442	 0.045834
6433.3862	 0.043244
6433.4277	 0.043757
6433.4692	 0.042056
6433.5107	 0.039062
6433.5527	 0.038897
6433.5942	 0.036296
6433.6357	 0.036309
6433.6772	 0.039313
6433.7188	 0.043861
6433.7607	 0.044543
6433.8022	 0.047518
6433.8438	 0.045922
6433.8853	 0.043735
6433.9272	 0.037168
6433.9688	 0.028492
6434.0103	 0.026113
6434.0518	 0.021730
6434.0938	 0.023960
6434.1353	 0.018348
6434.1768	 0.015712
6434.2183	 0.016037
6434.2598	 0.014965
6434.3018	 0.014823
6434.3433	 0.011804
6434.3848	 0.013638
6434.4263	 0.010219
6434.4683	 0.006365
6434.5098	 0.008835
6434.5513	 0.012065
6434.5928	 0.014941
6434.6343	 0.013057
6434.6763	 0.009603
6434.7178	 0.009620
6434.7593	 0.008589
6434.8008	 0.003905
6434.8428	 0.003763
6434.8843	 0.005328
6434.9258	 0.007314
6434.9673	 0.007265
6435.0093	 0.012821
6437.0068	 0.016105
6437.0483	 0.016447
6437.0898	 0.016915
6437.1313	 0.016001
6437.1733	 0.016990
6437.2148	 0.015048
6437.2563	 0.020320
6437.2979	 0.022790
6437.3394	 0.024613
6437.3813	 0.021778
6437.4229	 0.025451
6437.4644	 0.028450
6437.5059	 0.033293
6437.5479	 0.034590
6437.5894	 0.038255
6437.6309	 0.040363
6437.6724	 0.052757
6437.7144	 0.056136
6437.7559	 0.058239
6437.7974	 0.065162
6437.8389	 0.067904
6437.8804	 0.073772
6437.9224	 0.081530
6437.9639	 0.086418
6438.0054	 0.089368
6438.0469	 0.090388
6438.0889	 0.093925
6438.1304	 0.095957
6438.1719	 0.103273
6438.2134	 0.103019
6438.2554	 0.106322
6438.2969	 0.104970
6438.3384	 0.108409
6438.3799	 0.110894
6438.4214	 0.112325
6438.4634	 0.113755
6438.5049	 0.112985
6438.5464	 0.111429
6438.5879	 0.108982
6438.6299	 0.107143
6438.6714	 0.108600
6438.7129	 0.111891
6438.7544	 0.109974
6438.7964	 0.111961
6438.8379	 0.112117
6438.8794	 0.108475
6438.9209	 0.105395
6438.9624	 0.107081
6439.0044	 0.107106
6439.0459	 0.111237
6439.0874	 0.106804
6439.1289	 0.109748
6439.1709	 0.107570
6439.2124	 0.113352
6439.2539	 0.114303
6439.2954	 0.114187
6439.3374	 0.116182
6439.3789	 0.115709
6439.4204	 0.111701
6439.4619	 0.115069
6439.5034	 0.114963
6439.5454	 0.118129
6439.5869	 0.114847
6439.6284	 0.114520
6439.6699	 0.117560
6439.7119	 0.108574
6439.7534	 0.110303
6439.7949	 0.110291
6439.8364	 0.104156
6439.8779	 0.102121
6439.9199	 0.101585
6439.9614	 0.098386
6440.0029	 0.092105
6440.0444	 0.092655
6440.0864	 0.086284
6440.1279	 0.081518
6440.1694	 0.081144
6440.2109	 0.076784
6440.2529	 0.070958
6440.2944	 0.067034
6440.3359	 0.063428
6440.3774	 0.056529
6440.4194	 0.049503
6440.4609	 0.041975
6440.5024	 0.032831
6440.5439	 0.027408
6440.5854	 0.028621
6440.6274	 0.024205
6440.6689	 0.023096
6440.7104	 0.023780
6440.7520	 0.020969
6440.7939	 0.016839
6440.8354	 0.018684
6440.8770	 0.018163
6440.9185	 0.018749
6440.9600	 0.014303
7509.0448	 0.010774
7509.0931	 0.011088
7509.1415	 0.013171
7509.1899	 0.015015
7509.2383	 0.017811
7509.2867	 0.023537
7509.3351	 0.026236
7509.3835	 0.028280
7509.4319	 0.032246
7509.4802	 0.036394
7509.5286	 0.038274
7509.5770	 0.044588
7509.6254	 0.045342
7509.6738	 0.051770
7509.7222	 0.055772
7509.7706	 0.055861
7509.8189	 0.056887
7509.8673	 0.060594
7509.9157	 0.063666
7509.9641	 0.065808
7510.0125	 0.067633
7510.0609	 0.067487
7510.1093	 0.069915
7510.1577	 0.072223
7510.2060	 0.074255
7510.2544	 0.078866
7510.3028	 0.079149
7510.3512	 0.075027
7510.3996	 0.075980
7510.4480	 0.077816
7510.4964	 0.078097
7510.5448	 0.077654
7510.5931	 0.079420
7510.6415	 0.080013
7510.6899	 0.080045
7510.7383	 0.078907
7510.7867	 0.073705
7510.8351	 0.074632
7510.8835	 0.080965
7510.9319	 0.085515
7510.9802	 0.082002
7511.0286	 0.078876
7511.0770	 0.080790
7511.1254	 0.085490
7511.1738	 0.089407
7511.2222	 0.092126
7511.2706	 0.096183
7511.3190	 0.093972
7511.3673	 0.091974
7511.4157	 0.092027
7511.4641	 0.087937
7511.5125	 0.089787
7511.5609	 0.094146
7511.6093	 0.090672
7511.6577	 0.092262
7511.7061	 0.093676
7511.7544	 0.090233
7511.8028	 0.087346
7511.8512	 0.085261
7511.8996	 0.088423
7511.9480	 0.086804
7511.9964	 0.083862
7512.0448	 0.082417
7512.0932	 0.079238
7512.1415	 0.075834
7512.1899	 0.077009
7512.2383	 0.076983
7512.2867	 0.073864
7512.3351	 0.070535
7512.3835	 0.068957
7512.4319	 0.066164
7512.4803	 0.061900
7512.5286	 0.059924
7512.5770	 0.054605
7512.6254	 0.047775
7512.6738	 0.043863
7512.7222	 0.038901
7512.7706	 0.032382
7512.8190	 0.029737
7512.8674	 0.027998
7512.9157	 0.028104
7512.9641	 0.029310
7513.0125	 0.026499
7513.0609	 0.023848
7513.1093	 0.027285
7513.1577	 0.028550
