##Wavelenght  49915.617
lambda	Flux
6427.6048	 0.014086
6427.6464	 0.006314
6427.6880	 0.007626
6427.7296	 0.008610
6427.7712	 0.001445
6427.8128	 0.003452
6427.8544	 0.004386
6427.8959	 0.008227
6427.9375	 0.008545
6427.9791	 0.006595
6428.0207	 0.004352
6428.0623	 0.000993
6428.1039	 0.004481
6428.1455	 0.009997
6428.1871	 0.000831
6428.2286	 0.009184
6428.2702	 0.006180
6428.3118	 0.006112
6428.3534	 0.006166
6428.3950	 0.003409
6428.4366	 0.007976
6428.4782	 0.006157
6428.5198	 0.007569
6428.5613	 0.007618
6428.6029	 0.013441
6428.6445	 0.008446
6428.6861	 0.001708
6428.7277	 0.004112
6428.7693	 0.002691
6428.8109	 0.007813
6428.8525	 0.010717
6428.8940	 0.011964
6428.9356	 0.015056
6428.9772	 0.012612
6429.0188	 0.008498
6429.0604	 0.007461
6429.1020	 0.012046
6429.1436	 0.010656
6429.1852	 0.014165
6429.2267	 0.013002
6429.2683	 0.014653
6429.3099	 0.016658
6429.3515	 0.022489
6429.3931	 0.020806
6429.4347	 0.021688
6429.4763	 0.026862
6429.5178	 0.032154
6429.5594	 0.037666
6429.6010	 0.045754
6429.6426	 0.048472
6429.6842	 0.051718
6429.7258	 0.061191
6429.7674	 0.060003
6429.8090	 0.063415
6429.8505	 0.064386
6429.8921	 0.063740
6429.9337	 0.062013
6429.9753	 0.063718
6430.0169	 0.070791
6430.0585	 0.071554
6430.1001	 0.073949
6430.1417	 0.072197
6430.1832	 0.075176
6430.2248	 0.076348
6430.2664	 0.078850
6430.3080	 0.077878
6430.3496	 0.075716
6430.3912	 0.079484
6430.4328	 0.081540
6430.4744	 0.076427
6430.5159	 0.075592
6430.5575	 0.076309
6430.5991	 0.078256
6430.6407	 0.077743
6430.6823	 0.079038
6430.7239	 0.077372
6430.7655	 0.076648
6430.8070	 0.078854
6430.8486	 0.078479
6430.8902	 0.080528
6430.9318	 0.080288
6430.9734	 0.080589
6431.0150	 0.080507
6431.0566	 0.077663
6431.0982	 0.076874
6431.1397	 0.083456
6431.1813	 0.083008
6431.2229	 0.077798
6431.2645	 0.075967
6431.3061	 0.080464
6431.3477	 0.087909
6431.3893	 0.086424
6431.4309	 0.090203
6431.4724	 0.090630
6431.5140	 0.091094
6431.5556	 0.093125
6431.5972	 0.094682
6431.6388	 0.092369
6431.6804	 0.089704
6431.7220	 0.090544
6431.7636	 0.086745
6431.8051	 0.087602
6431.8467	 0.085928
6431.8883	 0.082839
6431.9299	 0.078593
6431.9715	 0.079104
6432.0131	 0.079383
6432.0547	 0.079427
6432.0962	 0.071394
6432.1378	 0.063213
6432.1794	 0.063825
6432.2210	 0.063321
6432.2626	 0.059970
6432.3042	 0.051687
6432.3458	 0.051508
6432.3874	 0.048718
6432.4289	 0.045527
6432.4705	 0.045572
6432.5121	 0.041636
6432.5537	 0.042794
6432.5953	 0.042869
6432.6369	 0.043392
6432.6785	 0.041490
6432.7201	 0.046679
6432.7616	 0.044151
6432.8032	 0.047745
6432.8448	 0.049125
6432.8864	 0.043001
6432.9280	 0.045285
6432.9696	 0.041163
6433.0112	 0.042486
6433.0528	 0.040766
6433.0943	 0.042531
6433.1359	 0.041702
6433.1775	 0.043321
6433.2191	 0.043890
6433.2607	 0.038090
6433.3023	 0.030073
6433.3439	 0.039921
6433.3854	 0.041810
6433.4270	 0.044255
6433.4686	 0.039273
6433.5102	 0.031140
6433.5518	 0.028363
6433.5934	 0.032167
6433.6350	 0.035914
6433.6766	 0.036728
6433.7181	 0.042755
6433.7597	 0.048862
6433.8013	 0.052402
6433.8429	 0.041047
6433.8845	 0.039306
6433.9261	 0.032707
6433.9677	 0.032952
6434.0093	 0.027306
6434.0508	 0.029006
6434.0924	 0.014630
6434.1340	 0.015317
6434.1756	 0.015479
6434.2172	 0.011835
6434.2588	 0.013908
6434.3004	 0.014544
6434.3420	 0.011982
6434.3835	 0.014625
6434.4251	 0.016844
6434.4667	 0.018391
6434.5083	 0.016180
6434.5499	 0.011975
6434.5915	 0.012785
6434.6331	 0.015251
6434.6746	 0.015980
6434.7162	 0.014133
6434.7578	 0.012428
6434.7994	 0.014710
6434.8410	 0.009944
6434.8826	 0.008307
6434.9242	 0.008656
6436.9419	 0.017540
6436.9835	 0.018918
6437.0251	 0.019830
6437.0667	 0.016799
6437.1083	 0.016402
6437.1499	 0.019536
6437.1915	 0.022527
6437.2330	 0.017592
6437.2746	 0.017050
6437.3162	 0.015333
6437.3578	 0.018610
6437.3994	 0.020095
6437.4410	 0.023591
6437.4826	 0.023338
6437.5242	 0.029299
6437.5657	 0.027980
6437.6073	 0.035336
6437.6489	 0.042205
6437.6905	 0.042447
6437.7321	 0.047093
6437.7737	 0.055863
6437.8153	 0.059537
6437.8569	 0.063632
6437.8984	 0.068824
6437.9400	 0.073030
6437.9816	 0.074506
6438.0232	 0.079031
6438.0648	 0.081127
6438.1064	 0.085094
6438.1480	 0.089301
6438.1896	 0.091721
6438.2311	 0.096320
6438.2727	 0.093473
6438.3143	 0.094742
6438.3559	 0.094797
6438.3975	 0.096441
6438.4391	 0.100581
6438.4807	 0.102451
6438.5222	 0.105108
6438.5638	 0.108172
6438.6054	 0.108570
6438.6470	 0.110121
6438.6886	 0.106459
6438.7302	 0.104076
6438.7718	 0.106106
6438.8134	 0.105672
6438.8549	 0.104728
6438.8965	 0.105227
6438.9381	 0.105377
6438.9797	 0.101664
6439.0213	 0.103327
6439.0629	 0.105569
6439.1045	 0.102931
6439.1461	 0.099462
6439.1876	 0.099692
6439.2292	 0.104251
6439.2708	 0.099358
6439.3124	 0.095493
6439.3540	 0.096772
6439.3956	 0.100268
6439.4372	 0.101883
6439.4788	 0.101260
6439.5203	 0.102273
6439.5619	 0.103487
6439.6035	 0.101817
6439.6451	 0.099539
6439.6867	 0.099704
6439.7283	 0.102084
6439.7699	 0.104643
6439.8114	 0.101083
6439.8530	 0.097911
6439.8946	 0.096630
6439.9362	 0.092229
6439.9778	 0.091896
6440.0194	 0.088279
6440.0610	 0.085391
6440.1026	 0.083195
6440.1441	 0.084425
6440.1857	 0.077717
6440.2273	 0.075247
6440.2689	 0.075167
6440.3105	 0.069519
6440.3521	 0.065205
6440.3937	 0.052424
6440.4353	 0.045894
6440.4768	 0.035329
6440.5184	 0.036161
6440.5600	 0.032636
6440.6016	 0.025352
6440.6432	 0.023209
6440.6848	 0.022179
6440.7264	 0.021899
6440.7680	 0.017342
6440.8095	 0.018277
6440.8511	 0.019503
6440.8927	 0.015191
6440.9343	 0.017656
7509.1524	 0.004596
7509.2009	 0.003110
7509.2494	 0.007213
7509.2979	 0.011071
7509.3464	 0.018701
7509.3949	 0.023327
7509.4435	 0.027973
7509.4920	 0.035093
7509.5405	 0.039501
7509.5890	 0.037712
7509.6375	 0.051066
7509.6860	 0.048922
7509.7345	 0.047907
7509.7831	 0.051750
7509.8316	 0.059992
7509.8801	 0.059082
7509.9286	 0.065917
7509.9771	 0.067857
7510.0256	 0.066759
7510.0741	 0.070146
7510.1227	 0.077360
7510.1712	 0.074614
7510.2197	 0.068146
7510.2682	 0.066986
7510.3167	 0.074527
7510.3652	 0.082601
7510.4138	 0.077457
7510.4623	 0.078272
7510.5108	 0.080805
7510.5593	 0.076120
7510.6078	 0.080660
7510.6563	 0.082317
7510.7048	 0.082164
7510.7534	 0.082490
7510.8019	 0.083372
7510.8504	 0.080728
7510.8989	 0.085070
7510.9474	 0.084846
7510.9959	 0.080499
7511.0444	 0.081138
7511.0930	 0.080550
7511.1415	 0.079904
7511.1900	 0.077923
7511.2385	 0.079883
7511.2870	 0.082700
7511.3355	 0.080835
7511.3841	 0.081849
7511.4326	 0.082193
7511.4811	 0.083981
7511.5296	 0.088563
7511.5781	 0.087967
7511.6266	 0.086534
7511.6751	 0.088336
7511.7237	 0.085103
7511.7722	 0.088037
7511.8207	 0.087531
7511.8692	 0.077976
7511.9177	 0.076638
7511.9662	 0.076757
7512.0147	 0.075483
7512.0633	 0.073497
7512.1118	 0.071017
7512.1603	 0.071671
7512.2088	 0.071756
7512.2573	 0.070738
7512.3058	 0.071060
7512.3544	 0.065168
7512.4029	 0.058230
7512.4514	 0.055206
7512.4999	 0.051130
7512.5484	 0.042365
7512.5969	 0.041725
7512.6454	 0.038336
7512.6940	 0.031636
7512.7425	 0.027887
7512.7910	 0.027024
7512.8395	 0.028414
7512.8880	 0.025483
7512.9365	 0.023311
7512.9850	 0.024382
7513.0336	 0.025858
7513.0821	 0.027586
7513.1306	 0.023858
7513.1791	 0.022786
7513.2276	 0.022759
7513.2761	 0.027515
7513.3247	 0.027510
