##Wavelenght  49677.328
lambda	Flux
6429.3645	 0.017028
6429.3844	 0.031448
6429.4043	 0.026201
6429.4242	 0.026027
6429.4441	 0.028203
6429.4640	 0.026188
6429.4839	 0.030641
6429.5038	 0.030492
6429.5237	 0.043130
6429.5436	 0.038122
6429.5635	 0.042989
6429.5834	 0.043047
6429.6033	 0.031934
6429.6232	 0.034482
6429.6431	 0.043200
6429.6630	 0.054124
6429.6829	 0.046922
6429.7028	 0.050710
6429.7227	 0.065788
6429.7426	 0.071468
6429.7625	 0.065964
6429.7824	 0.057717
6429.8023	 0.060561
6429.8222	 0.066986
6429.8421	 0.073630
6429.8620	 0.074843
6429.8820	 0.074926
6429.9019	 0.066027
6429.9218	 0.070845
6429.9417	 0.075601
6429.9616	 0.077255
6429.9815	 0.077091
6430.0014	 0.076962
6430.0213	 0.066813
6430.0412	 0.076331
6430.0611	 0.077238
6430.0810	 0.081664
6430.1009	 0.080038
6430.1208	 0.077632
6430.1407	 0.077335
6430.1606	 0.078707
6430.1805	 0.077021
6430.2004	 0.075971
6430.2203	 0.078945
6430.2402	 0.074362
6430.2601	 0.077805
6430.2800	 0.076202
6430.2999	 0.078112
6430.3198	 0.083905
6430.3397	 0.083832
6430.3596	 0.078552
6430.3795	 0.070651
6430.3994	 0.072483
6430.4193	 0.067480
6430.4392	 0.066452
6430.4591	 0.075278
6430.4790	 0.072780
6430.4989	 0.072232
6430.5188	 0.076403
6430.5388	 0.079193
6430.5587	 0.081075
6430.5786	 0.080191
6430.5985	 0.074765
6430.6184	 0.068407
6430.6383	 0.071323
6430.6582	 0.081616
6430.6781	 0.084039
6430.6980	 0.087700
6430.7179	 0.086142
6430.7378	 0.079740
6430.7577	 0.082015
6430.7776	 0.078846
6430.7975	 0.075839
6430.8174	 0.076407
6430.8373	 0.078734
6430.8572	 0.085412
6430.8771	 0.087575
6430.8970	 0.085784
6430.9169	 0.086097
6430.9368	 0.090232
6430.9567	 0.090274
6430.9766	 0.086775
6430.9965	 0.088370
6431.0164	 0.089211
6431.0363	 0.086735
6431.0562	 0.085575
6431.0761	 0.084039
6431.0960	 0.084635
6431.1159	 0.086707
6431.1358	 0.084741
6431.1557	 0.081127
6431.1756	 0.082263
6431.1956	 0.083209
6431.2155	 0.081168
6431.2354	 0.077308
6431.2553	 0.081342
6431.2752	 0.089196
6431.2951	 0.086865
6431.3150	 0.082919
6431.3349	 0.083614
6431.3548	 0.087019
6431.3747	 0.092375
6431.3946	 0.090856
6431.4145	 0.084019
6431.4344	 0.084971
6431.4543	 0.094741
6431.4742	 0.097237
6431.4941	 0.095426
6431.5140	 0.096692
6431.5339	 0.091994
6431.5538	 0.096036
6431.5737	 0.099150
6431.5936	 0.095150
6431.6135	 0.096218
6431.6334	 0.095418
6431.6533	 0.097157
6431.6732	 0.097877
6431.6931	 0.097531
6431.7130	 0.094114
6431.7329	 0.097125
6431.7528	 0.093304
6431.7727	 0.088341
6431.7926	 0.094402
6431.8125	 0.102035
6431.8324	 0.100472
6431.8523	 0.094445
6431.8723	 0.092458
6431.8922	 0.083894
6431.9121	 0.087255
6431.9320	 0.092429
6431.9519	 0.093915
6431.9718	 0.089717
6431.9917	 0.083781
6432.0116	 0.083700
6432.0315	 0.082839
6432.0514	 0.078523
6432.0713	 0.074436
6432.0912	 0.074140
6432.1111	 0.072801
6432.1310	 0.072205
6432.1509	 0.073321
6432.1708	 0.065145
6432.1907	 0.055084
6432.2106	 0.054492
6432.2305	 0.053096
6432.2504	 0.052934
6432.2703	 0.051459
6432.2902	 0.046400
6432.3101	 0.047785
6432.3300	 0.047316
6432.3499	 0.042944
6432.3698	 0.046086
6432.3897	 0.048396
6432.4096	 0.040843
6432.4295	 0.046223
6432.4494	 0.044773
6432.4693	 0.045277
6432.4892	 0.037460
6432.5091	 0.034042
6432.5291	 0.048836
6432.5490	 0.049822
6432.5689	 0.045994
6432.5888	 0.049681
6432.6087	 0.052595
6432.6286	 0.051636
6432.6485	 0.047120
6432.6684	 0.045033
6432.6883	 0.045855
6432.7082	 0.051098
6432.7281	 0.048303
6432.7480	 0.039142
6432.7679	 0.044503
6432.7878	 0.051183
6432.8077	 0.048313
6432.8276	 0.045641
6432.8475	 0.042486
6432.8674	 0.045678
6432.8873	 0.040884
6432.9072	 0.045274
6432.9271	 0.045653
6432.9470	 0.044646
6432.9669	 0.040507
6432.9868	 0.043924
6433.0067	 0.041238
6433.0266	 0.035976
6433.0465	 0.037936
6433.0664	 0.038929
6433.0863	 0.046188
6433.1062	 0.048006
6433.1261	 0.049092
6433.1460	 0.049213
6433.1659	 0.049592
6433.1858	 0.049958
6433.2058	 0.052524
6433.2257	 0.051242
6433.2456	 0.052545
6433.2655	 0.051178
6433.2854	 0.044000
6433.3053	 0.044538
6433.3252	 0.044452
6433.3451	 0.042413
6433.3650	 0.043230
6433.3849	 0.041030
6433.4048	 0.043671
6433.4247	 0.035643
6433.4446	 0.039745
6433.4645	 0.037982
6433.4844	 0.041799
6433.5043	 0.047672
6433.5242	 0.043316
6433.5441	 0.042055
6433.5640	 0.042451
6433.5839	 0.039354
6433.6038	 0.040546
6433.6237	 0.044467
6433.6436	 0.046733
6433.6635	 0.044443
6433.6834	 0.048580
6433.7033	 0.046303
6433.7232	 0.035430
6433.7431	 0.036294
6433.7630	 0.038986
6433.7829	 0.029561
6433.8028	 0.019363
6433.8227	 0.026185
6433.8426	 0.036610
6433.8626	 0.033723
6433.8825	 0.034484
6433.9024	 0.036330
6433.9223	 0.030625
6433.9422	 0.026379
6433.9621	 0.024516
6433.9820	 0.021703
6434.0019	 0.023327
6434.0218	 0.026111
6434.0417	 0.017689
6434.0616	 0.014635
6434.0815	 0.015641
6434.1014	 0.017705
6434.1213	 0.018178
6434.1412	 0.017286
6434.1611	 0.023763
6434.1810	 0.016269
6434.2009	 0.013098
6434.2208	 0.017252
6434.2407	 0.014930
6434.2606	 0.013902
6434.2805	 0.018278
6434.3004	 0.015842
6434.3203	 0.011527
6434.3402	 0.013743
6434.3601	 0.019741
6434.3800	 0.021545
6434.3999	 0.022646
6434.4198	 0.019350
6434.4397	 0.021199
6434.4596	 0.017752
6434.4795	 0.008074
6434.4994	 0.009710
6434.5194	 0.016265
6434.5393	 0.014521
6434.5592	 0.013039
6434.5791	 0.013757
6434.5990	 0.014081
6434.6189	 0.012393
6434.6388	 0.014970
6434.6587	 0.012532
6434.6786	 0.007152
6434.6985	 0.007728
6434.7184	 0.006734
6434.7383	 0.009765
6434.7582	 0.012358
6434.7781	 0.016580
6434.7980	 0.014063
6434.8179	 0.006962
6434.8378	 0.009583
6434.8577	 0.016491
6434.8776	 0.011443
6434.8975	 0.005673
6434.9174	 0.004994
6434.9373	 0.007701
6434.9572	 0.005946
6434.9771	 0.003221
6434.9970	 0.006585
6436.1912	 0.015490
6436.2111	 0.012655
6436.2310	 0.011606
6436.2509	 0.014341
6436.2708	 0.016547
6436.2907	 0.015433
6436.3106	 0.014131
6436.3305	 0.017664
6436.3504	 0.019069
6436.3703	 0.016117
6436.3902	 0.013764
6436.4101	 0.013205
6436.4300	 0.017658
6436.4499	 0.024316
6436.4698	 0.020818
6436.4897	 0.018831
6436.5097	 0.020958
6436.5296	 0.023358
6436.5495	 0.022299
6436.5694	 0.022670
6436.5893	 0.018593
6436.6092	 0.017222
6436.6291	 0.019795
6436.6490	 0.020052
6436.6689	 0.016884
6436.6888	 0.022940
6436.7087	 0.024817
6436.7286	 0.023326
6436.7485	 0.021186
6436.7684	 0.017149
6436.7883	 0.019103
6436.8082	 0.026333
6436.8281	 0.024190
6436.8480	 0.023560
6436.8679	 0.015801
6436.8878	 0.009785
6436.9077	 0.011393
6436.9276	 0.008689
6436.9475	 0.017529
6436.9674	 0.022507
6436.9873	 0.023840
6437.0072	 0.020722
6437.0271	 0.020841
6437.0470	 0.020369
6437.0669	 0.017692
6437.0868	 0.021342
6437.1067	 0.026750
6437.1266	 0.023057
6437.1465	 0.024477
6437.1664	 0.023513
6437.1864	 0.026864
6437.2063	 0.025062
6437.2262	 0.016191
6437.2461	 0.017032
6437.2660	 0.023961
6437.2859	 0.029152
6437.3058	 0.025861
6437.3257	 0.019822
6437.3456	 0.017704
6437.3655	 0.021865
6437.3854	 0.029570
6437.4053	 0.028848
6437.4252	 0.028122
6437.4451	 0.027607
6437.4650	 0.028082
6437.4849	 0.026370
6437.5048	 0.019804
6437.5247	 0.024322
6437.5446	 0.029468
6437.5645	 0.034932
6437.5844	 0.037862
6437.6043	 0.039528
6437.6242	 0.041579
6437.6441	 0.050210
6437.6640	 0.049945
6437.6839	 0.057216
6437.7038	 0.059025
6437.7237	 0.060901
6437.7436	 0.067069
6437.7635	 0.067374
6437.7834	 0.065064
6437.8033	 0.065062
6437.8232	 0.072944
6437.8432	 0.077595
6437.8631	 0.084563
6437.8830	 0.078715
6437.9029	 0.080364
6437.9228	 0.079701
6437.9427	 0.084247
6437.9626	 0.083413
6437.9825	 0.086619
6438.0024	 0.087610
6438.0223	 0.089382
6438.0422	 0.090780
6438.0621	 0.090762
6438.0820	 0.091617
6438.1019	 0.092232
6438.1218	 0.096410
6438.1417	 0.091639
6438.1616	 0.090717
6438.1815	 0.095338
6438.2014	 0.093850
6438.2213	 0.091358
6438.2412	 0.092123
6438.2611	 0.093414
6438.2810	 0.097560
6438.3009	 0.093717
6438.3208	 0.099004
6438.3407	 0.095830
6438.3606	 0.098006
6438.3805	 0.103665
6438.4004	 0.098683
6438.4203	 0.101131
6438.4402	 0.099924
6438.4601	 0.096432
6438.4800	 0.099353
6438.5000	 0.100558
6438.5199	 0.105602
6438.5398	 0.107265
6438.5597	 0.102077
6438.5796	 0.102420
6438.5995	 0.105028
6438.6194	 0.108477
6438.6393	 0.107334
6438.6592	 0.102626
6438.6791	 0.100125
6438.6990	 0.102584
6438.7189	 0.105115
6438.7388	 0.107335
6438.7587	 0.103137
6438.7786	 0.103131
6438.7985	 0.108448
6438.8184	 0.109565
6438.8383	 0.107402
6438.8582	 0.097912
6438.8781	 0.098472
6438.8980	 0.102182
6438.9179	 0.098539
6438.9378	 0.103317
6438.9577	 0.108024
6438.9776	 0.110145
6438.9975	 0.104288
6439.0174	 0.102886
6439.0373	 0.103285
6439.0572	 0.103605
6439.0771	 0.099094
6439.0970	 0.096938
6439.1169	 0.098992
6439.1368	 0.099849
6439.1568	 0.101555
6439.1767	 0.101750
6439.1966	 0.106215
6439.2165	 0.106198
6439.2364	 0.105758
6439.2563	 0.113108
6439.2762	 0.111807
6439.2961	 0.110764
6439.3160	 0.105971
6439.3359	 0.103266
6439.3558	 0.106883
6439.3757	 0.102166
6439.3956	 0.101152
6439.4155	 0.105468
6439.4354	 0.107097
6439.4553	 0.104899
6439.4752	 0.100617
6439.4951	 0.107340
6439.5150	 0.102738
6439.5349	 0.104842
6439.5548	 0.106587
6439.5747	 0.112948
6439.5946	 0.111318
6439.6145	 0.109364
6439.6344	 0.105944
6439.6543	 0.109856
6439.6742	 0.112929
6439.6941	 0.113713
6439.7140	 0.109411
6439.7339	 0.112577
6439.7538	 0.111825
6439.7737	 0.105660
6439.7936	 0.107895
6439.8135	 0.106245
6439.8335	 0.108971
6439.8534	 0.107191
6439.8733	 0.101901
6439.8932	 0.100029
6439.9131	 0.102778
6439.9330	 0.102409
6439.9529	 0.102085
6439.9728	 0.100933
6439.9927	 0.101399
6440.0126	 0.101061
6440.0325	 0.097791
6440.0524	 0.095849
6440.0723	 0.098085
6440.0922	 0.095958
6440.1121	 0.089996
6440.1320	 0.081468
6440.1519	 0.084654
6440.1718	 0.087645
6440.1917	 0.082049
6440.2116	 0.078687
6440.2315	 0.078701
6440.2514	 0.070919
6440.2713	 0.065183
6440.2912	 0.064968
6440.3111	 0.061567
6440.3310	 0.058931
6440.3509	 0.056371
6440.3708	 0.063134
6440.3907	 0.065687
6440.4106	 0.055734
6440.4305	 0.051229
6440.4504	 0.050071
6440.4703	 0.048300
6440.4903	 0.044821
6440.5102	 0.038254
6440.5301	 0.028045
6440.5500	 0.030847
6440.5699	 0.031812
6440.5898	 0.025504
6440.6097	 0.023918
6440.6296	 0.022604
6440.6495	 0.020828
6440.6694	 0.020599
6440.6893	 0.017293
6440.7092	 0.016352
6440.7291	 0.017691
6440.7490	 0.022238
6440.7689	 0.020192
6440.7888	 0.014900
6440.8087	 0.014890
6440.8286	 0.017121
6440.8485	 0.015560
6440.8684	 0.014097
6440.8883	 0.015112
6440.9082	 0.014648
6440.9281	 0.016377
6440.9480	 0.021885
6440.9679	 0.019767
6440.9878	 0.013177
7508.9779	 0.004079
7509.0011	 0.009513
7509.0243	 0.009192
7509.0476	 0.002716
7509.0708	 0.004647
7509.0940	 0.000236
7509.1172	-0.001137
7509.1405	-0.001403
7509.1637	 0.005840
7509.1869	 0.019459
7509.2101	 0.019306
7509.2334	 0.009747
7509.2566	 0.009570
7509.2798	 0.010409
7509.3030	 0.008663
7509.3263	 0.013628
7509.3495	 0.020475
7509.3727	 0.027953
7509.3960	 0.030654
7509.4192	 0.032812
7509.4424	 0.035695
7509.4656	 0.038236
7509.4889	 0.038798
7509.5121	 0.043711
7509.5353	 0.050443
7509.5585	 0.048072
7509.5818	 0.047600
7509.6050	 0.050248
7509.6282	 0.055331
7509.6514	 0.057635
7509.6747	 0.057810
7509.6979	 0.054538
7509.7211	 0.057015
7509.7443	 0.060033
7509.7676	 0.061878
7509.7908	 0.058369
7509.8140	 0.056191
7509.8372	 0.057807
7509.8605	 0.062059
7509.8837	 0.065011
7509.9069	 0.063779
7509.9302	 0.063557
7509.9534	 0.067678
7509.9766	 0.065866
7509.9998	 0.066662
7510.0231	 0.071060
7510.0463	 0.071489
7510.0695	 0.074052
7510.0927	 0.073220
7510.1160	 0.064921
7510.1392	 0.067182
7510.1624	 0.066376
7510.1856	 0.064685
7510.2089	 0.059793
7510.2321	 0.060904
7510.2553	 0.062076
7510.2785	 0.062337
7510.3018	 0.063035
7510.3250	 0.066868
7510.3482	 0.066130
7510.3714	 0.068909
7510.3947	 0.075221
7510.4179	 0.078624
7510.4411	 0.075801
7510.4643	 0.073301
7510.4876	 0.071145
7510.5108	 0.076833
7510.5340	 0.080597
7510.5573	 0.080453
7510.5805	 0.077506
7510.6037	 0.082465
7510.6269	 0.087685
7510.6502	 0.086998
7510.6734	 0.083981
7510.6966	 0.086955
7510.7198	 0.087122
7510.7431	 0.088085
7510.7663	 0.086023
7510.7895	 0.087924
7510.8127	 0.085782
7510.8360	 0.081478
7510.8592	 0.078364
7510.8824	 0.076497
7510.9056	 0.072514
7510.9289	 0.072127
7510.9521	 0.076034
7510.9753	 0.078997
7510.9985	 0.081129
7511.0218	 0.081013
7511.0450	 0.077697
7511.0682	 0.077471
7511.0915	 0.078952
7511.1147	 0.078847
7511.1379	 0.077907
7511.1611	 0.074952
7511.1844	 0.074241
7511.2076	 0.075148
7511.2308	 0.079422
7511.2540	 0.084978
7511.2773	 0.085559
7511.3005	 0.087676
7511.3237	 0.086386
7511.3469	 0.088627
7511.3702	 0.090153
7511.3934	 0.089239
7511.4166	 0.093820
7511.4398	 0.095943
7511.4631	 0.090540
7511.4863	 0.093758
7511.5095	 0.092786
7511.5327	 0.093099
7511.5560	 0.098238
7511.5792	 0.096037
7511.6024	 0.094615
7511.6256	 0.090812
7511.6489	 0.095897
7511.6721	 0.096573
7511.6953	 0.093373
7511.7186	 0.096691
7511.7418	 0.091184
7511.7650	 0.087819
7511.7882	 0.090521
7511.8115	 0.088197
7511.8347	 0.088442
7511.8579	 0.088062
7511.8811	 0.088455
7511.9044	 0.086762
7511.9276	 0.083856
7511.9508	 0.081317
7511.9740	 0.083168
7511.9973	 0.082324
7512.0205	 0.081300
7512.0437	 0.081172
7512.0669	 0.080469
7512.0902	 0.080639
7512.1134	 0.080778
7512.1366	 0.075626
7512.1598	 0.076408
7512.1831	 0.078901
7512.2063	 0.081579
7512.2295	 0.079733
7512.2528	 0.077124
7512.2760	 0.070433
7512.2992	 0.071839
7512.3224	 0.068483
7512.3457	 0.064505
7512.3689	 0.068227
7512.3921	 0.068198
7512.4153	 0.068364
7512.4386	 0.065837
7512.4618	 0.063319
7512.4850	 0.058121
7512.5082	 0.056762
7512.5315	 0.055019
7512.5547	 0.054613
7512.5779	 0.050990
7512.6011	 0.046178
7512.6244	 0.044378
7512.6476	 0.043237
7512.6708	 0.041409
7512.6940	 0.041556
7512.7173	 0.036438
7512.7405	 0.032862
7512.7637	 0.030308
7512.7869	 0.028117
7512.8102	 0.026122
7512.8334	 0.026610
7512.8566	 0.025715
7512.8799	 0.021619
7512.9031	 0.017133
7512.9263	 0.021727
7512.9495	 0.027336
7512.9728	 0.024462
7512.9960	 0.024635
7513.0192	 0.027065
7513.0424	 0.025212
7513.0657	 0.027825
7513.0889	 0.025087
7513.1121	 0.022942
7513.1353	 0.022454
7513.1586	 0.024937
7513.1818	 0.024392
7513.2050	 0.022552
7513.2282	 0.023225
7513.2515	 0.022865
7513.2747	 0.026500
7513.2979	 0.028368
7513.3211	 0.030295
7513.3444	 0.029050
7513.3676	 0.029888
7513.3908	 0.029471
