##Wavelenght  51002.508
lambda	Flux
6413.1778	 0.023309
6413.2178	 0.024458
6413.2578	 0.019431
6413.2978	 0.016136
6413.3378	 0.009075
6427.3101	 0.010249
6427.3516	 0.013927
6427.3931	 0.014414
6427.4351	 0.013300
6427.4766	 0.009065
6427.5181	 0.008060
6427.5596	 0.009389
6427.6016	 0.012647
6427.6431	 0.011851
6427.6846	 0.011233
6427.7261	 0.015690
6427.7681	 0.016244
6427.8096	 0.012269
6427.8511	 0.008086
6427.8926	 0.012948
6427.9341	 0.015760
6427.9761	 0.012949
6428.0176	 0.010402
6428.0591	 0.006085
6428.1006	 0.009065
6428.1426	 0.011635
6428.1841	 0.006512
6428.2256	 0.012141
6428.2671	 0.012362
6428.3091	 0.006929
6428.3506	 0.013209
6428.3921	 0.014292
6428.4336	 0.016286
6428.4751	 0.018486
6428.5171	 0.014147
6428.5586	 0.008581
6428.6001	 0.008471
6428.6416	 0.013311
6428.6836	 0.011799
6428.7251	 0.005621
6428.7666	 0.006968
6428.8081	 0.010792
6428.8501	 0.013633
6428.8916	 0.016122
6428.9331	 0.011193
6428.9746	 0.012080
6429.0161	 0.019306
6429.0581	 0.016088
6429.0996	 0.010760
6429.1411	 0.008316
6429.1826	 0.011313
6429.2246	 0.021598
6429.2661	 0.017621
6429.3076	 0.012466
6429.3491	 0.021460
6429.3911	 0.028777
6429.4326	 0.026833
6429.4741	 0.032417
6429.5156	 0.043387
6429.5571	 0.037331
6429.5991	 0.037988
6429.6406	 0.045591
6429.6821	 0.056261
6429.7236	 0.062261
6429.7656	 0.061274
6429.8071	 0.060722
6429.8486	 0.065366
6429.8901	 0.071227
6429.9316	 0.070517
6429.9736	 0.070103
6430.0151	 0.072643
6430.0566	 0.076726
6430.0981	 0.079695
6430.1401	 0.078913
6430.1816	 0.082080
6430.2231	 0.080765
6430.2646	 0.082918
6430.3066	 0.087126
6430.3481	 0.089407
6430.3896	 0.080608
6430.4312	 0.077296
6430.4727	 0.079676
6430.5146	 0.085038
6430.5562	 0.077048
6430.5977	 0.075711
6430.6392	 0.076417
6430.6812	 0.078766
6430.7227	 0.072030
6430.7642	 0.074550
6430.8057	 0.073000
6430.8477	 0.075134
6430.8892	 0.078788
6430.9307	 0.076110
6430.9722	 0.075683
6431.0137	 0.072344
6431.0557	 0.074003
6431.0972	 0.072203
6431.1387	 0.073660
6431.1802	 0.076536
6431.2222	 0.078798
6431.2637	 0.075844
6431.3052	 0.080878
6431.3467	 0.082187
6431.3887	 0.086913
6431.4302	 0.090720
6431.4717	 0.090959
6431.5132	 0.085671
6431.5547	 0.094260
6431.5967	 0.097211
6431.6382	 0.097724
6431.6797	 0.096996
6431.7212	 0.099816
6431.7632	 0.095760
6431.8047	 0.091758
6431.8462	 0.093525
6431.8877	 0.094272
6431.9297	 0.090456
6431.9712	 0.088439
6432.0127	 0.083610
6432.0542	 0.083005
6432.0957	 0.078423
6432.1377	 0.074728
6432.1792	 0.073032
6432.2207	 0.066195
6432.2622	 0.062927
6432.3042	 0.058845
6432.3457	 0.052886
6432.3872	 0.048280
6432.4287	 0.048638
6432.4707	 0.048029
6432.5122	 0.044559
6432.5537	 0.051832
6432.5952	 0.047578
6432.6367	 0.044844
6432.6787	 0.039009
6432.7202	 0.045277
6432.7617	 0.047656
6432.8032	 0.046802
6432.8452	 0.047295
6432.8867	 0.040021
6432.9282	 0.042266
6432.9697	 0.048426
6433.0117	 0.046114
6433.0532	 0.047547
6433.0947	 0.046090
6433.1362	 0.046288
6433.1777	 0.043919
6433.2197	 0.045979
6433.2612	 0.044239
6433.3027	 0.041601
6433.3442	 0.042631
6433.3862	 0.039235
6433.4277	 0.039448
6433.4692	 0.048540
6433.5107	 0.050377
6433.5527	 0.043640
6433.5942	 0.041297
6433.6357	 0.043903
6433.6772	 0.047747
6433.7188	 0.051137
6433.7607	 0.048750
6433.8022	 0.048120
6433.8438	 0.046855
6433.8853	 0.040209
6433.9272	 0.034829
6433.9688	 0.032232
6434.0103	 0.032178
6434.0518	 0.024178
6434.0938	 0.024709
6434.1353	 0.022452
6434.1768	 0.018140
6434.2183	 0.017071
6434.2598	 0.017285
6434.3018	 0.017051
6434.3433	 0.020199
6434.3848	 0.020200
6434.4263	 0.023951
6434.4683	 0.017176
6434.5098	 0.018372
6434.5513	 0.017175
6434.5928	 0.014911
6434.6343	 0.019123
6434.6763	 0.018250
6434.7178	 0.012398
6434.7593	 0.011985
6434.8008	 0.012707
6434.8428	 0.010230
6434.8843	 0.008987
6434.9258	 0.005167
6434.9673	 0.003436
6435.0093	 0.007968
6437.0068	 0.020873
6437.0483	 0.020740
6437.0898	 0.023874
6437.1313	 0.023431
6437.1733	 0.027389
6437.2148	 0.033476
6437.2563	 0.028890
6437.2979	 0.027145
6437.3394	 0.027585
6437.3813	 0.029659
6437.4229	 0.029537
6437.4644	 0.031053
6437.5059	 0.034144
6437.5479	 0.036489
6437.5894	 0.039574
6437.6309	 0.047091
6437.6724	 0.052387
6437.7144	 0.058321
6437.7559	 0.064977
6437.7974	 0.069723
6437.8389	 0.072293
6437.8804	 0.077595
6437.9224	 0.081147
6437.9639	 0.085815
6438.0054	 0.091268
6438.0469	 0.093113
6438.0889	 0.097392
6438.1304	 0.096317
6438.1719	 0.100522
6438.2134	 0.104270
6438.2554	 0.107974
6438.2969	 0.112651
6438.3384	 0.110453
6438.3799	 0.113375
6438.4214	 0.114662
6438.4634	 0.113620
6438.5049	 0.119154
6438.5464	 0.122223
6438.5879	 0.122487
6438.6299	 0.120546
6438.6714	 0.116264
6438.7129	 0.120545
6438.7544	 0.115955
6438.7964	 0.111779
6438.8379	 0.107741
6438.8794	 0.107523
6438.9209	 0.106480
6438.9624	 0.107078
6439.0044	 0.105860
6439.0459	 0.103115
6439.0874	 0.100310
6439.1289	 0.102951
6439.1709	 0.103577
6439.2124	 0.105244
6439.2539	 0.106748
6439.2954	 0.098608
6439.3374	 0.098535
6439.3789	 0.098989
6439.4204	 0.091300
6439.4619	 0.096109
6439.5034	 0.099234
6439.5454	 0.097934
6439.5869	 0.098647
6439.6284	 0.102343
6439.6699	 0.103256
6439.7119	 0.101856
6439.7534	 0.101176
6439.7949	 0.099858
6439.8364	 0.107551
6439.8779	 0.102286
6439.9199	 0.102574
6439.9614	 0.100252
6440.0029	 0.094980
6440.0444	 0.095784
6440.0864	 0.092327
6440.1279	 0.092020
6440.1694	 0.089160
6440.2109	 0.086680
6440.2529	 0.080173
6440.2944	 0.078556
6440.3359	 0.071691
6440.3774	 0.059472
6440.4194	 0.049452
6440.4609	 0.040941
6440.5024	 0.030017
6440.5439	 0.027362
6440.5854	 0.025379
6440.6274	 0.024442
6440.6689	 0.022515
6440.7104	 0.019850
6440.7520	 0.017716
6440.7939	 0.015771
6440.8354	 0.017937
6440.8770	 0.021431
6440.9185	 0.018147
6440.9600	 0.015300
7509.0448	 0.007072
7509.0931	 0.006103
7509.1415	 0.005585
7509.1899	 0.006649
7509.2383	 0.012457
7509.2867	 0.020130
7509.3351	 0.023588
7509.3835	 0.029379
7509.4319	 0.031623
7509.4802	 0.033342
7509.5286	 0.037670
7509.5770	 0.040668
7509.6254	 0.048466
7509.6738	 0.058252
7509.7222	 0.058405
7509.7706	 0.056426
7509.8189	 0.059694
7509.8673	 0.065366
7509.9157	 0.069318
7509.9641	 0.069192
7510.0125	 0.070904
7510.0609	 0.073234
7510.1093	 0.074962
7510.1577	 0.076370
7510.2060	 0.079737
7510.2544	 0.084815
7510.3028	 0.086150
7510.3512	 0.083535
7510.3996	 0.081369
7510.4480	 0.080706
7510.4964	 0.079869
7510.5448	 0.083193
7510.5931	 0.084675
7510.6415	 0.080489
7510.6899	 0.079807
7510.7383	 0.081845
7510.7867	 0.084527
7510.8351	 0.082743
7510.8835	 0.081022
7510.9319	 0.078460
7510.9802	 0.077916
7511.0286	 0.083241
7511.0770	 0.082129
7511.1254	 0.075541
7511.1738	 0.075534
7511.2222	 0.079291
7511.2706	 0.080045
7511.3190	 0.078720
7511.3673	 0.078901
7511.4157	 0.075688
7511.4641	 0.077430
7511.5125	 0.079075
7511.5609	 0.081248
7511.6093	 0.080788
7511.6577	 0.082828
7511.7061	 0.085624
7511.7544	 0.083262
7511.8028	 0.084335
7511.8512	 0.088873
7511.8996	 0.087798
7511.9480	 0.089367
7511.9964	 0.083408
7512.0448	 0.084046
7512.0932	 0.080064
7512.1415	 0.078415
7512.1899	 0.081054
7512.2383	 0.076728
7512.2867	 0.074663
7512.3351	 0.073642
7512.3835	 0.068271
7512.4319	 0.061114
7512.4803	 0.055039
7512.5286	 0.051839
7512.5770	 0.050699
7512.6254	 0.035695
7512.6738	 0.036215
7512.7222	 0.036423
7512.7706	 0.035735
7512.8190	 0.036073
7512.8674	 0.025895
7512.9157	 0.025899
7512.9641	 0.027120
7513.0125	 0.024309
7513.0609	 0.025893
7513.1093	 0.026485
7513.1577	 0.019024
