##Wavelenght  51009.492
lambda	Flux
6413.1778	 0.030283
6413.2178	 0.022661
6413.2578	 0.018941
6413.2978	 0.017611
6413.3378	 0.017008
6427.3101	 0.015517
6427.3516	 0.013478
6427.3931	 0.013363
6427.4351	 0.014287
6427.4766	 0.015074
6427.5181	 0.011306
6427.5596	 0.010991
6427.6016	 0.011243
6427.6431	 0.014826
6427.6846	 0.015181
6427.7261	 0.015462
6427.7681	 0.014774
6427.8096	 0.013331
6427.8511	 0.017527
6427.8926	 0.014873
6427.9341	 0.012814
6427.9761	 0.008740
6428.0176	 0.007705
6428.0591	 0.013971
6428.1006	 0.018842
6428.1426	 0.016391
6428.1841	 0.012684
6428.2256	 0.009899
6428.2671	 0.008963
6428.3091	 0.011598
6428.3506	 0.012167
6428.3921	 0.008001
6428.4336	 0.006924
6428.4751	 0.010254
6428.5171	 0.007632
6428.5586	 0.009025
6428.6001	 0.007215
6428.6416	 0.006767
6428.6836	 0.008382
6428.7251	 0.011612
6428.7666	 0.006127
6428.8081	 0.005780
6428.8501	 0.005841
6428.8916	 0.012478
6428.9331	 0.015193
6428.9746	 0.011585
6429.0161	 0.013669
6429.0581	 0.012053
6429.0996	 0.008828
6429.1411	 0.009193
6429.1826	 0.015912
6429.2246	 0.017472
6429.2661	 0.016389
6429.3076	 0.015942
6429.3491	 0.021173
6429.3911	 0.032093
6429.4326	 0.035738
6429.4741	 0.036302
6429.5156	 0.036683
6429.5571	 0.041710
6429.5991	 0.049268
6429.6406	 0.050628
6429.6821	 0.053709
6429.7236	 0.054813
6429.7656	 0.054401
6429.8071	 0.057268
6429.8486	 0.061102
6429.8901	 0.066956
6429.9316	 0.068629
6429.9736	 0.069009
6430.0151	 0.070676
6430.0566	 0.074221
6430.0981	 0.078251
6430.1401	 0.075514
6430.1816	 0.073692
6430.2231	 0.078342
6430.2646	 0.077716
6430.3066	 0.072166
6430.3481	 0.076784
6430.3896	 0.077028
6430.4312	 0.073541
6430.4727	 0.074579
6430.5146	 0.080215
6430.5562	 0.082564
6430.5977	 0.087470
6430.6392	 0.088592
6430.6812	 0.084858
6430.7227	 0.087584
6430.7642	 0.083643
6430.8057	 0.082996
6430.8477	 0.077661
6430.8892	 0.073151
6430.9307	 0.075134
6430.9722	 0.073805
6431.0137	 0.073248
6431.0557	 0.075194
6431.0972	 0.076097
6431.1387	 0.078830
6431.1802	 0.081103
6431.2222	 0.079783
6431.2637	 0.078976
6431.3052	 0.077976
6431.3467	 0.082433
6431.3887	 0.088796
6431.4302	 0.088645
6431.4717	 0.083025
6431.5132	 0.086447
6431.5547	 0.091785
6431.5967	 0.093910
6431.6382	 0.090277
6431.6797	 0.081452
6431.7212	 0.085325
6431.7632	 0.085050
6431.8047	 0.088255
6431.8462	 0.092857
6431.8877	 0.088703
6431.9297	 0.085246
6431.9712	 0.083595
6432.0127	 0.080962
6432.0542	 0.077568
6432.0957	 0.072931
6432.1377	 0.071514
6432.1792	 0.067002
6432.2207	 0.063703
6432.2622	 0.059177
6432.3042	 0.055076
6432.3457	 0.055652
6432.3872	 0.056291
6432.4287	 0.049331
6432.4707	 0.046393
6432.5122	 0.046868
6432.5537	 0.049454
6432.5952	 0.048712
6432.6367	 0.048390
6432.6787	 0.054169
6432.7202	 0.053605
6432.7617	 0.050063
6432.8032	 0.049174
6432.8452	 0.044887
6432.8867	 0.046893
6432.9282	 0.041964
6432.9697	 0.047604
6433.0117	 0.045449
6433.0532	 0.041245
6433.0947	 0.043113
6433.1362	 0.042367
6433.1777	 0.048639
6433.2197	 0.049185
6433.2612	 0.045471
6433.3027	 0.043255
6433.3442	 0.043233
6433.3862	 0.035334
6433.4277	 0.038206
6433.4692	 0.035051
6433.5107	 0.044164
6433.5527	 0.044236
6433.5942	 0.044236
6433.6357	 0.042877
6433.6772	 0.048739
6433.7188	 0.043694
6433.7607	 0.037123
6433.8022	 0.041235
6433.8438	 0.038934
6433.8853	 0.032429
6433.9272	 0.029690
6433.9688	 0.029205
6434.0103	 0.027518
6434.0518	 0.027806
6434.0938	 0.024296
6434.1353	 0.020613
6434.1768	 0.021419
6434.2183	 0.016487
6434.2598	 0.012770
6434.3018	 0.017307
6434.3433	 0.022396
6434.3848	 0.024968
6434.4263	 0.019251
6434.4683	 0.016482
6434.5098	 0.022203
6434.5513	 0.021219
6434.5928	 0.019170
6434.6343	 0.012419
6434.6763	 0.010301
6434.7178	 0.008669
6434.7593	 0.011338
6434.8008	 0.014376
6434.8428	 0.014854
6434.8843	 0.009824
6434.9258	 0.009846
6434.9673	 0.008796
6435.0093	 0.005741
6437.0068	 0.013030
6437.0483	 0.018207
6437.0898	 0.023247
6437.1313	 0.013715
6437.1733	 0.018452
6437.2148	 0.025710
6437.2563	 0.019833
6437.2979	 0.020912
6437.3394	 0.027849
6437.3813	 0.015973
6437.4229	 0.016143
6437.4644	 0.027094
6437.5059	 0.041022
6437.5479	 0.036843
6437.5894	 0.048833
6437.6309	 0.047550
6437.6724	 0.052426
6437.7144	 0.059411
6437.7559	 0.062912
6437.7974	 0.072169
6437.8389	 0.083124
6437.8804	 0.087147
6437.9224	 0.090520
6437.9639	 0.090597
6438.0054	 0.094052
6438.0469	 0.097467
6438.0889	 0.108702
6438.1304	 0.098066
6438.1719	 0.103252
6438.2134	 0.105341
6438.2554	 0.106189
6438.2969	 0.112485
6438.3384	 0.115481
6438.3799	 0.111131
6438.4214	 0.111608
6438.4634	 0.111234
6438.5049	 0.113157
6438.5464	 0.110199
6438.5879	 0.110848
6438.6299	 0.113435
6438.6714	 0.114447
6438.7129	 0.118344
6438.7544	 0.115291
6438.7964	 0.117461
6438.8379	 0.110008
6438.8794	 0.112147
6438.9209	 0.115835
6438.9624	 0.119612
6439.0044	 0.117179
6439.0459	 0.120463
6439.0874	 0.107392
6439.1289	 0.106221
6439.1709	 0.102920
6439.2124	 0.108527
6439.2539	 0.103197
6439.2954	 0.104188
6439.3374	 0.096894
6439.3789	 0.100493
6439.4204	 0.096920
6439.4619	 0.099543
6439.5034	 0.101833
6439.5454	 0.102951
6439.5869	 0.103828
6439.6284	 0.098769
6439.6699	 0.096537
6439.7119	 0.095776
6439.7534	 0.096306
6439.7949	 0.098359
6439.8364	 0.099855
6439.8779	 0.099980
6439.9199	 0.097893
6439.9614	 0.097953
6440.0029	 0.096144
6440.0444	 0.094768
6440.0864	 0.088054
6440.1279	 0.090962
6440.1694	 0.084105
6440.2109	 0.082997
6440.2529	 0.076092
6440.2944	 0.072680
6440.3359	 0.060910
6440.3774	 0.057655
6440.4194	 0.047879
6440.4609	 0.042624
6440.5024	 0.033278
6440.5439	 0.025515
6440.5854	 0.022574
6440.6274	 0.020007
6440.6689	 0.016462
6440.7104	 0.017049
6440.7520	 0.017705
6440.7939	 0.015387
6440.8354	 0.013887
6440.8770	 0.015464
6440.9185	 0.013314
6440.9600	 0.014422
7509.0448	 0.004988
7509.0931	 0.002857
7509.1415	 0.007345
7509.1899	 0.005310
7509.2383	 0.017593
7509.2867	 0.018683
7509.3351	 0.019118
7509.3835	 0.028656
7509.4319	 0.027873
7509.4802	 0.034159
7509.5286	 0.044258
7509.5770	 0.043780
7509.6254	 0.052381
7509.6738	 0.059331
7509.7222	 0.056907
7509.7706	 0.061111
7509.8189	 0.064139
7509.8673	 0.066448
7509.9157	 0.077797
7509.9641	 0.069747
7510.0125	 0.068479
7510.0609	 0.076402
7510.1093	 0.074005
7510.1577	 0.077919
7510.2060	 0.074604
7510.2544	 0.071761
7510.3028	 0.074770
7510.3512	 0.074610
7510.3996	 0.078896
7510.4480	 0.084963
7510.4964	 0.089081
7510.5448	 0.081629
7510.5931	 0.084757
7510.6415	 0.087383
7510.6899	 0.082372
7510.7383	 0.079924
7510.7867	 0.082098
7510.8351	 0.088335
7510.8835	 0.094853
7510.9319	 0.086029
7510.9802	 0.085505
7511.0286	 0.088317
7511.0770	 0.081386
7511.1254	 0.077505
7511.1738	 0.083074
7511.2222	 0.080770
7511.2706	 0.077381
7511.3190	 0.079821
7511.3673	 0.080598
7511.4157	 0.079769
7511.4641	 0.080118
7511.5125	 0.076564
7511.5609	 0.073222
7511.6093	 0.080973
7511.6577	 0.082639
7511.7061	 0.078094
7511.7544	 0.082434
7511.8028	 0.084958
7511.8512	 0.083517
7511.8996	 0.079572
7511.9480	 0.078361
7511.9964	 0.078191
7512.0448	 0.075280
7512.0932	 0.075455
7512.1415	 0.073648
7512.1899	 0.067801
7512.2383	 0.068520
7512.2867	 0.067997
7512.3351	 0.064715
7512.3835	 0.058210
7512.4319	 0.055061
7512.4803	 0.054408
7512.5286	 0.050964
7512.5770	 0.053080
7512.6254	 0.049918
7512.6738	 0.041102
7512.7222	 0.038072
7512.7706	 0.036461
7512.8190	 0.032019
7512.8674	 0.026396
7512.9157	 0.022936
7512.9641	 0.025091
7513.0125	 0.032241
7513.0609	 0.033959
7513.1093	 0.028062
7513.1577	 0.023087
