##Wavelenght  51001.629
lambda	Flux
6413.1778	 0.024679
6413.2178	 0.019430
6413.2578	 0.022444
6413.2978	 0.023526
6413.3378	 0.014884
6427.3101	 0.007587
6427.3516	 0.009339
6427.3931	 0.010837
6427.4351	 0.008646
6427.4766	 0.010284
6427.5181	 0.014278
6427.5596	 0.012401
6427.6016	 0.010161
6427.6431	 0.011569
6427.6846	 0.011873
6427.7261	 0.010553
6427.7681	 0.006339
6427.8096	 0.007815
6427.8511	 0.008880
6427.8926	 0.015694
6427.9341	 0.011341
6427.9761	 0.007537
6428.0176	 0.006601
6428.0591	 0.012687
6428.1006	 0.013732
6428.1426	 0.005294
6428.1841	 0.006512
6428.2256	 0.006701
6428.2671	 0.004894
6428.3091	 0.010498
6428.3506	 0.007341
6428.3921	 0.006801
6428.4336	 0.006143
6428.4751	 0.005460
6428.5171	 0.002967
6428.5586	 0.007836
6428.6001	 0.010796
6428.6416	 0.010368
6428.6836	 0.005322
6428.7251	 0.008669
6428.7666	 0.011085
6428.8081	 0.009738
6428.8501	 0.010173
6428.8916	 0.013261
6428.9331	 0.018251
6428.9746	 0.017377
6429.0161	 0.009910
6429.0581	 0.010769
6429.0996	 0.009429
6429.1411	 0.012366
6429.1826	 0.019601
6429.2246	 0.021038
6429.2661	 0.019090
6429.3076	 0.024342
6429.3491	 0.026563
6429.3911	 0.029434
6429.4326	 0.033161
6429.4741	 0.036717
6429.5156	 0.042453
6429.5571	 0.049730
6429.5991	 0.052457
6429.6406	 0.053188
6429.6821	 0.052988
6429.7236	 0.057196
6429.7656	 0.058646
6429.8071	 0.059400
6429.8486	 0.061461
6429.8901	 0.063252
6429.9316	 0.068114
6429.9736	 0.072700
6430.0151	 0.071454
6430.0566	 0.074009
6430.0981	 0.073930
6430.1401	 0.076600
6430.1816	 0.075786
6430.2231	 0.075877
6430.2646	 0.076015
6430.3066	 0.077662
6430.3481	 0.079595
6430.3896	 0.080881
6430.4312	 0.078848
6430.4727	 0.079885
6430.5146	 0.082540
6430.5562	 0.088540
6430.5977	 0.084855
6430.6392	 0.085156
6430.6812	 0.085335
6430.7227	 0.084789
6430.7642	 0.084921
6430.8057	 0.085021
6430.8477	 0.087322
6430.8892	 0.086203
6430.9307	 0.086046
6430.9722	 0.085630
6431.0137	 0.085663
6431.0557	 0.086425
6431.0972	 0.080666
6431.1387	 0.083227
6431.1802	 0.089809
6431.2222	 0.093122
6431.2637	 0.093746
6431.3052	 0.090823
6431.3467	 0.097913
6431.3887	 0.097201
6431.4302	 0.095448
6431.4717	 0.099170
6431.5132	 0.099999
6431.5547	 0.102936
6431.5967	 0.098204
6431.6382	 0.096349
6431.6797	 0.092218
6431.7212	 0.095345
6431.7632	 0.093869
6431.8047	 0.091395
6431.8462	 0.092702
6431.8877	 0.090048
6431.9297	 0.087788
6431.9712	 0.084265
6432.0127	 0.081251
6432.0542	 0.076477
6432.0957	 0.068769
6432.1377	 0.067672
6432.1792	 0.064930
6432.2207	 0.064344
6432.2622	 0.064114
6432.3042	 0.055936
6432.3457	 0.056595
6432.3872	 0.056274
6432.4287	 0.054982
6432.4707	 0.054054
6432.5122	 0.047969
6432.5537	 0.047786
6432.5952	 0.048658
6432.6367	 0.049581
6432.6787	 0.054651
6432.7202	 0.047608
6432.7617	 0.042596
6432.8032	 0.044353
6432.8452	 0.044644
6432.8867	 0.043352
6432.9282	 0.044540
6432.9697	 0.047332
6433.0117	 0.047761
6433.0532	 0.051393
6433.0947	 0.051166
6433.1362	 0.046440
6433.1777	 0.043325
6433.2197	 0.042376
6433.2612	 0.042406
6433.3027	 0.042490
6433.3442	 0.043455
6433.3862	 0.042564
6433.4277	 0.040504
6433.4692	 0.036640
6433.5107	 0.038244
6433.5527	 0.039824
6433.5942	 0.032711
6433.6357	 0.029826
6433.6772	 0.035433
6433.7188	 0.035030
6433.7607	 0.040168
6433.8022	 0.038210
6433.8438	 0.032623
6433.8853	 0.030048
6433.9272	 0.030254
6433.9688	 0.026471
6434.0103	 0.021025
6434.0518	 0.019595
6434.0938	 0.021260
6434.1353	 0.013876
6434.1768	 0.016589
6434.2183	 0.019798
6434.2598	 0.019229
6434.3018	 0.013485
6434.3433	 0.015767
6434.3848	 0.012652
6434.4263	 0.015395
6434.4683	 0.018137
6434.5098	 0.008473
6434.5513	 0.005116
6434.5928	 0.006213
6434.6343	 0.008099
6434.6763	 0.010733
6434.7178	 0.009115
6434.7593	 0.012074
6434.8008	 0.008412
6434.8428	 0.008597
6434.8843	 0.009199
6434.9258	 0.011744
6434.9673	 0.010405
6435.0093	 0.008531
6437.0068	 0.020190
6437.0483	 0.017161
6437.0898	 0.020778
6437.1313	 0.020262
6437.1733	 0.025444
6437.2148	 0.023357
6437.2563	 0.022763
6437.2979	 0.020571
6437.3394	 0.023348
6437.3813	 0.025070
6437.4229	 0.026027
6437.4644	 0.027125
6437.5059	 0.030125
6437.5479	 0.034954
6437.5894	 0.037225
6437.6309	 0.042294
6437.6724	 0.054550
6437.7144	 0.059811
6437.7559	 0.068715
6437.7974	 0.071845
6437.8389	 0.075761
6437.8804	 0.076193
6437.9224	 0.079553
6437.9639	 0.082675
6438.0054	 0.087065
6438.0469	 0.088343
6438.0889	 0.096884
6438.1304	 0.094463
6438.1719	 0.093729
6438.2134	 0.099020
6438.2554	 0.097327
6438.2969	 0.102047
6438.3384	 0.106628
6438.3799	 0.106392
6438.4214	 0.109193
6438.4634	 0.112312
6438.5049	 0.111323
6438.5464	 0.104624
6438.5879	 0.111883
6438.6299	 0.108121
6438.6714	 0.109799
6438.7129	 0.111955
6438.7544	 0.113619
6438.7964	 0.111912
6438.8379	 0.114585
6438.8794	 0.111618
6438.9209	 0.107643
6438.9624	 0.111904
6439.0044	 0.113596
6439.0459	 0.115390
6439.0874	 0.111198
6439.1289	 0.108921
6439.1709	 0.111586
6439.2124	 0.113852
6439.2539	 0.117699
6439.2954	 0.116002
6439.3374	 0.110935
6439.3789	 0.114657
6439.4204	 0.112438
6439.4619	 0.110050
6439.5034	 0.107297
6439.5454	 0.111426
6439.5869	 0.112661
6439.6284	 0.112126
6439.6699	 0.110511
6439.7119	 0.108421
6439.7534	 0.107000
6439.7949	 0.105296
6439.8364	 0.109307
6439.8779	 0.103458
6439.9199	 0.099266
6439.9614	 0.096553
6440.0029	 0.095236
6440.0444	 0.090260
6440.0864	 0.090577
6440.1279	 0.086790
6440.1694	 0.081203
6440.2109	 0.080077
6440.2529	 0.081260
6440.2944	 0.070453
6440.3359	 0.067081
6440.3774	 0.058809
6440.4194	 0.048112
6440.4609	 0.042850
6440.5024	 0.039584
6440.5439	 0.037114
6440.5854	 0.029976
6440.6274	 0.025651
6440.6689	 0.024240
6440.7104	 0.024862
6440.7520	 0.023655
6440.7939	 0.022174
6440.8354	 0.021040
6440.8770	 0.013938
6440.9185	 0.009509
6440.9600	 0.020242
7509.0448	 0.004858
7509.0931	 0.004523
7509.1415	 0.003135
7509.1899	 0.006317
7509.2383	 0.008381
7509.2867	 0.016149
7509.3351	 0.018251
7509.3835	 0.019676
7509.4319	 0.025356
7509.4802	 0.033490
7509.5286	 0.038574
7509.5770	 0.042433
7509.6254	 0.044503
7509.6738	 0.050079
7509.7222	 0.051818
7509.7706	 0.053647
7509.8189	 0.056415
7509.8673	 0.055752
7509.9157	 0.060084
7509.9641	 0.064863
7510.0125	 0.066229
7510.0609	 0.070131
7510.1093	 0.073023
7510.1577	 0.073423
7510.2060	 0.077410
7510.2544	 0.079122
7510.3028	 0.076650
7510.3512	 0.077062
7510.3996	 0.081372
7510.4480	 0.083898
7510.4964	 0.080281
7510.5448	 0.078520
7510.5931	 0.082136
7510.6415	 0.086957
7510.6899	 0.089247
7510.7383	 0.087632
7510.7867	 0.083849
7510.8351	 0.086347
7510.8835	 0.091106
7510.9319	 0.089354
7510.9802	 0.087137
7511.0286	 0.088429
7511.0770	 0.089997
7511.1254	 0.089228
7511.1738	 0.090700
7511.2222	 0.094129
7511.2706	 0.094857
7511.3190	 0.095092
7511.3673	 0.095790
7511.4157	 0.094620
7511.4641	 0.092770
7511.5125	 0.090633
7511.5609	 0.089043
7511.6093	 0.093105
7511.6577	 0.095790
7511.7061	 0.091735
7511.7544	 0.090884
7511.8028	 0.092445
7511.8512	 0.090998
7511.8996	 0.090137
7511.9480	 0.085491
7511.9964	 0.076557
7512.0448	 0.076671
7512.0932	 0.078616
7512.1415	 0.072947
7512.1899	 0.075058
7512.2383	 0.075713
7512.2867	 0.072712
7512.3351	 0.068086
7512.3835	 0.062434
7512.4319	 0.058018
7512.4803	 0.053233
7512.5286	 0.049175
7512.5770	 0.047834
7512.6254	 0.044056
7512.6738	 0.036547
7512.7222	 0.033122
7512.7706	 0.031135
7512.8190	 0.028367
7512.8674	 0.027662
7512.9157	 0.026122
7512.9641	 0.025912
7513.0125	 0.029765
7513.0609	 0.023015
7513.1093	 0.016071
7513.1577	 0.017280
