##Wavelenght  50621.605
lambda	Flux
6427.0923	 0.006046
6427.1340	 0.005271
6427.1756	 0.005692
6427.2173	 0.007145
6427.2589	 0.008375
6427.3006	 0.010375
6427.3422	 0.009068
6427.3839	 0.005986
6427.4255	 0.005059
6427.4672	 0.006964
6427.5088	 0.008186
6427.5505	 0.006925
6427.5921	 0.007868
6427.6337	 0.011444
6427.6754	 0.011497
6427.7170	 0.009661
6427.7587	 0.007841
6427.8003	 0.006041
6427.8420	 0.007145
6427.8836	 0.007145
6427.9253	 0.005444
6427.9669	 0.006245
6428.0086	 0.008023
6428.0502	 0.008631
6428.0919	 0.008815
6428.1335	 0.008933
6428.1752	 0.007247
6428.2168	 0.008123
6428.2585	 0.009740
6428.3001	 0.009612
6428.3417	 0.010332
6428.3834	 0.007198
6428.4250	 0.004744
6428.4667	 0.007777
6428.5083	 0.009820
6428.5500	 0.009748
6428.5916	 0.008330
6428.6333	 0.007955
6428.6749	 0.011373
6428.7166	 0.010195
6428.7582	 0.009926
6428.7999	 0.009806
6428.8415	 0.007587
6428.8832	 0.006745
6428.9248	 0.006403
6428.9665	 0.008472
6429.0081	 0.009611
6429.0497	 0.007862
6429.0914	 0.006408
6429.1330	 0.006879
6429.1747	 0.009346
6429.2163	 0.013593
6429.2580	 0.016057
6429.2996	 0.016462
6429.3413	 0.017060
6429.3829	 0.021730
6429.4246	 0.026166
6429.4662	 0.029783
6429.5079	 0.036911
6429.5495	 0.041561
6429.5912	 0.043857
6429.6328	 0.047940
6429.6745	 0.049747
6429.7161	 0.053410
6429.7577	 0.060034
6429.7994	 0.059518
6429.8410	 0.056904
6429.8827	 0.059928
6429.9243	 0.064565
6429.9660	 0.068851
6430.0076	 0.071280
6430.0493	 0.074708
6430.0909	 0.077557
6430.1326	 0.076444
6430.1742	 0.075379
6430.2159	 0.075390
6430.2575	 0.073905
6430.2992	 0.074551
6430.3408	 0.078286
6430.3825	 0.079091
6430.4241	 0.078299
6430.4657	 0.079444
6430.5074	 0.080399
6430.5490	 0.079260
6430.5907	 0.077261
6430.6323	 0.079324
6430.6740	 0.078318
6430.7156	 0.073645
6430.7573	 0.075439
6430.7989	 0.075597
6430.8406	 0.071835
6430.8822	 0.069939
6430.9239	 0.071706
6430.9655	 0.074237
6431.0072	 0.074639
6431.0488	 0.077038
6431.0904	 0.077673
6431.1321	 0.077543
6431.1737	 0.080429
6431.2154	 0.084619
6431.2570	 0.080510
6431.2987	 0.076154
6431.3403	 0.079235
6431.3820	 0.084265
6431.4236	 0.086865
6431.4653	 0.087598
6431.5069	 0.090402
6431.5486	 0.090437
6431.5902	 0.090940
6431.6319	 0.092106
6431.6735	 0.090978
6431.7152	 0.087554
6431.7568	 0.085386
6431.7984	 0.083439
6431.8401	 0.081908
6431.8817	 0.083906
6431.9234	 0.083300
6431.9650	 0.078646
6432.0067	 0.075219
6432.0483	 0.074195
6432.0900	 0.069683
6432.1316	 0.064902
6432.1733	 0.062297
6432.2149	 0.060499
6432.2566	 0.058099
6432.2982	 0.054382
6432.3399	 0.048621
6432.3815	 0.048874
6432.4232	 0.048816
6432.4648	 0.046243
6432.5064	 0.046935
6432.5481	 0.048374
6432.5897	 0.049383
6432.6314	 0.046396
6432.6730	 0.044075
6432.7147	 0.042411
6432.7563	 0.043244
6432.7980	 0.044909
6432.8396	 0.048705
6432.8813	 0.048859
6432.9229	 0.046691
6432.9646	 0.047669
6433.0062	 0.045216
6433.0479	 0.044240
6433.0895	 0.042864
6433.1312	 0.041438
6433.1728	 0.043272
6433.2144	 0.047765
6433.2561	 0.049151
6433.2977	 0.043821
6433.3394	 0.041360
6433.3810	 0.042481
6433.4227	 0.041796
6433.4643	 0.041999
6433.5060	 0.041053
6433.5476	 0.039384
6433.5893	 0.040482
6433.6309	 0.040376
6433.6726	 0.039126
6433.7142	 0.039083
6433.7559	 0.039605
6433.7975	 0.039681
6433.8392	 0.040041
6433.8808	 0.037468
6433.9224	 0.034167
6433.9641	 0.028880
6434.0057	 0.024412
6434.0474	 0.022760
6434.0890	 0.018976
6434.1307	 0.017401
6434.1723	 0.018728
6434.2140	 0.017796
6434.2556	 0.016569
6434.2973	 0.015226
6434.3389	 0.012089
6434.3806	 0.011833
6434.4222	 0.011310
6434.4639	 0.010703
6434.5055	 0.010143
6434.5472	 0.008367
6434.5888	 0.010555
6434.6304	 0.012645
6434.6721	 0.010679
6434.7137	 0.007766
6434.7554	 0.007169
6434.7970	 0.007942
6434.8387	 0.008559
6434.8803	 0.006107
6434.9220	 0.005553
6434.9636	 0.004689
6436.0048	 0.018701
6436.0464	 0.018122
6436.0881	 0.018914
6436.1297	 0.016537
6436.1714	 0.014314
6436.2130	 0.016405
6436.2547	 0.016900
6436.2963	 0.017492
6436.3380	 0.019810
6436.3796	 0.017434
6436.4213	 0.012580
6436.4629	 0.013735
6436.5046	 0.018272
6436.5462	 0.018764
6436.5879	 0.016495
6436.6295	 0.016899
6436.6711	 0.018553
6436.7128	 0.018077
6436.7544	 0.018749
6436.7961	 0.018674
6436.8377	 0.015632
6436.8794	 0.015070
6436.9210	 0.018278
6436.9627	 0.017369
6437.0043	 0.014239
6437.0460	 0.013479
6437.0876	 0.012955
6437.1293	 0.014495
6437.1709	 0.016800
6437.2126	 0.018062
6437.2542	 0.020139
6437.2959	 0.021283
6437.3375	 0.020840
6437.3791	 0.020299
6437.4208	 0.022890
6437.4624	 0.025661
6437.5041	 0.026327
6437.5457	 0.028989
6437.5874	 0.035021
6437.6290	 0.039949
6437.6707	 0.043609
6437.7123	 0.049929
6437.7540	 0.058632
6437.7956	 0.066093
6437.8373	 0.070183
6437.8789	 0.073716
6437.9206	 0.077159
6437.9622	 0.081765
6438.0039	 0.087879
6438.0455	 0.091194
6438.0871	 0.095310
6438.1288	 0.101196
6438.1704	 0.102872
6438.2121	 0.103330
6438.2537	 0.103719
6438.2954	 0.103696
6438.3370	 0.105349
6438.3787	 0.107313
6438.4203	 0.108219
6438.4620	 0.110300
6438.5036	 0.113311
6438.5453	 0.112839
6438.5869	 0.111955
6438.6286	 0.111477
6438.6702	 0.110690
6438.7119	 0.110192
6438.7535	 0.108920
6438.7951	 0.107794
6438.8368	 0.108966
6438.8784	 0.110028
6438.9201	 0.107493
6438.9617	 0.106627
6439.0034	 0.106379
6439.0450	 0.103837
6439.0867	 0.103767
6439.1283	 0.107004
6439.1700	 0.106258
6439.2116	 0.103857
6439.2533	 0.105156
6439.2949	 0.107390
6439.3366	 0.107466
6439.3782	 0.105120
6439.4199	 0.105791
6439.4615	 0.104909
6439.5031	 0.100203
6439.5448	 0.096649
6439.5864	 0.095832
6439.6281	 0.097299
6439.6697	 0.097018
6439.7114	 0.096969
6439.7530	 0.095731
6439.7947	 0.095701
6439.8363	 0.095518
6439.8780	 0.092500
6439.9196	 0.089233
6439.9613	 0.089910
6440.0029	 0.090061
6440.0446	 0.088561
6440.0862	 0.086294
6440.1278	 0.081172
6440.1695	 0.076672
6440.2111	 0.066855
6440.2528	 0.060144
6440.2944	 0.056799
6440.3361	 0.054590
6440.3777	 0.049033
6440.4194	 0.037975
6440.4610	 0.032903
6440.5027	 0.029233
6440.5443	 0.024133
6440.5860	 0.020618
6440.6276	 0.021934
6440.6693	 0.023068
6440.7109	 0.018353
6440.7526	 0.014804
6440.7942	 0.010253
6440.8358	 0.010844
6440.8775	 0.011192
6440.9191	 0.013673
6440.9608	 0.016303
7509.0187	 0.007363
7509.0673	 0.002153
7509.1159	 0.000828
7509.1645	 0.003204
7509.2130	 0.007953
7509.2616	 0.015053
7509.3102	 0.019665
7509.3588	 0.022296
7509.4074	 0.026175
7509.4560	 0.031379
7509.5046	 0.035812
7509.5532	 0.038844
7509.6018	 0.042765
7509.6504	 0.045583
7509.6989	 0.045169
7509.7475	 0.048993
7509.7961	 0.058271
7509.8447	 0.064358
7509.8933	 0.067186
7509.9419	 0.069768
7509.9905	 0.071552
7510.0391	 0.072748
7510.0877	 0.073143
7510.1363	 0.072844
7510.1848	 0.074742
7510.2334	 0.077025
7510.2820	 0.076369
7510.3306	 0.078084
7510.3792	 0.081117
7510.4278	 0.080044
7510.4764	 0.076932
7510.5250	 0.075673
7510.5736	 0.077997
7510.6222	 0.081369
7510.6707	 0.082372
7510.7193	 0.082203
7510.7679	 0.082958
7510.8165	 0.082973
7510.8651	 0.080824
7510.9137	 0.078864
7510.9623	 0.079158
7511.0109	 0.079788
7511.0595	 0.079892
7511.1081	 0.081406
7511.1566	 0.085126
7511.2052	 0.086630
7511.2538	 0.085713
7511.3024	 0.086579
7511.3510	 0.086328
7511.3996	 0.086530
7511.4482	 0.087898
7511.4968	 0.086967
7511.5454	 0.086348
7511.5940	 0.086246
7511.6425	 0.084260
7511.6911	 0.081656
7511.7397	 0.078884
7511.7883	 0.077938
7511.8369	 0.075955
7511.8855	 0.074929
7511.9341	 0.078110
7511.9827	 0.079878
7512.0313	 0.078417
7512.0799	 0.072808
7512.1284	 0.066007
7512.1770	 0.067045
7512.2256	 0.067821
7512.2742	 0.065944
7512.3228	 0.066479
7512.3714	 0.064111
7512.4200	 0.057327
7512.4686	 0.052280
7512.5172	 0.049446
7512.5658	 0.046261
7512.6143	 0.041027
7512.6629	 0.035712
7512.7115	 0.032373
7512.7601	 0.030980
7512.8087	 0.028194
7512.8573	 0.024223
7512.9059	 0.022376
7512.9545	 0.023702
7513.0031	 0.024865
7513.0517	 0.024585
7513.1002	 0.024730
7513.1488	 0.025937
7513.1974	 0.026769
