##Wavelenght  49921.531
lambda	Flux
6427.6048	 0.016237
6427.6464	 0.015969
6427.6880	 0.017562
6427.7296	 0.014341
6427.7712	 0.009836
6427.8128	 0.008818
6427.8544	 0.008853
6427.8959	 0.011668
6427.9375	 0.007496
6427.9791	 0.004223
6428.0207	 0.007682
6428.0623	 0.010890
6428.1039	 0.010917
6428.1455	 0.011484
6428.1871	 0.008907
6428.2286	 0.006131
6428.2702	 0.005038
6428.3118	 0.006864
6428.3534	 0.008483
6428.3950	 0.006308
6428.4366	 0.004186
6428.4782	 0.005384
6428.5198	 0.009311
6428.5613	 0.010139
6428.6029	 0.006117
6428.6445	 0.004454
6428.6861	 0.002669
6428.7277	 0.002264
6428.7693	 0.005671
6428.8109	 0.006012
6428.8525	 0.005452
6428.8940	 0.006888
6428.9356	 0.007920
6428.9772	 0.008804
6429.0188	 0.012054
6429.0604	 0.010597
6429.1020	 0.005010
6429.1436	 0.001668
6429.1852	 0.006034
6429.2267	 0.013134
6429.2683	 0.017097
6429.3099	 0.017395
6429.3515	 0.019088
6429.3931	 0.022705
6429.4347	 0.024863
6429.4763	 0.025457
6429.5178	 0.032661
6429.5594	 0.038276
6429.6010	 0.044053
6429.6426	 0.051792
6429.6842	 0.052129
6429.7258	 0.056115
6429.7674	 0.061822
6429.8090	 0.061871
6429.8505	 0.066947
6429.8921	 0.067648
6429.9337	 0.068721
6429.9753	 0.071190
6430.0169	 0.073710
6430.0585	 0.074831
6430.1001	 0.075699
6430.1417	 0.077973
6430.1832	 0.080567
6430.2248	 0.077852
6430.2664	 0.075703
6430.3080	 0.078305
6430.3496	 0.078481
6430.3912	 0.076939
6430.4328	 0.075869
6430.4744	 0.080186
6430.5159	 0.082280
6430.5575	 0.080496
6430.5991	 0.081006
6430.6407	 0.082847
6430.6823	 0.080463
6430.7239	 0.078080
6430.7655	 0.077507
6430.8070	 0.077268
6430.8486	 0.073599
6430.8902	 0.073221
6430.9318	 0.076690
6430.9734	 0.079099
6431.0150	 0.076198
6431.0566	 0.076148
6431.0982	 0.078969
6431.1397	 0.082384
6431.1813	 0.085683
6431.2229	 0.085691
6431.2645	 0.084126
6431.3061	 0.084220
6431.3477	 0.085859
6431.3893	 0.089010
6431.4309	 0.087417
6431.4724	 0.089155
6431.5140	 0.088183
6431.5556	 0.086010
6431.5972	 0.087523
6431.6388	 0.088023
6431.6804	 0.087121
6431.7220	 0.088848
6431.7636	 0.090488
6431.8051	 0.091889
6431.8467	 0.091288
6431.8883	 0.089727
6431.9299	 0.084450
6431.9715	 0.079006
6432.0131	 0.073686
6432.0547	 0.073428
6432.0962	 0.069379
6432.1378	 0.068381
6432.1794	 0.066966
6432.2210	 0.063777
6432.2626	 0.062565
6432.3042	 0.056434
6432.3458	 0.053461
6432.3874	 0.045768
6432.4289	 0.043997
6432.4705	 0.049355
6432.5121	 0.052437
6432.5537	 0.047675
6432.5953	 0.045183
6432.6369	 0.044626
6432.6785	 0.043097
6432.7201	 0.041672
6432.7616	 0.041824
6432.8032	 0.039366
6432.8448	 0.039261
6432.8864	 0.036987
6432.9280	 0.035781
6432.9696	 0.040206
6433.0112	 0.043069
6433.0528	 0.046585
6433.0943	 0.044792
6433.1359	 0.042601
6433.1775	 0.043210
6433.2191	 0.044234
6433.2607	 0.042026
6433.3023	 0.041275
6433.3439	 0.038594
6433.3854	 0.037913
6433.4270	 0.041002
6433.4686	 0.035770
6433.5102	 0.039663
6433.5518	 0.035779
6433.5934	 0.036982
6433.6350	 0.037504
6433.6766	 0.041774
6433.7181	 0.047460
6433.7597	 0.049948
6433.8013	 0.049726
6433.8429	 0.043207
6433.8845	 0.034332
6433.9261	 0.028713
6433.9677	 0.028088
6434.0093	 0.026810
6434.0508	 0.023816
6434.0924	 0.022753
6434.1340	 0.020445
6434.1756	 0.014904
6434.2172	 0.016078
6434.2588	 0.010797
6434.3004	 0.013279
6434.3420	 0.015727
6434.3835	 0.016573
6434.4251	 0.013702
6434.4667	 0.011032
6434.5083	 0.007883
6434.5499	 0.009205
6434.5915	 0.005648
6434.6331	 0.009615
6434.6746	 0.012785
6434.7162	 0.015095
6434.7578	 0.012342
6434.7994	 0.012420
6434.8410	 0.013105
6434.8826	 0.010808
6434.9242	 0.010113
6436.9419	 0.015152
6436.9835	 0.015401
6437.0251	 0.015798
6437.0667	 0.016148
6437.1083	 0.014371
6437.1499	 0.013782
6437.1915	 0.016354
6437.2330	 0.019360
6437.2746	 0.018197
6437.3162	 0.019106
6437.3578	 0.019834
6437.3994	 0.019629
6437.4410	 0.022499
6437.4826	 0.025469
6437.5242	 0.030601
6437.5657	 0.032906
6437.6073	 0.035022
6437.6489	 0.039821
6437.6905	 0.044240
6437.7321	 0.048192
6437.7737	 0.054462
6437.8153	 0.063881
6437.8569	 0.070204
6437.8984	 0.072525
6437.9400	 0.074235
6437.9816	 0.076929
6438.0232	 0.080625
6438.0648	 0.087193
6438.1064	 0.092236
6438.1480	 0.095239
6438.1896	 0.098994
6438.2311	 0.097841
6438.2727	 0.097898
6438.3143	 0.099695
6438.3559	 0.100101
6438.3975	 0.099306
6438.4391	 0.099915
6438.4807	 0.102733
6438.5222	 0.105168
6438.5638	 0.108196
6438.6054	 0.109385
6438.6470	 0.109722
6438.6886	 0.112534
6438.7302	 0.113120
6438.7718	 0.112641
6438.8134	 0.112980
6438.8549	 0.113038
6438.8965	 0.112190
6438.9381	 0.112827
6438.9797	 0.113491
6439.0213	 0.112734
6439.0629	 0.110820
6439.1045	 0.105284
6439.1461	 0.102268
6439.1876	 0.101850
6439.2292	 0.100692
6439.2708	 0.100796
6439.3124	 0.101414
6439.3540	 0.102686
6439.3956	 0.103908
6439.4372	 0.109799
6439.4788	 0.107758
6439.5203	 0.109677
6439.5619	 0.109419
6439.6035	 0.106419
6439.6451	 0.105238
6439.6867	 0.101491
6439.7283	 0.097202
6439.7699	 0.098650
6439.8114	 0.097802
6439.8530	 0.099915
6439.8946	 0.098962
6439.9362	 0.098048
6439.9778	 0.093676
6440.0194	 0.088865
6440.0610	 0.086876
6440.1026	 0.085413
6440.1441	 0.084409
6440.1857	 0.079282
6440.2273	 0.074142
6440.2689	 0.066806
6440.3105	 0.066020
6440.3521	 0.058442
6440.3937	 0.048886
6440.4353	 0.044276
6440.4768	 0.036760
6440.5184	 0.029844
6440.5600	 0.029392
6440.6016	 0.023756
6440.6432	 0.019809
6440.6848	 0.019822
6440.7264	 0.017426
6440.7680	 0.014374
6440.8095	 0.016878
6440.8511	 0.015146
6440.8927	 0.016182
6440.9343	 0.017817
7509.1524	 0.009828
7509.2009	 0.011534
7509.2494	 0.011697
7509.2979	 0.014069
7509.3464	 0.020635
7509.3949	 0.023241
7509.4435	 0.027770
7509.4920	 0.033147
7509.5405	 0.035904
7509.5890	 0.039176
7509.6375	 0.044782
7509.6860	 0.047067
7509.7345	 0.052106
7509.7831	 0.056439
7509.8316	 0.060520
7509.8801	 0.064794
7509.9286	 0.066343
7509.9771	 0.067169
7510.0256	 0.068436
7510.0741	 0.067770
7510.1227	 0.072849
7510.1712	 0.076289
7510.2197	 0.073965
7510.2682	 0.072861
7510.3167	 0.073654
7510.3652	 0.074029
7510.4138	 0.076296
7510.4623	 0.077711
7510.5108	 0.079204
7510.5593	 0.081954
7510.6078	 0.084700
7510.6563	 0.086335
7510.7048	 0.087974
7510.7534	 0.086614
7510.8019	 0.086569
7510.8504	 0.088368
7510.8989	 0.088176
7510.9474	 0.086283
7510.9959	 0.083949
7511.0444	 0.082561
7511.0930	 0.081646
7511.1415	 0.083060
7511.1900	 0.082544
7511.2385	 0.080494
7511.2870	 0.079691
7511.3355	 0.080984
7511.3841	 0.081868
7511.4326	 0.083058
7511.4811	 0.083302
7511.5296	 0.083800
7511.5781	 0.085576
7511.6266	 0.086837
7511.6751	 0.084653
7511.7237	 0.082116
7511.7722	 0.080043
7511.8207	 0.078799
7511.8692	 0.080080
7511.9177	 0.079445
7511.9662	 0.076924
7512.0147	 0.078270
7512.0633	 0.075851
7512.1118	 0.072882
7512.1603	 0.072328
7512.2088	 0.072655
7512.2573	 0.074987
7512.3058	 0.070151
7512.3544	 0.063045
7512.4029	 0.057993
7512.4514	 0.055262
7512.4999	 0.051094
7512.5484	 0.046541
7512.5969	 0.040756
7512.6454	 0.038568
7512.6940	 0.031987
7512.7425	 0.029607
7512.7910	 0.031302
7512.8395	 0.030722
7512.8880	 0.024599
7512.9365	 0.022106
7512.9850	 0.023346
7513.0336	 0.023327
7513.0821	 0.023465
7513.1306	 0.023883
7513.1791	 0.022744
7513.2276	 0.028460
7513.2761	 0.029097
7513.3247	 0.028997
