##Wavelenght  51091.344
lambda	Flux
6413.2345	 0.025237
6413.2742	 0.026122
6413.3138	 0.027021
6413.3534	 0.022238
6413.3930	 0.031781
6427.5003	 0.012787
6427.5400	 0.005987
6427.5796	 0.005296
6427.6192	 0.007656
6427.6589	 0.005586
6427.6985	 0.004985
6427.7381	 0.001676
6427.7777	 0.002748
6427.8174	 0.008193
6427.8570	 0.009730
6427.8966	 0.001729
6427.9362	 0.009388
6427.9759	 0.003987
6428.0155	 0.005332
6428.0551	 0.011259
6428.0948	 0.013840
6428.1344	 0.007378
6428.1740	 0.009776
6428.2136	 0.011470
6428.2533	 0.009422
6428.2929	 0.007050
6428.3325	 0.006066
6428.3721	 0.007706
6428.4118	 0.004741
6428.4514	 0.006687
6428.4910	 0.012532
6428.5307	 0.016819
6428.5703	 0.013687
6428.6099	 0.012710
6428.6495	 0.013978
6428.6892	 0.017212
6428.7288	 0.016464
6428.7684	 0.015566
6428.8080	 0.006701
6428.8477	 0.013040
6428.8873	 0.018038
6428.9269	 0.012495
6428.9666	 0.015588
6429.0062	 0.021136
6429.0458	 0.020097
6429.0854	 0.014544
6429.1251	 0.013481
6429.1647	 0.016614
6429.2043	 0.014955
6429.2439	 0.018034
6429.2836	 0.020087
6429.3232	 0.023353
6429.3628	 0.027345
6429.4025	 0.031021
6429.4421	 0.038440
6429.4817	 0.046742
6429.5213	 0.043281
6429.5610	 0.039812
6429.6006	 0.050823
6429.6402	 0.049773
6429.6798	 0.047336
6429.7195	 0.059339
6429.7591	 0.061624
6429.7987	 0.065089
6429.8384	 0.067320
6429.8780	 0.066779
6429.9176	 0.069923
6429.9572	 0.066578
6429.9969	 0.071529
6430.0365	 0.075439
6430.0761	 0.071790
6430.1157	 0.072729
6430.1554	 0.074570
6430.1950	 0.073056
6430.2346	 0.073473
6430.2743	 0.076315
6430.3139	 0.074180
6430.3535	 0.077448
6430.3931	 0.075602
6430.4328	 0.075924
6430.4724	 0.077404
6430.5120	 0.077939
6430.5516	 0.078340
6430.5913	 0.080597
6430.6309	 0.083125
6430.6705	 0.088100
6430.7102	 0.092735
6430.7498	 0.088816
6430.7894	 0.085915
6430.8290	 0.086739
6430.8687	 0.082410
6430.9083	 0.083987
6430.9479	 0.090138
6430.9875	 0.090048
6431.0272	 0.095351
6431.0668	 0.088543
6431.1064	 0.087795
6431.1461	 0.093676
6431.1857	 0.093150
6431.2253	 0.093551
6431.2649	 0.095883
6431.3046	 0.096103
6431.3442	 0.093198
6431.3838	 0.093167
6431.4234	 0.099276
6431.4631	 0.100014
6431.5027	 0.096555
6431.5423	 0.095043
6431.5820	 0.090934
6431.6216	 0.092678
6431.6612	 0.097365
6431.7008	 0.094417
6431.7405	 0.090819
6431.7801	 0.091802
6431.8197	 0.089430
6431.8593	 0.093366
6431.8990	 0.086725
6431.9386	 0.092821
6431.9782	 0.080892
6432.0179	 0.083589
6432.0575	 0.076645
6432.0971	 0.072525
6432.1367	 0.067481
6432.1764	 0.063994
6432.2160	 0.058498
6432.2556	 0.050666
6432.2952	 0.051444
6432.3349	 0.051910
6432.3745	 0.046846
6432.4141	 0.046075
6432.4538	 0.050552
6432.4934	 0.045960
6432.5330	 0.045533
6432.5726	 0.056855
6432.6123	 0.047802
6432.6519	 0.046080
6432.6915	 0.050571
6432.7311	 0.052406
6432.7708	 0.050053
6432.8104	 0.048287
6432.8500	 0.048992
6432.8897	 0.047416
6432.9293	 0.043952
6432.9689	 0.040799
6433.0085	 0.038640
6433.0482	 0.039648
6433.0878	 0.044730
6433.1274	 0.047303
6433.1670	 0.047656
6433.2067	 0.053956
6433.2463	 0.059692
6433.2859	 0.057831
6433.3256	 0.059414
6433.3652	 0.065067
6433.4048	 0.056306
6433.4444	 0.048648
6433.4841	 0.048440
6433.5237	 0.043751
6433.5633	 0.043775
6433.6029	 0.045076
6433.6426	 0.046325
6433.6822	 0.035101
6433.7218	 0.033000
6433.7615	 0.037451
6433.8011	 0.036876
6433.8407	 0.033952
6433.8803	 0.030050
6433.9200	 0.032676
6433.9596	 0.032959
6433.9992	 0.027034
6434.0388	 0.027621
6434.0785	 0.025673
6434.1181	 0.016700
6434.1577	 0.011035
6434.1974	 0.016873
6434.2370	 0.014754
6434.2766	 0.011058
6434.3162	 0.007288
6434.3559	 0.007909
6434.3955	 0.019347
6434.4351	 0.011898
6434.4747	 0.017044
6434.5144	 0.018572
6434.5540	 0.013899
6434.5936	 0.015423
6434.6333	 0.013049
6434.6729	 0.008963
6434.7125	 0.007380
6434.7521	 0.008357
6434.7918	 0.010675
6434.8314	 0.011812
6434.8710	 0.014951
6434.9106	 0.021781
6434.9503	 0.022369
6434.9899	 0.015175
6436.9316	 0.010726
6436.9713	 0.010665
6437.0109	 0.013555
6437.0505	 0.014423
6437.0901	 0.022136
6437.1298	 0.016360
6437.1694	 0.017230
6437.2090	 0.019785
6437.2487	 0.016403
6437.2883	 0.015906
6437.3279	 0.018413
6437.3675	 0.021649
6437.4072	 0.020227
6437.4468	 0.022838
6437.4864	 0.031200
6437.5260	 0.034414
6437.5657	 0.039503
6437.6053	 0.045851
6437.6449	 0.053661
6437.6846	 0.058077
6437.7242	 0.061539
6437.7638	 0.061482
6437.8034	 0.067924
6437.8431	 0.078743
6437.8827	 0.074872
6437.9223	 0.073739
6437.9619	 0.079425
6438.0016	 0.087165
6438.0412	 0.083580
6438.0808	 0.087474
6438.1205	 0.091698
6438.1601	 0.093000
6438.1997	 0.099295
6438.2393	 0.098331
6438.2790	 0.096411
6438.3186	 0.101742
6438.3582	 0.101893
6438.3978	 0.103051
6438.4375	 0.104617
6438.4771	 0.099551
6438.5167	 0.101927
6438.5564	 0.100985
6438.5960	 0.101636
6438.6356	 0.108382
6438.6752	 0.108891
6438.7149	 0.107570
6438.7545	 0.109680
6438.7941	 0.109367
6438.8337	 0.112582
6438.8734	 0.113051
6438.9130	 0.110980
6438.9526	 0.109379
6438.9923	 0.110528
6439.0319	 0.115027
6439.0715	 0.117002
6439.1111	 0.115815
6439.1508	 0.112960
6439.1904	 0.111829
6439.2300	 0.115114
6439.2696	 0.111657
6439.3093	 0.107332
6439.3489	 0.112639
6439.3885	 0.109923
6439.4282	 0.102829
6439.4678	 0.108483
6439.5074	 0.115271
6439.5470	 0.107887
6439.5867	 0.109430
6439.6263	 0.107618
6439.6659	 0.108961
6439.7055	 0.113625
6439.7452	 0.109318
6439.7848	 0.109178
6439.8244	 0.114006
6439.8641	 0.112643
6439.9037	 0.104040
6439.9433	 0.095583
6439.9829	 0.094626
6440.0226	 0.093728
6440.0622	 0.086756
6440.1018	 0.085568
6440.1414	 0.083804
6440.1811	 0.077400
6440.2207	 0.074568
6440.2603	 0.072466
6440.3000	 0.067569
6440.3396	 0.058479
6440.3792	 0.051927
6440.4188	 0.048152
6440.4585	 0.041229
6440.4981	 0.033258
6440.5377	 0.031161
6440.5773	 0.032655
6440.6170	 0.025680
6440.6566	 0.024432
6440.6962	 0.019323
6440.7359	 0.027603
6440.7755	 0.021212
6440.8151	 0.022739
6440.8547	 0.022902
6440.8944	 0.017087
6440.9340	 0.024488
6440.9736	 0.020592
6441.0132	 0.017390
6441.0529	 0.016303
6441.0925	 0.011241
7509.1088	 0.006423
7509.1552	 0.007565
7509.2016	 0.013821
7509.2480	 0.013398
7509.2944	 0.016394
7509.3408	 0.022449
7509.3872	 0.026090
7509.4336	 0.032431
7509.4800	 0.039396
7509.5264	 0.038000
7509.5728	 0.043347
7509.6192	 0.053466
7509.6656	 0.053888
7509.7120	 0.054642
7509.7584	 0.054597
7509.8047	 0.056834
7509.8511	 0.063024
7509.8975	 0.056345
7509.9439	 0.058329
7509.9903	 0.062315
7510.0367	 0.068283
7510.0831	 0.071425
7510.1295	 0.068652
7510.1759	 0.064516
7510.2223	 0.066503
7510.2687	 0.069948
7510.3151	 0.076381
7510.3615	 0.075958
7510.4079	 0.079167
7510.4543	 0.074704
7510.5006	 0.080183
7510.5470	 0.083023
7510.5934	 0.086626
7510.6398	 0.081054
7510.6862	 0.078708
7510.7326	 0.081584
7510.7790	 0.087610
7510.8254	 0.090890
7510.8718	 0.083703
7510.9182	 0.087477
7510.9646	 0.088930
7511.0110	 0.089989
7511.0574	 0.088846
7511.1038	 0.089926
7511.1502	 0.092288
7511.1965	 0.088371
7511.2429	 0.088034
7511.2893	 0.086660
7511.3357	 0.090745
7511.3821	 0.092002
7511.4285	 0.088299
7511.4749	 0.091412
7511.5213	 0.094326
7511.5677	 0.087070
7511.6141	 0.091053
7511.6605	 0.090164
7511.7069	 0.089863
7511.7533	 0.091637
7511.7997	 0.092169
7511.8461	 0.084301
7511.8925	 0.085068
7511.9388	 0.092316
7511.9852	 0.086328
7512.0316	 0.080798
7512.0780	 0.079771
7512.1244	 0.080465
7512.1708	 0.075272
7512.2172	 0.071583
7512.2636	 0.073233
7512.3100	 0.066862
7512.3564	 0.066091
7512.4028	 0.063114
7512.4492	 0.065365
7512.4956	 0.058577
7512.5420	 0.057935
7512.5884	 0.051927
7512.6347	 0.040783
7512.6811	 0.038049
7512.7275	 0.037133
7512.7739	 0.033035
7512.8203	 0.029086
7512.8667	 0.027713
7512.9131	 0.032219
7512.9595	 0.034516
7513.0059	 0.028754
7513.0523	 0.022051
7513.0987	 0.028382
7513.1451	 0.031904
7513.1915	 0.028708
7513.2379	 0.031087
7513.2843	 0.021240
7513.3306	 0.019070
7513.3770	 0.027448
