##Wavelenght  50622.617
lambda	Flux
6427.0923	 0.008768
6427.1340	 0.005701
6427.1756	 0.007204
6427.2173	 0.008217
6427.2589	 0.007852
6427.3006	 0.006531
6427.3422	 0.005331
6427.3839	 0.006767
6427.4255	 0.007037
6427.4672	 0.009859
6427.5088	 0.011140
6427.5505	 0.007709
6427.5921	 0.006808
6427.6337	 0.008299
6427.6754	 0.008361
6427.7170	 0.007075
6427.7587	 0.005978
6427.8003	 0.005754
6427.8420	 0.004367
6427.8836	 0.002335
6427.9253	 0.001727
6427.9669	 0.005681
6428.0086	 0.010521
6428.0502	 0.010399
6428.0919	 0.004856
6428.1335	 0.000702
6428.1752	 0.004258
6428.2168	 0.010154
6428.2585	 0.012410
6428.3001	 0.010925
6428.3417	 0.007478
6428.3834	 0.004805
6428.4250	 0.007182
6428.4667	 0.008809
6428.5083	 0.010344
6428.5500	 0.012404
6428.5916	 0.012334
6428.6333	 0.010978
6428.6749	 0.013938
6428.7166	 0.012923
6428.7582	 0.010437
6428.7999	 0.007410
6428.8415	 0.006197
6428.8832	 0.008958
6428.9248	 0.007298
6428.9665	 0.006718
6429.0081	 0.010069
6429.0497	 0.012115
6429.0914	 0.018607
6429.1330	 0.016260
6429.1747	 0.012590
6429.2163	 0.014103
6429.2580	 0.015097
6429.2996	 0.017257
6429.3413	 0.020938
6429.3829	 0.021983
6429.4246	 0.024449
6429.4662	 0.026918
6429.5079	 0.032784
6429.5495	 0.038319
6429.5912	 0.039665
6429.6328	 0.041926
6429.6745	 0.045278
6429.7161	 0.053051
6429.7577	 0.053306
6429.7994	 0.053890
6429.8410	 0.056438
6429.8827	 0.063808
6429.9243	 0.064660
6429.9660	 0.061343
6430.0076	 0.066485
6430.0493	 0.066042
6430.0909	 0.067520
6430.1326	 0.066265
6430.1742	 0.067469
6430.2159	 0.071515
6430.2575	 0.074057
6430.2992	 0.071434
6430.3408	 0.073172
6430.3825	 0.075967
6430.4241	 0.077424
6430.4657	 0.072257
6430.5074	 0.070541
6430.5490	 0.074511
6430.5907	 0.078922
6430.6323	 0.076720
6430.6740	 0.078586
6430.7156	 0.077858
6430.7573	 0.078190
6430.7989	 0.080494
6430.8406	 0.082847
6430.8822	 0.084691
6430.9239	 0.081825
6430.9655	 0.079121
6431.0072	 0.079916
6431.0488	 0.078517
6431.0904	 0.080070
6431.1321	 0.082031
6431.1737	 0.085834
6431.2154	 0.090610
6431.2570	 0.092028
6431.2987	 0.091393
6431.3403	 0.089001
6431.3820	 0.087955
6431.4236	 0.090691
6431.4653	 0.089598
6431.5069	 0.092712
6431.5486	 0.097198
6431.5902	 0.097494
6431.6319	 0.093332
6431.6735	 0.092715
6431.7152	 0.095496
6431.7568	 0.092923
6431.7984	 0.091522
6431.8401	 0.090650
6431.8817	 0.085440
6431.9234	 0.085172
6431.9650	 0.082098
6432.0067	 0.081095
6432.0483	 0.080778
6432.0900	 0.071422
6432.1316	 0.068118
6432.1733	 0.067661
6432.2149	 0.060872
6432.2566	 0.054043
6432.2982	 0.056408
6432.3399	 0.056543
6432.3815	 0.052467
6432.4232	 0.049178
6432.4648	 0.050126
6432.5064	 0.051330
6432.5481	 0.048106
6432.5897	 0.043841
6432.6314	 0.046589
6432.6730	 0.048805
6432.7147	 0.045252
6432.7563	 0.046630
6432.7980	 0.046016
6432.8396	 0.043670
6432.8813	 0.044632
6432.9229	 0.044814
6432.9646	 0.041771
6433.0062	 0.040233
6433.0479	 0.040917
6433.0895	 0.041331
6433.1312	 0.039364
6433.1728	 0.042950
6433.2144	 0.041830
6433.2561	 0.035698
6433.2977	 0.035843
6433.3394	 0.038892
6433.3810	 0.036791
6433.4227	 0.036150
6433.4643	 0.034186
6433.5060	 0.035829
6433.5476	 0.037704
6433.5893	 0.037012
6433.6309	 0.033592
6433.6726	 0.037780
6433.7142	 0.036168
6433.7559	 0.034364
6433.7975	 0.034264
6433.8392	 0.036507
6433.8808	 0.037092
6433.9224	 0.031753
6433.9641	 0.025412
6434.0057	 0.026452
6434.0474	 0.024332
6434.0890	 0.019103
6434.1307	 0.018292
6434.1723	 0.019558
6434.2140	 0.016268
6434.2556	 0.015125
6434.2973	 0.010613
6434.3389	 0.007687
6434.3806	 0.005068
6434.4222	 0.009613
6434.4639	 0.011217
6434.5055	 0.009333
6434.5472	 0.010844
6434.5888	 0.013598
6434.6304	 0.010755
6434.6721	 0.010438
6434.7137	 0.008160
6434.7554	 0.006469
6434.7970	 0.008850
6434.8387	 0.005703
6434.8803	 0.004031
6434.9220	 0.006577
6434.9636	 0.005439
6436.0048	 0.015510
6436.0464	 0.015559
6436.0881	 0.017063
6436.1297	 0.021343
6436.1714	 0.022024
6436.2130	 0.015260
6436.2547	 0.011310
6436.2963	 0.010953
6436.3380	 0.013316
6436.3796	 0.014269
6436.4213	 0.012854
6436.4629	 0.011572
6436.5046	 0.016436
6436.5462	 0.020200
6436.5879	 0.019969
6436.6295	 0.017742
6436.6711	 0.016482
6436.7128	 0.015062
6436.7544	 0.014608
6436.7961	 0.017925
6436.8377	 0.019375
6436.8794	 0.017641
6436.9210	 0.018998
6436.9627	 0.018880
6437.0043	 0.020898
6437.0460	 0.023380
6437.0876	 0.020450
6437.1293	 0.015759
6437.1709	 0.016910
6437.2126	 0.021715
6437.2542	 0.023130
6437.2959	 0.021618
6437.3375	 0.022133
6437.3791	 0.026084
6437.4208	 0.030249
6437.4624	 0.033900
6437.5041	 0.036011
6437.5457	 0.036465
6437.5874	 0.039137
6437.6290	 0.044683
6437.6707	 0.047550
6437.7123	 0.051100
6437.7540	 0.057234
6437.7956	 0.062288
6437.8373	 0.068071
6437.8789	 0.072041
6437.9206	 0.074336
6437.9622	 0.077027
6438.0039	 0.082638
6438.0455	 0.087213
6438.0871	 0.089908
6438.1288	 0.093004
6438.1704	 0.096380
6438.2121	 0.098555
6438.2537	 0.101802
6438.2954	 0.102674
6438.3370	 0.100031
6438.3787	 0.099906
6438.4203	 0.101664
6438.4620	 0.102449
6438.5036	 0.105667
6438.5453	 0.106938
6438.5869	 0.105193
6438.6286	 0.106932
6438.6702	 0.109543
6438.7119	 0.105090
6438.7535	 0.104344
6438.7951	 0.107006
6438.8368	 0.105864
6438.8784	 0.103719
6438.9201	 0.102247
6438.9617	 0.103218
6439.0034	 0.108863
6439.0450	 0.110486
6439.0867	 0.108560
6439.1283	 0.110446
6439.1700	 0.107013
6439.2116	 0.105178
6439.2533	 0.102839
6439.2949	 0.104468
6439.3366	 0.104975
6439.3782	 0.105783
6439.4199	 0.104363
6439.4615	 0.103679
6439.5031	 0.106480
6439.5448	 0.109042
6439.5864	 0.108771
6439.6281	 0.108427
6439.6697	 0.104582
6439.7114	 0.098640
6439.7530	 0.097262
6439.7947	 0.100339
6439.8363	 0.101815
6439.8780	 0.101749
6439.9196	 0.097949
6439.9613	 0.097258
6440.0029	 0.096068
6440.0446	 0.089792
6440.0862	 0.091170
6440.1278	 0.080832
6440.1695	 0.073341
6440.2111	 0.075152
6440.2528	 0.064824
6440.2944	 0.062138
6440.3361	 0.059978
6440.3777	 0.050654
6440.4194	 0.042951
6440.4610	 0.038822
6440.5027	 0.032719
6440.5443	 0.030517
6440.5860	 0.025319
6440.6276	 0.020435
6440.6693	 0.019228
6440.7109	 0.016860
6440.7526	 0.013667
6440.7942	 0.007327
6440.8358	 0.011027
6440.8775	 0.011262
6440.9191	 0.011622
6440.9608	 0.013453
7509.0187	 0.006177
7509.0673	 0.006273
7509.1159	 0.003754
7509.1645	 0.005085
7509.2130	 0.009009
7509.2616	 0.015498
7509.3102	 0.021628
7509.3588	 0.023729
7509.4074	 0.026029
7509.4560	 0.029567
7509.5046	 0.032358
7509.5532	 0.036054
7509.6018	 0.042659
7509.6504	 0.047062
7509.6989	 0.046355
7509.7475	 0.045655
7509.7961	 0.053513
7509.8447	 0.059614
7509.8933	 0.060455
7509.9419	 0.063233
7509.9905	 0.066582
7510.0391	 0.070935
7510.0877	 0.073141
7510.1363	 0.070915
7510.1848	 0.071708
7510.2334	 0.076898
7510.2820	 0.078236
7510.3306	 0.075013
7510.3792	 0.075244
7510.4278	 0.079709
7510.4764	 0.080653
7510.5250	 0.076797
7510.5736	 0.077109
7510.6222	 0.080781
7510.6707	 0.082288
7510.7193	 0.081512
7510.7679	 0.081015
7510.8165	 0.082142
7510.8651	 0.084927
7510.9137	 0.084842
7510.9623	 0.082683
7511.0109	 0.084469
7511.0595	 0.088404
7511.1081	 0.087558
7511.1566	 0.083056
7511.2052	 0.083873
7511.2538	 0.086476
7511.3024	 0.088356
7511.3510	 0.085463
7511.3996	 0.083799
7511.4482	 0.086028
7511.4968	 0.085773
7511.5454	 0.086181
7511.5940	 0.091094
7511.6425	 0.090915
7511.6911	 0.085187
7511.7397	 0.081767
7511.7883	 0.081101
7511.8369	 0.080418
7511.8855	 0.079878
7511.9341	 0.080313
7511.9827	 0.081254
7512.0313	 0.079004
7512.0799	 0.076342
7512.1284	 0.076359
7512.1770	 0.071491
7512.2256	 0.069852
7512.2742	 0.070154
7512.3228	 0.068586
7512.3714	 0.065967
7512.4200	 0.058273
7512.4686	 0.055414
7512.5172	 0.051284
7512.5658	 0.050876
7512.6143	 0.046509
7512.6629	 0.039054
7512.7115	 0.036143
7512.7601	 0.032348
7512.8087	 0.029369
7512.8573	 0.029570
7512.9059	 0.027609
7512.9545	 0.025007
7513.0031	 0.021525
7513.0517	 0.021345
7513.1002	 0.021504
7513.1488	 0.024871
7513.1974	 0.024972
