##Wavelenght  50382.316
lambda	Flux
6413.3001	 0.018188
6413.3418	 0.014152
6413.3835	 0.015155
6427.5724	 0.011476
6427.6141	 0.011961
6427.6559	 0.012830
6427.6976	 0.013385
6427.7393	 0.014140
6427.7810	 0.012301
6427.8228	 0.011703
6427.8645	 0.011985
6427.9062	 0.008760
6427.9479	 0.010092
6427.9897	 0.011448
6428.0314	 0.011077
6428.0731	 0.010196
6428.1148	 0.011726
6428.1566	 0.012999
6428.1983	 0.012742
6428.2400	 0.013936
6428.2817	 0.014218
6428.3235	 0.009585
6428.3652	 0.007523
6428.4069	 0.007808
6428.4486	 0.008344
6428.4904	 0.010925
6428.5321	 0.013828
6428.5738	 0.013086
6428.6155	 0.012553
6428.6573	 0.012884
6428.6990	 0.009676
6428.7407	 0.006646
6428.7824	 0.006039
6428.8242	 0.011368
6428.8659	 0.013227
6428.9076	 0.012384
6428.9493	 0.014251
6428.9911	 0.015916
6429.0328	 0.014632
6429.0745	 0.015724
6429.1162	 0.015709
6429.1580	 0.015161
6429.1997	 0.015717
6429.2414	 0.017777
6429.2831	 0.019582
6429.3249	 0.019868
6429.3666	 0.020332
6429.4083	 0.024091
6429.4500	 0.028637
6429.4918	 0.035085
6429.5335	 0.040966
6429.5752	 0.043099
6429.6169	 0.045784
6429.6587	 0.047699
6429.7004	 0.050048
6429.7421	 0.056011
6429.7838	 0.060324
6429.8256	 0.063087
6429.8673	 0.063160
6429.9090	 0.064307
6429.9507	 0.066674
6429.9925	 0.067488
6430.0342	 0.065607
6430.0759	 0.064279
6430.1176	 0.066038
6430.1594	 0.067227
6430.2011	 0.065681
6430.2428	 0.065582
6430.2845	 0.069911
6430.3263	 0.074126
6430.3680	 0.075720
6430.4097	 0.075187
6430.4514	 0.074649
6430.4932	 0.077347
6430.5349	 0.079659
6430.5766	 0.081048
6430.6183	 0.081714
6430.6601	 0.083110
6430.7018	 0.084162
6430.7435	 0.082155
6430.7852	 0.078307
6430.8270	 0.076021
6430.8687	 0.077766
6430.9104	 0.079359
6430.9521	 0.076642
6430.9939	 0.076044
6431.0356	 0.081802
6431.0773	 0.086455
6431.1190	 0.086656
6431.1608	 0.086409
6431.2025	 0.086585
6431.2442	 0.086433
6431.2859	 0.087138
6431.3277	 0.089603
6431.3694	 0.091817
6431.4111	 0.091695
6431.4528	 0.092500
6431.4946	 0.095994
6431.5363	 0.098121
6431.5780	 0.098998
6431.6197	 0.097969
6431.6615	 0.096764
6431.7032	 0.093773
6431.7449	 0.086785
6431.7866	 0.083009
6431.8284	 0.082960
6431.8701	 0.083276
6431.9118	 0.083931
6431.9535	 0.080269
6431.9953	 0.072645
6432.0370	 0.070356
6432.0787	 0.072403
6432.1204	 0.069318
6432.1622	 0.063884
6432.2039	 0.059819
6432.2456	 0.056209
6432.2873	 0.054096
6432.3291	 0.051833
6432.3708	 0.048973
6432.4125	 0.047719
6432.4542	 0.046686
6432.4960	 0.046098
6432.5377	 0.046894
6432.5794	 0.046226
6432.6211	 0.044556
6432.6629	 0.043306
6432.7046	 0.043188
6432.7463	 0.044615
6432.7880	 0.046878
6432.8298	 0.047474
6432.8715	 0.047443
6432.9132	 0.046668
6432.9549	 0.045853
6432.9967	 0.046389
6433.0384	 0.046594
6433.0801	 0.045464
6433.1218	 0.044590
6433.1636	 0.047180
6433.2053	 0.051084
6433.2470	 0.052334
6433.2887	 0.047177
6433.3305	 0.040514
6433.3722	 0.038699
6433.4139	 0.038697
6433.4556	 0.037941
6433.4974	 0.037566
6433.5391	 0.038489
6433.5808	 0.037507
6433.6225	 0.036929
6433.6643	 0.037385
6433.7060	 0.033510
6433.7477	 0.028395
6433.7894	 0.026461
6433.8312	 0.027620
6433.8729	 0.030027
6433.9146	 0.031342
6433.9563	 0.029284
6433.9981	 0.027770
6434.0398	 0.026936
6434.0815	 0.021852
6434.1232	 0.018427
6434.1650	 0.017053
6434.2067	 0.014549
6434.2484	 0.011631
6434.2901	 0.011394
6434.3319	 0.012518
6434.3736	 0.014224
6434.4153	 0.012623
6434.4570	 0.010810
6434.4988	 0.012452
6434.5405	 0.011420
6434.5822	 0.010604
6434.6239	 0.009863
6434.6657	 0.006840
6434.7074	 0.009782
6434.7491	 0.012177
6434.7908	 0.011581
6434.8326	 0.012420
6434.8743	 0.014313
6434.9160	 0.012614
6434.9577	 0.009037
6436.9188	 0.020986
6436.9605	 0.017523
6437.0023	 0.018956
6437.0440	 0.022676
6437.0857	 0.023086
6437.1274	 0.021346
6437.1692	 0.018250
6437.2109	 0.017582
6437.2526	 0.020572
6437.2943	 0.022451
6437.3361	 0.024466
6437.3778	 0.027171
6437.4195	 0.028682
6437.4612	 0.030063
6437.5030	 0.031772
6437.5447	 0.033791
6437.5864	 0.036072
6437.6281	 0.040590
6437.6699	 0.047438
6437.7116	 0.053608
6437.7533	 0.059907
6437.7950	 0.066381
6437.8368	 0.073251
6437.8785	 0.080101
6437.9202	 0.083492
6437.9619	 0.084665
6438.0037	 0.086043
6438.0454	 0.088300
6438.0871	 0.090888
6438.1288	 0.092780
6438.1706	 0.095758
6438.2123	 0.099265
6438.2540	 0.100651
6438.2957	 0.099584
6438.3375	 0.099413
6438.3792	 0.102590
6438.4209	 0.105851
6438.4626	 0.107424
6438.5044	 0.108088
6438.5461	 0.108775
6438.5878	 0.111297
6438.6295	 0.112399
6438.6713	 0.109709
6438.7130	 0.106881
6438.7547	 0.107712
6438.7964	 0.109184
6438.8382	 0.108025
6438.8799	 0.107570
6438.9216	 0.109461
6438.9633	 0.110102
6439.0051	 0.107105
6439.0468	 0.103681
6439.0885	 0.102255
6439.1302	 0.102140
6439.1720	 0.102500
6439.2137	 0.102375
6439.2554	 0.103169
6439.2971	 0.102506
6439.3389	 0.104379
6439.3806	 0.107611
6439.4223	 0.107252
6439.4640	 0.108231
6439.5058	 0.109060
6439.5475	 0.105882
6439.5892	 0.103151
6439.6309	 0.102507
6439.6727	 0.100798
6439.7144	 0.097842
6439.7561	 0.098091
6439.7978	 0.101723
6439.8396	 0.102372
6439.8813	 0.100514
6439.9230	 0.098471
6439.9647	 0.097717
6440.0065	 0.094126
6440.0482	 0.089011
6440.0899	 0.086487
6440.1316	 0.085390
6440.1734	 0.080878
6440.2151	 0.075525
6440.2568	 0.069979
6440.2985	 0.064445
6440.3403	 0.062163
6440.3820	 0.057565
6440.4237	 0.051476
6440.4654	 0.044926
6440.5072	 0.040639
6440.5489	 0.035466
6440.5906	 0.025698
6440.6323	 0.017813
6440.6741	 0.016274
6440.7158	 0.017445
6440.7575	 0.014593
6440.7992	 0.010865
6440.8410	 0.010983
6440.8827	 0.012255
6440.9244	 0.011822
6440.9661	 0.011955
7508.9793	 0.003675
7509.0280	 0.000726
7509.0767	 0.000611
7509.1254	 0.003905
7509.1740	 0.005502
7509.2227	 0.008420
7509.2714	 0.011165
7509.3201	 0.012630
7509.3688	 0.020824
7509.4174	 0.025054
7509.4661	 0.031065
7509.5148	 0.033449
7509.5635	 0.036913
7509.6121	 0.046512
7509.6608	 0.049844
7509.7095	 0.054932
7509.7582	 0.054719
7509.8069	 0.054440
7509.8555	 0.058625
7509.9042	 0.061122
7509.9529	 0.061442
7510.0016	 0.064627
7510.0502	 0.064610
7510.0989	 0.063432
7510.1476	 0.067727
7510.1963	 0.067550
7510.2450	 0.071066
7510.2936	 0.073675
7510.3423	 0.075620
7510.3910	 0.079893
7510.4397	 0.078465
7510.4883	 0.077221
7510.5370	 0.078368
7510.5857	 0.080666
7510.6344	 0.084579
7510.6831	 0.082546
7510.7317	 0.079250
7510.7804	 0.078032
7510.8291	 0.078110
7510.8778	 0.081961
7510.9264	 0.086120
7510.9751	 0.084723
7511.0238	 0.083386
7511.0725	 0.085373
7511.1212	 0.088108
7511.1698	 0.087629
7511.2185	 0.087417
7511.2672	 0.085853
7511.3159	 0.085730
7511.3645	 0.085889
7511.4132	 0.085793
7511.4619	 0.087220
7511.5106	 0.087132
7511.5593	 0.085223
7511.6079	 0.086116
7511.6566	 0.087575
7511.7053	 0.086220
7511.7540	 0.083908
7511.8027	 0.082434
7511.8513	 0.081699
7511.9000	 0.081822
7511.9487	 0.081290
7511.9974	 0.078625
7512.0460	 0.074963
7512.0947	 0.073322
7512.1434	 0.073767
7512.1921	 0.070612
7512.2408	 0.065763
7512.2894	 0.061021
7512.3381	 0.056881
7512.3868	 0.058668
7512.4355	 0.058244
7512.4841	 0.052217
7512.5328	 0.048931
7512.5815	 0.045836
7512.6302	 0.037972
7512.6789	 0.032746
7512.7275	 0.029724
7512.7762	 0.026544
7512.8249	 0.025694
7512.8736	 0.023482
7512.9222	 0.020612
7512.9709	 0.017794
7513.0196	 0.019778
7513.0683	 0.021805
7513.1170	 0.023201
7513.1656	 0.025090
7513.2143	 0.024146
7513.2630	 0.022992
7513.3117	 0.024188
7513.3603	 0.024168
