##Wavelenght  50384.320
lambda	Flux
6413.3001	 0.019898
6413.3418	 0.014436
6413.3835	 0.015861
6427.5724	 0.015927
6427.6141	 0.016895
6427.6559	 0.018265
6427.6976	 0.019463
6427.7393	 0.019286
6427.7810	 0.014686
6427.8228	 0.011313
6427.8645	 0.006294
6427.9062	 0.006053
6427.9479	 0.007577
6427.9897	 0.005272
6428.0314	 0.012609
6428.0731	 0.018100
6428.1148	 0.014204
6428.1566	 0.013640
6428.1983	 0.012094
6428.2400	 0.008900
6428.2817	 0.011332
6428.3235	 0.010021
6428.3652	 0.010211
6428.4069	 0.014772
6428.4486	 0.014725
6428.4904	 0.016401
6428.5321	 0.017618
6428.5738	 0.017475
6428.6155	 0.018301
6428.6573	 0.021299
6428.6990	 0.017170
6428.7407	 0.010921
6428.7824	 0.007830
6428.8242	 0.014860
6428.8659	 0.017157
6428.9076	 0.018240
6428.9493	 0.015431
6428.9911	 0.012200
6429.0328	 0.011447
6429.0745	 0.012982
6429.1162	 0.013061
6429.1580	 0.014623
6429.1997	 0.015845
6429.2414	 0.016519
6429.2831	 0.017501
6429.3249	 0.020537
6429.3666	 0.023045
6429.4083	 0.027907
6429.4500	 0.032222
6429.4918	 0.036478
6429.5335	 0.042886
6429.5752	 0.048144
6429.6169	 0.053805
6429.6587	 0.057729
6429.7004	 0.059391
6429.7421	 0.061159
6429.7838	 0.064776
6429.8256	 0.069220
6429.8673	 0.072530
6429.9090	 0.072398
6429.9507	 0.068438
6429.9925	 0.068124
6430.0342	 0.071402
6430.0759	 0.072488
6430.1176	 0.075905
6430.1594	 0.081033
6430.2011	 0.079601
6430.2428	 0.076957
6430.2845	 0.075694
6430.3263	 0.074926
6430.3680	 0.075435
6430.4097	 0.076254
6430.4514	 0.079773
6430.4932	 0.081745
6430.5349	 0.084065
6430.5766	 0.082226
6430.6183	 0.082955
6430.6601	 0.084612
6430.7018	 0.083690
6430.7435	 0.082473
6430.7852	 0.080579
6430.8270	 0.083912
6430.8687	 0.085244
6430.9104	 0.081158
6430.9521	 0.081181
6430.9939	 0.081981
6431.0356	 0.080490
6431.0773	 0.081920
6431.1190	 0.083975
6431.1608	 0.086842
6431.2025	 0.089015
6431.2442	 0.086909
6431.2859	 0.089296
6431.3277	 0.092464
6431.3694	 0.094817
6431.4111	 0.098620
6431.4528	 0.099708
6431.4946	 0.097137
6431.5363	 0.092871
6431.5780	 0.091445
6431.6197	 0.090968
6431.6615	 0.086721
6431.7032	 0.081260
6431.7449	 0.079880
6431.7866	 0.082790
6431.8284	 0.086587
6431.8701	 0.087060
6431.9118	 0.084088
6431.9535	 0.083882
6431.9953	 0.081110
6432.0370	 0.074133
6432.0787	 0.071793
6432.1204	 0.070528
6432.1622	 0.068718
6432.2039	 0.064141
6432.2456	 0.058445
6432.2873	 0.053434
6432.3291	 0.051912
6432.3708	 0.052366
6432.4125	 0.049933
6432.4542	 0.045312
6432.4960	 0.043685
6432.5377	 0.045419
6432.5794	 0.045994
6432.6211	 0.047746
6432.6629	 0.048273
6432.7046	 0.045470
6432.7463	 0.045005
6432.7880	 0.045445
6432.8298	 0.042819
6432.8715	 0.040580
6432.9132	 0.042117
6432.9549	 0.043048
6432.9967	 0.047833
6433.0384	 0.046856
6433.0801	 0.043317
6433.1218	 0.042285
6433.1636	 0.041524
6433.2053	 0.045365
6433.2470	 0.048723
6433.2887	 0.047165
6433.3305	 0.043213
6433.3722	 0.039179
6433.4139	 0.034714
6433.4556	 0.033377
6433.4974	 0.035321
6433.5391	 0.035938
6433.5808	 0.037096
6433.6225	 0.037305
6433.6643	 0.035829
6433.7060	 0.036948
6433.7477	 0.039922
6433.7894	 0.042123
6433.8312	 0.038761
6433.8729	 0.034206
6433.9146	 0.031239
6433.9563	 0.023550
6433.9981	 0.021431
6434.0398	 0.017036
6434.0815	 0.013834
6434.1232	 0.017112
6434.1650	 0.016624
6434.2067	 0.016436
6434.2484	 0.014186
6434.2901	 0.012024
6434.3319	 0.015402
6434.3736	 0.018865
6434.4153	 0.017761
6434.4570	 0.018812
6434.4988	 0.016989
6434.5405	 0.012484
6434.5822	 0.012515
6434.6239	 0.014099
6434.6657	 0.011103
6434.7074	 0.008879
6434.7491	 0.010150
6434.7908	 0.008799
6434.8326	 0.008321
6434.8743	 0.012910
6434.9160	 0.009553
6434.9577	 0.008958
6436.9188	 0.025913
6436.9605	 0.025232
6437.0023	 0.025264
6437.0440	 0.025809
6437.0857	 0.020935
6437.1274	 0.018658
6437.1692	 0.019190
6437.2109	 0.022531
6437.2526	 0.025329
6437.2943	 0.024576
6437.3361	 0.023188
6437.3778	 0.021428
6437.4195	 0.022766
6437.4612	 0.027817
6437.5030	 0.029957
6437.5447	 0.035013
6437.5864	 0.042196
6437.6281	 0.050035
6437.6699	 0.056225
6437.7116	 0.059300
6437.7533	 0.065725
6437.7950	 0.071165
6437.8368	 0.072689
6437.8785	 0.078744
6437.9202	 0.085297
6437.9619	 0.088043
6438.0037	 0.090369
6438.0454	 0.094044
6438.0871	 0.097542
6438.1288	 0.099873
6438.1706	 0.100874
6438.2123	 0.102913
6438.2540	 0.106565
6438.2957	 0.106216
6438.3375	 0.105804
6438.3792	 0.106080
6438.4209	 0.106932
6438.4626	 0.108199
6438.5044	 0.108398
6438.5461	 0.111171
6438.5878	 0.113277
6438.6295	 0.117406
6438.6713	 0.116448
6438.7130	 0.111441
6438.7547	 0.111058
6438.7964	 0.116089
6438.8382	 0.119782
6438.8799	 0.118688
6438.9216	 0.117399
6438.9633	 0.117862
6439.0051	 0.116074
6439.0468	 0.113361
6439.0885	 0.116368
6439.1302	 0.114267
6439.1720	 0.108402
6439.2137	 0.106706
6439.2554	 0.110044
6439.2971	 0.110544
6439.3389	 0.107948
6439.3806	 0.107465
6439.4223	 0.106880
6439.4640	 0.106575
6439.5058	 0.109096
6439.5475	 0.111618
6439.5892	 0.109302
6439.6309	 0.104912
6439.6727	 0.108036
6439.7144	 0.108097
6439.7561	 0.108378
6439.7978	 0.101172
6439.8396	 0.097682
6439.8813	 0.097227
6439.9230	 0.098955
6439.9647	 0.096903
6440.0065	 0.091139
6440.0482	 0.088258
6440.0899	 0.090013
6440.1316	 0.082713
6440.1734	 0.086115
6440.2151	 0.083672
6440.2568	 0.077351
6440.2985	 0.070877
6440.3403	 0.062753
6440.3820	 0.063951
6440.4237	 0.051230
6440.4654	 0.042149
6440.5072	 0.039415
6440.5489	 0.039197
6440.5906	 0.032555
6440.6323	 0.026468
6440.6741	 0.022446
6440.7158	 0.019655
6440.7575	 0.019244
6440.7992	 0.019052
6440.8410	 0.014945
6440.8827	 0.011778
6440.9244	 0.013458
6440.9661	 0.015587
7508.9793	 0.013292
7509.0280	 0.009572
7509.0767	 0.013120
7509.1254	 0.009901
7509.1740	 0.009143
7509.2227	 0.012336
7509.2714	 0.015740
7509.3201	 0.013194
7509.3688	 0.016761
7509.4174	 0.026326
7509.4661	 0.033762
7509.5148	 0.043453
7509.5635	 0.043021
7509.6121	 0.050651
7509.6608	 0.051292
7509.7095	 0.052489
7509.7582	 0.053012
7509.8069	 0.059220
7509.8555	 0.060335
7509.9042	 0.060820
7509.9529	 0.067815
7510.0016	 0.069639
7510.0502	 0.073203
7510.0989	 0.072468
7510.1476	 0.071774
7510.1963	 0.070389
7510.2450	 0.071397
7510.2936	 0.072900
7510.3423	 0.073796
7510.3910	 0.076918
7510.4397	 0.083279
7510.4883	 0.083375
7510.5370	 0.080300
7510.5857	 0.080759
7510.6344	 0.083533
7510.6831	 0.084100
7510.7317	 0.087109
7510.7804	 0.088787
7510.8291	 0.086554
7510.8778	 0.085769
7510.9264	 0.087044
7510.9751	 0.086211
7511.0238	 0.083980
7511.0725	 0.084925
7511.1212	 0.083067
7511.1698	 0.085063
7511.2185	 0.093479
7511.2672	 0.091698
7511.3159	 0.086281
7511.3645	 0.088895
7511.4132	 0.089751
7511.4619	 0.086424
7511.5106	 0.086899
7511.5593	 0.086527
7511.6079	 0.085739
7511.6566	 0.090086
7511.7053	 0.089125
7511.7540	 0.087117
7511.8027	 0.083015
7511.8513	 0.078078
7511.9000	 0.074657
7511.9487	 0.077444
7511.9974	 0.075928
7512.0460	 0.072492
7512.0947	 0.073539
7512.1434	 0.079623
7512.1921	 0.077035
7512.2408	 0.066666
7512.2894	 0.068358
7512.3381	 0.067905
7512.3868	 0.063895
7512.4355	 0.059737
7512.4841	 0.055786
7512.5328	 0.050465
7512.5815	 0.052966
7512.6302	 0.044709
7512.6789	 0.037339
7512.7275	 0.035371
7512.7762	 0.028339
7512.8249	 0.022100
7512.8736	 0.021059
7512.9222	 0.024636
7512.9709	 0.028515
7513.0196	 0.023659
7513.0683	 0.021948
7513.1170	 0.027893
7513.1656	 0.029251
7513.2143	 0.031034
7513.2630	 0.029487
7513.3117	 0.026367
7513.3603	 0.026711
