##Wavelenght  50619.629
lambda	Flux
6427.0923	 0.012301
6427.1340	 0.007734
6427.1756	 0.006119
6427.2173	 0.005573
6427.2589	 0.003907
6427.3006	 0.003202
6427.3422	 0.005048
6427.3839	 0.007529
6427.4255	 0.004867
6427.4672	 0.005778
6427.5088	 0.009338
6427.5505	 0.008705
6427.5921	 0.009018
6427.6337	 0.007683
6427.6754	 0.005118
6427.7170	 0.005613
6427.7587	 0.008329
6427.8003	 0.006309
6427.8420	 0.003252
6427.8836	 0.003284
6427.9253	 0.004860
6427.9669	 0.006753
6428.0086	 0.008071
6428.0502	 0.005896
6428.0919	 0.007092
6428.1335	 0.008855
6428.1752	 0.009993
6428.2168	 0.007102
6428.2585	 0.005403
6428.3001	 0.008246
6428.3417	 0.011868
6428.3834	 0.010753
6428.4250	 0.007160
6428.4667	 0.005653
6428.5083	 0.007061
6428.5500	 0.004823
6428.5916	 0.002102
6428.6333	 0.005411
6428.6749	 0.006327
6428.7166	 0.005483
6428.7582	 0.010011
6428.7999	 0.008930
6428.8415	 0.008057
6428.8832	 0.007698
6428.9248	 0.007727
6428.9665	 0.009614
6429.0081	 0.010403
6429.0497	 0.011454
6429.0914	 0.018018
6429.1330	 0.014974
6429.1747	 0.014353
6429.2163	 0.019253
6429.2580	 0.017739
6429.2996	 0.020036
6429.3413	 0.022750
6429.3829	 0.025654
6429.4246	 0.032291
6429.4662	 0.034968
6429.5079	 0.038136
6429.5495	 0.041677
6429.5912	 0.047097
6429.6328	 0.053341
6429.6745	 0.052672
6429.7161	 0.052352
6429.7577	 0.056571
6429.7994	 0.059268
6429.8410	 0.066654
6429.8827	 0.070771
6429.9243	 0.071681
6429.9660	 0.070999
6430.0076	 0.071288
6430.0493	 0.071566
6430.0909	 0.070985
6430.1326	 0.070425
6430.1742	 0.071551
6430.2159	 0.073525
6430.2575	 0.075794
6430.2992	 0.073657
6430.3408	 0.076850
6430.3825	 0.080501
6430.4241	 0.079712
6430.4657	 0.077096
6430.5074	 0.075900
6430.5490	 0.077035
6430.5907	 0.078995
6430.6323	 0.074305
6430.6740	 0.074495
6430.7156	 0.075803
6430.7573	 0.075568
6430.7989	 0.073304
6430.8406	 0.074473
6430.8822	 0.077570
6430.9239	 0.079394
6430.9655	 0.079400
6431.0072	 0.083245
6431.0488	 0.083798
6431.0904	 0.084936
6431.1321	 0.085050
6431.1737	 0.085881
6431.2154	 0.085268
6431.2570	 0.085093
6431.2987	 0.088132
6431.3403	 0.093140
6431.3820	 0.087518
6431.4236	 0.084159
6431.4653	 0.089677
6431.5069	 0.094310
6431.5486	 0.088549
6431.5902	 0.089078
6431.6319	 0.093341
6431.6735	 0.094865
6431.7152	 0.096047
6431.7568	 0.094612
6431.7984	 0.090336
6431.8401	 0.090411
6431.8817	 0.083975
6431.9234	 0.084802
6431.9650	 0.081516
6432.0067	 0.075858
6432.0483	 0.073333
6432.0900	 0.068821
6432.1316	 0.068282
6432.1733	 0.065895
6432.2149	 0.059511
6432.2566	 0.051299
6432.2982	 0.049662
6432.3399	 0.049813
6432.3815	 0.043894
6432.4232	 0.046782
6432.4648	 0.047147
6432.5064	 0.046402
6432.5481	 0.043192
6432.5897	 0.043192
6432.6314	 0.048019
6432.6730	 0.048455
6432.7147	 0.046569
6432.7563	 0.047891
6432.7980	 0.046062
6432.8396	 0.046430
6432.8813	 0.043452
6432.9229	 0.045276
6432.9646	 0.045254
6433.0062	 0.041401
6433.0479	 0.039586
6433.0895	 0.037452
6433.1312	 0.039056
6433.1728	 0.040170
6433.2144	 0.043521
6433.2561	 0.043912
6433.2977	 0.044302
6433.3394	 0.045094
6433.3810	 0.043877
6433.4227	 0.041680
6433.4643	 0.037666
6433.5060	 0.037940
6433.5476	 0.039071
6433.5893	 0.039456
6433.6309	 0.040426
6433.6726	 0.042786
6433.7142	 0.042410
6433.7559	 0.041795
6433.7975	 0.039503
6433.8392	 0.036030
6433.8808	 0.034645
6433.9224	 0.031951
6433.9641	 0.027918
6434.0057	 0.026903
6434.0474	 0.026193
6434.0890	 0.021123
6434.1307	 0.020518
6434.1723	 0.017553
6434.2140	 0.017538
6434.2556	 0.014121
6434.2973	 0.013257
6434.3389	 0.014102
6434.3806	 0.015651
6434.4222	 0.011543
6434.4639	 0.010743
6434.5055	 0.015522
6434.5472	 0.011904
6434.5888	 0.011317
6434.6304	 0.008177
6434.6721	 0.010979
6434.7137	 0.011503
6434.7554	 0.008211
6434.7970	 0.004830
6434.8387	 0.006955
6434.8803	 0.008392
6434.9220	 0.007856
6434.9636	 0.011596
6436.0048	 0.016159
6436.0464	 0.016426
6436.0881	 0.013955
6436.1297	 0.011099
6436.1714	 0.013170
6436.2130	 0.014693
6436.2547	 0.013975
6436.2963	 0.015652
6436.3380	 0.016396
6436.3796	 0.013953
6436.4213	 0.012485
6436.4629	 0.014027
6436.5046	 0.015515
6436.5462	 0.016795
6436.5879	 0.017342
6436.6295	 0.017949
6436.6711	 0.022376
6436.7128	 0.026437
6436.7544	 0.027396
6436.7961	 0.025755
6436.8377	 0.023183
6436.8794	 0.023015
6436.9210	 0.024542
6436.9627	 0.025367
6437.0043	 0.022457
6437.0460	 0.020551
6437.0876	 0.024450
6437.1293	 0.025966
6437.1709	 0.022591
6437.2126	 0.021625
6437.2542	 0.023395
6437.2959	 0.025314
6437.3375	 0.027445
6437.3791	 0.028301
6437.4208	 0.030376
6437.4624	 0.033101
6437.5041	 0.036941
6437.5457	 0.041587
6437.5874	 0.043982
6437.6290	 0.044470
6437.6707	 0.048831
6437.7123	 0.056552
6437.7540	 0.062410
6437.7956	 0.066571
6437.8373	 0.070504
6437.8789	 0.073569
6437.9206	 0.074746
6437.9622	 0.078113
6438.0039	 0.083862
6438.0455	 0.088844
6438.0871	 0.091667
6438.1288	 0.095414
6438.1704	 0.099654
6438.2121	 0.101130
6438.2537	 0.102938
6438.2954	 0.105957
6438.3370	 0.107892
6438.3787	 0.105793
6438.4203	 0.103820
6438.4620	 0.100722
6438.5036	 0.102560
6438.5453	 0.102700
6438.5869	 0.102735
6438.6286	 0.102888
6438.6702	 0.101740
6438.7119	 0.104862
6438.7535	 0.104099
6438.7951	 0.100693
6438.8368	 0.100721
6438.8784	 0.102761
6438.9201	 0.103982
6438.9617	 0.101660
6439.0034	 0.099006
6439.0450	 0.104357
6439.0867	 0.110602
6439.1283	 0.108640
6439.1700	 0.111175
6439.2116	 0.111821
6439.2533	 0.109758
6439.2949	 0.107928
6439.3366	 0.106516
6439.3782	 0.108535
6439.4199	 0.106301
6439.4615	 0.106409
6439.5031	 0.108066
6439.5448	 0.109886
6439.5864	 0.110782
6439.6281	 0.112287
6439.6697	 0.113302
6439.7114	 0.109153
6439.7530	 0.107185
6439.7947	 0.106187
6439.8363	 0.102548
6439.8780	 0.101456
6439.9196	 0.099155
6439.9613	 0.095828
6440.0029	 0.090751
6440.0446	 0.089235
6440.0862	 0.089004
6440.1278	 0.082544
6440.1695	 0.079946
6440.2111	 0.069636
6440.2528	 0.065157
6440.2944	 0.062211
6440.3361	 0.057886
6440.3777	 0.051728
6440.4194	 0.041946
6440.4610	 0.034865
6440.5027	 0.032227
6440.5443	 0.025890
6440.5860	 0.021717
6440.6276	 0.019758
6440.6693	 0.016437
6440.7109	 0.015618
6440.7526	 0.014919
6440.7942	 0.012322
6440.8358	 0.013969
6440.8775	 0.014545
6440.9191	 0.010850
6440.9608	 0.005242
7509.0187	 0.010254
7509.0673	 0.009231
7509.1159	 0.006926
7509.1645	 0.007356
7509.2130	 0.011327
7509.2616	 0.016123
7509.3102	 0.019668
7509.3588	 0.021946
7509.4074	 0.023674
7509.4560	 0.026037
7509.5046	 0.032105
7509.5532	 0.041780
7509.6018	 0.049404
7509.6504	 0.048747
7509.6989	 0.048777
7509.7475	 0.054500
7509.7961	 0.057337
7509.8447	 0.060344
7509.8933	 0.064242
7509.9419	 0.065794
7509.9905	 0.065543
7510.0391	 0.064229
7510.0877	 0.065780
7510.1363	 0.072236
7510.1848	 0.075918
7510.2334	 0.073692
7510.2820	 0.073215
7510.3306	 0.077310
7510.3792	 0.077160
7510.4278	 0.071962
7510.4764	 0.073052
7510.5250	 0.074979
7510.5736	 0.074441
7510.6222	 0.076581
7510.6707	 0.077761
7510.7193	 0.078918
7510.7679	 0.080393
7510.8165	 0.078441
7510.8651	 0.079039
7510.9137	 0.083149
7510.9623	 0.085015
7511.0109	 0.085968
7511.0595	 0.087313
7511.1081	 0.089889
7511.1566	 0.091589
7511.2052	 0.088846
7511.2538	 0.087969
7511.3024	 0.091246
7511.3510	 0.090817
7511.3996	 0.091244
7511.4482	 0.091705
7511.4968	 0.089361
7511.5454	 0.088097
7511.5940	 0.086532
7511.6425	 0.086964
7511.6911	 0.089661
7511.7397	 0.086979
7511.7883	 0.084025
7511.8369	 0.085468
7511.8855	 0.084332
7511.9341	 0.083768
7511.9827	 0.081871
7512.0313	 0.080419
7512.0799	 0.079796
7512.1284	 0.078234
7512.1770	 0.074662
7512.2256	 0.070373
7512.2742	 0.067118
7512.3228	 0.064497
7512.3714	 0.062776
7512.4200	 0.058798
7512.4686	 0.056237
7512.5172	 0.054854
7512.5658	 0.052142
7512.6143	 0.044782
7512.6629	 0.038105
7512.7115	 0.037259
7512.7601	 0.036982
7512.8087	 0.031822
7512.8573	 0.025542
7512.9059	 0.023579
7512.9545	 0.027304
7513.0031	 0.028486
7513.0517	 0.027649
7513.1002	 0.026023
7513.1488	 0.026215
7513.1974	 0.028284
