##Wavelenght  49579.609
lambda	Flux
6413.2892	 0.020438
6413.3308	 0.014876
6413.3724	 0.013419
6427.5611	 0.014431
6427.6027	 0.014672
6427.6443	 0.008268
6427.6859	 0.002916
6427.7274	 0.006667
6427.7690	 0.012267
6427.8106	 0.012042
6427.8521	 0.009862
6427.8937	 0.006393
6427.9353	 0.006869
6427.9768	 0.008263
6428.0184	 0.009007
6428.0600	 0.011753
6428.1015	 0.011204
6428.1431	 0.008161
6428.1847	 0.004972
6428.2262	 0.002861
6428.2678	 0.002887
6428.3094	 0.003995
6428.3510	 0.005277
6428.3925	 0.007125
6428.4341	 0.009905
6428.4757	 0.008360
6428.5172	 0.005099
6428.5588	 0.005524
6428.6004	 0.007993
6428.6419	 0.009063
6428.6835	 0.010310
6428.7251	 0.009243
6428.7666	 0.006367
6428.8082	 0.007725
6428.8498	 0.011248
6428.8914	 0.010995
6428.9329	 0.006802
6428.9745	 0.007024
6429.0161	 0.010294
6429.0576	 0.010589
6429.0992	 0.009658
6429.1408	 0.009694
6429.1823	 0.011187
6429.2239	 0.013044
6429.2655	 0.015854
6429.3070	 0.018801
6429.3486	 0.021449
6429.3902	 0.026245
6429.4318	 0.030676
6429.4733	 0.033603
6429.5149	 0.039231
6429.5565	 0.045585
6429.5980	 0.048332
6429.6396	 0.049699
6429.6812	 0.051867
6429.7227	 0.051295
6429.7643	 0.052169
6429.8059	 0.059630
6429.8474	 0.064357
6429.8890	 0.063185
6429.9306	 0.063699
6429.9721	 0.065644
6430.0137	 0.067086
6430.0553	 0.067298
6430.0969	 0.069034
6430.1384	 0.074352
6430.1800	 0.075768
6430.2216	 0.074876
6430.2631	 0.076226
6430.3047	 0.076772
6430.3463	 0.077311
6430.3878	 0.076658
6430.4294	 0.073288
6430.4710	 0.072711
6430.5125	 0.074185
6430.5541	 0.075865
6430.5957	 0.072576
6430.6373	 0.076369
6430.6788	 0.080382
6430.7204	 0.077836
6430.7620	 0.076762
6430.8035	 0.076864
6430.8451	 0.076819
6430.8867	 0.080436
6430.9282	 0.082000
6430.9698	 0.079993
6431.0114	 0.077648
6431.0529	 0.076502
6431.0945	 0.076639
6431.1361	 0.075212
6431.1776	 0.077796
6431.2192	 0.080893
6431.2608	 0.080196
6431.3024	 0.078272
6431.3439	 0.080418
6431.3855	 0.087546
6431.4271	 0.092913
6431.4686	 0.092007
6431.5102	 0.090141
6431.5518	 0.091350
6431.5933	 0.094070
6431.6349	 0.094068
6431.6765	 0.092340
6431.7180	 0.091997
6431.7596	 0.089442
6431.8012	 0.086227
6431.8428	 0.085043
6431.8843	 0.081264
6431.9259	 0.079428
6431.9675	 0.080805
6432.0090	 0.077816
6432.0506	 0.074387
6432.0922	 0.070886
6432.1337	 0.067685
6432.1753	 0.066293
6432.2169	 0.061653
6432.2584	 0.057865
6432.3000	 0.055189
6432.3416	 0.050823
6432.3831	 0.050779
6432.4247	 0.050065
6432.4663	 0.045736
6432.5079	 0.043060
6432.5494	 0.044475
6432.5910	 0.047085
6432.6326	 0.046542
6432.6741	 0.048439
6432.7157	 0.047575
6432.7573	 0.044263
6432.7988	 0.043850
6432.8404	 0.045962
6432.8820	 0.046933
6432.9235	 0.045062
6432.9651	 0.042954
6433.0067	 0.042723
6433.0483	 0.045256
6433.0898	 0.045818
6433.1314	 0.040399
6433.1730	 0.036685
6433.2145	 0.037293
6433.2561	 0.035386
6433.2977	 0.035477
6433.3392	 0.038598
6433.3808	 0.039198
6433.4224	 0.038210
6433.4639	 0.039134
6433.5055	 0.042056
6433.5471	 0.044667
6433.5887	 0.043753
6433.6302	 0.042750
6433.6718	 0.038319
6433.7134	 0.033173
6433.7549	 0.036722
6433.7965	 0.038099
6433.8381	 0.034376
6433.8796	 0.030559
6433.9212	 0.025463
6433.9628	 0.024685
6434.0043	 0.026943
6434.0459	 0.022007
6434.0875	 0.013914
6434.1290	 0.014799
6434.1706	 0.015613
6434.2122	 0.015293
6434.2538	 0.015728
6434.2953	 0.016666
6434.3369	 0.015142
6434.3785	 0.013327
6434.4200	 0.010243
6434.4616	 0.011995
6434.5032	 0.015130
6434.5447	 0.012355
6434.5863	 0.011143
6434.6279	 0.013196
6434.6694	 0.013471
6434.7110	 0.010004
6434.7526	 0.008261
6434.7942	 0.009899
6434.8357	 0.011095
6434.8773	 0.011010
6434.9189	 0.009783
6434.9604	 0.008825
6435.0020	 0.008594
6435.0436	 0.011457
6435.0851	 0.014997
6435.1267	 0.010646
6435.1683	 0.010907
6435.2098	 0.014431
6435.2514	 0.013529
6436.4985	 0.015213
6436.5400	 0.012684
6436.5816	 0.013171
6436.6232	 0.013202
6436.6648	 0.014623
6436.7063	 0.021303
6436.7479	 0.021052
6436.7895	 0.019646
6436.8310	 0.017463
6436.8726	 0.020136
6436.9142	 0.020040
6436.9557	 0.026383
6436.9973	 0.024615
6437.0389	 0.023175
6437.0804	 0.015770
6437.1220	 0.021170
6437.1636	 0.029399
6437.2052	 0.023998
6437.2467	 0.020192
6437.2883	 0.023091
6437.3299	 0.025235
6437.3714	 0.026370
6437.4130	 0.022690
6437.4546	 0.023756
6437.4961	 0.025863
6437.5377	 0.030495
6437.5793	 0.034326
6437.6208	 0.047253
6437.6624	 0.052253
6437.7040	 0.052748
6437.7456	 0.060470
6437.7871	 0.062843
6437.8287	 0.071111
6437.8703	 0.076625
6437.9118	 0.078548
6437.9534	 0.081467
6437.9950	 0.081615
6438.0365	 0.088733
6438.0781	 0.092177
6438.1197	 0.091687
6438.1612	 0.095512
6438.2028	 0.095827
6438.2444	 0.098068
6438.2859	 0.099890
6438.3275	 0.100943
6438.3691	 0.103867
6438.4107	 0.106700
6438.4522	 0.110170
6438.4938	 0.111150
6438.5354	 0.110263
6438.5769	 0.108077
6438.6185	 0.109738
6438.6601	 0.108911
6438.7016	 0.108301
6438.7432	 0.105472
6438.7848	 0.108133
6438.8263	 0.108313
6438.8679	 0.108550
6438.9095	 0.107787
6438.9511	 0.107337
6438.9926	 0.104353
6439.0342	 0.106798
6439.0758	 0.109664
6439.1173	 0.107585
6439.1589	 0.105471
6439.2005	 0.111252
6439.2420	 0.107533
6439.2836	 0.106301
6439.3252	 0.105701
6439.3667	 0.102860
6439.4083	 0.099064
6439.4499	 0.097368
6439.4914	 0.099284
6439.5330	 0.097772
6439.5746	 0.095166
6439.6162	 0.095141
6439.6577	 0.094986
6439.6993	 0.098143
6439.7409	 0.098560
6439.7824	 0.095315
6439.8240	 0.095870
6439.8656	 0.097880
6439.9071	 0.094425
6439.9487	 0.092632
6439.9903	 0.090706
6440.0318	 0.088410
6440.0734	 0.084037
6440.1150	 0.079533
6440.1566	 0.078987
6440.1981	 0.077457
6440.2397	 0.068754
6440.2813	 0.062330
6440.3228	 0.057886
6440.3644	 0.054648
6440.4060	 0.048562
6440.4475	 0.039019
6440.4891	 0.032787
6440.5307	 0.026566
6440.5722	 0.021105
6440.6138	 0.017915
6440.6554	 0.017549
6440.6969	 0.016584
6440.7385	 0.015040
6440.7801	 0.012185
6440.8217	 0.011821
6440.8632	 0.011550
6440.9048	 0.008469
6440.9464	 0.007980
6440.9879	 0.011779
7508.9978	-0.006007
7509.0462	-0.003765
7509.0947	 0.000223
7509.1432	 0.004262
7509.1917	 0.004309
7509.2402	 0.015594
7509.2887	 0.018561
7509.3372	 0.018327
7509.3857	 0.025836
7509.4342	 0.033682
7509.4827	 0.034387
7509.5312	 0.037700
7509.5797	 0.041094
7509.6282	 0.045657
7509.6767	 0.052614
7509.7252	 0.053027
7509.7737	 0.054897
7509.8222	 0.057500
7509.8707	 0.061109
7509.9192	 0.065899
7509.9677	 0.068988
7510.0161	 0.073928
7510.0646	 0.074132
7510.1131	 0.072679
7510.1616	 0.079809
7510.2101	 0.082249
7510.2586	 0.077447
7510.3071	 0.076741
7510.3556	 0.080409
7510.4041	 0.078572
7510.4526	 0.073366
7510.5011	 0.081567
7510.5496	 0.078466
7510.5981	 0.076449
7510.6466	 0.081769
7510.6951	 0.079797
7510.7436	 0.080539
7510.7921	 0.084155
7510.8406	 0.079275
7510.8891	 0.084195
7510.9376	 0.085338
7510.9860	 0.090098
7511.0345	 0.082022
7511.0830	 0.080693
7511.1315	 0.084696
7511.1800	 0.083365
7511.2285	 0.086557
7511.2770	 0.086166
7511.3255	 0.081261
7511.3740	 0.079199
7511.4225	 0.081048
7511.4710	 0.088818
7511.5195	 0.088270
7511.5680	 0.080548
7511.6165	 0.079923
7511.6650	 0.090079
7511.7135	 0.082372
7511.7620	 0.086771
7511.8105	 0.083299
7511.8590	 0.081349
7511.9075	 0.078551
7511.9559	 0.080754
7512.0044	 0.079876
7512.0529	 0.078026
7512.1014	 0.073466
7512.1499	 0.075647
7512.1984	 0.072580
7512.2469	 0.064488
7512.2954	 0.058171
7512.3439	 0.059310
7512.3924	 0.055723
7512.4409	 0.057075
7512.4894	 0.053482
7512.5379	 0.042922
7512.5864	 0.039165
7512.6349	 0.038221
7512.6834	 0.042084
7512.7319	 0.039259
7512.7804	 0.027224
7512.8289	 0.024531
7512.8774	 0.023612
7512.9258	 0.023061
7512.9743	 0.018230
7513.0228	 0.024614
7513.0713	 0.026030
7513.1198	 0.024680
7513.1683	 0.026691
7513.2168	 0.027172
7513.2653	 0.025887
7513.3138	 0.025403
7513.3623	 0.020241
