##Wavelenght  49580.520
lambda	Flux
6413.2892	 0.024115
6413.3308	 0.021962
6413.3724	 0.014202
6427.5611	 0.011142
6427.6027	 0.010762
6427.6443	 0.010617
6427.6859	 0.012774
6427.7274	 0.014062
6427.7690	 0.012668
6427.8106	 0.009257
6427.8521	 0.006689
6427.8937	 0.008208
6427.9353	 0.011022
6427.9768	 0.013121
6428.0184	 0.013008
6428.0600	 0.011631
6428.1015	 0.010351
6428.1431	 0.009603
6428.1847	 0.010930
6428.2262	 0.012004
6428.2678	 0.011698
6428.3094	 0.012166
6428.3510	 0.014191
6428.3925	 0.013827
6428.4341	 0.009571
6428.4757	 0.007766
6428.5172	 0.010518
6428.5588	 0.012643
6428.6004	 0.011433
6428.6419	 0.009919
6428.6835	 0.010065
6428.7251	 0.009912
6428.7666	 0.009943
6428.8082	 0.009973
6428.8498	 0.010002
6428.8914	 0.010132
6428.9329	 0.010484
6428.9745	 0.010976
6429.0161	 0.010817
6429.0576	 0.010432
6429.0992	 0.010694
6429.1408	 0.010958
6429.1823	 0.011221
6429.2239	 0.012456
6429.2655	 0.013636
6429.3070	 0.014054
6429.3486	 0.017711
6429.3902	 0.026180
6429.4318	 0.033566
6429.4733	 0.036146
6429.5149	 0.038321
6429.5565	 0.042494
6429.5980	 0.048491
6429.6396	 0.052598
6429.6812	 0.053383
6429.7227	 0.055135
6429.7643	 0.058635
6429.8059	 0.060917
6429.8474	 0.060392
6429.8890	 0.059339
6429.9306	 0.061303
6429.9721	 0.063938
6430.0137	 0.066976
6430.0553	 0.069122
6430.0969	 0.067097
6430.1384	 0.063698
6430.1800	 0.063690
6430.2216	 0.066767
6430.2631	 0.067173
6430.3047	 0.064675
6430.3463	 0.063947
6430.3878	 0.065345
6430.4294	 0.067253
6430.4710	 0.069472
6430.5125	 0.072643
6430.5541	 0.073666
6430.5957	 0.074013
6430.6373	 0.076088
6430.6788	 0.075993
6430.7204	 0.075111
6430.7620	 0.074918
6430.8035	 0.075900
6430.8451	 0.078606
6430.8867	 0.080189
6430.9282	 0.079100
6430.9698	 0.076576
6431.0114	 0.076662
6431.0529	 0.079689
6431.0945	 0.082486
6431.1361	 0.082965
6431.1776	 0.081113
6431.2192	 0.081762
6431.2608	 0.083211
6431.3024	 0.085266
6431.3439	 0.091774
6431.3855	 0.095541
6431.4271	 0.093648
6431.4686	 0.092199
6431.5102	 0.092429
6431.5518	 0.091877
6431.5933	 0.093289
6431.6349	 0.094417
6431.6765	 0.093723
6431.7180	 0.092639
6431.7596	 0.087904
6431.8012	 0.084937
6431.8428	 0.084237
6431.8843	 0.082203
6431.9259	 0.079836
6431.9675	 0.079025
6432.0090	 0.075270
6432.0506	 0.069370
6432.0922	 0.065720
6432.1337	 0.062253
6432.1753	 0.058716
6432.2169	 0.054148
6432.2584	 0.049699
6432.3000	 0.047718
6432.3416	 0.045083
6432.3831	 0.039652
6432.4247	 0.039663
6432.4663	 0.042196
6432.5079	 0.041259
6432.5494	 0.043183
6432.5910	 0.044082
6432.6326	 0.041663
6432.6741	 0.040928
6432.7157	 0.041581
6432.7573	 0.042551
6432.7988	 0.043431
6432.8404	 0.042520
6432.8820	 0.041955
6432.9235	 0.045180
6432.9651	 0.044327
6433.0067	 0.041124
6433.0483	 0.038282
6433.0898	 0.036630
6433.1314	 0.037463
6433.1730	 0.038998
6433.2145	 0.041238
6433.2561	 0.042575
6433.2977	 0.040334
6433.3392	 0.037803
6433.3808	 0.040496
6433.4224	 0.041603
6433.4639	 0.039052
6433.5055	 0.040630
6433.5471	 0.046455
6433.5887	 0.048134
6433.6302	 0.045330
6433.6718	 0.042539
6433.7134	 0.039697
6433.7549	 0.034569
6433.7965	 0.032944
6433.8381	 0.034020
6433.8796	 0.031854
6433.9212	 0.027273
6433.9628	 0.025466
6434.0043	 0.023633
6434.0459	 0.019998
6434.0875	 0.016762
6434.1290	 0.013047
6434.1706	 0.011011
6434.2122	 0.012994
6434.2538	 0.013330
6434.2953	 0.014147
6434.3369	 0.013530
6434.3785	 0.011592
6434.4200	 0.012167
6434.4616	 0.012124
6434.5032	 0.012980
6434.5447	 0.015653
6434.5863	 0.014614
6434.6279	 0.010507
6434.6694	 0.011079
6434.7110	 0.012495
6434.7526	 0.010900
6434.7942	 0.007553
6434.8357	 0.006296
6434.8773	 0.006091
6434.9189	 0.004318
6434.9604	 0.004047
6435.0020	 0.008377
6435.0436	 0.014679
6435.0851	 0.011571
6435.1267	 0.008069
6435.1683	 0.010885
6435.2098	 0.013911
6435.2514	 0.013999
6436.4985	 0.012533
6436.5400	 0.012219
6436.5816	 0.013460
6436.6232	 0.015153
6436.6648	 0.012801
6436.7063	 0.014334
6436.7479	 0.016959
6436.7895	 0.017817
6436.8310	 0.015957
6436.8726	 0.012566
6436.9142	 0.020483
6436.9557	 0.027404
6436.9973	 0.024799
6437.0389	 0.023781
6437.0804	 0.023110
6437.1220	 0.017914
6437.1636	 0.020449
6437.2052	 0.027359
6437.2467	 0.032345
6437.2883	 0.026974
6437.3299	 0.023610
6437.3714	 0.022101
6437.4130	 0.026496
6437.4546	 0.028011
6437.4961	 0.028004
6437.5377	 0.033661
6437.5793	 0.034182
6437.6208	 0.044099
6437.6624	 0.049798
6437.7040	 0.057917
6437.7456	 0.065457
6437.7871	 0.070403
6437.8287	 0.074868
6437.8703	 0.078078
6437.9118	 0.084850
6437.9534	 0.080829
6437.9950	 0.081973
6438.0365	 0.081819
6438.0781	 0.083560
6438.1197	 0.087289
6438.1612	 0.094048
6438.2028	 0.095370
6438.2444	 0.092205
6438.2859	 0.092670
6438.3275	 0.095706
6438.3691	 0.095340
6438.4107	 0.096610
6438.4522	 0.096764
6438.4938	 0.097698
6438.5354	 0.097592
6438.5769	 0.096263
6438.6185	 0.094413
6438.6601	 0.095958
6438.7016	 0.097792
6438.7432	 0.098270
6438.7848	 0.102256
6438.8263	 0.101803
6438.8679	 0.101347
6438.9095	 0.100565
6438.9511	 0.100760
6438.9926	 0.104013
6439.0342	 0.104590
6439.0758	 0.104930
6439.1173	 0.105301
6439.1589	 0.105646
6439.2005	 0.104509
6439.2420	 0.103395
6439.2836	 0.102707
6439.3252	 0.102991
6439.3667	 0.103428
6439.4083	 0.104499
6439.4499	 0.107052
6439.4914	 0.108399
6439.5330	 0.107645
6439.5746	 0.107130
6439.6162	 0.109852
6439.6577	 0.111275
6439.6993	 0.111483
6439.7409	 0.106203
6439.7824	 0.101996
6439.8240	 0.101951
6439.8656	 0.100044
6439.9071	 0.101359
6439.9487	 0.102294
6439.9903	 0.096985
6440.0318	 0.091683
6440.0734	 0.089944
6440.1150	 0.088109
6440.1566	 0.084152
6440.1981	 0.078670
6440.2397	 0.075819
6440.2813	 0.069396
6440.3228	 0.058189
6440.3644	 0.055691
6440.4060	 0.052492
6440.4475	 0.037253
6440.4891	 0.028909
6440.5307	 0.028662
6440.5722	 0.025895
6440.6138	 0.020162
6440.6554	 0.017275
6440.6969	 0.015526
6440.7385	 0.012736
6440.7801	 0.013062
6440.8217	 0.014014
6440.8632	 0.013048
6440.9048	 0.012960
6440.9464	 0.010955
6440.9879	 0.010698
7508.9978	 0.004565
7509.0462	 0.003972
7509.0947	 0.009340
7509.1432	 0.010164
7509.1917	 0.007060
7509.2402	 0.011129
7509.2887	 0.014026
7509.3372	 0.018458
7509.3857	 0.021783
7509.4342	 0.026219
7509.4827	 0.032227
7509.5312	 0.033432
7509.5797	 0.039880
7509.6282	 0.043543
7509.6767	 0.047242
7509.7252	 0.049511
7509.7737	 0.053629
7509.8222	 0.058019
7509.8707	 0.057522
7509.9192	 0.061760
7509.9677	 0.061567
7510.0161	 0.061911
7510.0646	 0.064773
7510.1131	 0.068240
7510.1616	 0.071558
7510.2101	 0.065754
7510.2586	 0.066346
7510.3071	 0.072798
7510.3556	 0.070036
7510.4041	 0.070473
7510.4526	 0.071583
7510.5011	 0.070444
7510.5496	 0.065107
7510.5981	 0.072228
7510.6466	 0.075236
7510.6951	 0.076991
7510.7436	 0.080717
7510.7921	 0.079182
7510.8406	 0.077767
7510.8891	 0.078311
7510.9376	 0.081639
7510.9860	 0.085641
7511.0345	 0.081889
7511.0830	 0.083833
7511.1315	 0.082123
7511.1800	 0.086311
7511.2285	 0.081447
7511.2770	 0.081572
7511.3255	 0.084094
7511.3740	 0.085219
7511.4225	 0.088005
7511.4710	 0.087860
7511.5195	 0.091181
7511.5680	 0.083633
7511.6165	 0.083361
7511.6650	 0.090987
7511.7135	 0.091617
7511.7620	 0.088605
7511.8105	 0.084123
7511.8590	 0.082903
7511.9075	 0.086656
7511.9559	 0.084736
7512.0044	 0.079714
7512.0529	 0.077070
7512.1014	 0.072121
7512.1499	 0.072293
7512.1984	 0.071137
7512.2469	 0.070698
7512.2954	 0.066771
7512.3439	 0.063637
7512.3924	 0.065396
7512.4409	 0.061148
7512.4894	 0.049821
7512.5379	 0.043896
7512.5864	 0.039232
7512.6349	 0.036673
7512.6834	 0.034554
7512.7319	 0.034570
7512.7804	 0.031544
7512.8289	 0.023871
7512.8774	 0.017893
7512.9258	 0.019632
7512.9743	 0.025051
7513.0228	 0.025442
7513.0713	 0.021075
7513.1198	 0.021523
7513.1683	 0.024640
7513.2168	 0.024120
7513.2653	 0.020176
7513.3138	 0.021053
7513.3623	 0.024685
