##Wavelenght  49582.418
lambda	Flux
6413.2892	 0.016860
6413.3308	 0.018555
6413.3724	 0.012854
6427.5611	 0.015638
6427.6027	 0.014281
6427.6443	 0.008850
6427.6859	 0.008052
6427.7274	 0.008732
6427.7690	 0.007734
6427.8106	 0.007922
6427.8521	 0.009414
6427.8937	 0.010685
6427.9353	 0.011796
6427.9768	 0.013122
6428.0184	 0.013507
6428.0600	 0.009417
6428.1015	 0.005295
6428.1431	 0.006334
6428.1847	 0.006657
6428.2262	 0.008936
6428.2678	 0.012747
6428.3094	 0.011423
6428.3510	 0.010994
6428.3925	 0.009828
6428.4341	 0.008646
6428.4757	 0.012949
6428.5172	 0.013760
6428.5588	 0.009260
6428.6004	 0.008088
6428.6419	 0.010299
6428.6835	 0.011359
6428.7251	 0.011467
6428.7666	 0.010588
6428.8082	 0.010102
6428.8498	 0.010729
6428.8914	 0.009017
6428.9329	 0.008368
6428.9745	 0.012159
6429.0161	 0.015856
6429.0576	 0.015650
6429.0992	 0.014096
6429.1408	 0.014154
6429.1823	 0.014211
6429.2239	 0.015917
6429.2655	 0.017046
6429.3070	 0.015813
6429.3486	 0.017853
6429.3902	 0.020952
6429.4318	 0.023317
6429.4733	 0.028631
6429.5149	 0.035630
6429.5565	 0.042351
6429.5980	 0.047782
6429.6396	 0.048929
6429.6812	 0.050826
6429.7227	 0.056455
6429.7643	 0.060748
6429.8059	 0.062196
6429.8474	 0.063594
6429.8890	 0.068179
6429.9306	 0.071232
6429.9721	 0.069270
6430.0137	 0.068723
6430.0553	 0.071830
6430.0969	 0.075265
6430.1384	 0.077844
6430.1800	 0.080391
6430.2216	 0.084470
6430.2631	 0.083479
6430.3047	 0.079697
6430.3463	 0.078445
6430.3878	 0.077092
6430.4294	 0.075747
6430.4710	 0.073435
6430.5125	 0.072992
6430.5541	 0.074692
6430.5957	 0.074419
6430.6373	 0.072502
6430.6788	 0.070098
6430.7204	 0.070452
6430.7620	 0.073440
6430.8035	 0.072780
6430.8451	 0.068771
6430.8867	 0.070500
6430.9282	 0.078475
6430.9698	 0.082876
6431.0114	 0.081061
6431.0529	 0.082722
6431.0945	 0.084838
6431.1361	 0.079242
6431.1776	 0.074743
6431.2192	 0.075880
6431.2608	 0.078836
6431.3024	 0.080004
6431.3439	 0.081422
6431.3855	 0.085242
6431.4271	 0.087983
6431.4686	 0.089835
6431.5102	 0.091757
6431.5518	 0.094184
6431.5933	 0.093947
6431.6349	 0.092322
6431.6765	 0.089715
6431.7180	 0.085217
6431.7596	 0.085633
6431.8012	 0.087349
6431.8428	 0.088043
6431.8843	 0.086663
6431.9259	 0.081689
6431.9675	 0.077740
6432.0090	 0.076756
6432.0506	 0.077857
6432.0922	 0.074071
6432.1337	 0.067948
6432.1753	 0.066430
6432.2169	 0.061777
6432.2584	 0.053109
6432.3000	 0.044753
6432.3416	 0.039417
6432.3831	 0.038023
6432.4247	 0.040068
6432.4663	 0.040746
6432.5079	 0.040958
6432.5494	 0.044139
6432.5910	 0.047824
6432.6326	 0.048048
6432.6741	 0.045167
6432.7157	 0.043971
6432.7573	 0.046021
6432.7988	 0.049167
6432.8404	 0.046252
6432.8820	 0.042892
6432.9235	 0.044985
6432.9651	 0.043721
6433.0067	 0.041763
6433.0483	 0.042619
6433.0898	 0.042299
6433.1314	 0.043669
6433.1730	 0.043049
6433.2145	 0.037873
6433.2561	 0.035966
6433.2977	 0.036370
6433.3392	 0.037552
6433.3808	 0.042084
6433.4224	 0.043503
6433.4639	 0.038549
6433.5055	 0.037201
6433.5471	 0.042029
6433.5887	 0.047164
6433.6302	 0.046747
6433.6718	 0.042577
6433.7134	 0.039840
6433.7549	 0.039920
6433.7965	 0.039227
6433.8381	 0.035023
6433.8796	 0.031738
6433.9212	 0.030822
6433.9628	 0.030192
6434.0043	 0.026327
6434.0459	 0.023763
6434.0875	 0.022657
6434.1290	 0.020036
6434.1706	 0.017465
6434.2122	 0.014639
6434.2538	 0.012980
6434.2953	 0.013599
6434.3369	 0.013740
6434.3785	 0.014404
6434.4200	 0.016012
6434.4616	 0.017314
6434.5032	 0.015222
6434.5447	 0.012530
6434.5863	 0.015072
6434.6279	 0.015906
6434.6694	 0.013038
6434.7110	 0.010773
6434.7526	 0.008810
6434.7942	 0.008406
6434.8357	 0.009317
6434.8773	 0.007557
6434.9189	 0.005296
6434.9604	 0.006853
6435.0020	 0.006257
6435.0436	 0.005128
6435.0851	 0.007737
6435.1267	 0.009748
6435.1683	 0.012302
6435.2098	 0.016261
6435.2514	 0.018612
6436.4985	 0.012575
6436.5400	 0.013466
6436.5816	 0.013157
6436.6232	 0.017503
6436.6648	 0.014247
6436.7063	 0.008421
6436.7479	 0.011982
6436.7895	 0.017262
6436.8310	 0.018009
6436.8726	 0.015349
6436.9142	 0.016905
6436.9557	 0.021400
6436.9973	 0.019499
6437.0389	 0.016048
6437.0804	 0.014990
6437.1220	 0.022923
6437.1636	 0.028193
6437.2052	 0.022474
6437.2467	 0.019314
6437.2883	 0.026636
6437.3299	 0.029716
6437.3714	 0.032765
6437.4130	 0.031072
6437.4546	 0.029682
6437.4961	 0.029147
6437.5377	 0.033418
6437.5793	 0.037431
6437.6208	 0.048548
6437.6624	 0.056325
6437.7040	 0.058107
6437.7456	 0.062871
6437.7871	 0.069417
6437.8287	 0.069720
6437.8703	 0.075489
6437.9118	 0.080404
6437.9534	 0.083695
6437.9950	 0.089201
6438.0365	 0.087904
6438.0781	 0.096124
6438.1197	 0.099100
6438.1612	 0.097076
6438.2028	 0.097819
6438.2444	 0.103254
6438.2859	 0.105951
6438.3275	 0.108910
6438.3691	 0.109803
6438.4107	 0.110121
6438.4522	 0.110881
6438.4938	 0.112304
6438.5354	 0.111730
6438.5769	 0.109985
6438.6185	 0.108407
6438.6601	 0.109863
6438.7016	 0.100177
6438.7432	 0.103692
6438.7848	 0.106309
6438.8263	 0.106523
6438.8679	 0.101441
6438.9095	 0.102646
6438.9511	 0.105018
6438.9926	 0.107049
6439.0342	 0.102591
6439.0758	 0.101123
6439.1173	 0.102213
6439.1589	 0.100727
6439.2005	 0.104747
6439.2420	 0.104481
6439.2836	 0.108202
6439.3252	 0.108360
6439.3667	 0.112517
6439.4083	 0.106804
6439.4499	 0.100955
6439.4914	 0.100684
6439.5330	 0.102803
6439.5746	 0.100064
6439.6162	 0.101436
6439.6577	 0.101019
6439.6993	 0.100482
6439.7409	 0.096049
6439.7824	 0.095167
6439.8240	 0.094675
6439.8656	 0.094227
6439.9071	 0.094493
6439.9487	 0.093775
6439.9903	 0.094277
6440.0318	 0.093994
6440.0734	 0.090359
6440.1150	 0.085278
6440.1566	 0.083840
6440.1981	 0.084546
6440.2397	 0.081516
6440.2813	 0.069890
6440.3228	 0.061104
6440.3644	 0.059294
6440.4060	 0.049708
6440.4475	 0.039278
6440.4891	 0.033326
6440.5307	 0.029298
6440.5722	 0.026909
6440.6138	 0.021685
6440.6554	 0.016308
6440.6969	 0.015201
6440.7385	 0.016011
6440.7801	 0.012188
6440.8217	 0.011681
6440.8632	 0.015689
6440.9048	 0.015803
6440.9464	 0.014521
6440.9879	 0.010610
7508.9978	 0.000061
7509.0462	 0.001964
7509.0947	 0.005555
7509.1432	 0.011104
7509.1917	 0.008442
7509.2402	 0.006020
7509.2887	 0.011778
7509.3372	 0.019378
7509.3857	 0.025820
7509.4342	 0.027787
7509.4827	 0.032825
7509.5312	 0.042279
7509.5797	 0.046453
7509.6282	 0.044158
7509.6767	 0.049372
7509.7252	 0.055307
7509.7737	 0.054391
7509.8222	 0.056140
7509.8707	 0.059405
7509.9192	 0.064786
7509.9677	 0.073164
7510.0161	 0.076111
7510.0646	 0.074378
7510.1131	 0.076666
7510.1616	 0.079600
7510.2101	 0.084639
7510.2586	 0.084476
7510.3071	 0.078973
7510.3556	 0.079533
7510.4041	 0.078863
7510.4526	 0.081025
7510.5011	 0.083900
7510.5496	 0.082420
7510.5981	 0.076326
7510.6466	 0.074412
7510.6951	 0.077383
7510.7436	 0.080565
7510.7921	 0.080637
7510.8406	 0.082362
7510.8891	 0.080942
7510.9376	 0.078823
7510.9860	 0.077966
7511.0345	 0.076338
7511.0830	 0.081955
7511.1315	 0.081470
7511.1800	 0.079103
7511.2285	 0.078044
7511.2770	 0.080226
7511.3255	 0.085792
7511.3740	 0.086866
7511.4225	 0.089784
7511.4710	 0.090594
7511.5195	 0.087540
7511.5680	 0.087794
7511.6165	 0.083053
7511.6650	 0.082839
7511.7135	 0.081817
7511.7620	 0.079790
7511.8105	 0.083191
7511.8590	 0.081105
7511.9075	 0.077242
7511.9559	 0.071087
7512.0044	 0.071241
7512.0529	 0.073600
7512.1014	 0.074534
7512.1499	 0.075232
7512.1984	 0.073958
7512.2469	 0.072565
7512.2954	 0.067458
7512.3439	 0.065472
7512.3924	 0.061691
7512.4409	 0.057859
7512.4894	 0.055163
7512.5379	 0.053305
7512.5864	 0.047198
7512.6349	 0.042334
7512.6834	 0.038981
7512.7319	 0.032979
7512.7804	 0.028958
7512.8289	 0.028775
7512.8774	 0.025003
7512.9258	 0.023987
7512.9743	 0.026974
7513.0228	 0.023727
7513.0713	 0.023404
7513.1198	 0.025171
7513.1683	 0.028587
7513.2168	 0.024577
7513.2653	 0.021905
7513.3138	 0.027228
7513.3623	 0.030439
