##Wavelenght  49670.305
lambda	Flux
6429.3645	 0.020945
6429.3844	 0.017306
6429.4043	 0.017189
6429.4242	 0.017635
6429.4441	 0.025889
6429.4640	 0.022324
6429.4839	 0.021612
6429.5038	 0.039109
6429.5237	 0.044184
6429.5436	 0.045722
6429.5635	 0.045248
6429.5834	 0.050265
6429.6033	 0.056862
6429.6232	 0.056272
6429.6431	 0.055125
6429.6630	 0.053633
6429.6829	 0.055367
6429.7028	 0.056995
6429.7227	 0.057699
6429.7426	 0.063009
6429.7625	 0.065119
6429.7824	 0.064075
6429.8023	 0.064554
6429.8222	 0.062949
6429.8421	 0.063312
6429.8620	 0.066500
6429.8820	 0.073477
6429.9019	 0.071917
6429.9218	 0.074683
6429.9417	 0.077440
6429.9616	 0.075326
6429.9815	 0.071246
6430.0014	 0.070484
6430.0213	 0.073555
6430.0412	 0.070197
6430.0611	 0.075246
6430.0810	 0.079436
6430.1009	 0.072057
6430.1208	 0.065620
6430.1407	 0.067706
6430.1606	 0.067926
6430.1805	 0.066934
6430.2004	 0.066042
6430.2203	 0.072016
6430.2402	 0.075961
6430.2601	 0.072087
6430.2800	 0.072839
6430.2999	 0.074295
6430.3198	 0.071077
6430.3397	 0.073729
6430.3596	 0.075154
6430.3795	 0.072990
6430.3994	 0.070846
6430.4193	 0.074052
6430.4392	 0.077282
6430.4591	 0.077571
6430.4790	 0.076908
6430.4989	 0.080343
6430.5188	 0.085984
6430.5388	 0.085408
6430.5587	 0.085645
6430.5786	 0.085405
6430.5985	 0.084020
6430.6184	 0.090954
6430.6383	 0.092978
6430.6582	 0.085237
6430.6781	 0.080930
6430.6980	 0.080215
6430.7179	 0.078859
6430.7378	 0.077328
6430.7577	 0.077691
6430.7776	 0.078373
6430.7975	 0.078552
6430.8174	 0.079850
6430.8373	 0.080265
6430.8572	 0.077391
6430.8771	 0.082280
6430.8970	 0.083269
6430.9169	 0.082338
6430.9368	 0.087232
6430.9567	 0.085457
6430.9766	 0.080775
6430.9965	 0.080174
6431.0164	 0.083282
6431.0363	 0.089337
6431.0562	 0.087865
6431.0761	 0.083778
6431.0960	 0.080759
6431.1159	 0.081676
6431.1358	 0.077002
6431.1557	 0.082441
6431.1756	 0.088909
6431.1956	 0.085042
6431.2155	 0.080241
6431.2354	 0.084505
6431.2553	 0.086985
6431.2752	 0.086600
6431.2951	 0.088345
6431.3150	 0.094368
6431.3349	 0.094209
6431.3548	 0.095951
6431.3747	 0.094155
6431.3946	 0.100707
6431.4145	 0.096989
6431.4344	 0.095482
6431.4543	 0.097866
6431.4742	 0.094032
6431.4941	 0.100048
6431.5140	 0.098931
6431.5339	 0.096069
6431.5538	 0.095229
6431.5737	 0.094249
6431.5936	 0.098925
6431.6135	 0.094833
6431.6334	 0.094864
6431.6533	 0.096957
6431.6732	 0.102014
6431.6931	 0.098390
6431.7130	 0.095778
6431.7329	 0.089702
6431.7528	 0.094690
6431.7727	 0.093784
6431.7926	 0.092341
6431.8125	 0.090995
6431.8324	 0.095338
6431.8523	 0.089151
6431.8723	 0.093335
6431.8922	 0.086978
6431.9121	 0.083466
6431.9320	 0.080589
6431.9519	 0.087264
6431.9718	 0.085284
6431.9917	 0.087601
6432.0116	 0.081084
6432.0315	 0.083091
6432.0514	 0.087355
6432.0713	 0.086867
6432.0912	 0.072245
6432.1111	 0.072057
6432.1310	 0.070744
6432.1509	 0.064949
6432.1708	 0.059218
6432.1907	 0.055810
6432.2106	 0.063268
6432.2305	 0.064711
6432.2504	 0.052146
6432.2703	 0.052753
6432.2902	 0.051022
6432.3101	 0.053944
6432.3300	 0.050050
6432.3499	 0.044748
6432.3698	 0.056874
6432.3897	 0.050434
6432.4096	 0.053426
6432.4295	 0.051272
6432.4494	 0.049620
6432.4693	 0.046670
6432.4892	 0.046387
6432.5091	 0.051131
6432.5291	 0.049642
6432.5490	 0.047597
6432.5689	 0.036913
6432.5888	 0.043688
6432.6087	 0.056145
6432.6286	 0.047097
6432.6485	 0.046570
6432.6684	 0.044845
6432.6883	 0.043983
6432.7082	 0.043716
6432.7281	 0.049936
6432.7480	 0.044777
6432.7679	 0.046534
6432.7878	 0.037027
6432.8077	 0.045706
6432.8276	 0.043995
6432.8475	 0.054971
6432.8674	 0.049569
6432.8873	 0.038153
6432.9072	 0.039336
6432.9271	 0.049920
6432.9470	 0.049971
6432.9669	 0.042470
6432.9868	 0.046500
6433.0067	 0.045488
6433.0266	 0.036841
6433.0465	 0.037804
6433.0664	 0.048605
6433.0863	 0.048246
6433.1062	 0.045109
6433.1261	 0.040433
6433.1460	 0.045220
6433.1659	 0.048263
6433.1858	 0.054253
6433.2058	 0.051346
6433.2257	 0.052722
6433.2456	 0.052971
6433.2655	 0.049380
6433.2854	 0.051318
6433.3053	 0.045495
6433.3252	 0.049563
6433.3451	 0.041095
6433.3650	 0.041606
6433.3849	 0.040628
6433.4048	 0.037563
6433.4247	 0.038488
6433.4446	 0.038846
6433.4645	 0.042302
6433.4844	 0.042308
6433.5043	 0.037485
6433.5242	 0.036608
6433.5441	 0.036450
6433.5640	 0.036192
6433.5839	 0.033819
6433.6038	 0.034374
6433.6237	 0.034238
6433.6436	 0.034634
6433.6635	 0.031681
6433.6834	 0.036635
6433.7033	 0.039792
6433.7232	 0.037479
6433.7431	 0.036416
6433.7630	 0.033506
6433.7829	 0.034615
6433.8028	 0.029862
6433.8227	 0.035495
6433.8426	 0.030973
6433.8626	 0.027528
6433.8825	 0.030201
6433.9024	 0.033372
6433.9223	 0.032979
6433.9422	 0.026762
6433.9621	 0.029379
6433.9820	 0.025722
6434.0019	 0.022363
6434.0218	 0.023234
6434.0417	 0.024031
6434.0616	 0.023350
6434.0815	 0.017246
6434.1014	 0.018521
6434.1213	 0.020803
6434.1412	 0.025687
6434.1611	 0.019459
6434.1810	 0.016847
6434.2009	 0.019013
6434.2208	 0.018570
6434.2407	 0.015295
6434.2606	 0.011346
6434.2805	 0.012375
6434.3004	 0.018362
6434.3203	 0.014053
6434.3402	 0.015210
6434.3601	 0.015045
6434.3800	 0.011629
6434.3999	 0.013472
6434.4198	 0.017277
6434.4397	 0.016643
6434.4596	 0.012429
6434.4795	 0.011273
6434.4994	 0.010871
6434.5194	 0.011696
6434.5393	 0.012061
6434.5592	 0.010672
6434.5791	 0.009590
6434.5990	 0.007547
6434.6189	 0.005445
6434.6388	 0.006347
6434.6587	 0.009541
6434.6786	 0.012987
6434.6985	 0.010400
6434.7184	 0.002650
6434.7383	 0.002834
6434.7582	 0.010348
6434.7781	 0.010769
6434.7980	 0.008569
6434.8179	 0.013868
6434.8378	 0.014481
6434.8577	 0.006645
6434.8776	 0.006197
6434.8975	 0.011436
6434.9174	 0.007353
6434.9373	-0.001004
6434.9572	-0.000486
6434.9771	 0.003848
6434.9970	 0.003720
6436.1912	 0.013792
6436.2111	 0.014322
6436.2310	 0.022970
6436.2509	 0.019926
6436.2708	 0.024907
6436.2907	 0.032984
6436.3106	 0.029076
6436.3305	 0.030478
6436.3504	 0.034828
6436.3703	 0.028017
6436.3902	 0.029502
6436.4101	 0.023225
6436.4300	 0.015231
6436.4499	 0.012394
6436.4698	 0.013277
6436.4897	 0.021430
6436.5097	 0.020037
6436.5296	 0.009938
6436.5495	 0.011747
6436.5694	 0.006068
6436.5893	 0.004469
6436.6092	 0.010778
6436.6291	 0.007496
6436.6490	 0.002550
6436.6689	 0.010523
6436.6888	 0.007688
6436.7087	 0.006867
6436.7286	 0.020330
6436.7485	 0.017393
6436.7684	 0.021816
6436.7883	 0.016140
6436.8082	 0.018439
6436.8281	 0.012920
6436.8480	 0.010211
6436.8679	 0.011289
6436.8878	 0.016625
6436.9077	 0.021992
6436.9276	 0.023336
6436.9475	 0.019978
6436.9674	 0.014329
6436.9873	 0.015332
6437.0072	 0.025343
6437.0271	 0.026894
6437.0470	 0.022721
6437.0669	 0.025108
6437.0868	 0.028407
6437.1067	 0.025868
6437.1266	 0.020958
6437.1465	 0.030415
6437.1664	 0.024242
6437.1864	 0.012685
6437.2063	 0.018789
6437.2262	 0.025893
6437.2461	 0.032622
6437.2660	 0.023410
6437.2859	 0.024331
6437.3058	 0.025355
6437.3257	 0.029240
6437.3456	 0.035101
6437.3655	 0.023455
6437.3854	 0.023694
6437.4053	 0.026464
6437.4252	 0.022094
6437.4451	 0.030601
6437.4650	 0.030350
6437.4849	 0.021496
6437.5048	 0.031721
6437.5247	 0.026674
6437.5446	 0.023135
6437.5645	 0.029207
6437.5844	 0.039893
6437.6043	 0.032017
6437.6242	 0.042830
6437.6441	 0.052756
6437.6640	 0.048712
6437.6839	 0.047323
6437.7038	 0.043172
6437.7237	 0.051671
6437.7436	 0.064928
6437.7635	 0.066285
6437.7834	 0.055181
6437.8033	 0.060927
6437.8232	 0.061619
6437.8432	 0.065531
6437.8631	 0.076168
6437.8830	 0.076791
6437.9029	 0.076181
6437.9228	 0.081043
6437.9427	 0.083842
6437.9626	 0.080758
6437.9825	 0.074421
6438.0024	 0.082229
6438.0223	 0.081910
6438.0422	 0.079454
6438.0621	 0.079107
6438.0820	 0.071781
6438.1019	 0.082857
6438.1218	 0.087741
6438.1417	 0.088161
6438.1616	 0.089984
6438.1815	 0.083442
6438.2014	 0.089930
6438.2213	 0.091963
6438.2412	 0.084638
6438.2611	 0.090968
6438.2810	 0.091354
6438.3009	 0.091720
6438.3208	 0.099561
6438.3407	 0.102834
6438.3606	 0.104181
6438.3805	 0.098624
6438.4004	 0.098807
6438.4203	 0.099857
6438.4402	 0.096586
6438.4601	 0.098379
6438.4800	 0.100042
6438.5000	 0.100820
6438.5199	 0.103399
6438.5398	 0.109429
6438.5597	 0.099820
6438.5796	 0.094867
6438.5995	 0.092324
6438.6194	 0.093146
6438.6393	 0.104976
6438.6592	 0.111647
6438.6791	 0.107545
6438.6990	 0.105985
6438.7189	 0.103399
6438.7388	 0.109170
6438.7587	 0.107617
6438.7786	 0.101817
6438.7985	 0.096049
6438.8184	 0.104073
6438.8383	 0.105074
6438.8582	 0.101531
6438.8781	 0.105674
6438.8980	 0.108599
6438.9179	 0.095106
6438.9378	 0.097647
6438.9577	 0.105658
6438.9776	 0.102573
6438.9975	 0.104620
6439.0174	 0.100297
6439.0373	 0.102799
6439.0572	 0.096797
6439.0771	 0.104333
6439.0970	 0.105999
6439.1169	 0.098184
6439.1368	 0.099284
6439.1568	 0.099033
6439.1767	 0.096571
6439.1966	 0.101275
6439.2165	 0.100288
6439.2364	 0.105717
6439.2563	 0.102609
6439.2762	 0.102752
6439.2961	 0.105928
6439.3160	 0.108750
6439.3359	 0.103820
6439.3558	 0.109806
6439.3757	 0.101846
6439.3956	 0.102040
6439.4155	 0.103231
6439.4354	 0.105167
6439.4553	 0.102487
6439.4752	 0.104401
6439.4951	 0.103378
6439.5150	 0.106390
6439.5349	 0.109958
6439.5548	 0.108103
6439.5747	 0.111010
6439.5946	 0.113983
6439.6145	 0.105404
6439.6344	 0.106665
6439.6543	 0.106453
6439.6742	 0.112952
6439.6941	 0.106031
6439.7140	 0.106628
6439.7339	 0.107627
6439.7538	 0.105853
6439.7737	 0.101670
6439.7936	 0.100833
6439.8135	 0.099439
6439.8335	 0.094452
6439.8534	 0.102779
6439.8733	 0.109063
6439.8932	 0.104875
6439.9131	 0.099856
6439.9330	 0.097765
6439.9529	 0.095889
6439.9728	 0.093364
6439.9927	 0.095785
6440.0126	 0.089467
6440.0325	 0.094146
6440.0524	 0.098549
6440.0723	 0.094609
6440.0922	 0.090964
6440.1121	 0.084750
6440.1320	 0.091086
6440.1519	 0.084998
6440.1718	 0.084612
6440.1917	 0.086021
6440.2116	 0.079702
6440.2315	 0.076538
6440.2514	 0.073255
6440.2713	 0.068951
6440.2912	 0.063114
6440.3111	 0.057822
6440.3310	 0.059802
6440.3509	 0.053502
6440.3708	 0.050528
6440.3907	 0.047481
6440.4106	 0.044501
6440.4305	 0.040682
6440.4504	 0.036773
6440.4703	 0.037272
6440.4903	 0.030289
6440.5102	 0.024494
6440.5301	 0.023558
6440.5500	 0.025219
6440.5699	 0.024640
6440.5898	 0.023918
6440.6097	 0.014981
6440.6296	 0.018698
6440.6495	 0.019787
6440.6694	 0.019659
6440.6893	 0.015630
6440.7092	 0.017972
6440.7291	 0.018616
6440.7490	 0.023887
6440.7689	 0.019318
6440.7888	 0.011484
6440.8087	 0.017748
6440.8286	 0.013856
6440.8485	 0.009824
6440.8684	 0.015589
6440.8883	 0.019786
6440.9082	 0.012877
6440.9281	 0.007951
6440.9480	 0.005197
6440.9679	 0.012726
6440.9878	 0.014220
7508.9779	 0.011674
7509.0011	 0.012462
7509.0243	 0.004760
7509.0476	 0.007918
7509.0708	 0.004994
7509.0940	 0.008218
7509.1172	 0.009005
7509.1405	 0.007313
7509.1637	 0.005794
7509.1869	 0.011821
7509.2101	 0.015039
7509.2334	 0.016425
7509.2566	 0.011091
7509.2798	 0.013346
7509.3030	 0.015279
7509.3263	 0.015942
7509.3495	 0.018945
7509.3727	 0.027799
7509.3960	 0.032361
7509.4192	 0.034110
7509.4424	 0.034209
7509.4656	 0.036657
7509.4889	 0.037039
7509.5121	 0.044057
7509.5353	 0.044566
7509.5585	 0.040767
7509.5818	 0.040963
7509.6050	 0.043182
7509.6282	 0.050281
7509.6514	 0.048853
7509.6747	 0.049707
7509.6979	 0.049172
7509.7211	 0.051526
7509.7443	 0.056924
7509.7676	 0.057752
7509.7908	 0.056880
7509.8140	 0.059146
7509.8372	 0.059712
7509.8605	 0.055773
7509.8837	 0.059123
7509.9069	 0.059832
7509.9302	 0.063470
7509.9534	 0.060042
7509.9766	 0.062201
7509.9998	 0.065551
7510.0231	 0.064383
7510.0463	 0.059954
7510.0695	 0.059085
7510.0927	 0.057422
7510.1160	 0.060344
7510.1392	 0.058724
7510.1624	 0.066090
7510.1856	 0.065585
7510.2089	 0.063132
7510.2321	 0.064675
7510.2553	 0.071616
7510.2785	 0.067721
7510.3018	 0.071917
7510.3250	 0.074361
7510.3482	 0.082842
7510.3714	 0.080028
7510.3947	 0.078199
7510.4179	 0.084727
7510.4411	 0.080852
7510.4643	 0.078576
7510.4876	 0.071509
7510.5108	 0.071559
7510.5340	 0.073544
7510.5573	 0.073104
7510.5805	 0.076682
7510.6037	 0.086192
7510.6269	 0.074239
7510.6502	 0.081583
7510.6734	 0.081881
7510.6966	 0.083888
7510.7198	 0.071944
7510.7431	 0.078104
7510.7663	 0.079537
7510.7895	 0.072779
7510.8127	 0.078491
7510.8360	 0.080373
7510.8592	 0.075826
7510.8824	 0.079398
7510.9056	 0.083886
7510.9289	 0.082261
7510.9521	 0.079265
7510.9753	 0.085503
7510.9985	 0.083162
7511.0218	 0.074553
7511.0450	 0.075472
7511.0682	 0.078800
7511.0915	 0.077191
7511.1147	 0.080770
7511.1379	 0.081822
7511.1611	 0.082384
7511.1844	 0.075481
7511.2076	 0.082488
7511.2308	 0.082194
7511.2540	 0.079167
7511.2773	 0.085264
7511.3005	 0.093069
7511.3237	 0.089474
7511.3469	 0.089677
7511.3702	 0.087193
7511.3934	 0.084343
7511.4166	 0.088792
7511.4398	 0.091118
7511.4631	 0.093902
7511.4863	 0.094750
7511.5095	 0.101783
7511.5327	 0.094408
7511.5560	 0.085748
7511.5792	 0.083297
7511.6024	 0.080835
7511.6256	 0.085887
7511.6489	 0.088100
7511.6721	 0.086621
7511.6953	 0.082336
7511.7186	 0.085760
7511.7418	 0.080901
7511.7650	 0.093803
7511.7882	 0.091372
7511.8115	 0.076389
7511.8347	 0.072870
7511.8579	 0.081379
7511.8811	 0.086746
7511.9044	 0.084612
7511.9276	 0.086469
7511.9508	 0.076951
7511.9740	 0.081739
7511.9973	 0.084755
7512.0205	 0.083069
7512.0437	 0.082031
7512.0669	 0.085447
7512.0902	 0.089651
7512.1134	 0.083204
7512.1366	 0.086887
7512.1598	 0.076445
7512.1831	 0.072685
7512.2063	 0.075770
7512.2295	 0.068182
7512.2528	 0.068623
7512.2760	 0.068046
7512.2992	 0.065465
7512.3224	 0.070209
7512.3457	 0.068668
7512.3689	 0.062117
7512.3921	 0.059980
7512.4153	 0.060059
7512.4386	 0.058115
7512.4618	 0.056823
7512.4850	 0.053209
7512.5082	 0.046558
7512.5315	 0.042277
7512.5547	 0.044578
7512.5779	 0.047871
7512.6011	 0.042192
7512.6244	 0.035795
7512.6476	 0.031677
7512.6708	 0.027058
7512.6940	 0.026313
7512.7173	 0.029353
7512.7405	 0.025935
7512.7637	 0.031463
7512.7869	 0.036558
7512.8102	 0.029167
7512.8334	 0.025091
7512.8566	 0.026859
7512.8799	 0.023245
7512.9031	 0.021122
7512.9263	 0.025929
7512.9495	 0.029932
7512.9728	 0.033917
7512.9960	 0.031411
7513.0192	 0.030469
7513.0424	 0.031050
7513.0657	 0.025662
7513.0889	 0.028802
7513.1121	 0.030944
7513.1353	 0.028595
7513.1586	 0.032094
7513.1818	 0.024857
7513.2050	 0.025256
7513.2282	 0.029562
7513.2515	 0.029119
7513.2747	 0.025325
7513.2979	 0.024502
7513.3211	 0.033620
7513.3444	 0.038390
7513.3676	 0.019848
7513.3908	 0.019684
