##Wavelenght  49918.590
lambda	Flux
6427.6048	 0.010309
6427.6464	 0.010634
6427.6880	 0.010047
6427.7296	 0.011246
6427.7712	 0.007375
6427.8128	 0.002811
6427.8544	 0.002261
6427.8959	 0.007195
6427.9375	 0.006671
6427.9791	 0.005722
6428.0207	 0.005579
6428.0623	 0.006629
6428.1039	 0.006960
6428.1455	 0.005452
6428.1871	 0.005673
6428.2286	 0.008337
6428.2702	 0.009609
6428.3118	 0.002843
6428.3534	 0.005682
6428.3950	 0.007799
6428.4366	 0.006655
6428.4782	 0.005177
6428.5198	 0.002998
6428.5613	 0.005633
6428.6029	 0.009949
6428.6445	 0.008704
6428.6861	 0.004775
6428.7277	 0.003228
6428.7693	 0.004632
6428.8109	 0.004898
6428.8525	 0.001204
6428.8940	 0.003464
6428.9356	 0.007702
6428.9772	 0.008660
6429.0188	 0.008346
6429.0604	 0.011712
6429.1020	 0.006966
6429.1436	 0.006446
6429.1852	 0.007520
6429.2267	 0.010412
6429.2683	 0.009327
6429.3099	 0.017181
6429.3515	 0.019700
6429.3931	 0.020393
6429.4347	 0.025698
6429.4763	 0.029129
6429.5178	 0.035346
6429.5594	 0.045558
6429.6010	 0.041223
6429.6426	 0.043654
6429.6842	 0.050425
6429.7258	 0.054186
6429.7674	 0.057124
6429.8090	 0.059730
6429.8505	 0.064903
6429.8921	 0.064520
6429.9337	 0.065347
6429.9753	 0.064280
6430.0169	 0.070375
6430.0585	 0.072571
6430.1001	 0.070890
6430.1417	 0.071988
6430.1832	 0.072988
6430.2248	 0.076400
6430.2664	 0.078888
6430.3080	 0.083122
6430.3496	 0.080812
6430.3912	 0.080290
6430.4328	 0.084530
6430.4744	 0.084523
6430.5159	 0.084782
6430.5575	 0.081386
6430.5991	 0.077407
6430.6407	 0.076446
6430.6823	 0.082402
6430.7239	 0.080971
6430.7655	 0.079137
6430.8070	 0.080559
6430.8486	 0.073249
6430.8902	 0.075174
6430.9318	 0.075212
6430.9734	 0.075806
6431.0150	 0.074956
6431.0566	 0.074950
6431.0982	 0.077857
6431.1397	 0.082944
6431.1813	 0.084189
6431.2229	 0.084153
6431.2645	 0.085481
6431.3061	 0.086936
6431.3477	 0.087953
6431.3893	 0.090086
6431.4309	 0.088711
6431.4724	 0.089699
6431.5140	 0.089359
6431.5556	 0.094997
6431.5972	 0.097545
6431.6388	 0.094056
6431.6804	 0.090822
6431.7220	 0.091207
6431.7636	 0.090435
6431.8051	 0.088695
6431.8467	 0.083631
6431.8883	 0.084214
6431.9299	 0.084144
6431.9715	 0.083195
6432.0131	 0.080664
6432.0547	 0.080429
6432.0962	 0.073835
6432.1378	 0.073166
6432.1794	 0.066364
6432.2210	 0.061678
6432.2626	 0.058850
6432.3042	 0.054962
6432.3458	 0.054168
6432.3874	 0.050664
6432.4289	 0.044011
6432.4705	 0.045498
6432.5121	 0.046262
6432.5537	 0.046176
6432.5953	 0.043717
6432.6369	 0.045031
6432.6785	 0.040175
6432.7201	 0.043405
6432.7616	 0.045949
6432.8032	 0.046975
6432.8448	 0.045895
6432.8864	 0.048837
6432.9280	 0.051205
6432.9696	 0.045677
6433.0112	 0.043998
6433.0528	 0.044054
6433.0943	 0.044272
6433.1359	 0.044192
6433.1775	 0.043407
6433.2191	 0.042500
6433.2607	 0.044066
6433.3023	 0.043461
6433.3439	 0.041831
6433.3854	 0.042115
6433.4270	 0.041067
6433.4686	 0.042771
6433.5102	 0.042316
6433.5518	 0.037362
6433.5934	 0.037320
6433.6350	 0.035121
6433.6766	 0.036097
6433.7181	 0.043642
6433.7597	 0.049752
6433.8013	 0.046600
6433.8429	 0.041916
6433.8845	 0.033416
6433.9261	 0.026069
6433.9677	 0.027447
6434.0093	 0.026170
6434.0508	 0.024013
6434.0924	 0.025028
6434.1340	 0.020840
6434.1756	 0.021145
6434.2172	 0.017863
6434.2588	 0.012570
6434.3004	 0.008885
6434.3420	 0.009671
6434.3835	 0.010382
6434.4251	 0.009392
6434.4667	 0.009197
6434.5083	 0.010873
6434.5499	 0.011785
6434.5915	 0.014959
6434.6331	 0.014667
6434.6746	 0.010909
6434.7162	 0.002901
6434.7578	 0.002084
6434.7994	 0.003905
6434.8410	 0.008133
6434.8826	 0.011046
6434.9242	 0.008154
6436.9419	 0.012843
6436.9835	 0.013500
6437.0251	 0.014421
6437.0667	 0.013300
6437.1083	 0.012282
6437.1499	 0.016189
6437.1915	 0.018988
6437.2330	 0.019282
6437.2746	 0.017526
6437.3162	 0.014587
6437.3578	 0.013303
6437.3994	 0.016417
6437.4410	 0.023121
6437.4826	 0.025136
6437.5242	 0.025812
6437.5657	 0.026629
6437.6073	 0.027785
6437.6489	 0.032674
6437.6905	 0.041782
6437.7321	 0.051857
6437.7737	 0.056735
6437.8153	 0.060209
6437.8569	 0.067853
6437.8984	 0.070503
6437.9400	 0.072770
6437.9816	 0.079043
6438.0232	 0.082087
6438.0648	 0.085170
6438.1064	 0.088809
6438.1480	 0.092543
6438.1896	 0.096657
6438.2311	 0.094024
6438.2727	 0.092491
6438.3143	 0.097788
6438.3559	 0.101044
6438.3975	 0.103377
6438.4391	 0.104319
6438.4807	 0.105305
6438.5222	 0.106849
6438.5638	 0.106715
6438.6054	 0.106844
6438.6470	 0.107119
6438.6886	 0.107813
6438.7302	 0.109288
6438.7718	 0.109400
6438.8134	 0.109643
6438.8549	 0.110256
6438.8965	 0.107511
6438.9381	 0.103500
6438.9797	 0.102414
6439.0213	 0.103848
6439.0629	 0.103167
6439.1045	 0.101845
6439.1461	 0.102204
6439.1876	 0.104423
6439.2292	 0.104472
6439.2708	 0.100947
6439.3124	 0.100757
6439.3540	 0.101870
6439.3956	 0.103099
6439.4372	 0.104818
6439.4788	 0.104324
6439.5203	 0.103743
6439.5619	 0.106197
6439.6035	 0.107487
6439.6451	 0.106591
6439.6867	 0.103648
6439.7283	 0.099705
6439.7699	 0.097165
6439.8114	 0.097463
6439.8530	 0.095133
6439.8946	 0.093196
6439.9362	 0.092401
6439.9778	 0.091361
6440.0194	 0.090952
6440.0610	 0.089381
6440.1026	 0.087081
6440.1441	 0.079469
6440.1857	 0.072417
6440.2273	 0.073003
6440.2689	 0.071206
6440.3105	 0.066118
6440.3521	 0.059687
6440.3937	 0.048786
6440.4353	 0.043087
6440.4768	 0.040911
6440.5184	 0.035188
6440.5600	 0.030157
6440.6016	 0.027699
6440.6432	 0.023549
6440.6848	 0.021000
6440.7264	 0.018782
6440.7680	 0.016702
6440.8095	 0.014854
6440.8511	 0.015736
6440.8927	 0.016669
6440.9343	 0.017405
7509.1524	 0.003731
7509.2009	 0.006067
7509.2494	 0.015326
7509.2979	 0.018183
7509.3464	 0.018392
7509.3949	 0.024101
7509.4435	 0.028524
7509.4920	 0.034486
7509.5405	 0.040582
7509.5890	 0.042425
7509.6375	 0.041343
7509.6860	 0.045117
7509.7345	 0.050271
7509.7831	 0.056094
7509.8316	 0.057595
7509.8801	 0.061116
7509.9286	 0.063589
7509.9771	 0.064153
7510.0256	 0.066053
7510.0741	 0.069046
7510.1227	 0.069730
7510.1712	 0.072361
7510.2197	 0.071533
7510.2682	 0.070878
7510.3167	 0.077190
7510.3652	 0.080989
7510.4138	 0.077833
7510.4623	 0.077832
7510.5108	 0.082128
7510.5593	 0.084151
7510.6078	 0.085154
7510.6563	 0.085945
7510.7048	 0.084522
7510.7534	 0.080688
7510.8019	 0.080758
7510.8504	 0.082023
7510.8989	 0.079507
7510.9474	 0.079305
7510.9959	 0.080241
7511.0444	 0.080918
7511.0930	 0.081099
7511.1415	 0.080115
7511.1900	 0.080211
7511.2385	 0.082609
7511.2870	 0.082441
7511.3355	 0.082696
7511.3841	 0.084867
7511.4326	 0.085533
7511.4811	 0.085004
7511.5296	 0.086688
7511.5781	 0.087440
7511.6266	 0.084715
7511.6751	 0.082639
7511.7237	 0.082751
7511.7722	 0.083086
7511.8207	 0.082240
7511.8692	 0.080076
7511.9177	 0.077964
7511.9662	 0.080235
7512.0147	 0.080711
7512.0633	 0.076432
7512.1118	 0.073203
7512.1603	 0.071936
7512.2088	 0.071420
7512.2573	 0.068417
7512.3058	 0.064251
7512.3544	 0.061215
7512.4029	 0.057835
7512.4514	 0.055358
7512.4999	 0.050114
7512.5484	 0.042327
7512.5969	 0.038882
7512.6454	 0.036524
7512.6940	 0.032950
7512.7425	 0.031691
7512.7910	 0.031652
7512.8395	 0.030569
7512.8880	 0.025801
7512.9365	 0.022335
7512.9850	 0.023983
7513.0336	 0.025926
7513.0821	 0.027528
7513.1306	 0.025552
7513.1791	 0.024689
7513.2276	 0.025191
7513.2761	 0.024752
7513.3247	 0.023244
