##Wavelenght  51124.348
lambda	Flux
6412.1758	 0.080836
6412.2035	 0.080888
6412.2312	 0.086007
6412.2589	 0.086039
6412.2865	 0.082989
6412.3142	 0.083202
6412.3419	 0.082278
6412.3696	 0.078585
6412.3973	 0.074355
6412.4249	 0.073254
6412.4526	 0.075590
6412.4803	 0.078005
6412.5080	 0.075490
6412.5356	 0.071092
6412.5633	 0.072385
6412.5910	 0.070688
6412.6187	 0.065381
6412.6463	 0.066730
6412.6740	 0.066644
6412.7017	 0.060744
6412.7294	 0.056810
6412.7570	 0.056142
6412.7847	 0.056442
6412.8124	 0.054825
6412.8401	 0.053099
6412.8677	 0.052354
6412.8954	 0.048859
6412.9231	 0.041883
6412.9508	 0.034946
6412.9784	 0.035414
6413.0061	 0.037710
6413.0338	 0.033710
6413.0615	 0.029047
6413.0892	 0.024967
6413.1168	 0.020529
6413.1445	 0.021332
6413.1722	 0.022773
6413.1999	 0.017737
6413.2275	 0.021773
6413.2552	 0.029919
6413.2829	 0.022798
6413.3106	 0.020570
6413.3382	 0.030332
6413.3659	 0.035668
6413.3936	 0.031249
6427.5084	 0.009823
6427.5360	 0.008322
6427.5637	 0.007753
6427.5914	 0.010026
6427.6191	 0.010540
6427.6467	 0.010275
6427.6744	 0.008167
6427.7021	 0.001993
6427.7298	-0.001674
6427.7574	 0.001525
6427.7851	 0.009264
6427.8128	 0.010880
6427.8405	 0.006715
6427.8682	 0.007911
6427.8958	 0.009539
6427.9235	 0.007164
6427.9512	 0.003298
6427.9789	 0.004585
6428.0065	 0.009351
6428.0342	 0.007995
6428.0619	 0.008255
6428.0896	 0.011310
6428.1172	 0.006243
6428.1449	 0.000786
6428.1726	 0.000880
6428.2003	 0.002123
6428.2279	 0.004928
6428.2556	 0.008545
6428.2833	 0.009061
6428.3110	 0.010097
6428.3386	 0.012408
6428.3663	 0.009850
6428.3940	 0.006655
6428.4217	 0.007531
6428.4493	 0.010842
6428.4770	 0.012592
6428.5047	 0.010417
6428.5324	 0.006204
6428.5601	 0.004566
6428.5877	 0.005996
6428.6154	 0.003915
6428.6431	 0.004309
6428.6708	 0.010347
6428.6984	 0.010983
6428.7261	 0.009112
6428.7538	 0.009520
6428.7815	 0.007338
6428.8091	 0.004801
6428.8368	 0.004499
6428.8645	 0.002293
6428.8922	 0.000724
6428.9198	 0.003125
6428.9475	 0.006372
6428.9752	 0.008223
6429.0029	 0.008559
6429.0305	 0.009522
6429.0582	 0.010955
6429.0859	 0.012729
6429.1136	 0.017499
6429.1412	 0.020784
6429.1689	 0.018166
6429.1966	 0.015916
6429.2243	 0.016861
6429.2520	 0.019583
6429.2796	 0.020575
6429.3073	 0.021885
6429.3350	 0.026253
6429.3627	 0.028580
6429.3903	 0.029400
6429.4180	 0.032167
6429.4457	 0.035354
6429.4734	 0.038907
6429.5010	 0.043370
6429.5287	 0.046497
6429.5564	 0.049825
6429.5841	 0.055409
6429.6117	 0.057627
6429.6394	 0.055868
6429.6671	 0.054030
6429.6948	 0.054134
6429.7224	 0.055347
6429.7501	 0.056313
6429.7778	 0.060165
6429.8055	 0.065410
6429.8332	 0.067340
6429.8608	 0.066434
6429.8885	 0.066040
6429.9162	 0.068950
6429.9439	 0.070890
6429.9715	 0.072565
6429.9992	 0.077206
6430.0269	 0.075838
6430.0546	 0.070776
6430.0822	 0.073384
6430.1099	 0.078254
6430.1376	 0.079133
6430.1653	 0.075427
6430.1929	 0.075591
6430.2206	 0.079048
6430.2483	 0.077144
6430.2760	 0.075330
6430.3036	 0.076926
6430.3313	 0.078887
6430.3590	 0.078046
6430.3867	 0.076846
6430.4143	 0.081211
6430.4420	 0.085387
6430.4697	 0.083283
6430.4974	 0.075177
6430.5251	 0.074570
6430.5527	 0.085129
6430.5804	 0.094800
6430.6081	 0.093313
6430.6358	 0.083406
6430.6634	 0.079557
6430.6911	 0.081039
6430.7188	 0.082552
6430.7465	 0.080929
6430.7741	 0.080560
6430.8018	 0.082550
6430.8295	 0.082254
6430.8572	 0.084072
6430.8848	 0.088345
6430.9125	 0.087806
6430.9402	 0.087127
6430.9679	 0.088985
6430.9955	 0.088388
6431.0232	 0.087423
6431.0509	 0.088081
6431.0786	 0.088135
6431.1062	 0.084895
6431.1339	 0.080214
6431.1616	 0.081201
6431.1893	 0.085635
6431.2170	 0.087655
6431.2446	 0.083939
6431.2723	 0.085609
6431.3000	 0.095443
6431.3277	 0.097093
6431.3553	 0.092993
6431.3830	 0.091388
6431.4107	 0.094671
6431.4384	 0.095422
6431.4660	 0.091179
6431.4937	 0.092232
6431.5214	 0.094711
6431.5491	 0.094665
6431.5767	 0.098187
6431.6044	 0.101206
6431.6321	 0.099948
6431.6598	 0.099249
6431.6874	 0.097938
6431.7151	 0.094948
6431.7428	 0.094424
6431.7705	 0.094623
6431.7981	 0.092913
6431.8258	 0.090897
6431.8535	 0.091302
6431.8812	 0.092072
6431.9089	 0.083945
6431.9365	 0.077841
6431.9642	 0.082870
6431.9919	 0.085312
6432.0196	 0.082869
6432.0472	 0.080074
6432.0749	 0.079745
6432.1026	 0.079026
6432.1303	 0.075041
6432.1579	 0.070682
6432.1856	 0.067483
6432.2133	 0.064972
6432.2410	 0.061160
6432.2686	 0.056575
6432.2963	 0.053318
6432.3240	 0.053139
6432.3517	 0.053196
6432.3793	 0.051373
6432.4070	 0.052032
6432.4347	 0.051560
6432.4624	 0.047338
6432.4901	 0.049249
6432.5177	 0.054028
6432.5454	 0.054105
6432.5731	 0.052299
6432.6008	 0.049879
6432.6284	 0.048151
6432.6561	 0.051844
6432.6838	 0.054851
6432.7115	 0.050677
6432.7391	 0.048102
6432.7668	 0.048797
6432.7945	 0.049287
6432.8222	 0.048362
6432.8498	 0.047123
6432.8775	 0.047108
6432.9052	 0.047716
6432.9329	 0.047753
6432.9605	 0.047213
6432.9882	 0.049057
6433.0159	 0.050416
6433.0436	 0.047691
6433.0712	 0.046145
6433.0989	 0.048920
6433.1266	 0.054773
6433.1543	 0.057862
6433.1820	 0.058808
6433.2096	 0.060279
6433.2373	 0.057516
6433.2650	 0.052395
6433.2927	 0.049135
6433.3203	 0.043720
6433.3480	 0.040148
6433.3757	 0.043411
6433.4034	 0.043290
6433.4310	 0.039959
6433.4587	 0.040109
6433.4864	 0.041884
6433.5141	 0.043106
6433.5417	 0.042809
6433.5694	 0.041030
6433.5971	 0.039690
6433.6248	 0.039876
6433.6524	 0.036993
6433.6801	 0.032841
6433.7078	 0.032469
6433.7355	 0.033661
6433.7631	 0.031890
6433.7908	 0.026138
6433.8185	 0.027206
6433.8462	 0.033876
6433.8739	 0.036077
6433.9015	 0.031235
6433.9292	 0.026244
6433.9569	 0.028007
6433.9846	 0.024887
6434.0122	 0.016318
6434.0399	 0.012042
6434.0676	 0.016526
6434.0953	 0.020965
6434.1229	 0.015053
6434.1506	 0.013739
6434.1783	 0.018792
6434.2060	 0.021212
6434.2336	 0.024614
6434.2613	 0.026492
6434.2890	 0.021130
6434.3167	 0.015367
6434.3443	 0.013468
6434.3720	 0.014023
6434.3997	 0.011672
6434.4274	 0.009783
6434.4550	 0.014076
6434.4827	 0.012779
6434.5104	 0.008024
6434.5381	 0.011090
6434.5658	 0.014732
6434.5934	 0.014234
6434.6211	 0.010958
6434.6488	 0.008049
6434.6765	 0.007338
6434.7041	 0.009438
6434.7318	 0.015365
6434.7595	 0.021467
6434.7872	 0.022391
6434.8148	 0.020709
6434.8425	 0.016499
6434.8702	 0.009005
6434.8979	 0.006474
6434.9255	 0.008106
6434.9532	 0.006588
6434.9809	 0.005076
6436.9182	 0.010870
6436.9459	 0.011474
6436.9736	 0.013457
6437.0012	 0.014461
6437.0289	 0.011262
6437.0566	 0.012433
6437.0843	 0.017123
6437.1119	 0.016897
6437.1396	 0.010757
6437.1673	 0.007973
6437.1950	 0.016561
6437.2227	 0.019362
6437.2503	 0.014516
6437.2780	 0.013442
6437.3057	 0.017544
6437.3334	 0.022731
6437.3610	 0.023850
6437.3887	 0.021302
6437.4164	 0.020894
6437.4441	 0.028058
6437.4717	 0.036689
6437.4994	 0.038564
6437.5271	 0.031986
6437.5548	 0.033260
6437.5824	 0.041571
6437.6101	 0.045227
6437.6378	 0.046884
6437.6655	 0.048176
6437.6931	 0.049750
6437.7208	 0.056942
6437.7485	 0.064740
6437.7762	 0.065853
6437.8038	 0.069613
6437.8315	 0.073947
6437.8592	 0.071410
6437.8869	 0.069401
6437.9146	 0.074878
6437.9422	 0.086877
6437.9699	 0.090097
6437.9976	 0.085393
6438.0253	 0.084056
6438.0529	 0.088746
6438.0806	 0.094786
6438.1083	 0.096881
6438.1360	 0.098793
6438.1636	 0.100938
6438.1913	 0.101295
6438.2190	 0.100418
6438.2467	 0.099685
6438.2743	 0.100160
6438.3020	 0.101259
6438.3297	 0.100992
6438.3574	 0.099258
6438.3850	 0.101852
6438.4127	 0.105163
6438.4404	 0.103492
6438.4681	 0.102626
6438.4957	 0.105571
6438.5234	 0.109564
6438.5511	 0.106278
6438.5788	 0.100964
6438.6065	 0.102136
6438.6341	 0.104498
6438.6618	 0.105380
6438.6895	 0.105386
6438.7172	 0.105798
6438.7448	 0.106593
6438.7725	 0.106776
6438.8002	 0.105448
6438.8279	 0.105237
6438.8555	 0.108314
6438.8832	 0.111396
6438.9109	 0.113284
6438.9386	 0.114293
6438.9662	 0.114277
6438.9939	 0.111908
6439.0216	 0.107009
6439.0493	 0.103355
6439.0769	 0.105976
6439.1046	 0.112623
6439.1323	 0.107874
6439.1600	 0.101550
6439.1876	 0.106204
6439.2153	 0.111024
6439.2430	 0.113721
6439.2707	 0.115473
6439.2984	 0.112934
6439.3260	 0.108615
6439.3537	 0.106711
6439.3814	 0.107856
6439.4091	 0.109626
6439.4367	 0.109605
6439.4644	 0.108239
6439.4921	 0.108428
6439.5198	 0.111125
6439.5474	 0.112311
6439.5751	 0.112172
6439.6028	 0.112168
6439.6305	 0.111919
6439.6581	 0.110860
6439.6858	 0.109658
6439.7135	 0.110337
6439.7412	 0.109435
6439.7688	 0.104738
6439.7965	 0.100048
6439.8242	 0.096131
6439.8519	 0.094802
6439.8795	 0.100149
6439.9072	 0.101704
6439.9349	 0.094234
6439.9626	 0.089537
6439.9903	 0.089806
6440.0179	 0.091700
6440.0456	 0.091523
6440.0733	 0.091709
6440.1010	 0.091400
6440.1286	 0.083513
6440.1563	 0.076536
6440.1840	 0.075982
6440.2117	 0.074744
6440.2393	 0.071318
6440.2670	 0.067423
6440.2947	 0.065455
6440.3224	 0.065884
6440.3500	 0.065835
6440.3777	 0.060464
6440.4054	 0.053973
6440.4331	 0.050141
6440.4607	 0.047180
6440.4884	 0.039952
6440.5161	 0.031929
6440.5438	 0.034444
6440.5715	 0.035332
6440.5991	 0.028538
6440.6268	 0.023868
6440.6545	 0.022536
6440.6822	 0.022101
6440.7098	 0.020574
6440.7375	 0.021386
6440.7652	 0.023179
6440.7929	 0.019871
6440.8205	 0.018308
6440.8482	 0.021102
6440.8759	 0.022073
6440.9036	 0.017221
6440.9312	 0.011985
6440.9589	 0.016554
6440.9866	 0.021019
6441.0143	 0.020070
6441.0419	 0.018877
6441.0696	 0.021307
6441.0973	 0.024394
7509.1217	 0.002987
7509.1540	 0.007711
7509.1863	 0.010747
7509.2186	 0.013885
7509.2509	 0.014845
7509.2832	 0.013788
7509.3155	 0.017397
7509.3478	 0.024367
7509.3801	 0.030686
7509.4124	 0.034396
7509.4447	 0.032815
7509.4770	 0.031395
7509.5093	 0.044887
7509.5416	 0.050660
7509.5739	 0.039122
7509.6062	 0.044615
7509.6385	 0.053379
7509.6708	 0.048826
7509.7031	 0.046377
7509.7354	 0.047825
7509.7677	 0.051213
7509.8000	 0.059482
7509.8323	 0.068487
7509.8646	 0.070456
7509.8969	 0.060103
7509.9292	 0.052934
7509.9615	 0.059433
7509.9938	 0.068325
7510.0261	 0.071066
7510.0584	 0.068335
7510.0907	 0.069981
7510.1230	 0.070985
7510.1553	 0.068147
7510.1876	 0.069468
7510.2199	 0.070672
7510.2522	 0.068601
7510.2845	 0.069120
7510.3168	 0.071074
7510.3491	 0.071461
7510.3814	 0.069902
7510.4137	 0.070006
7510.4460	 0.073411
7510.4783	 0.076663
7510.5106	 0.076873
7510.5429	 0.075814
7510.5752	 0.079628
7510.6075	 0.082698
7510.6398	 0.080061
7510.6721	 0.075551
7510.7044	 0.079265
7510.7367	 0.089918
7510.7690	 0.090732
7510.8013	 0.086729
7510.8336	 0.085214
7510.8659	 0.084990
7510.8982	 0.086759
7510.9305	 0.089607
7510.9628	 0.089700
7510.9951	 0.086548
7511.0274	 0.083667
7511.0596	 0.085934
7511.0919	 0.085594
7511.1242	 0.081277
7511.1565	 0.083011
7511.1888	 0.084575
7511.2211	 0.083196
7511.2534	 0.085990
7511.2857	 0.088340
7511.3180	 0.087508
7511.3503	 0.087567
7511.3826	 0.087811
7511.4149	 0.088931
7511.4472	 0.093473
7511.4795	 0.093795
7511.5118	 0.088713
7511.5441	 0.087086
7511.5764	 0.088268
7511.6087	 0.088495
7511.6410	 0.085734
7511.6733	 0.085696
7511.7056	 0.089976
7511.7379	 0.093005
7511.7702	 0.091353
7511.8025	 0.086345
7511.8348	 0.083102
7511.8671	 0.083041
7511.8994	 0.082943
7511.9317	 0.078070
7511.9640	 0.074312
7511.9963	 0.075203
7512.0286	 0.077619
7512.0609	 0.075579
7512.0932	 0.072024
7512.1255	 0.075236
7512.1578	 0.073109
7512.1901	 0.065547
7512.2224	 0.065819
7512.2547	 0.066898
7512.2870	 0.065132
7512.3193	 0.064348
7512.3516	 0.062390
7512.3839	 0.059984
7512.4162	 0.060606
7512.4485	 0.061209
7512.4808	 0.060492
7512.5131	 0.058763
7512.5454	 0.050554
7512.5777	 0.040655
7512.6100	 0.039911
7512.6423	 0.041384
7512.6746	 0.040984
7512.7069	 0.040085
7512.7392	 0.036801
7512.7715	 0.032654
7512.8038	 0.030953
7512.8361	 0.028610
7512.8684	 0.026642
7512.9007	 0.028429
7512.9330	 0.029396
7512.9652	 0.026073
7512.9975	 0.020724
7513.0298	 0.025251
7513.0621	 0.033332
7513.0944	 0.029513
7513.1267	 0.021340
7513.1590	 0.019697
7513.1913	 0.027500
7513.2236	 0.028135
7513.2559	 0.024150
7513.2882	 0.028025
7513.3205	 0.030554
7513.3528	 0.028765
7513.3851	 0.026575
