##Wavelenght  50625.590
lambda	Flux
6427.0923	 0.009325
6427.1340	 0.008291
6427.1756	 0.009970
6427.2173	 0.013096
6427.2589	 0.015394
6427.3006	 0.014997
6427.3422	 0.011388
6427.3839	 0.010006
6427.4255	 0.011526
6427.4672	 0.009863
6427.5088	 0.010078
6427.5505	 0.013888
6427.5921	 0.013873
6427.6337	 0.010053
6427.6754	 0.009643
6427.7170	 0.011375
6427.7587	 0.009351
6427.8003	 0.007331
6427.8420	 0.007326
6427.8836	 0.005847
6427.9253	 0.006116
6427.9669	 0.006122
6428.0086	 0.007152
6428.0502	 0.008086
6428.0919	 0.008767
6428.1335	 0.009446
6428.1752	 0.009651
6428.2168	 0.008946
6428.2585	 0.009317
6428.3001	 0.009438
6428.3417	 0.008156
6428.3834	 0.007641
6428.4250	 0.008135
6428.4667	 0.008360
6428.5083	 0.009237
6428.5500	 0.011207
6428.5916	 0.013601
6428.6333	 0.010647
6428.6749	 0.010420
6428.7166	 0.012122
6428.7582	 0.011849
6428.7999	 0.010761
6428.8415	 0.010655
6428.8832	 0.011499
6428.9248	 0.010028
6428.9665	 0.007539
6429.0081	 0.008293
6429.0497	 0.011581
6429.0914	 0.014320
6429.1330	 0.013400
6429.1747	 0.012488
6429.2163	 0.012082
6429.2580	 0.014354
6429.2996	 0.017158
6429.3413	 0.019299
6429.3829	 0.025060
6429.4246	 0.029458
6429.4662	 0.031884
6429.5079	 0.036788
6429.5495	 0.039336
6429.5912	 0.045080
6429.6328	 0.047198
6429.6745	 0.047366
6429.7161	 0.053125
6429.7577	 0.057282
6429.7994	 0.057618
6429.8410	 0.056870
6429.8827	 0.061180
6429.9243	 0.063021
6429.9660	 0.065264
6430.0076	 0.071061
6430.0493	 0.073312
6430.0909	 0.075330
6430.1326	 0.077219
6430.1742	 0.076299
6430.2159	 0.076385
6430.2575	 0.077100
6430.2992	 0.076061
6430.3408	 0.075243
6430.3825	 0.077504
6430.4241	 0.079700
6430.4657	 0.078213
6430.5074	 0.076766
6430.5490	 0.072850
6430.5907	 0.070060
6430.6323	 0.070058
6430.6740	 0.070019
6430.7156	 0.070357
6430.7573	 0.072530
6430.7989	 0.073529
6430.8406	 0.073781
6430.8822	 0.077540
6430.9239	 0.076511
6430.9655	 0.074590
6431.0072	 0.076674
6431.0488	 0.076352
6431.0904	 0.076449
6431.1321	 0.082886
6431.1737	 0.084028
6431.2154	 0.084290
6431.2570	 0.085936
6431.2987	 0.083310
6431.3403	 0.083008
6431.3820	 0.083681
6431.4236	 0.084003
6431.4653	 0.084187
6431.5069	 0.081485
6431.5486	 0.082849
6431.5902	 0.084730
6431.6319	 0.085698
6431.6735	 0.086138
6431.7152	 0.086267
6431.7568	 0.087320
6431.7984	 0.088683
6431.8401	 0.086535
6431.8817	 0.085131
6431.9234	 0.081350
6431.9650	 0.080730
6432.0067	 0.079280
6432.0483	 0.074696
6432.0900	 0.070663
6432.1316	 0.064826
6432.1733	 0.057142
6432.2149	 0.054495
6432.2566	 0.052418
6432.2982	 0.048397
6432.3399	 0.042746
6432.3815	 0.040001
6432.4232	 0.041127
6432.4648	 0.039583
6432.5064	 0.038851
6432.5481	 0.039037
6432.5897	 0.040780
6432.6314	 0.043869
6432.6730	 0.042102
6432.7147	 0.039298
6432.7563	 0.041208
6432.7980	 0.043682
6432.8396	 0.044442
6432.8813	 0.045125
6432.9229	 0.042683
6432.9646	 0.041124
6433.0062	 0.040207
6433.0479	 0.043208
6433.0895	 0.044607
6433.1312	 0.040189
6433.1728	 0.039100
6433.2144	 0.039612
6433.2561	 0.039019
6433.2977	 0.038061
6433.3394	 0.032755
6433.3810	 0.032241
6433.4227	 0.032777
6433.4643	 0.031965
6433.5060	 0.033147
6433.5476	 0.032421
6433.5893	 0.033167
6433.6309	 0.036802
6433.6726	 0.034767
6433.7142	 0.033697
6433.7559	 0.035150
6433.7975	 0.036556
6433.8392	 0.037900
6433.8808	 0.034898
6433.9224	 0.028178
6433.9641	 0.023507
6434.0057	 0.022794
6434.0474	 0.020625
6434.0890	 0.015712
6434.1307	 0.014426
6434.1723	 0.013924
6434.2140	 0.012325
6434.2556	 0.011541
6434.2973	 0.014480
6434.3389	 0.014038
6434.3806	 0.011991
6434.4222	 0.010000
6434.4639	 0.013548
6434.5055	 0.012121
6434.5472	 0.009668
6434.5888	 0.008015
6434.6304	 0.007661
6434.6721	 0.011870
6434.7137	 0.013035
6434.7554	 0.011348
6434.7970	 0.010320
6434.8387	 0.010525
6434.8803	 0.010133
6434.9220	 0.008703
6434.9636	 0.008399
6436.0048	 0.014716
6436.0464	 0.015732
6436.0881	 0.016714
6436.1297	 0.017359
6436.1714	 0.016268
6436.2130	 0.016414
6436.2547	 0.015634
6436.2963	 0.014732
6436.3380	 0.013871
6436.3796	 0.017140
6436.4213	 0.019625
6436.4629	 0.018010
6436.5046	 0.016505
6436.5462	 0.015344
6436.5879	 0.017261
6436.6295	 0.016700
6436.6711	 0.015012
6436.7128	 0.018058
6436.7544	 0.020923
6436.7961	 0.021253
6436.8377	 0.020887
6436.8794	 0.021232
6436.9210	 0.021630
6436.9627	 0.019262
6437.0043	 0.018456
6437.0460	 0.020249
6437.0876	 0.021674
6437.1293	 0.022837
6437.1709	 0.024480
6437.2126	 0.023916
6437.2542	 0.022059
6437.2959	 0.018959
6437.3375	 0.019707
6437.3791	 0.025355
6437.4208	 0.029760
6437.4624	 0.029164
6437.5041	 0.031517
6437.5457	 0.037566
6437.5874	 0.042324
6437.6290	 0.044864
6437.6707	 0.048814
6437.7123	 0.055312
6437.7540	 0.060095
6437.7956	 0.063255
6437.8373	 0.069531
6437.8789	 0.077125
6437.9206	 0.080010
6437.9622	 0.081933
6438.0039	 0.084840
6438.0455	 0.088644
6438.0871	 0.089404
6438.1288	 0.094504
6438.1704	 0.096853
6438.2121	 0.098853
6438.2537	 0.103529
6438.2954	 0.105977
6438.3370	 0.107884
6438.3787	 0.108070
6438.4203	 0.108964
6438.4620	 0.109854
6438.5036	 0.107002
6438.5453	 0.107191
6438.5869	 0.107178
6438.6286	 0.109672
6438.6702	 0.107134
6438.7119	 0.104607
6438.7535	 0.104294
6438.7951	 0.103046
6438.8368	 0.098758
6438.8784	 0.098116
6438.9201	 0.101854
6438.9617	 0.099899
6439.0034	 0.102533
6439.0450	 0.103406
6439.0867	 0.104067
6439.1283	 0.106048
6439.1700	 0.108065
6439.2116	 0.108026
6439.2533	 0.109093
6439.2949	 0.107073
6439.3366	 0.106399
6439.3782	 0.107058
6439.4199	 0.107106
6439.4615	 0.106425
6439.5031	 0.105159
6439.5448	 0.101588
6439.5864	 0.106913
6439.6281	 0.105520
6439.6697	 0.102740
6439.7114	 0.096047
6439.7530	 0.092923
6439.7947	 0.095760
6439.8363	 0.096286
6439.8780	 0.095263
6439.9196	 0.096889
6439.9613	 0.093620
6440.0029	 0.091812
6440.0446	 0.086221
6440.0862	 0.085040
6440.1278	 0.085347
6440.1695	 0.078778
6440.2111	 0.072550
6440.2528	 0.065874
6440.2944	 0.056048
6440.3361	 0.054123
6440.3777	 0.045666
6440.4194	 0.043326
6440.4610	 0.040018
6440.5027	 0.032337
6440.5443	 0.028125
6440.5860	 0.022910
6440.6276	 0.020005
6440.6693	 0.016681
6440.7109	 0.019344
6440.7526	 0.016548
6440.7942	 0.015512
6440.8358	 0.015090
6440.8775	 0.015740
6440.9191	 0.011827
6440.9608	 0.009791
7509.0187	 0.001704
7509.0673	 0.002901
7509.1159	 0.004605
7509.1645	 0.005310
7509.2130	 0.008760
7509.2616	 0.014278
7509.3102	 0.021349
7509.3588	 0.023751
7509.4074	 0.024031
7509.4560	 0.027790
7509.5046	 0.033304
7509.5532	 0.038671
7509.6018	 0.040408
7509.6504	 0.042950
7509.6989	 0.047367
7509.7475	 0.050604
7509.7961	 0.051880
7509.8447	 0.055116
7509.8933	 0.062463
7509.9419	 0.067827
7509.9905	 0.068748
7510.0391	 0.070901
7510.0877	 0.074163
7510.1363	 0.074071
7510.1848	 0.074828
7510.2334	 0.076381
7510.2820	 0.080043
7510.3306	 0.083638
7510.3792	 0.083140
7510.4278	 0.079121
7510.4764	 0.079250
7510.5250	 0.080991
7510.5736	 0.079088
7510.6222	 0.080074
7510.6707	 0.078901
7510.7193	 0.077770
7510.7679	 0.076430
7510.8165	 0.078636
7510.8651	 0.082688
7510.9137	 0.082999
7510.9623	 0.081252
7511.0109	 0.082564
7511.0595	 0.084671
7511.1081	 0.084794
7511.1566	 0.084320
7511.2052	 0.083618
7511.2538	 0.088953
7511.3024	 0.090772
7511.3510	 0.086974
7511.3996	 0.084212
7511.4482	 0.088269
7511.4968	 0.090582
7511.5454	 0.084849
7511.5940	 0.084191
7511.6425	 0.086110
7511.6911	 0.085478
7511.7397	 0.084560
7511.7883	 0.083680
7511.8369	 0.081451
7511.8855	 0.075316
7511.9341	 0.070824
7511.9827	 0.074210
7512.0313	 0.080293
7512.0799	 0.076169
7512.1284	 0.073277
7512.1770	 0.071590
7512.2256	 0.070037
7512.2742	 0.067664
7512.3228	 0.062570
7512.3714	 0.063145
7512.4200	 0.053484
7512.4686	 0.053041
7512.5172	 0.050514
7512.5658	 0.048365
7512.6143	 0.044421
7512.6629	 0.039801
7512.7115	 0.034476
7512.7601	 0.029935
7512.8087	 0.024716
7512.8573	 0.022525
7512.9059	 0.021929
7512.9545	 0.023160
7513.0031	 0.026561
7513.0517	 0.028827
7513.1002	 0.027133
7513.1488	 0.027594
7513.1974	 0.028059
