##Wavelenght  49671.410
lambda	Flux
6429.3645	 0.034594
6429.3844	 0.032795
6429.4043	 0.027237
6429.4242	 0.043721
6429.4441	 0.052649
6429.4640	 0.031993
6429.4839	 0.040930
6429.5038	 0.040076
6429.5237	 0.049322
6429.5436	 0.047448
6429.5635	 0.064541
6429.5834	 0.054561
6429.6033	 0.046861
6429.6232	 0.061161
6429.6431	 0.055023
6429.6630	 0.056237
6429.6829	 0.044384
6429.7028	 0.061024
6429.7227	 0.058767
6429.7426	 0.060425
6429.7625	 0.061989
6429.7824	 0.067116
6429.8023	 0.072292
6429.8222	 0.071288
6429.8421	 0.067877
6429.8620	 0.076723
6429.8820	 0.070360
6429.9019	 0.073961
6429.9218	 0.076968
6429.9417	 0.070828
6429.9616	 0.076220
6429.9815	 0.078827
6430.0014	 0.081504
6430.0213	 0.072748
6430.0412	 0.070941
6430.0611	 0.074023
6430.0810	 0.079710
6430.1009	 0.076182
6430.1208	 0.076674
6430.1407	 0.083222
6430.1606	 0.080318
6430.1805	 0.072359
6430.2004	 0.077601
6430.2203	 0.086815
6430.2402	 0.080145
6430.2601	 0.076745
6430.2800	 0.085144
6430.2999	 0.088032
6430.3198	 0.085867
6430.3397	 0.082259
6430.3596	 0.077591
6430.3795	 0.085927
6430.3994	 0.084752
6430.4193	 0.081829
6430.4392	 0.086135
6430.4591	 0.081304
6430.4790	 0.084717
6430.4989	 0.082161
6430.5188	 0.081433
6430.5388	 0.083743
6430.5587	 0.082233
6430.5786	 0.083877
6430.5985	 0.080722
6430.6184	 0.075487
6430.6383	 0.075592
6430.6582	 0.081379
6430.6781	 0.081827
6430.6980	 0.079815
6430.7179	 0.078967
6430.7378	 0.074282
6430.7577	 0.075972
6430.7776	 0.080588
6430.7975	 0.077588
6430.8174	 0.075495
6430.8373	 0.077638
6430.8572	 0.075609
6430.8771	 0.078467
6430.8970	 0.084431
6430.9169	 0.081610
6430.9368	 0.078709
6430.9567	 0.075938
6430.9766	 0.074654
6430.9965	 0.079337
6431.0164	 0.080041
6431.0363	 0.077793
6431.0562	 0.079127
6431.0761	 0.081647
6431.0960	 0.088808
6431.1159	 0.085295
6431.1358	 0.077617
6431.1557	 0.084561
6431.1756	 0.087817
6431.1956	 0.085982
6431.2155	 0.091917
6431.2354	 0.085343
6431.2553	 0.092664
6431.2752	 0.096491
6431.2951	 0.086477
6431.3150	 0.083918
6431.3349	 0.092452
6431.3548	 0.084806
6431.3747	 0.082938
6431.3946	 0.086827
6431.4145	 0.086097
6431.4344	 0.089625
6431.4543	 0.090330
6431.4742	 0.090400
6431.4941	 0.088872
6431.5140	 0.080973
6431.5339	 0.088013
6431.5538	 0.092992
6431.5737	 0.089890
6431.5936	 0.093563
6431.6135	 0.100126
6431.6334	 0.099233
6431.6533	 0.090214
6431.6732	 0.090709
6431.6931	 0.098071
6431.7130	 0.093936
6431.7329	 0.093967
6431.7528	 0.094644
6431.7727	 0.092147
6431.7926	 0.090884
6431.8125	 0.088990
6431.8324	 0.089416
6431.8523	 0.088980
6431.8723	 0.087491
6431.8922	 0.083164
6431.9121	 0.090535
6431.9320	 0.086717
6431.9519	 0.085445
6431.9718	 0.081069
6431.9917	 0.070512
6432.0116	 0.075528
6432.0315	 0.083147
6432.0514	 0.073927
6432.0713	 0.082002
6432.0912	 0.077816
6432.1111	 0.073383
6432.1310	 0.078890
6432.1509	 0.067077
6432.1708	 0.071604
6432.1907	 0.072634
6432.2106	 0.050724
6432.2305	 0.050186
6432.2504	 0.060243
6432.2703	 0.054346
6432.2902	 0.058311
6432.3101	 0.054241
6432.3300	 0.047649
6432.3499	 0.042749
6432.3698	 0.046842
6432.3897	 0.047310
6432.4096	 0.056092
6432.4295	 0.049673
6432.4494	 0.057045
6432.4693	 0.052543
6432.4892	 0.045806
6432.5091	 0.042957
6432.5291	 0.041162
6432.5490	 0.045039
6432.5689	 0.047444
6432.5888	 0.043251
6432.6087	 0.046268
6432.6286	 0.040727
6432.6485	 0.039594
6432.6684	 0.040112
6432.6883	 0.037248
6432.7082	 0.041166
6432.7281	 0.040049
6432.7480	 0.045265
6432.7679	 0.046263
6432.7878	 0.043543
6432.8077	 0.049601
6432.8276	 0.045400
6432.8475	 0.047973
6432.8674	 0.045426
6432.8873	 0.044841
6432.9072	 0.053099
6432.9271	 0.048642
6432.9470	 0.040933
6432.9669	 0.042024
6432.9868	 0.045773
6433.0067	 0.046126
6433.0266	 0.050858
6433.0465	 0.046073
6433.0664	 0.044041
6433.0863	 0.040489
6433.1062	 0.045919
6433.1261	 0.051112
6433.1460	 0.049742
6433.1659	 0.051160
6433.1858	 0.054158
6433.2058	 0.062004
6433.2257	 0.060305
6433.2456	 0.043415
6433.2655	 0.043098
6433.2854	 0.040814
6433.3053	 0.037019
6433.3252	 0.044323
6433.3451	 0.045721
6433.3650	 0.043662
6433.3849	 0.040662
6433.4048	 0.038897
6433.4247	 0.038439
6433.4446	 0.036168
6433.4645	 0.036732
6433.4844	 0.029679
6433.5043	 0.038066
6433.5242	 0.031946
6433.5441	 0.025455
6433.5640	 0.027050
6433.5839	 0.030420
6433.6038	 0.035643
6433.6237	 0.032185
6433.6436	 0.030615
6433.6635	 0.025669
6433.6834	 0.024403
6433.7033	 0.029857
6433.7232	 0.039900
6433.7431	 0.036001
6433.7630	 0.032811
6433.7829	 0.032806
6433.8028	 0.033400
6433.8227	 0.043111
6433.8426	 0.039769
6433.8626	 0.032555
6433.8825	 0.028332
6433.9024	 0.026937
6433.9223	 0.027370
6433.9422	 0.031166
6433.9621	 0.030749
6433.9820	 0.021124
6434.0019	 0.020010
6434.0218	 0.020874
6434.0417	 0.021243
6434.0616	 0.027407
6434.0815	 0.019849
6434.1014	 0.016923
6434.1213	 0.015942
6434.1412	 0.015441
6434.1611	 0.014759
6434.1810	 0.014904
6434.2009	 0.013641
6434.2208	 0.015561
6434.2407	 0.015948
6434.2606	 0.015247
6434.2805	 0.012198
6434.3004	 0.010202
6434.3203	 0.011654
6434.3402	 0.013667
6434.3601	 0.012405
6434.3800	 0.013048
6434.3999	 0.013739
6434.4198	 0.014356
6434.4397	 0.014974
6434.4596	 0.015592
6434.4795	 0.013783
6434.4994	 0.012789
6434.5194	 0.013293
6434.5393	 0.020816
6434.5592	 0.017419
6434.5791	 0.008667
6434.5990	 0.008219
6434.6189	 0.008682
6434.6388	 0.015199
6434.6587	 0.016308
6434.6786	 0.012143
6434.6985	 0.014906
6434.7184	 0.016406
6434.7383	 0.016685
6434.7582	 0.021482
6434.7781	 0.025119
6434.7980	 0.027150
6434.8179	 0.024812
6434.8378	 0.021238
6434.8577	 0.021411
6434.8776	 0.015969
6434.8975	 0.007532
6434.9174	 0.002402
6434.9373	 0.006100
6434.9572	 0.006610
6434.9771	 0.003443
6434.9970	 0.014632
6436.1912	 0.016342
6436.2111	 0.019217
6436.2310	 0.020689
6436.2509	 0.017339
6436.2708	 0.020219
6436.2907	 0.017174
6436.3106	 0.013645
6436.3305	 0.021758
6436.3504	 0.015206
6436.3703	 0.008969
6436.3902	 0.014764
6436.4101	 0.017641
6436.4300	 0.016103
6436.4499	 0.019370
6436.4698	 0.020594
6436.4897	 0.013411
6436.5097	 0.019296
6436.5296	 0.018762
6436.5495	 0.022431
6436.5694	 0.026921
6436.5893	 0.027643
6436.6092	 0.026528
6436.6291	 0.020408
6436.6490	 0.017375
6436.6689	 0.022915
6436.6888	 0.029649
6436.7087	 0.023106
6436.7286	 0.020575
6436.7485	 0.018004
6436.7684	 0.019252
6436.7883	 0.011197
6436.8082	 0.011720
6436.8281	 0.013855
6436.8480	 0.026659
6436.8679	 0.028104
6436.8878	 0.020527
6436.9077	 0.020417
6436.9276	 0.024873
6436.9475	 0.019772
6436.9674	 0.021504
6436.9873	 0.024492
6437.0072	 0.028208
6437.0271	 0.025066
6437.0470	 0.021630
6437.0669	 0.015219
6437.0868	 0.017463
6437.1067	 0.022451
6437.1266	 0.026652
6437.1465	 0.021088
6437.1664	 0.022288
6437.1864	 0.019587
6437.2063	 0.015626
6437.2262	 0.022764
6437.2461	 0.019805
6437.2660	 0.020410
6437.2859	 0.023260
6437.3058	 0.024351
6437.3257	 0.025978
6437.3456	 0.029896
6437.3655	 0.031328
6437.3854	 0.032698
6437.4053	 0.032570
6437.4252	 0.032411
6437.4451	 0.037927
6437.4650	 0.031295
6437.4849	 0.032073
6437.5048	 0.031855
6437.5247	 0.030648
6437.5446	 0.039491
6437.5645	 0.045994
6437.5844	 0.042326
6437.6043	 0.047009
6437.6242	 0.052293
6437.6441	 0.053367
6437.6640	 0.057744
6437.6839	 0.055360
6437.7038	 0.057264
6437.7237	 0.056318
6437.7436	 0.059566
6437.7635	 0.058221
6437.7834	 0.064888
6437.8033	 0.067758
6437.8232	 0.074368
6437.8432	 0.080910
6437.8631	 0.083052
6437.8830	 0.083621
6437.9029	 0.085122
6437.9228	 0.090397
6437.9427	 0.089195
6437.9626	 0.089429
6437.9825	 0.087517
6438.0024	 0.091174
6438.0223	 0.091034
6438.0422	 0.094819
6438.0621	 0.095264
6438.0820	 0.102408
6438.1019	 0.108871
6438.1218	 0.104659
6438.1417	 0.105879
6438.1616	 0.105244
6438.1815	 0.109483
6438.2014	 0.108702
6438.2213	 0.106980
6438.2412	 0.105272
6438.2611	 0.113756
6438.2810	 0.113250
6438.3009	 0.110572
6438.3208	 0.102042
6438.3407	 0.112615
6438.3606	 0.115632
6438.3805	 0.113041
6438.4004	 0.115152
6438.4203	 0.107990
6438.4402	 0.113255
6438.4601	 0.115359
6438.4800	 0.114776
6438.5000	 0.115421
6438.5199	 0.115282
6438.5398	 0.112929
6438.5597	 0.118179
6438.5796	 0.118859
6438.5995	 0.117341
6438.6194	 0.123942
6438.6393	 0.117718
6438.6592	 0.113049
6438.6791	 0.114215
6438.6990	 0.112431
6438.7189	 0.108600
6438.7388	 0.113058
6438.7587	 0.120454
6438.7786	 0.111683
6438.7985	 0.106308
6438.8184	 0.104612
6438.8383	 0.103538
6438.8582	 0.101754
6438.8781	 0.107839
6438.8980	 0.109750
6438.9179	 0.109705
6438.9378	 0.109765
6438.9577	 0.103607
6438.9776	 0.100604
6438.9975	 0.104689
6439.0174	 0.103663
6439.0373	 0.103336
6439.0572	 0.104742
6439.0771	 0.101492
6439.0970	 0.095839
6439.1169	 0.093235
6439.1368	 0.100498
6439.1568	 0.104401
6439.1767	 0.105795
6439.1966	 0.110892
6439.2165	 0.112284
6439.2364	 0.106695
6439.2563	 0.103692
6439.2762	 0.110647
6439.2961	 0.107912
6439.3160	 0.105065
6439.3359	 0.105698
6439.3558	 0.104689
6439.3757	 0.102007
6439.3956	 0.104968
6439.4155	 0.111120
6439.4354	 0.106246
6439.4553	 0.103901
6439.4752	 0.102762
6439.4951	 0.097790
6439.5150	 0.105042
6439.5349	 0.106401
6439.5548	 0.104065
6439.5747	 0.106345
6439.5946	 0.110022
6439.6145	 0.107702
6439.6344	 0.107261
6439.6543	 0.106428
6439.6742	 0.110601
6439.6941	 0.103973
6439.7140	 0.099161
6439.7339	 0.102021
6439.7538	 0.099668
6439.7737	 0.101969
6439.7936	 0.099436
6439.8135	 0.093793
6439.8335	 0.093545
6439.8534	 0.092441
6439.8733	 0.094282
6439.8932	 0.089967
6439.9131	 0.089025
6439.9330	 0.091258
6439.9529	 0.094050
6439.9728	 0.091962
6439.9927	 0.090075
6440.0126	 0.090831
6440.0325	 0.090855
6440.0524	 0.094472
6440.0723	 0.092865
6440.0922	 0.086960
6440.1121	 0.087061
6440.1320	 0.091585
6440.1519	 0.090429
6440.1718	 0.086027
6440.1917	 0.084072
6440.2116	 0.082275
6440.2315	 0.077307
6440.2514	 0.077726
6440.2713	 0.077132
6440.2912	 0.074768
6440.3111	 0.069794
6440.3310	 0.063066
6440.3509	 0.059066
6440.3708	 0.058042
6440.3907	 0.059064
6440.4106	 0.056468
6440.4305	 0.052266
6440.4504	 0.049917
6440.4703	 0.041453
6440.4903	 0.033408
6440.5102	 0.031142
6440.5301	 0.030391
6440.5500	 0.026540
6440.5699	 0.017484
6440.5898	 0.022846
6440.6097	 0.028023
6440.6296	 0.027060
6440.6495	 0.022124
6440.6694	 0.020555
6440.6893	 0.016465
6440.7092	 0.013736
6440.7291	 0.015624
6440.7490	 0.022745
6440.7689	 0.022185
6440.7888	 0.019055
6440.8087	 0.020281
6440.8286	 0.020786
6440.8485	 0.019387
6440.8684	 0.016431
6440.8883	 0.015594
6440.9082	 0.011203
6440.9281	 0.008030
6440.9480	 0.015635
6440.9679	 0.017460
6440.9878	 0.011002
7508.9779	 0.013850
7509.0011	 0.004446
7509.0243	 0.002133
7509.0476	 0.000803
7509.0708	 0.008677
7509.0940	 0.006924
7509.1172	 0.006242
7509.1405	 0.013124
7509.1637	 0.014926
7509.1869	 0.005900
7509.2101	 0.010119
7509.2334	 0.010606
7509.2566	 0.017439
7509.2798	 0.017383
7509.3030	 0.017362
7509.3263	 0.021194
7509.3495	 0.020703
7509.3727	 0.031748
7509.3960	 0.035308
7509.4192	 0.029660
7509.4424	 0.030807
7509.4656	 0.037951
7509.4889	 0.038153
7509.5121	 0.039663
7509.5353	 0.049160
7509.5585	 0.044871
7509.5818	 0.045372
7509.6050	 0.057371
7509.6282	 0.052028
7509.6514	 0.055603
7509.6747	 0.055881
7509.6979	 0.057866
7509.7211	 0.064163
7509.7443	 0.061175
7509.7676	 0.060235
7509.7908	 0.060893
7509.8140	 0.065257
7509.8372	 0.066061
7509.8605	 0.063777
7509.8837	 0.068121
7509.9069	 0.068128
7509.9302	 0.060551
7509.9534	 0.071753
7509.9766	 0.071851
7509.9998	 0.076935
7510.0231	 0.080813
7510.0463	 0.078002
7510.0695	 0.080590
7510.0927	 0.075066
7510.1160	 0.075839
7510.1392	 0.082065
7510.1624	 0.080481
7510.1856	 0.090685
7510.2089	 0.078379
7510.2321	 0.073217
7510.2553	 0.083265
7510.2785	 0.080658
7510.3018	 0.078328
7510.3250	 0.077991
7510.3482	 0.080334
7510.3714	 0.084106
7510.3947	 0.082268
7510.4179	 0.074043
7510.4411	 0.076517
7510.4643	 0.079300
7510.4876	 0.068986
7510.5108	 0.076500
7510.5340	 0.085417
7510.5573	 0.082133
7510.5805	 0.082031
7510.6037	 0.072359
7510.6269	 0.078613
7510.6502	 0.081074
7510.6734	 0.081741
7510.6966	 0.092143
7510.7198	 0.092030
7510.7431	 0.083861
7510.7663	 0.069471
7510.7895	 0.072296
7510.8127	 0.078669
7510.8360	 0.085034
7510.8592	 0.074856
7510.8824	 0.083834
7510.9056	 0.081160
7510.9289	 0.083585
7510.9521	 0.091966
7510.9753	 0.090445
7510.9985	 0.086076
7511.0218	 0.086458
7511.0450	 0.088147
7511.0682	 0.083741
7511.0915	 0.074525
7511.1147	 0.078810
7511.1379	 0.088447
7511.1611	 0.086369
7511.1844	 0.088700
7511.2076	 0.085747
7511.2308	 0.078541
7511.2540	 0.077880
7511.2773	 0.085125
7511.3005	 0.084513
7511.3237	 0.086678
7511.3469	 0.091498
7511.3702	 0.083229
7511.3934	 0.079889
7511.4166	 0.089200
7511.4398	 0.081873
7511.4631	 0.073060
7511.4863	 0.085616
7511.5095	 0.085078
7511.5327	 0.089182
7511.5560	 0.085077
7511.5792	 0.088625
7511.6024	 0.081642
7511.6256	 0.086645
7511.6489	 0.087244
7511.6721	 0.081683
7511.6953	 0.084340
7511.7186	 0.092651
7511.7418	 0.083088
7511.7650	 0.091025
7511.7882	 0.080430
7511.8115	 0.081061
7511.8347	 0.080370
7511.8579	 0.080883
7511.8811	 0.083357
7511.9044	 0.088352
7511.9276	 0.090327
7511.9508	 0.088153
7511.9740	 0.084665
7511.9973	 0.082066
7512.0205	 0.080272
7512.0437	 0.082916
7512.0669	 0.075081
7512.0902	 0.077087
7512.1134	 0.076210
7512.1366	 0.071972
7512.1598	 0.068056
7512.1831	 0.073758
7512.2063	 0.069657
7512.2295	 0.059818
7512.2528	 0.064278
7512.2760	 0.072243
7512.2992	 0.069548
7512.3224	 0.070500
7512.3457	 0.074588
7512.3689	 0.067746
7512.3921	 0.073680
7512.4153	 0.069213
7512.4386	 0.061983
7512.4618	 0.054217
7512.4850	 0.049946
7512.5082	 0.051934
7512.5315	 0.051960
7512.5547	 0.059291
7512.5779	 0.043970
7512.6011	 0.047401
7512.6244	 0.044897
7512.6476	 0.053165
7512.6708	 0.046507
7512.6940	 0.044241
7512.7173	 0.038441
7512.7405	 0.031142
7512.7637	 0.035151
7512.7869	 0.036677
7512.8102	 0.026620
7512.8334	 0.028441
7512.8566	 0.027379
7512.8799	 0.017876
7512.9031	 0.024708
7512.9263	 0.024139
7512.9495	 0.023407
7512.9728	 0.022558
7512.9960	 0.029364
7513.0192	 0.032310
7513.0424	 0.031068
7513.0657	 0.028156
7513.0889	 0.031904
7513.1121	 0.029514
7513.1353	 0.032432
7513.1586	 0.027423
7513.1818	 0.029537
7513.2050	 0.032925
7513.2282	 0.034153
7513.2515	 0.033119
7513.2747	 0.027978
7513.2979	 0.026381
7513.3211	 0.041905
7513.3444	 0.035588
7513.3676	 0.032840
7513.3908	 0.030672
