##Wavelenght  51089.609
lambda	Flux
6413.2345	 0.029362
6413.2742	 0.030481
6413.3138	 0.032361
6413.3534	 0.024056
6413.3930	 0.024651
6427.5003	 0.009215
6427.5400	 0.011047
6427.5796	 0.009136
6427.6192	 0.003804
6427.6589	 0.013990
6427.6985	 0.011820
6427.7381	 0.013755
6427.7777	 0.003287
6427.8174	 0.005107
6427.8570	 0.010392
6427.8966	 0.011503
6427.9362	 0.013288
6427.9759	 0.006712
6428.0155	 0.003682
6428.0551	 0.010877
6428.0948	 0.012360
6428.1344	 0.014268
6428.1740	 0.007468
6428.2136	 0.000188
6428.2533	 0.000824
6428.2929	 0.008624
6428.3325	 0.008911
6428.3721	 0.001028
6428.4118	 0.012851
6428.4514	 0.008741
6428.4910	 0.005108
6428.5307	 0.003064
6428.5703	 0.018500
6428.6099	 0.008228
6428.6495	 0.009057
6428.6892	 0.008171
6428.7288	 0.008699
6428.7684	 0.011758
6428.8080	 0.007474
6428.8477	 0.007533
6428.8873	 0.015175
6428.9269	 0.012546
6428.9666	 0.012471
6429.0062	 0.013583
6429.0458	 0.004437
6429.0854	 0.006203
6429.1251	 0.013674
6429.1647	 0.009983
6429.2043	 0.011013
6429.2439	 0.015792
6429.2836	 0.020583
6429.3232	 0.017382
6429.3628	 0.027893
6429.4025	 0.021895
6429.4421	 0.036828
6429.4817	 0.039984
6429.5213	 0.045410
6429.5610	 0.059585
6429.6006	 0.058087
6429.6402	 0.062611
6429.6798	 0.058483
6429.7195	 0.063718
6429.7591	 0.074139
6429.7987	 0.071351
6429.8384	 0.067857
6429.8780	 0.072616
6429.9176	 0.074021
6429.9572	 0.066817
6429.9969	 0.072914
6430.0365	 0.074149
6430.0761	 0.068485
6430.1157	 0.073191
6430.1554	 0.070444
6430.1950	 0.074304
6430.2346	 0.072429
6430.2743	 0.074070
6430.3139	 0.076701
6430.3535	 0.081725
6430.3931	 0.088716
6430.4328	 0.081289
6430.4724	 0.081540
6430.5120	 0.080410
6430.5516	 0.077661
6430.5913	 0.087595
6430.6309	 0.089248
6430.6705	 0.093108
6430.7102	 0.099323
6430.7498	 0.087509
6430.7894	 0.089415
6430.8290	 0.089326
6430.8687	 0.085501
6430.9083	 0.084311
6430.9479	 0.087799
6430.9875	 0.086908
6431.0272	 0.086171
6431.0668	 0.086330
6431.1064	 0.085870
6431.1461	 0.081249
6431.1857	 0.087481
6431.2253	 0.087506
6431.2649	 0.094451
6431.3046	 0.092513
6431.3442	 0.092017
6431.3838	 0.098614
6431.4234	 0.101018
6431.4631	 0.098615
6431.5027	 0.092367
6431.5423	 0.094472
6431.5820	 0.103391
6431.6216	 0.104969
6431.6612	 0.095507
6431.7008	 0.091874
6431.7405	 0.095335
6431.7801	 0.086261
6431.8197	 0.087780
6431.8593	 0.088367
6431.8990	 0.082142
6431.9386	 0.082082
6431.9782	 0.069862
6432.0179	 0.070159
6432.0575	 0.072464
6432.0971	 0.071150
6432.1367	 0.068247
6432.1764	 0.065625
6432.2160	 0.056144
6432.2556	 0.053440
6432.2952	 0.057730
6432.3349	 0.049333
6432.3745	 0.047141
6432.4141	 0.053401
6432.4538	 0.049187
6432.4934	 0.045611
6432.5330	 0.056068
6432.5726	 0.053023
6432.6123	 0.048631
6432.6519	 0.050521
6432.6915	 0.048717
6432.7311	 0.044485
6432.7708	 0.048814
6432.8104	 0.042547
6432.8500	 0.039773
6432.8897	 0.049648
6432.9293	 0.042292
6432.9689	 0.044698
6433.0085	 0.048294
6433.0482	 0.045405
6433.0878	 0.041105
6433.1274	 0.039431
6433.1670	 0.045971
6433.2067	 0.048335
6433.2463	 0.057860
6433.2859	 0.059444
6433.3256	 0.058963
6433.3652	 0.062574
6433.4048	 0.043305
6433.4444	 0.043305
6433.4841	 0.041104
6433.5237	 0.033989
6433.5633	 0.043645
6433.6029	 0.040245
6433.6426	 0.033041
6433.6822	 0.037376
6433.7218	 0.032460
6433.7615	 0.028881
6433.8011	 0.035447
6433.8407	 0.033344
6433.8803	 0.027991
6433.9200	 0.025061
6433.9596	 0.021650
6433.9992	 0.022606
6434.0388	 0.026339
6434.0785	 0.022689
6434.1181	 0.019967
6434.1577	 0.030349
6434.1974	 0.014249
6434.2370	 0.019288
6434.2766	 0.012612
6434.3162	 0.022888
6434.3559	 0.023964
6434.3955	 0.018571
6434.4351	 0.010989
6434.4747	 0.016035
6434.5144	 0.012512
6434.5540	 0.016320
6434.5936	 0.011751
6434.6333	 0.008330
6434.6729	 0.015225
6434.7125	 0.010053
6434.7521	 0.008021
6434.7918	 0.017570
6434.8314	 0.018008
6434.8710	 0.016649
6434.9106	 0.018893
6434.9503	 0.015980
6434.9899	 0.016162
6436.9316	 0.006745
6436.9713	 0.003587
6437.0109	 0.005381
6437.0505	 0.012560
6437.0901	 0.010313
6437.1298	 0.016733
6437.1694	 0.010431
6437.2090	 0.009968
6437.2487	 0.016837
6437.2883	 0.020271
6437.3279	 0.014873
6437.3675	 0.019989
6437.4072	 0.025354
6437.4468	 0.019696
6437.4864	 0.024319
6437.5260	 0.031314
6437.5657	 0.033845
6437.6053	 0.045937
6437.6449	 0.054213
6437.6846	 0.052257
6437.7242	 0.063508
6437.7638	 0.066676
6437.8034	 0.071046
6437.8431	 0.069602
6437.8827	 0.084271
6437.9223	 0.088644
6437.9619	 0.082647
6438.0016	 0.090761
6438.0412	 0.085862
6438.0808	 0.086309
6438.1205	 0.096304
6438.1601	 0.099269
6438.1997	 0.089040
6438.2393	 0.090511
6438.2790	 0.100110
6438.3186	 0.100522
6438.3582	 0.099587
6438.3978	 0.107633
6438.4375	 0.113845
6438.4771	 0.105680
6438.5167	 0.100271
6438.5564	 0.108481
6438.5960	 0.113714
6438.6356	 0.103204
6438.6752	 0.110839
6438.7149	 0.118122
6438.7545	 0.108344
6438.7941	 0.117471
6438.8337	 0.113409
6438.8734	 0.110971
6438.9130	 0.118263
6438.9526	 0.115328
6438.9923	 0.098272
6439.0319	 0.104594
6439.0715	 0.108486
6439.1111	 0.109529
6439.1508	 0.108531
6439.1904	 0.100122
6439.2300	 0.110222
6439.2696	 0.110964
6439.3093	 0.107372
6439.3489	 0.117735
6439.3885	 0.107711
6439.4282	 0.100954
6439.4678	 0.103848
6439.5074	 0.106142
6439.5470	 0.104340
6439.5867	 0.107468
6439.6263	 0.108903
6439.6659	 0.112535
6439.7055	 0.107253
6439.7452	 0.114732
6439.7848	 0.103088
6439.8244	 0.106565
6439.8641	 0.107905
6439.9037	 0.107780
6439.9433	 0.100866
6439.9829	 0.092355
6440.0226	 0.091745
6440.0622	 0.092087
6440.1018	 0.083656
6440.1414	 0.080218
6440.1811	 0.072603
6440.2207	 0.067705
6440.2603	 0.070778
6440.3000	 0.061442
6440.3396	 0.051080
6440.3792	 0.047465
6440.4188	 0.043451
6440.4585	 0.042671
6440.4981	 0.051578
6440.5377	 0.035611
6440.5773	 0.035706
6440.6170	 0.031001
6440.6566	 0.026405
6440.6962	 0.016773
6440.7359	 0.019440
6440.7755	 0.010566
6440.8151	 0.011463
6440.8547	 0.018156
6440.8944	 0.013968
6440.9340	 0.025709
6440.9736	 0.023945
6441.0132	 0.012555
6441.0529	 0.016410
6441.0925	 0.013375
7509.1088	 0.001366
7509.1552	 0.009287
7509.2016	 0.011646
7509.2480	 0.015643
7509.2944	 0.015720
7509.3408	 0.017751
7509.3872	 0.032688
7509.4336	 0.034528
7509.4800	 0.034030
7509.5264	 0.047790
7509.5728	 0.047124
7509.6192	 0.047313
7509.6656	 0.052041
7509.7120	 0.052908
7509.7584	 0.061175
7509.8047	 0.068100
7509.8511	 0.057726
7509.8975	 0.062432
7509.9439	 0.074491
7509.9903	 0.065466
7510.0367	 0.067736
7510.0831	 0.073668
7510.1295	 0.074880
7510.1759	 0.073196
7510.2223	 0.079460
7510.2687	 0.074847
7510.3151	 0.070763
7510.3615	 0.069789
7510.4079	 0.070073
7510.4543	 0.074057
7510.5006	 0.076492
7510.5470	 0.076389
7510.5934	 0.079028
7510.6398	 0.081361
7510.6862	 0.081349
7510.7326	 0.089300
7510.7790	 0.087304
7510.8254	 0.081727
7510.8718	 0.092146
7510.9182	 0.084731
7510.9646	 0.088647
7511.0110	 0.078083
7511.0574	 0.082588
7511.1038	 0.080535
7511.1502	 0.088706
7511.1965	 0.086322
7511.2429	 0.090751
7511.2893	 0.088902
7511.3357	 0.085113
7511.3821	 0.085214
7511.4285	 0.084051
7511.4749	 0.078187
7511.5213	 0.081158
7511.5677	 0.086650
7511.6141	 0.085366
7511.6605	 0.085907
7511.7069	 0.086030
7511.7533	 0.083206
7511.7997	 0.086535
7511.8461	 0.085536
7511.8925	 0.077680
7511.9388	 0.085592
7511.9852	 0.089073
7512.0316	 0.079971
7512.0780	 0.072914
7512.1244	 0.074811
7512.1708	 0.060275
7512.2172	 0.065186
7512.2636	 0.059859
7512.3100	 0.071587
7512.3564	 0.058069
7512.4028	 0.059248
7512.4492	 0.056572
7512.4956	 0.050942
7512.5420	 0.053096
7512.5884	 0.047652
7512.6347	 0.040537
7512.6811	 0.048427
7512.7275	 0.035745
7512.7739	 0.031978
7512.8203	 0.039949
7512.8667	 0.032200
7512.9131	 0.037213
7512.9595	 0.034442
7513.0059	 0.022048
7513.0523	 0.029803
7513.0987	 0.027006
7513.1451	 0.026650
7513.1915	 0.032176
7513.2379	 0.019165
7513.2843	 0.022299
7513.3306	 0.032382
7513.3770	 0.032849
