##Wavelenght  49917.578
lambda	Flux
6427.6048	 0.004416
6427.6464	 0.008875
6427.6880	 0.013508
6427.7296	 0.011126
6427.7712	 0.010722
6427.8128	 0.010684
6427.8544	 0.006338
6427.8959	 0.013221
6427.9375	 0.003431
6427.9791	 0.004530
6428.0207	 0.008084
6428.0623	 0.010143
6428.1039	 0.010115
6428.1455	 0.011077
6428.1871	 0.009677
6428.2286	 0.008280
6428.2702	 0.002468
6428.3118	 0.003651
6428.3534	 0.012798
6428.3950	 0.002704
6428.4366	 0.011958
6428.4782	 0.006172
6428.5198	 0.002681
6428.5613	 0.012170
6428.6029	 0.012259
6428.6445	 0.010178
6428.6861	 0.013678
6428.7277	 0.006774
6428.7693	 0.010451
6428.8109	 0.010094
6428.8525	 0.005404
6428.8940	 0.012850
6428.9356	 0.014885
6428.9772	 0.011966
6429.0188	 0.008771
6429.0604	 0.005506
6429.1020	 0.007672
6429.1436	 0.010100
6429.1852	 0.013003
6429.2267	 0.015225
6429.2683	 0.017768
6429.3099	 0.016740
6429.3515	 0.023481
6429.3931	 0.021350
6429.4347	 0.031701
6429.4763	 0.039313
6429.5178	 0.037977
6429.5594	 0.046141
6429.6010	 0.052662
6429.6426	 0.049030
6429.6842	 0.052435
6429.7258	 0.056771
6429.7674	 0.062880
6429.8090	 0.067059
6429.8505	 0.065775
6429.8921	 0.065009
6429.9337	 0.067434
6429.9753	 0.069139
6430.0169	 0.073493
6430.0585	 0.071093
6430.1001	 0.075896
6430.1417	 0.079439
6430.1832	 0.082694
6430.2248	 0.085920
6430.2664	 0.080600
6430.3080	 0.089784
6430.3496	 0.087583
6430.3912	 0.081987
6430.4328	 0.082782
6430.4744	 0.082572
6430.5159	 0.084900
6430.5575	 0.077898
6430.5991	 0.080570
6430.6407	 0.082178
6430.6823	 0.085303
6430.7239	 0.077355
6430.7655	 0.082620
6430.8070	 0.082257
6430.8486	 0.083437
6430.8902	 0.085675
6430.9318	 0.085176
6430.9734	 0.076757
6431.0150	 0.081022
6431.0566	 0.090611
6431.0982	 0.084844
6431.1397	 0.081077
6431.1813	 0.083024
6431.2229	 0.080977
6431.2645	 0.089687
6431.3061	 0.084507
6431.3477	 0.089519
6431.3893	 0.092560
6431.4309	 0.089553
6431.4724	 0.083736
6431.5140	 0.085625
6431.5556	 0.093332
6431.5972	 0.081879
6431.6388	 0.085245
6431.6804	 0.091508
6431.7220	 0.094010
6431.7636	 0.093035
6431.8051	 0.088351
6431.8467	 0.089277
6431.8883	 0.088847
6431.9299	 0.084271
6431.9715	 0.089347
6432.0131	 0.083211
6432.0547	 0.075245
6432.0962	 0.073777
6432.1378	 0.077069
6432.1794	 0.076070
6432.2210	 0.073321
6432.2626	 0.070165
6432.3042	 0.060857
6432.3458	 0.052140
6432.3874	 0.051270
6432.4289	 0.053160
6432.4705	 0.042774
6432.5121	 0.052786
6432.5537	 0.052621
6432.5953	 0.049579
6432.6369	 0.045269
6432.6785	 0.043862
6432.7201	 0.046360
6432.7616	 0.046890
6432.8032	 0.046083
6432.8448	 0.044265
6432.8864	 0.040005
6432.9280	 0.043428
6432.9696	 0.043139
6433.0112	 0.043381
6433.0528	 0.049839
6433.0943	 0.043898
6433.1359	 0.043980
6433.1775	 0.038449
6433.2191	 0.041406
6433.2607	 0.042668
6433.3023	 0.032798
6433.3439	 0.036184
6433.3854	 0.036541
6433.4270	 0.035477
6433.4686	 0.031504
6433.5102	 0.031803
6433.5518	 0.037023
6433.5934	 0.035956
6433.6350	 0.034857
6433.6766	 0.036521
6433.7181	 0.033654
6433.7597	 0.031707
6433.8013	 0.033424
6433.8429	 0.036614
6433.8845	 0.036906
6433.9261	 0.036082
6433.9677	 0.031733
6434.0093	 0.027244
6434.0508	 0.025766
6434.0924	 0.027735
6434.1340	 0.024535
6434.1756	 0.015800
6434.2172	 0.017070
6434.2588	 0.016497
6434.3004	 0.014961
6434.3420	 0.011890
6434.3835	 0.011970
6434.4251	 0.013572
6434.4667	 0.014149
6434.5083	 0.016552
6434.5499	 0.015624
6434.5915	 0.017171
6434.6331	 0.014174
6434.6746	 0.012823
6434.7162	 0.013906
6434.7578	 0.012784
6434.7994	 0.010887
6434.8410	 0.010385
6434.8826	 0.012881
6434.9242	 0.013243
6436.9419	 0.015813
6436.9835	 0.018878
6437.0251	 0.018416
6437.0667	 0.017169
6437.1083	 0.019636
6437.1499	 0.018644
6437.1915	 0.016310
6437.2330	 0.018837
6437.2746	 0.021317
6437.3162	 0.024405
6437.3578	 0.021219
6437.3994	 0.020006
6437.4410	 0.025782
6437.4826	 0.029650
6437.5242	 0.028651
6437.5657	 0.031715
6437.6073	 0.036872
6437.6489	 0.041559
6437.6905	 0.047421
6437.7321	 0.054443
6437.7737	 0.062578
6437.8153	 0.069029
6437.8569	 0.074942
6437.8984	 0.079400
6437.9400	 0.081648
6437.9816	 0.084743
6438.0232	 0.087295
6438.0648	 0.090621
6438.1064	 0.093237
6438.1480	 0.094126
6438.1896	 0.099029
6438.2311	 0.102032
6438.2727	 0.100390
6438.3143	 0.102269
6438.3559	 0.106510
6438.3975	 0.109871
6438.4391	 0.108975
6438.4807	 0.105506
6438.5222	 0.109306
6438.5638	 0.112386
6438.6054	 0.113551
6438.6470	 0.114904
6438.6886	 0.112705
6438.7302	 0.111979
6438.7718	 0.114108
6438.8134	 0.117768
6438.8549	 0.118382
6438.8965	 0.115136
6438.9381	 0.113126
6438.9797	 0.114985
6439.0213	 0.116256
6439.0629	 0.117355
6439.1045	 0.117534
6439.1461	 0.112578
6439.1876	 0.107388
6439.2292	 0.109008
6439.2708	 0.110076
6439.3124	 0.106382
6439.3540	 0.103710
6439.3956	 0.105995
6439.4372	 0.109390
6439.4788	 0.103161
6439.5203	 0.101111
6439.5619	 0.104243
6439.6035	 0.098343
6439.6451	 0.095401
6439.6867	 0.096251
6439.7283	 0.092719
6439.7699	 0.089325
6439.8114	 0.093562
6439.8530	 0.094058
6439.8946	 0.094727
6439.9362	 0.096984
6439.9778	 0.093515
6440.0194	 0.090986
6440.0610	 0.088333
6440.1026	 0.087175
6440.1441	 0.083091
6440.1857	 0.081116
6440.2273	 0.077057
6440.2689	 0.074166
6440.3105	 0.073474
6440.3521	 0.066840
6440.3937	 0.060192
6440.4353	 0.049474
6440.4768	 0.047605
6440.5184	 0.045499
6440.5600	 0.039050
6440.6016	 0.028632
6440.6432	 0.023675
6440.6848	 0.023026
6440.7264	 0.020437
6440.7680	 0.019668
6440.8095	 0.021684
6440.8511	 0.017928
6440.8927	 0.014833
6440.9343	 0.017094
7509.1524	 0.002953
7509.2009	 0.008175
7509.2494	 0.013471
7509.2979	 0.015253
7509.3464	 0.015429
7509.3949	 0.019905
7509.4435	 0.031447
7509.4920	 0.040628
7509.5405	 0.044055
7509.5890	 0.042776
7509.6375	 0.044770
7509.6860	 0.055020
7509.7345	 0.062659
7509.7831	 0.063123
7509.8316	 0.059051
7509.8801	 0.060926
7509.9286	 0.064079
7509.9771	 0.066384
7510.0256	 0.070396
7510.0741	 0.071203
7510.1227	 0.071053
7510.1712	 0.074335
7510.2197	 0.078178
7510.2682	 0.081693
7510.3167	 0.083454
7510.3652	 0.084204
7510.4138	 0.082471
7510.4623	 0.081789
7510.5108	 0.083638
7510.5593	 0.083670
7510.6078	 0.084997
7510.6563	 0.086564
7510.7048	 0.086157
7510.7534	 0.086500
7510.8019	 0.084346
7510.8504	 0.084289
7510.8989	 0.084346
7510.9474	 0.082722
7510.9959	 0.086382
7511.0444	 0.089108
7511.0930	 0.087705
7511.1415	 0.090296
7511.1900	 0.086917
7511.2385	 0.083515
7511.2870	 0.086195
7511.3355	 0.083666
7511.3841	 0.083599
7511.4326	 0.084168
7511.4811	 0.082638
7511.5296	 0.083894
7511.5781	 0.083318
7511.6266	 0.082879
7511.6751	 0.086268
7511.7237	 0.082822
7511.7722	 0.079596
7511.8207	 0.083819
7511.8692	 0.083830
7511.9177	 0.083791
7511.9662	 0.082932
7512.0147	 0.075774
7512.0633	 0.071554
7512.1118	 0.070898
7512.1603	 0.071165
7512.2088	 0.068454
7512.2573	 0.067251
7512.3058	 0.068484
7512.3544	 0.068664
7512.4029	 0.066306
7512.4514	 0.062442
7512.4999	 0.056638
7512.5484	 0.050622
7512.5969	 0.046342
7512.6454	 0.040760
7512.6940	 0.036378
7512.7425	 0.033717
7512.7910	 0.029184
7512.8395	 0.027074
7512.8880	 0.027380
7512.9365	 0.026487
7512.9850	 0.027426
7513.0336	 0.027408
7513.0821	 0.025244
7513.1306	 0.026224
7513.1791	 0.025079
7513.2276	 0.025131
7513.2761	 0.024936
7513.3247	 0.028844
