##Wavelenght  49587.441
lambda	Flux
6413.2892	 0.016254
6413.3308	 0.018706
6413.3724	 0.019428
6427.5611	 0.013010
6427.6027	 0.014313
6427.6443	 0.016270
6427.6859	 0.016541
6427.7274	 0.015886
6427.7690	 0.010996
6427.8106	 0.007354
6427.8521	 0.007247
6427.8937	 0.006237
6427.9353	 0.006684
6427.9768	 0.004928
6428.0184	 0.005802
6428.0600	 0.008822
6428.1015	 0.009130
6428.1431	 0.007810
6428.1847	 0.006441
6428.2262	 0.006238
6428.2678	 0.006374
6428.3094	 0.004293
6428.3510	 0.003865
6428.3925	 0.006134
6428.4341	 0.006624
6428.4757	 0.009107
6428.5172	 0.017001
6428.5588	 0.020997
6428.6004	 0.020146
6428.6419	 0.012396
6428.6835	 0.006708
6428.7251	 0.006835
6428.7666	 0.008774
6428.8082	 0.009952
6428.8498	 0.008594
6428.8914	 0.006663
6428.9329	 0.006390
6428.9745	 0.005166
6429.0161	 0.006647
6429.0576	 0.010315
6429.0992	 0.011765
6429.1408	 0.010354
6429.1823	 0.009368
6429.2239	 0.012873
6429.2655	 0.016288
6429.3070	 0.018475
6429.3486	 0.021579
6429.3902	 0.025859
6429.4318	 0.029699
6429.4733	 0.033153
6429.5149	 0.037585
6429.5565	 0.042595
6429.5980	 0.048147
6429.6396	 0.049625
6429.6812	 0.051057
6429.7227	 0.051504
6429.7643	 0.053081
6429.8059	 0.061920
6429.8474	 0.067376
6429.8890	 0.067286
6429.9306	 0.063734
6429.9721	 0.061820
6430.0137	 0.063344
6430.0553	 0.064910
6430.0969	 0.068871
6430.1384	 0.067987
6430.1800	 0.064486
6430.2216	 0.066081
6430.2631	 0.069897
6430.3047	 0.071416
6430.3463	 0.067618
6430.3878	 0.065129
6430.4294	 0.064028
6430.4710	 0.066399
6430.5125	 0.071532
6430.5541	 0.071653
6430.5957	 0.073024
6430.6373	 0.075528
6430.6788	 0.075593
6430.7204	 0.075823
6430.7620	 0.076088
6430.8035	 0.077678
6430.8451	 0.080187
6430.8867	 0.079391
6430.9282	 0.078191
6430.9698	 0.078632
6431.0114	 0.079577
6431.0529	 0.080746
6431.0945	 0.081444
6431.1361	 0.080288
6431.1776	 0.078843
6431.2192	 0.080633
6431.2608	 0.083109
6431.3024	 0.086584
6431.3439	 0.086943
6431.3855	 0.090147
6431.4271	 0.093404
6431.4686	 0.095773
6431.5102	 0.097852
6431.5518	 0.095261
6431.5933	 0.095444
6431.6349	 0.097530
6431.6765	 0.094761
6431.7180	 0.090214
6431.7596	 0.090830
6431.8012	 0.089781
6431.8428	 0.088258
6431.8843	 0.087547
6431.9259	 0.084352
6431.9675	 0.079864
6432.0090	 0.075509
6432.0506	 0.070404
6432.0922	 0.067111
6432.1337	 0.065046
6432.1753	 0.062570
6432.2169	 0.059597
6432.2584	 0.058241
6432.3000	 0.055026
6432.3416	 0.051362
6432.3831	 0.049052
6432.4247	 0.046800
6432.4663	 0.046935
6432.5079	 0.046036
6432.5494	 0.043330
6432.5910	 0.043475
6432.6326	 0.045123
6432.6741	 0.044519
6432.7157	 0.044668
6432.7573	 0.043020
6432.7988	 0.039922
6432.8404	 0.038453
6432.8820	 0.044288
6432.9235	 0.045229
6432.9651	 0.044473
6433.0067	 0.043494
6433.0483	 0.043806
6433.0898	 0.040887
6433.1314	 0.037554
6433.1730	 0.040949
6433.2145	 0.041055
6433.2561	 0.037822
6433.2977	 0.040804
6433.3392	 0.042614
6433.3808	 0.040934
6433.4224	 0.042228
6433.4639	 0.044582
6433.5055	 0.051203
6433.5471	 0.052409
6433.5887	 0.046242
6433.6302	 0.049331
6433.6718	 0.043696
6433.7134	 0.040720
6433.7549	 0.035531
6433.7965	 0.027755
6433.8381	 0.026224
6433.8796	 0.025555
6433.9212	 0.029334
6433.9628	 0.030887
6434.0043	 0.026195
6434.0459	 0.025131
6434.0875	 0.020596
6434.1290	 0.019353
6434.1706	 0.019839
6434.2122	 0.020555
6434.2538	 0.022945
6434.2953	 0.018302
6434.3369	 0.021459
6434.3785	 0.019739
6434.4200	 0.017435
6434.4616	 0.019019
6434.5032	 0.013409
6434.5447	 0.013990
6434.5863	 0.020650
6434.6279	 0.018779
6434.6694	 0.017579
6434.7110	 0.016376
6434.7526	 0.014099
6434.7942	 0.013040
6434.8357	 0.010048
6434.8773	 0.012701
6434.9189	 0.009147
6434.9604	 0.008242
6435.0020	 0.012209
6435.0436	 0.013279
6435.0851	 0.017244
6435.1267	 0.016432
6435.1683	 0.013229
6435.2098	 0.017406
6435.2514	 0.018521
6436.4985	 0.012010
6436.5400	 0.010988
6436.5816	 0.016561
6436.6232	 0.021317
6436.6648	 0.019274
6436.7063	 0.020252
6436.7479	 0.021703
6436.7895	 0.017903
6436.8310	 0.018601
6436.8726	 0.024485
6436.9142	 0.021044
6436.9557	 0.026139
6436.9973	 0.022235
6437.0389	 0.020049
6437.0804	 0.018304
6437.1220	 0.025222
6437.1636	 0.018354
6437.2052	 0.021397
6437.2467	 0.026161
6437.2883	 0.020026
6437.3299	 0.029839
6437.3714	 0.032754
6437.4130	 0.022114
6437.4546	 0.022677
6437.4961	 0.025180
6437.5377	 0.027435
6437.5793	 0.035225
6437.6208	 0.041924
6437.6624	 0.050246
6437.7040	 0.054115
6437.7456	 0.055472
6437.7871	 0.067256
6437.8287	 0.066133
6437.8703	 0.074157
6437.9118	 0.079660
6437.9534	 0.086989
6437.9950	 0.087521
6438.0365	 0.085136
6438.0781	 0.085799
6438.1197	 0.087256
6438.1612	 0.091218
6438.2028	 0.094780
6438.2444	 0.096812
6438.2859	 0.095881
6438.3275	 0.102717
6438.3691	 0.104600
6438.4107	 0.099200
6438.4522	 0.095632
6438.4938	 0.104991
6438.5354	 0.103493
6438.5769	 0.098490
6438.6185	 0.099000
6438.6601	 0.100217
6438.7016	 0.095075
6438.7432	 0.096917
6438.7848	 0.102278
6438.8263	 0.106607
6438.8679	 0.106125
6438.9095	 0.107418
6438.9511	 0.106073
6438.9926	 0.100668
6439.0342	 0.101156
6439.0758	 0.104212
6439.1173	 0.103683
6439.1589	 0.099828
6439.2005	 0.094554
6439.2420	 0.097864
6439.2836	 0.098346
6439.3252	 0.100677
6439.3667	 0.103785
6439.4083	 0.104071
6439.4499	 0.106774
6439.4914	 0.103571
6439.5330	 0.100024
6439.5746	 0.100883
6439.6162	 0.100314
6439.6577	 0.105234
6439.6993	 0.104692
6439.7409	 0.101889
6439.7824	 0.105223
6439.8240	 0.104328
6439.8656	 0.102677
6439.9071	 0.100977
6439.9487	 0.103042
6439.9903	 0.101140
6440.0318	 0.095324
6440.0734	 0.091137
6440.1150	 0.088183
6440.1566	 0.083547
6440.1981	 0.078792
6440.2397	 0.070594
6440.2813	 0.066537
6440.3228	 0.060846
6440.3644	 0.054536
6440.4060	 0.046120
6440.4475	 0.036846
6440.4891	 0.032648
6440.5307	 0.025997
6440.5722	 0.023323
6440.6138	 0.019214
6440.6554	 0.014611
6440.6969	 0.013532
6440.7385	 0.017586
6440.7801	 0.019319
6440.8217	 0.017182
6440.8632	 0.020041
6440.9048	 0.016777
6440.9464	 0.016116
6440.9879	 0.016493
7508.9978	 0.000920
7509.0462	 0.003478
7509.0947	 0.000778
7509.1432	 0.002624
7509.1917	 0.006064
7509.2402	 0.008346
7509.2887	 0.013681
7509.3372	 0.019885
7509.3857	 0.025277
7509.4342	 0.028141
7509.4827	 0.036700
7509.5312	 0.037209
7509.5797	 0.045645
7509.6282	 0.052984
7509.6767	 0.050799
7509.7252	 0.057806
7509.7737	 0.062671
7509.8222	 0.058374
7509.8707	 0.056635
7509.9192	 0.062452
7509.9677	 0.067308
7510.0161	 0.064368
7510.0646	 0.069964
7510.1131	 0.068252
7510.1616	 0.072565
7510.2101	 0.074717
7510.2586	 0.072006
7510.3071	 0.071571
7510.3556	 0.076400
7510.4041	 0.072168
7510.4526	 0.071191
7510.5011	 0.082085
7510.5496	 0.076488
7510.5981	 0.071176
7510.6466	 0.073657
7510.6951	 0.074148
7510.7436	 0.072120
7510.7921	 0.073861
7510.8406	 0.070987
7510.8891	 0.072578
7510.9376	 0.076524
7510.9860	 0.076026
7511.0345	 0.078823
7511.0830	 0.077900
7511.1315	 0.077351
7511.1800	 0.086543
7511.2285	 0.082877
7511.2770	 0.082609
7511.3255	 0.082913
7511.3740	 0.088263
7511.4225	 0.085857
7511.4710	 0.085780
7511.5195	 0.085533
7511.5680	 0.090336
7511.6165	 0.085795
7511.6650	 0.084511
7511.7135	 0.082505
7511.7620	 0.083452
7511.8105	 0.082700
7511.8590	 0.084844
7511.9075	 0.083810
7511.9559	 0.087802
7512.0044	 0.084128
7512.0529	 0.078722
7512.1014	 0.083992
7512.1499	 0.079804
7512.1984	 0.074982
7512.2469	 0.066806
7512.2954	 0.061559
7512.3439	 0.058475
7512.3924	 0.058755
7512.4409	 0.054200
7512.4894	 0.049592
7512.5379	 0.046622
7512.5864	 0.045747
7512.6349	 0.045562
7512.6834	 0.040536
7512.7319	 0.028423
7512.7804	 0.023865
7512.8289	 0.032072
7512.8774	 0.031884
7512.9258	 0.027279
7512.9743	 0.025775
7513.0228	 0.024510
7513.0713	 0.024691
7513.1198	 0.024544
7513.1683	 0.025968
7513.2168	 0.021926
7513.2653	 0.023833
7513.3138	 0.025176
7513.3623	 0.023350
