##Wavelenght  51093.355
lambda	Flux
6413.2345	 0.018067
6413.2742	 0.029941
6413.3138	 0.021684
6413.3534	 0.021345
6413.3930	 0.028283
6427.5003	 0.005317
6427.5400	 0.003540
6427.5796	 0.008478
6427.6192	 0.004361
6427.6589	 0.003394
6427.6985	 0.015709
6427.7381	 0.010922
6427.7777	 0.009941
6427.8174	 0.003014
6427.8570	 0.007976
6427.8966	 0.012084
6427.9362	 0.003646
6427.9759	 0.005744
6428.0155	 0.003635
6428.0551	 0.006952
6428.0948	 0.007988
6428.1344	 0.014188
6428.1740	 0.009591
6428.2136	 0.010547
6428.2533	 0.016537
6428.2929	 0.012066
6428.3325	 0.012588
6428.3721	 0.005501
6428.4118	 0.002999
6428.4514	 0.003841
6428.4910	 0.013304
6428.5307	 0.008290
6428.5703	 0.007464
6428.6099	 0.013676
6428.6495	 0.012788
6428.6892	 0.006474
6428.7288	 0.007941
6428.7684	 0.008537
6428.8080	 0.008382
6428.8477	 0.005951
6428.8873	 0.014790
6428.9269	 0.008145
6428.9666	 0.005419
6429.0062	 0.017199
6429.0458	 0.012649
6429.0854	 0.008606
6429.1251	 0.013453
6429.1647	 0.015883
6429.2043	 0.017328
6429.2439	 0.012162
6429.2836	 0.016240
6429.3232	 0.020917
6429.3628	 0.025051
6429.4025	 0.029286
6429.4421	 0.033383
6429.4817	 0.034319
6429.5213	 0.046364
6429.5610	 0.048659
6429.6006	 0.049747
6429.6402	 0.060193
6429.6798	 0.058102
6429.7195	 0.060187
6429.7591	 0.067577
6429.7987	 0.067008
6429.8384	 0.073906
6429.8780	 0.078755
6429.9176	 0.074632
6429.9572	 0.078149
6429.9969	 0.075789
6430.0365	 0.073160
6430.0761	 0.079837
6430.1157	 0.075883
6430.1554	 0.076049
6430.1950	 0.071901
6430.2346	 0.078893
6430.2743	 0.079062
6430.3139	 0.072346
6430.3535	 0.081835
6430.3931	 0.084506
6430.4328	 0.073225
6430.4724	 0.071625
6430.5120	 0.074227
6430.5516	 0.075490
6430.5913	 0.079028
6430.6309	 0.077745
6430.6705	 0.083084
6430.7102	 0.091269
6430.7498	 0.083244
6430.7894	 0.082624
6430.8290	 0.080923
6430.8687	 0.074880
6430.9083	 0.076854
6430.9479	 0.076553
6430.9875	 0.078972
6431.0272	 0.080392
6431.0668	 0.084530
6431.1064	 0.083282
6431.1461	 0.083873
6431.1857	 0.088432
6431.2253	 0.090033
6431.2649	 0.094363
6431.3046	 0.091288
6431.3442	 0.092186
6431.3838	 0.092293
6431.4234	 0.088663
6431.4631	 0.094538
6431.5027	 0.094248
6431.5423	 0.093552
6431.5820	 0.095676
6431.6216	 0.093329
6431.6612	 0.101514
6431.7008	 0.106823
6431.7405	 0.102979
6431.7801	 0.097885
6431.8197	 0.095082
6431.8593	 0.095563
6431.8990	 0.091685
6431.9386	 0.089427
6431.9782	 0.084983
6432.0179	 0.079101
6432.0575	 0.073057
6432.0971	 0.069121
6432.1367	 0.062231
6432.1764	 0.060592
6432.2160	 0.062462
6432.2556	 0.060977
6432.2952	 0.061554
6432.3349	 0.054895
6432.3745	 0.048683
6432.4141	 0.052697
6432.4538	 0.048839
6432.4934	 0.045800
6432.5330	 0.044992
6432.5726	 0.048939
6432.6123	 0.048276
6432.6519	 0.046910
6432.6915	 0.046011
6432.7311	 0.043736
6432.7708	 0.046539
6432.8104	 0.041234
6432.8500	 0.040767
6432.8897	 0.048269
6432.9293	 0.048012
6432.9689	 0.043709
6433.0085	 0.049953
6433.0482	 0.050312
6433.0878	 0.043485
6433.1274	 0.046120
6433.1670	 0.050093
6433.2067	 0.052559
6433.2463	 0.050984
6433.2859	 0.060696
6433.3256	 0.060513
6433.3652	 0.053883
6433.4048	 0.048566
6433.4444	 0.036833
6433.4841	 0.032982
6433.5237	 0.032722
6433.5633	 0.043070
6433.6029	 0.038081
6433.6426	 0.046216
6433.6822	 0.038162
6433.7218	 0.037602
6433.7615	 0.030553
6433.8011	 0.029325
6433.8407	 0.036934
6433.8803	 0.030164
6433.9200	 0.022723
6433.9596	 0.024189
6433.9992	 0.029670
6434.0388	 0.025489
6434.0785	 0.022368
6434.1181	 0.021181
6434.1577	 0.020008
6434.1974	 0.017435
6434.2370	 0.023342
6434.2766	 0.013678
6434.3162	 0.017350
6434.3559	 0.014299
6434.3955	 0.017837
6434.4351	 0.005514
6434.4747	 0.016584
6434.5144	 0.013704
6434.5540	 0.007025
6434.5936	 0.006497
6434.6333	 0.006556
6434.6729	 0.010061
6434.7125	 0.009237
6434.7521	 0.009823
6434.7918	 0.008241
6434.8314	 0.006390
6434.8710	 0.018199
6434.9106	 0.025665
6434.9503	 0.026609
6434.9899	 0.010393
6436.9316	 0.007497
6436.9713	 0.014334
6437.0109	 0.014613
6437.0505	 0.016846
6437.0901	 0.024271
6437.1298	 0.016490
6437.1694	 0.018116
6437.2090	 0.018925
6437.2487	 0.014688
6437.2883	 0.014918
6437.3279	 0.016859
6437.3675	 0.018861
6437.4072	 0.020133
6437.4468	 0.021527
6437.4864	 0.022845
6437.5260	 0.029017
6437.5657	 0.037327
6437.6053	 0.037474
6437.6449	 0.041659
6437.6846	 0.055410
6437.7242	 0.053773
6437.7638	 0.056433
6437.8034	 0.060984
6437.8431	 0.065319
6437.8827	 0.076662
6437.9223	 0.072379
6437.9619	 0.080169
6438.0016	 0.083144
6438.0412	 0.089054
6438.0808	 0.094109
6438.1205	 0.096624
6438.1601	 0.103117
6438.1997	 0.105178
6438.2393	 0.102609
6438.2790	 0.104815
6438.3186	 0.112331
6438.3582	 0.114674
6438.3978	 0.110056
6438.4375	 0.108763
6438.4771	 0.107468
6438.5167	 0.107857
6438.5564	 0.109267
6438.5960	 0.110376
6438.6356	 0.102997
6438.6752	 0.110946
6438.7149	 0.106381
6438.7545	 0.110318
6438.7941	 0.103739
6438.8337	 0.108038
6438.8734	 0.111095
6438.9130	 0.102187
6438.9526	 0.104284
6438.9923	 0.107170
6439.0319	 0.111415
6439.0715	 0.103893
6439.1111	 0.104621
6439.1508	 0.103743
6439.1904	 0.100772
6439.2300	 0.103435
6439.2696	 0.095337
6439.3093	 0.098363
6439.3489	 0.096869
6439.3885	 0.100616
6439.4282	 0.103306
6439.4678	 0.103213
6439.5074	 0.102590
6439.5470	 0.107952
6439.5867	 0.106663
6439.6263	 0.103672
6439.6659	 0.104597
6439.7055	 0.104845
6439.7452	 0.098953
6439.7848	 0.106189
6439.8244	 0.113187
6439.8641	 0.108296
6439.9037	 0.101268
6439.9433	 0.097770
6439.9829	 0.096832
6440.0226	 0.092765
6440.0622	 0.093380
6440.1018	 0.086531
6440.1414	 0.078647
6440.1811	 0.078050
6440.2207	 0.069805
6440.2603	 0.068913
6440.3000	 0.066380
6440.3396	 0.061600
6440.3792	 0.048304
6440.4188	 0.041766
6440.4585	 0.045962
6440.4981	 0.044008
6440.5377	 0.039195
6440.5773	 0.034109
6440.6170	 0.020057
6440.6566	 0.023511
6440.6962	 0.025428
6440.7359	 0.019102
6440.7755	 0.019388
6440.8151	 0.025288
6440.8547	 0.020421
6440.8944	 0.017237
6440.9340	 0.015007
6440.9736	 0.018563
6441.0132	 0.023012
6441.0529	 0.017291
6441.0925	 0.019295
7509.1088	 0.011262
7509.1552	 0.008995
7509.2016	 0.012494
7509.2480	 0.010070
7509.2944	 0.016210
7509.3408	 0.022409
7509.3872	 0.021192
7509.4336	 0.028010
7509.4800	 0.032212
7509.5264	 0.040137
7509.5728	 0.041464
7509.6192	 0.044455
7509.6656	 0.049218
7509.7120	 0.046699
7509.7584	 0.049215
7509.8047	 0.059972
7509.8511	 0.060576
7509.8975	 0.066357
7509.9439	 0.068702
7509.9903	 0.068390
7510.0367	 0.076672
7510.0831	 0.080575
7510.1295	 0.077457
7510.1759	 0.078463
7510.2223	 0.076334
7510.2687	 0.074927
7510.3151	 0.081037
7510.3615	 0.080555
7510.4079	 0.082149
7510.4543	 0.090536
7510.5006	 0.088060
7510.5470	 0.082238
7510.5934	 0.079228
7510.6398	 0.078724
7510.6862	 0.078949
7510.7326	 0.076474
7510.7790	 0.083872
7510.8254	 0.076750
7510.8718	 0.084647
7510.9182	 0.077328
7510.9646	 0.082535
7511.0110	 0.084576
7511.0574	 0.085294
7511.1038	 0.083924
7511.1502	 0.084569
7511.1965	 0.089564
7511.2429	 0.086918
7511.2893	 0.076193
7511.3357	 0.080375
7511.3821	 0.081225
7511.4285	 0.083657
7511.4749	 0.090573
7511.5213	 0.088552
7511.5677	 0.084376
7511.6141	 0.085035
7511.6605	 0.086246
7511.7069	 0.085056
7511.7533	 0.086864
7511.7997	 0.086780
7511.8461	 0.088660
7511.8925	 0.083643
7511.9388	 0.076650
7511.9852	 0.082954
7512.0316	 0.087250
7512.0780	 0.082029
7512.1244	 0.079694
7512.1708	 0.075131
7512.2172	 0.075377
7512.2636	 0.063210
7512.3100	 0.063800
7512.3564	 0.064084
7512.4028	 0.062966
7512.4492	 0.055317
7512.4956	 0.053459
7512.5420	 0.044754
7512.5884	 0.042441
7512.6347	 0.046299
7512.6811	 0.037865
7512.7275	 0.032596
7512.7739	 0.031092
7512.8203	 0.031137
7512.8667	 0.031717
7512.9131	 0.024069
7512.9595	 0.021655
7513.0059	 0.019380
7513.0523	 0.027832
7513.0987	 0.024901
7513.1451	 0.028838
7513.1915	 0.034214
7513.2379	 0.024307
7513.2843	 0.030898
7513.3306	 0.032686
7513.3770	 0.030735
