##Wavelenght  49585.410
lambda	Flux
6413.2892	 0.020107
6413.3308	 0.018736
6413.3724	 0.015677
6427.5611	 0.005103
6427.6027	 0.001280
6427.6443	 0.003138
6427.6859	 0.005955
6427.7274	 0.006698
6427.7690	 0.012006
6427.8106	 0.011567
6427.8521	 0.008538
6427.8937	 0.011229
6427.9353	 0.011826
6427.9768	 0.012264
6428.0184	 0.012865
6428.0600	 0.013300
6428.1015	 0.017277
6428.1431	 0.016470
6428.1847	 0.008953
6428.2262	 0.002851
6428.2678	 0.003055
6428.3094	 0.009408
6428.3510	 0.012831
6428.3925	 0.009784
6428.4341	 0.008097
6428.4757	 0.009950
6428.5172	 0.010177
6428.5588	 0.006358
6428.6004	 0.007002
6428.6419	 0.006892
6428.6835	 0.002509
6428.7251	 0.001715
6428.7666	 0.001967
6428.8082	 0.004406
6428.8498	 0.002473
6428.8914	 0.002725
6428.9329	 0.004927
6428.9745	 0.009485
6429.0161	 0.007709
6429.0576	 0.006596
6429.0992	 0.010363
6429.1408	 0.010566
6429.1823	 0.010323
6429.2239	 0.013089
6429.2655	 0.016346
6429.3070	 0.020460
6429.3486	 0.023804
6429.3902	 0.021977
6429.4318	 0.026821
6429.4733	 0.034801
6429.5149	 0.036164
6429.5565	 0.040482
6429.5980	 0.046709
6429.6396	 0.050760
6429.6812	 0.055661
6429.7227	 0.052601
6429.7643	 0.051663
6429.8059	 0.060447
6429.8474	 0.065293
6429.8890	 0.063304
6429.9306	 0.062686
6429.9721	 0.068178
6430.0137	 0.071926
6430.0553	 0.075171
6430.0969	 0.074883
6430.1384	 0.071793
6430.1800	 0.071428
6430.2216	 0.072188
6430.2631	 0.075204
6430.3047	 0.075195
6430.3463	 0.072995
6430.3878	 0.073882
6430.4294	 0.074793
6430.4710	 0.074629
6430.5125	 0.075766
6430.5541	 0.074235
6430.5957	 0.072518
6430.6373	 0.071670
6430.6788	 0.072565
6430.7204	 0.073462
6430.7620	 0.073574
6430.8035	 0.072272
6430.8451	 0.072325
6430.8867	 0.076805
6430.9282	 0.076281
6430.9698	 0.074829
6431.0114	 0.074255
6431.0529	 0.074046
6431.0945	 0.075891
6431.1361	 0.079661
6431.1776	 0.082429
6431.2192	 0.084029
6431.2608	 0.084714
6431.3024	 0.086952
6431.3439	 0.089895
6431.3855	 0.088754
6431.4271	 0.090404
6431.4686	 0.093557
6431.5102	 0.091879
6431.5518	 0.093057
6431.5933	 0.094772
6431.6349	 0.092567
6431.6765	 0.091334
6431.7180	 0.091760
6431.7596	 0.091466
6431.8012	 0.090149
6431.8428	 0.088663
6431.8843	 0.086994
6431.9259	 0.087574
6431.9675	 0.084835
6432.0090	 0.081744
6432.0506	 0.078492
6432.0922	 0.073878
6432.1337	 0.072690
6432.1753	 0.070093
6432.2169	 0.069791
6432.2584	 0.066639
6432.3000	 0.061780
6432.3416	 0.059107
6432.3831	 0.055112
6432.4247	 0.051801
6432.4663	 0.050789
6432.5079	 0.052068
6432.5494	 0.048429
6432.5910	 0.044959
6432.6326	 0.048171
6432.6741	 0.048911
6432.7157	 0.049249
6432.7573	 0.048966
6432.7988	 0.049567
6432.8404	 0.052845
6432.8820	 0.054339
6432.9235	 0.055607
6432.9651	 0.054430
6433.0067	 0.053533
6433.0483	 0.051737
6433.0898	 0.050895
6433.1314	 0.049868
6433.1730	 0.044600
6433.2145	 0.041633
6433.2561	 0.043669
6433.2977	 0.040620
6433.3392	 0.040655
6433.3808	 0.042244
6433.4224	 0.045305
6433.4639	 0.048892
6433.5055	 0.043443
6433.5471	 0.045648
6433.5887	 0.047955
6433.6302	 0.045607
6433.6718	 0.041312
6433.7134	 0.035716
6433.7549	 0.035029
6433.7965	 0.034372
6433.8381	 0.032502
6433.8796	 0.031294
6433.9212	 0.028942
6433.9628	 0.029696
6434.0043	 0.028421
6434.0459	 0.021408
6434.0875	 0.019529
6434.1290	 0.016449
6434.1706	 0.016145
6434.2122	 0.019930
6434.2538	 0.019145
6434.2953	 0.017308
6434.3369	 0.013913
6434.3785	 0.013657
6434.4200	 0.007989
6434.4616	 0.007236
6434.5032	 0.011851
6434.5447	 0.009209
6434.5863	 0.004785
6434.6279	 0.002267
6434.6694	-0.000312
6434.7110	 0.000416
6434.7526	 0.003301
6434.7942	 0.005772
6434.8357	 0.009630
6434.8773	 0.012007
6434.9189	 0.011626
6434.9604	 0.007649
6435.0020	 0.010362
6435.0436	 0.012182
6435.0851	 0.012132
6435.1267	 0.010238
6435.1683	 0.012925
6435.2098	 0.016257
6435.2514	 0.013886
6436.4985	 0.011876
6436.5400	 0.012857
6436.5816	 0.010720
6436.6232	 0.007557
6436.6648	 0.010330
6436.7063	 0.013101
6436.7479	 0.015873
6436.7895	 0.018643
6436.8310	 0.020689
6436.8726	 0.020992
6436.9142	 0.022037
6436.9557	 0.021269
6436.9973	 0.020501
6437.0389	 0.020534
6437.0804	 0.022073
6437.1220	 0.021887
6437.1636	 0.024370
6437.2052	 0.024923
6437.2467	 0.025856
6437.2883	 0.023413
6437.3299	 0.024189
6437.3714	 0.031935
6437.4130	 0.032327
6437.4546	 0.025172
6437.4961	 0.027974
6437.5377	 0.037956
6437.5793	 0.040556
6437.6208	 0.038609
6437.6624	 0.046849
6437.7040	 0.052972
6437.7456	 0.057850
6437.7871	 0.064097
6437.8287	 0.069249
6437.8703	 0.076035
6437.9118	 0.076401
6437.9534	 0.085807
6437.9950	 0.082244
6438.0365	 0.082271
6438.0781	 0.088857
6438.1197	 0.095440
6438.1612	 0.095542
6438.2028	 0.099085
6438.2444	 0.098114
6438.2859	 0.103471
6438.3275	 0.107066
6438.3691	 0.106536
6438.4107	 0.112549
6438.4522	 0.112641
6438.4938	 0.113447
6438.5354	 0.106903
6438.5769	 0.109158
6438.6185	 0.115407
6438.6601	 0.108223
6438.7016	 0.105206
6438.7432	 0.103082
6438.7848	 0.108930
6438.8263	 0.101369
6438.8679	 0.101810
6438.9095	 0.108601
6438.9511	 0.108203
6438.9926	 0.100490
6439.0342	 0.100293
6439.0758	 0.096331
6439.1173	 0.097914
6439.1589	 0.103188
6439.2005	 0.102718
6439.2420	 0.102064
6439.2836	 0.108697
6439.3252	 0.111371
6439.3667	 0.110881
6439.4083	 0.107760
6439.4499	 0.106299
6439.4914	 0.104204
6439.5330	 0.104868
6439.5746	 0.108078
6439.6162	 0.104237
6439.6577	 0.099920
6439.6993	 0.103617
6439.7409	 0.099196
6439.7824	 0.101759
6439.8240	 0.101847
6439.8656	 0.095315
6439.9071	 0.094989
6439.9487	 0.094196
6439.9903	 0.094134
6440.0318	 0.091471
6440.0734	 0.089285
6440.1150	 0.087596
6440.1566	 0.081467
6440.1981	 0.077206
6440.2397	 0.075026
6440.2813	 0.071415
6440.3228	 0.059420
6440.3644	 0.054667
6440.4060	 0.048684
6440.4475	 0.038072
6440.4891	 0.034568
6440.5307	 0.031218
6440.5722	 0.024173
6440.6138	 0.015914
6440.6554	 0.016036
6440.6969	 0.017362
6440.7385	 0.013323
6440.7801	 0.008212
6440.8217	 0.008798
6440.8632	 0.010009
6440.9048	 0.009074
6440.9464	 0.007194
6440.9879	 0.007752
7508.9978	 0.000623
7509.0462	-0.000577
7509.0947	 0.003312
7509.1432	 0.005044
7509.1917	 0.007220
7509.2402	 0.007614
7509.2887	 0.012310
7509.3372	 0.017599
7509.3857	 0.020252
7509.4342	 0.022454
7509.4827	 0.027689
7509.5312	 0.036627
7509.5797	 0.042791
7509.6282	 0.042144
7509.6767	 0.039975
7509.7252	 0.052563
7509.7737	 0.061188
7509.8222	 0.059917
7509.8707	 0.056641
7509.9192	 0.057561
7509.9677	 0.060354
7510.0161	 0.062408
7510.0646	 0.066523
7510.1131	 0.070946
7510.1616	 0.077754
7510.2101	 0.078618
7510.2586	 0.079563
7510.3071	 0.078960
7510.3556	 0.080111
7510.4041	 0.090013
7510.4526	 0.089323
7510.5011	 0.087508
7510.5496	 0.085391
7510.5981	 0.083794
7510.6466	 0.083335
7510.6951	 0.081984
7510.7436	 0.084647
7510.7921	 0.088337
7510.8406	 0.080820
7510.8891	 0.076012
7510.9376	 0.079806
7510.9860	 0.081334
7511.0345	 0.081737
7511.0830	 0.080834
7511.1315	 0.085661
7511.1800	 0.090299
7511.2285	 0.090408
7511.2770	 0.085684
7511.3255	 0.090430
7511.3740	 0.091430
7511.4225	 0.085001
7511.4710	 0.087424
7511.5195	 0.090574
7511.5680	 0.089924
7511.6165	 0.087532
7511.6650	 0.082877
7511.7135	 0.084365
7511.7620	 0.083475
7511.8105	 0.084296
7511.8590	 0.084336
7511.9075	 0.086775
7511.9559	 0.079410
7512.0044	 0.078608
7512.0529	 0.080850
7512.1014	 0.075273
7512.1499	 0.073182
7512.1984	 0.072288
7512.2469	 0.072055
7512.2954	 0.061170
7512.3439	 0.060015
7512.3924	 0.064743
7512.4409	 0.059149
7512.4894	 0.052945
7512.5379	 0.052304
7512.5864	 0.050940
7512.6349	 0.048649
7512.6834	 0.037313
7512.7319	 0.027721
7512.7804	 0.024327
7512.8289	 0.023350
7512.8774	 0.021009
7512.9258	 0.015688
7512.9743	 0.013851
7513.0228	 0.020230
7513.0713	 0.020513
7513.1198	 0.018582
7513.1683	 0.021285
7513.2168	 0.023237
7513.2653	 0.022814
7513.3138	 0.019790
7513.3623	 0.017817
