##Wavelenght  50623.621
lambda	Flux
6427.0923	 0.006861
6427.1340	 0.007398
6427.1756	 0.006510
6427.2173	 0.007313
6427.2589	 0.005958
6427.3006	 0.008037
6427.3422	 0.008107
6427.3839	 0.006009
6427.4255	 0.009422
6427.4672	 0.008424
6427.5088	 0.010146
6427.5505	 0.015662
6427.5921	 0.014032
6427.6337	 0.013978
6427.6754	 0.013594
6427.7170	 0.007791
6427.7587	 0.010337
6427.8003	 0.010800
6427.8420	 0.008472
6427.8836	 0.004143
6427.9253	 0.005890
6427.9669	 0.008704
6428.0086	 0.007370
6428.0502	 0.008054
6428.0919	 0.011488
6428.1335	 0.009609
6428.1752	 0.004686
6428.2168	 0.008528
6428.2585	 0.008915
6428.3001	 0.008216
6428.3417	 0.011251
6428.3834	 0.011527
6428.4250	 0.007873
6428.4667	 0.008777
6428.5083	 0.009634
6428.5500	 0.007302
6428.5916	 0.006447
6428.6333	 0.001992
6428.6749	 0.008270
6428.7166	 0.012265
6428.7582	 0.013056
6428.7999	 0.009853
6428.8415	 0.006912
6428.8832	 0.012292
6428.9248	 0.012913
6428.9665	 0.013949
6429.0081	 0.016057
6429.0497	 0.015050
6429.0914	 0.015386
6429.1330	 0.018463
6429.1747	 0.014266
6429.2163	 0.018820
6429.2580	 0.025208
6429.2996	 0.021136
6429.3413	 0.024057
6429.3829	 0.031878
6429.4246	 0.034159
6429.4662	 0.037344
6429.5079	 0.040507
6429.5495	 0.046669
6429.5912	 0.053192
6429.6328	 0.058903
6429.6745	 0.062636
6429.7161	 0.063845
6429.7577	 0.063449
6429.7994	 0.065240
6429.8410	 0.067503
6429.8827	 0.069674
6429.9243	 0.072728
6429.9660	 0.072984
6430.0076	 0.070639
6430.0493	 0.078697
6430.0909	 0.076739
6430.1326	 0.077402
6430.1742	 0.074049
6430.2159	 0.076510
6430.2575	 0.078999
6430.2992	 0.079433
6430.3408	 0.075804
6430.3825	 0.075990
6430.4241	 0.074144
6430.4657	 0.076058
6430.5074	 0.078473
6430.5490	 0.076286
6430.5907	 0.079887
6430.6323	 0.082213
6430.6740	 0.081628
6430.7156	 0.082015
6430.7573	 0.081104
6430.7989	 0.082666
6430.8406	 0.080824
6430.8822	 0.081421
6430.9239	 0.085005
6430.9655	 0.082875
6431.0072	 0.084230
6431.0488	 0.082649
6431.0904	 0.088544
6431.1321	 0.084309
6431.1737	 0.088081
6431.2154	 0.087115
6431.2570	 0.089460
6431.2987	 0.093484
6431.3403	 0.086194
6431.3820	 0.088865
6431.4236	 0.093115
6431.4653	 0.092562
6431.5069	 0.095672
6431.5486	 0.092343
6431.5902	 0.095080
6431.6319	 0.095843
6431.6735	 0.093358
6431.7152	 0.098992
6431.7568	 0.096752
6431.7984	 0.095533
6431.8401	 0.087382
6431.8817	 0.087236
6431.9234	 0.083322
6431.9650	 0.083793
6432.0067	 0.079987
6432.0483	 0.070251
6432.0900	 0.068048
6432.1316	 0.063443
6432.1733	 0.064384
6432.2149	 0.059868
6432.2566	 0.053225
6432.2982	 0.047660
6432.3399	 0.047952
6432.3815	 0.046631
6432.4232	 0.047833
6432.4648	 0.045444
6432.5064	 0.038564
6432.5481	 0.037372
6432.5897	 0.044512
6432.6314	 0.049115
6432.6730	 0.040466
6432.7147	 0.041273
6432.7563	 0.042046
6432.7980	 0.039769
6432.8396	 0.045272
6432.8813	 0.046043
6432.9229	 0.044374
6432.9646	 0.044650
6433.0062	 0.046659
6433.0479	 0.045312
6433.0895	 0.041653
6433.1312	 0.041660
6433.1728	 0.040962
6433.2144	 0.041458
6433.2561	 0.040129
6433.2977	 0.042927
6433.3394	 0.041685
6433.3810	 0.042064
6433.4227	 0.041314
6433.4643	 0.040963
6433.5060	 0.044245
6433.5476	 0.037376
6433.5893	 0.037673
6433.6309	 0.042833
6433.6726	 0.036492
6433.7142	 0.039141
6433.7559	 0.039626
6433.7975	 0.033382
6433.8392	 0.031559
6433.8808	 0.032088
6433.9224	 0.032181
6433.9641	 0.029681
6434.0057	 0.026715
6434.0474	 0.021136
6434.0890	 0.020001
6434.1307	 0.019251
6434.1723	 0.011640
6434.2140	 0.011954
6434.2556	 0.013973
6434.2973	 0.017046
6434.3389	 0.014831
6434.3806	 0.017476
6434.4222	 0.011366
6434.4639	 0.011920
6434.5055	 0.015486
6434.5472	 0.014300
6434.5888	 0.011119
6434.6304	 0.009485
6434.6721	 0.009372
6434.7137	 0.011751
6434.7554	 0.011914
6434.7970	 0.011071
6434.8387	 0.009947
6434.8803	 0.009750
6434.9220	 0.007688
6434.9636	 0.005331
6436.0048	 0.017244
6436.0464	 0.017446
6436.0881	 0.016621
6436.1297	 0.019952
6436.1714	 0.018341
6436.2130	 0.016669
6436.2547	 0.012667
6436.2963	 0.011198
6436.3380	 0.013379
6436.3796	 0.019275
6436.4213	 0.019814
6436.4629	 0.016307
6436.5046	 0.014667
6436.5462	 0.022718
6436.5879	 0.022350
6436.6295	 0.021014
6436.6711	 0.021319
6436.7128	 0.019867
6436.7544	 0.022787
6436.7961	 0.021292
6436.8377	 0.018700
6436.8794	 0.020193
6436.9210	 0.023568
6436.9627	 0.026042
6437.0043	 0.023571
6437.0460	 0.024756
6437.0876	 0.024365
6437.1293	 0.024791
6437.1709	 0.024752
6437.2126	 0.025640
6437.2542	 0.027994
6437.2959	 0.026632
6437.3375	 0.023296
6437.3791	 0.028081
6437.4208	 0.033031
6437.4624	 0.034105
6437.5041	 0.036500
6437.5457	 0.038205
6437.5874	 0.041960
6437.6290	 0.046689
6437.6707	 0.052438
6437.7123	 0.059803
6437.7540	 0.065046
6437.7956	 0.071358
6437.8373	 0.078421
6437.8789	 0.084558
6437.9206	 0.085106
6437.9622	 0.084314
6438.0039	 0.086102
6438.0455	 0.092605
6438.0871	 0.096595
6438.1288	 0.097990
6438.1704	 0.101817
6438.2121	 0.102621
6438.2537	 0.107298
6438.2954	 0.109691
6438.3370	 0.106772
6438.3787	 0.107616
6438.4203	 0.111663
6438.4620	 0.111368
6438.5036	 0.108695
6438.5453	 0.109182
6438.5869	 0.107533
6438.6286	 0.109240
6438.6702	 0.111965
6438.7119	 0.109589
6438.7535	 0.107577
6438.7951	 0.109818
6438.8368	 0.111642
6438.8784	 0.109342
6438.9201	 0.105442
6438.9617	 0.106635
6439.0034	 0.112771
6439.0450	 0.112822
6439.0867	 0.113101
6439.1283	 0.107893
6439.1700	 0.104298
6439.2116	 0.106030
6439.2533	 0.107837
6439.2949	 0.109228
6439.3366	 0.115333
6439.3782	 0.113834
6439.4199	 0.109673
6439.4615	 0.108141
6439.5031	 0.110462
6439.5448	 0.116145
6439.5864	 0.114297
6439.6281	 0.111010
6439.6697	 0.108365
6439.7114	 0.104779
6439.7530	 0.101889
6439.7947	 0.102984
6439.8363	 0.108088
6439.8780	 0.107561
6439.9196	 0.105440
6439.9613	 0.102884
6440.0029	 0.096886
6440.0446	 0.095158
6440.0862	 0.090132
6440.1278	 0.085444
6440.1695	 0.082593
6440.2111	 0.075530
6440.2528	 0.067781
6440.2944	 0.064397
6440.3361	 0.067278
6440.3777	 0.059757
6440.4194	 0.044937
6440.4610	 0.038181
6440.5027	 0.039619
6440.5443	 0.026395
6440.5860	 0.025119
6440.6276	 0.025317
6440.6693	 0.020842
6440.7109	 0.024247
6440.7526	 0.029775
6440.7942	 0.016396
6440.8358	 0.009579
6440.8775	 0.016641
6440.9191	 0.013223
6440.9608	 0.012428
7509.0187	 0.003331
7509.0673	 0.004964
7509.1159	 0.009042
7509.1645	 0.013962
7509.2130	 0.017358
7509.2616	 0.019057
7509.3102	 0.025486
7509.3588	 0.030142
7509.4074	 0.031905
7509.4560	 0.035510
7509.5046	 0.041707
7509.5532	 0.044021
7509.6018	 0.043394
7509.6504	 0.049509
7509.6989	 0.054914
7509.7475	 0.057460
7509.7961	 0.057142
7509.8447	 0.061643
7509.8933	 0.067296
7509.9419	 0.065099
7509.9905	 0.063396
7510.0391	 0.066568
7510.0877	 0.069982
7510.1363	 0.071795
7510.1848	 0.072779
7510.2334	 0.075594
7510.2820	 0.076554
7510.3306	 0.075993
7510.3792	 0.076642
7510.4278	 0.079346
7510.4764	 0.079311
7510.5250	 0.074252
7510.5736	 0.075816
7510.6222	 0.078802
7510.6707	 0.081032
7510.7193	 0.081910
7510.7679	 0.081317
7510.8165	 0.081103
7510.8651	 0.083421
7510.9137	 0.087388
7510.9623	 0.087223
7511.0109	 0.083628
7511.0595	 0.084964
7511.1081	 0.087333
7511.1566	 0.086420
7511.2052	 0.087529
7511.2538	 0.087722
7511.3024	 0.087752
7511.3510	 0.090972
7511.3996	 0.093741
7511.4482	 0.094542
7511.4968	 0.089852
7511.5454	 0.085491
7511.5940	 0.084297
7511.6425	 0.086051
7511.6911	 0.085106
7511.7397	 0.082714
7511.7883	 0.084272
7511.8369	 0.085419
7511.8855	 0.085401
7511.9341	 0.084976
7511.9827	 0.083613
7512.0313	 0.084663
7512.0799	 0.085596
7512.1284	 0.082087
7512.1770	 0.078044
7512.2256	 0.074424
7512.2742	 0.071751
7512.3228	 0.070327
7512.3714	 0.069229
7512.4200	 0.067704
7512.4686	 0.057529
7512.5172	 0.053362
7512.5658	 0.054150
7512.6143	 0.052241
7512.6629	 0.045496
7512.7115	 0.038325
7512.7601	 0.035256
7512.8087	 0.037278
7512.8573	 0.035780
7512.9059	 0.026363
7512.9545	 0.024421
7513.0031	 0.030930
7513.0517	 0.031706
7513.1002	 0.029792
7513.1488	 0.025692
7513.1974	 0.026019
