##Wavelenght  51092.348
lambda	Flux
6413.2345	 0.035852
6413.2742	 0.033289
6413.3138	 0.030512
6413.3534	 0.033220
6413.3930	 0.035557
6427.5003	 0.007225
6427.5400	 0.007902
6427.5796	 0.010790
6427.6192	 0.005000
6427.6589	 0.005471
6427.6985	 0.006305
6427.7381	 0.007939
6427.7777	 0.007043
6427.8174	 0.005946
6427.8570	 0.006425
6427.8966	 0.006763
6427.9362	 0.008010
6427.9759	 0.008268
6428.0155	 0.006909
6428.0551	 0.009610
6428.0948	 0.008670
6428.1344	 0.005485
6428.1740	 0.014444
6428.2136	 0.007020
6428.2533	 0.011644
6428.2929	 0.004238
6428.3325	 0.010465
6428.3721	 0.009984
6428.4118	 0.006055
6428.4514	 0.003657
6428.4910	 0.010519
6428.5307	 0.012811
6428.5703	 0.014540
6428.6099	 0.017402
6428.6495	 0.017460
6428.6892	 0.013223
6428.7288	 0.009324
6428.7684	 0.013542
6428.8080	 0.017601
6428.8477	 0.015379
6428.8873	 0.015892
6428.9269	 0.012669
6428.9666	 0.003877
6429.0062	 0.006801
6429.0458	 0.015641
6429.0854	 0.012056
6429.1251	 0.010085
6429.1647	 0.008625
6429.2043	 0.017155
6429.2439	 0.022437
6429.2836	 0.024878
6429.3232	 0.021833
6429.3628	 0.032265
6429.4025	 0.033088
6429.4421	 0.037476
6429.4817	 0.043292
6429.5213	 0.040357
6429.5610	 0.043485
6429.6006	 0.045417
6429.6402	 0.052111
6429.6798	 0.057729
6429.7195	 0.059381
6429.7591	 0.070129
6429.7987	 0.071702
6429.8384	 0.072151
6429.8780	 0.073130
6429.9176	 0.067131
6429.9572	 0.066928
6429.9969	 0.074538
6430.0365	 0.074891
6430.0761	 0.075848
6430.1157	 0.077183
6430.1554	 0.081787
6430.1950	 0.080903
6430.2346	 0.085226
6430.2743	 0.089602
6430.3139	 0.085017
6430.3535	 0.084189
6430.3931	 0.088470
6430.4328	 0.092115
6430.4724	 0.087186
6430.5120	 0.085098
6430.5516	 0.093751
6430.5913	 0.090996
6430.6309	 0.085698
6430.6705	 0.095911
6430.7102	 0.085809
6430.7498	 0.085448
6430.7894	 0.081944
6430.8290	 0.083267
6430.8687	 0.073992
6430.9083	 0.078300
6430.9479	 0.082509
6430.9875	 0.080841
6431.0272	 0.087694
6431.0668	 0.087598
6431.1064	 0.086584
6431.1461	 0.087606
6431.1857	 0.082465
6431.2253	 0.089811
6431.2649	 0.094723
6431.3046	 0.088835
6431.3442	 0.092988
6431.3838	 0.097179
6431.4234	 0.101803
6431.4631	 0.103450
6431.5027	 0.099988
6431.5423	 0.095042
6431.5820	 0.100062
6431.6216	 0.096072
6431.6612	 0.091106
6431.7008	 0.097649
6431.7405	 0.098349
6431.7801	 0.090919
6431.8197	 0.089536
6431.8593	 0.093186
6431.8990	 0.091187
6431.9386	 0.081332
6431.9782	 0.076418
6432.0179	 0.076568
6432.0575	 0.075252
6432.0971	 0.076169
6432.1367	 0.069368
6432.1764	 0.075284
6432.2160	 0.075565
6432.2556	 0.058732
6432.2952	 0.054825
6432.3349	 0.052232
6432.3745	 0.050085
6432.4141	 0.050075
6432.4538	 0.051580
6432.4934	 0.047783
6432.5330	 0.047422
6432.5726	 0.051415
6432.6123	 0.053693
6432.6519	 0.046901
6432.6915	 0.048906
6432.7311	 0.053499
6432.7708	 0.046377
6432.8104	 0.044307
6432.8500	 0.051285
6432.8897	 0.054027
6432.9293	 0.044883
6432.9689	 0.040446
6433.0085	 0.043805
6433.0482	 0.050456
6433.0878	 0.044134
6433.1274	 0.041598
6433.1670	 0.047299
6433.2067	 0.043986
6433.2463	 0.047717
6433.2859	 0.057508
6433.3256	 0.058517
6433.3652	 0.052825
6433.4048	 0.042959
6433.4444	 0.030367
6433.4841	 0.031374
6433.5237	 0.038021
6433.5633	 0.038010
6433.6029	 0.038068
6433.6426	 0.040578
6433.6822	 0.040716
6433.7218	 0.039434
6433.7615	 0.034543
6433.8011	 0.025013
6433.8407	 0.037330
6433.8803	 0.033419
6433.9200	 0.029945
6433.9596	 0.029711
6433.9992	 0.028194
6434.0388	 0.023071
6434.0785	 0.027397
6434.1181	 0.025507
6434.1577	 0.014805
6434.1974	 0.013300
6434.2370	 0.015011
6434.2766	 0.010681
6434.3162	 0.018702
6434.3559	 0.016795
6434.3955	 0.014154
6434.4351	 0.018235
6434.4747	 0.016342
6434.5144	 0.021581
6434.5540	 0.018064
6434.5936	 0.012841
6434.6333	 0.016458
6434.6729	 0.011340
6434.7125	 0.012232
6434.7521	 0.014498
6434.7918	 0.012142
6434.8314	 0.015418
6434.8710	 0.016386
6434.9106	 0.028585
6434.9503	 0.020649
6434.9899	 0.016295
6436.9316	 0.015874
6436.9713	 0.010625
6437.0109	 0.016007
6437.0505	 0.014678
6437.0901	 0.012566
6437.1298	 0.015371
6437.1694	 0.014151
6437.2090	 0.015813
6437.2487	 0.019059
6437.2883	 0.022574
6437.3279	 0.022108
6437.3675	 0.018992
6437.4072	 0.021007
6437.4468	 0.030290
6437.4864	 0.026636
6437.5260	 0.027482
6437.5657	 0.027151
6437.6053	 0.046395
6437.6449	 0.046115
6437.6846	 0.058568
6437.7242	 0.062985
6437.7638	 0.073643
6437.8034	 0.074212
6437.8431	 0.072287
6437.8827	 0.077108
6437.9223	 0.078215
6437.9619	 0.082231
6438.0016	 0.088431
6438.0412	 0.087273
6438.0808	 0.088199
6438.1205	 0.101337
6438.1601	 0.097849
6438.1997	 0.096213
6438.2393	 0.104672
6438.2790	 0.103420
6438.3186	 0.103508
6438.3582	 0.110809
6438.3978	 0.109790
6438.4375	 0.102231
6438.4771	 0.110238
6438.5167	 0.113202
6438.5564	 0.119722
6438.5960	 0.118774
6438.6356	 0.117302
6438.6752	 0.113841
6438.7149	 0.116162
6438.7545	 0.113715
6438.7941	 0.103539
6438.8337	 0.110188
6438.8734	 0.108417
6438.9130	 0.097519
6438.9526	 0.105737
6438.9923	 0.105728
6439.0319	 0.104554
6439.0715	 0.106068
6439.1111	 0.101336
6439.1508	 0.106435
6439.1904	 0.099737
6439.2300	 0.098201
6439.2696	 0.099275
6439.3093	 0.109119
6439.3489	 0.107130
6439.3885	 0.097630
6439.4282	 0.096864
6439.4678	 0.101841
6439.5074	 0.106636
6439.5470	 0.105098
6439.5867	 0.098554
6439.6263	 0.097964
6439.6659	 0.101846
6439.7055	 0.103330
6439.7452	 0.103591
6439.7848	 0.104709
6439.8244	 0.109435
6439.8641	 0.113859
6439.9037	 0.111684
6439.9433	 0.103568
6439.9829	 0.092274
6440.0226	 0.092217
6440.0622	 0.094071
6440.1018	 0.085641
6440.1414	 0.087486
6440.1811	 0.075932
6440.2207	 0.074701
6440.2603	 0.068841
6440.3000	 0.066121
6440.3396	 0.060534
6440.3792	 0.056030
6440.4188	 0.047591
6440.4585	 0.044468
6440.4981	 0.042278
6440.5377	 0.039160
6440.5773	 0.033194
6440.6170	 0.026489
6440.6566	 0.025926
6440.6962	 0.030854
6440.7359	 0.026381
6440.7755	 0.016479
6440.8151	 0.022005
6440.8547	 0.025285
6440.8944	 0.014690
6440.9340	 0.014726
6440.9736	 0.019142
6441.0132	 0.025133
6441.0529	 0.028845
6441.0925	 0.022630
7509.1088	 0.003268
7509.1552	 0.003351
7509.2016	 0.007335
7509.2480	 0.012067
7509.2944	 0.013616
7509.3408	 0.018703
7509.3872	 0.025059
7509.4336	 0.031656
7509.4800	 0.037767
7509.5264	 0.037331
7509.5728	 0.041676
7509.6192	 0.050081
7509.6656	 0.052216
7509.7120	 0.053103
7509.7584	 0.063399
7509.8047	 0.062276
7509.8511	 0.063770
7509.8975	 0.064493
7509.9439	 0.073355
7509.9903	 0.070851
7510.0367	 0.069403
7510.0831	 0.073294
7510.1295	 0.079107
7510.1759	 0.081946
7510.2223	 0.081565
7510.2687	 0.081739
7510.3151	 0.084833
7510.3615	 0.090426
7510.4079	 0.087875
7510.4543	 0.088126
7510.5006	 0.082346
7510.5470	 0.085451
7510.5934	 0.079553
7510.6398	 0.084113
7510.6862	 0.082450
7510.7326	 0.078466
7510.7790	 0.078860
7510.8254	 0.078143
7510.8718	 0.080381
7510.9182	 0.086220
7510.9646	 0.081378
7511.0110	 0.077298
7511.0574	 0.082900
7511.1038	 0.087437
7511.1502	 0.085223
7511.1965	 0.084590
7511.2429	 0.082463
7511.2893	 0.083096
7511.3357	 0.091132
7511.3821	 0.089761
7511.4285	 0.088436
7511.4749	 0.088731
7511.5213	 0.084082
7511.5677	 0.090125
7511.6141	 0.088798
7511.6605	 0.096843
7511.7069	 0.090198
7511.7533	 0.087367
7511.7997	 0.091355
7511.8461	 0.090421
7511.8925	 0.078224
7511.9388	 0.086843
7511.9852	 0.079451
7512.0316	 0.082056
7512.0780	 0.079977
7512.1244	 0.077126
7512.1708	 0.072716
7512.2172	 0.068344
7512.2636	 0.067380
7512.3100	 0.061549
7512.3564	 0.058190
7512.4028	 0.061697
7512.4492	 0.061396
7512.4956	 0.047432
7512.5420	 0.040044
7512.5884	 0.043969
7512.6347	 0.041720
7512.6811	 0.042911
7512.7275	 0.039242
7512.7739	 0.031078
7512.8203	 0.036435
7512.8667	 0.035609
7512.9131	 0.030065
7512.9595	 0.031340
7513.0059	 0.027699
7513.0523	 0.020351
7513.0987	 0.025116
7513.1451	 0.029648
7513.1915	 0.027007
7513.2379	 0.028942
7513.2843	 0.029017
7513.3306	 0.025152
7513.3770	 0.024681
