##Wavelenght  50998.559
lambda	Flux
6413.1778	 0.020334
6413.2178	 0.018566
6413.2578	 0.014552
6413.2978	 0.015336
6413.3378	 0.016212
6427.3101	 0.012445
6427.3516	 0.011435
6427.3931	 0.018568
6427.4351	 0.012454
6427.4766	 0.009203
6427.5181	 0.013722
6427.5596	 0.010809
6427.6016	 0.009323
6427.6431	 0.007757
6427.6846	 0.001827
6427.7261	 0.003134
6427.7681	 0.010051
6427.8096	 0.004200
6427.8511	 0.010932
6427.8926	 0.013940
6427.9341	 0.009286
6427.9761	 0.009202
6428.0176	 0.010065
6428.0591	 0.010492
6428.1006	 0.011581
6428.1426	 0.016967
6428.1841	 0.009432
6428.2256	 0.012602
6428.2671	 0.005304
6428.3091	 0.002430
6428.3506	 0.008362
6428.3921	 0.008088
6428.4336	 0.006211
6428.4751	 0.007614
6428.5171	 0.009003
6428.5586	 0.015175
6428.6001	 0.015509
6428.6416	 0.015117
6428.6836	 0.015906
6428.7251	 0.015238
6428.7666	 0.010864
6428.8081	 0.008153
6428.8501	 0.007577
6428.8916	 0.011372
6428.9331	 0.012100
6428.9746	 0.013792
6429.0161	 0.013357
6429.0581	 0.013350
6429.0996	 0.017469
6429.1411	 0.016268
6429.1826	 0.020204
6429.2246	 0.015765
6429.2661	 0.017471
6429.3076	 0.016265
6429.3491	 0.021288
6429.3911	 0.031017
6429.4326	 0.031379
6429.4741	 0.041562
6429.5156	 0.039256
6429.5571	 0.046270
6429.5991	 0.053239
6429.6406	 0.051962
6429.6821	 0.052336
6429.7236	 0.056605
6429.7656	 0.067631
6429.8071	 0.064235
6429.8486	 0.066801
6429.8901	 0.066558
6429.9316	 0.065068
6429.9736	 0.070196
6430.0151	 0.063028
6430.0566	 0.066471
6430.0981	 0.066495
6430.1401	 0.062634
6430.1816	 0.061405
6430.2231	 0.068496
6430.2646	 0.074609
6430.3066	 0.076847
6430.3481	 0.075699
6430.3896	 0.076518
6430.4312	 0.073751
6430.4727	 0.073256
6430.5146	 0.074595
6430.5562	 0.078997
6430.5977	 0.087753
6430.6392	 0.091733
6430.6812	 0.084742
6430.7227	 0.079604
6430.7642	 0.079937
6430.8057	 0.078502
6430.8477	 0.078276
6430.8892	 0.081079
6430.9307	 0.077890
6430.9722	 0.077275
6431.0137	 0.082378
6431.0557	 0.089028
6431.0972	 0.092102
6431.1387	 0.091196
6431.1802	 0.086862
6431.2222	 0.086578
6431.2637	 0.091280
6431.3052	 0.092191
6431.3467	 0.092549
6431.3887	 0.099253
6431.4302	 0.101089
6431.4717	 0.109292
6431.5132	 0.104909
6431.5547	 0.107943
6431.5967	 0.104047
6431.6382	 0.096256
6431.6797	 0.094864
6431.7212	 0.095472
6431.7632	 0.099087
6431.8047	 0.090596
6431.8462	 0.084883
6431.8877	 0.086056
6431.9297	 0.079513
6431.9712	 0.077121
6432.0127	 0.076532
6432.0542	 0.072138
6432.0957	 0.072374
6432.1377	 0.066415
6432.1792	 0.063683
6432.2207	 0.059973
6432.2622	 0.062285
6432.3042	 0.055322
6432.3457	 0.057206
6432.3872	 0.055559
6432.4287	 0.055232
6432.4707	 0.051544
6432.5122	 0.049465
6432.5537	 0.047672
6432.5952	 0.050930
6432.6367	 0.049254
6432.6787	 0.045919
6432.7202	 0.045445
6432.7617	 0.043831
6432.8032	 0.043076
6432.8452	 0.042682
6432.8867	 0.038907
6432.9282	 0.050307
6432.9697	 0.049371
6433.0117	 0.049120
6433.0532	 0.048532
6433.0947	 0.045290
6433.1362	 0.045248
6433.1777	 0.041306
6433.2197	 0.048451
6433.2612	 0.050491
6433.3027	 0.052902
6433.3442	 0.052022
6433.3862	 0.050780
6433.4277	 0.044307
6433.4692	 0.041773
6433.5107	 0.037745
6433.5527	 0.038691
6433.5942	 0.040912
6433.6357	 0.046349
6433.6772	 0.046003
6433.7188	 0.040511
6433.7607	 0.034993
6433.8022	 0.034169
6433.8438	 0.037147
6433.8853	 0.032816
6433.9272	 0.034126
6433.9688	 0.029790
6434.0103	 0.026066
6434.0518	 0.024048
6434.0938	 0.021793
6434.1353	 0.016399
6434.1768	 0.017151
6434.2183	 0.018208
6434.2598	 0.017786
6434.3018	 0.015021
6434.3433	 0.020279
6434.3848	 0.016923
6434.4263	 0.017544
6434.4683	 0.017667
6434.5098	 0.021735
6434.5513	 0.018373
6434.5928	 0.011810
6434.6343	 0.009286
6434.6763	 0.009154
6434.7178	 0.014109
6434.7593	 0.013168
6434.8008	 0.011633
6434.8428	 0.010785
6434.8843	 0.007935
6434.9258	 0.009970
6434.9673	 0.007220
6435.0093	 0.007009
6437.0068	 0.025767
6437.0483	 0.023161
6437.0898	 0.020922
6437.1313	 0.021219
6437.1733	 0.018010
6437.2148	 0.019945
6437.2563	 0.027311
6437.2979	 0.027843
6437.3394	 0.027651
6437.3813	 0.027061
6437.4229	 0.031462
6437.4644	 0.035848
6437.5059	 0.025087
6437.5479	 0.034142
6437.5894	 0.036989
6437.6309	 0.045126
6437.6724	 0.053599
6437.7144	 0.059979
6437.7559	 0.067459
6437.7974	 0.066698
6437.8389	 0.080706
6437.8804	 0.079487
6437.9224	 0.081163
6437.9639	 0.085779
6438.0054	 0.092965
6438.0469	 0.093155
6438.0889	 0.092223
6438.1304	 0.094491
6438.1719	 0.097527
6438.2134	 0.097862
6438.2554	 0.096532
6438.2969	 0.101245
6438.3384	 0.102682
6438.3799	 0.104027
6438.4214	 0.099075
6438.4634	 0.105115
6438.5049	 0.105828
6438.5464	 0.105126
6438.5879	 0.105861
6438.6299	 0.109034
6438.6714	 0.107682
6438.7129	 0.105697
6438.7544	 0.102413
6438.7964	 0.109026
6438.8379	 0.108998
6438.8794	 0.108028
6438.9209	 0.109147
6438.9624	 0.110602
6439.0044	 0.112961
6439.0459	 0.119498
6439.0874	 0.112524
6439.1289	 0.112242
6439.1709	 0.111672
6439.2124	 0.106730
6439.2539	 0.111144
6439.2954	 0.109081
6439.3374	 0.107240
6439.3789	 0.111061
6439.4204	 0.108506
6439.4619	 0.112261
6439.5034	 0.108049
6439.5454	 0.108859
6439.5869	 0.112238
6439.6284	 0.118505
6439.6699	 0.118677
6439.7119	 0.117317
6439.7534	 0.112397
6439.7949	 0.114138
6439.8364	 0.109479
6439.8779	 0.111845
6439.9199	 0.100384
6439.9614	 0.097430
6440.0029	 0.093324
6440.0444	 0.092249
6440.0864	 0.087976
6440.1279	 0.082567
6440.1694	 0.077721
6440.2109	 0.072675
6440.2529	 0.074177
6440.2944	 0.070101
6440.3359	 0.065726
6440.3774	 0.058921
6440.4194	 0.051196
6440.4609	 0.039518
6440.5024	 0.034141
6440.5439	 0.030404
6440.5854	 0.026499
6440.6274	 0.027903
6440.6689	 0.025859
6440.7104	 0.017523
6440.7520	 0.016336
6440.7939	 0.018486
6440.8354	 0.018096
6440.8770	 0.019704
6440.9185	 0.019206
6440.9600	 0.023379
7509.0448	 0.004065
7509.0931	 0.002814
7509.1415	 0.007070
7509.1899	 0.012853
7509.2383	 0.012760
7509.2867	 0.015625
7509.3351	 0.023954
7509.3835	 0.025784
7509.4319	 0.030233
7509.4802	 0.040155
7509.5286	 0.044115
7509.5770	 0.043139
7509.6254	 0.045253
7509.6738	 0.050383
7509.7222	 0.054027
7509.7706	 0.056233
7509.8189	 0.055458
7509.8673	 0.058273
7509.9157	 0.064793
7509.9641	 0.068265
7510.0125	 0.068305
7510.0609	 0.066153
7510.1093	 0.064118
7510.1577	 0.065656
7510.2060	 0.067217
7510.2544	 0.067558
7510.3028	 0.071521
7510.3512	 0.077466
7510.3996	 0.078468
7510.4480	 0.076020
7510.4964	 0.075539
7510.5448	 0.075922
7510.5931	 0.077053
7510.6415	 0.075370
7510.6899	 0.074914
7510.7383	 0.076678
7510.7867	 0.082743
7510.8351	 0.087612
7510.8835	 0.085534
7510.9319	 0.083048
7510.9802	 0.081031
7511.0286	 0.081112
7511.0770	 0.083833
7511.1254	 0.088741
7511.1738	 0.088098
7511.2222	 0.087137
7511.2706	 0.091006
7511.3190	 0.090339
7511.3673	 0.087806
7511.4157	 0.091325
7511.4641	 0.100237
7511.5125	 0.096942
7511.5609	 0.094748
7511.6093	 0.095308
7511.6577	 0.090012
7511.7061	 0.091444
7511.7544	 0.095825
7511.8028	 0.094456
7511.8512	 0.090090
7511.8996	 0.087847
7511.9480	 0.083473
7511.9964	 0.087888
7512.0448	 0.086106
7512.0932	 0.078461
7512.1415	 0.078907
7512.1899	 0.069730
7512.2383	 0.070414
7512.2867	 0.068187
7512.3351	 0.066532
7512.3835	 0.065973
7512.4319	 0.064661
7512.4803	 0.063975
7512.5286	 0.056762
7512.5770	 0.048272
7512.6254	 0.042973
7512.6738	 0.041355
7512.7222	 0.031039
7512.7706	 0.029091
7512.8190	 0.026984
7512.8674	 0.025904
7512.9157	 0.019588
7512.9641	 0.024407
7513.0125	 0.026074
7513.0609	 0.024166
7513.1093	 0.019495
7513.1577	 0.024759
