##Wavelenght  49673.309
lambda	Flux
6429.3645	 0.019079
6429.3844	 0.016550
6429.4043	 0.024795
6429.4242	 0.023893
6429.4441	 0.025495
6429.4640	 0.026476
6429.4839	 0.029695
6429.5038	 0.021099
6429.5237	 0.030798
6429.5436	 0.049439
6429.5635	 0.051521
6429.5834	 0.047768
6429.6033	 0.045915
6429.6232	 0.053553
6429.6431	 0.059094
6429.6630	 0.050728
6429.6829	 0.056361
6429.7028	 0.058648
6429.7227	 0.059966
6429.7426	 0.067108
6429.7625	 0.063452
6429.7824	 0.061980
6429.8023	 0.064998
6429.8222	 0.064511
6429.8421	 0.064025
6429.8620	 0.063538
6429.8820	 0.064107
6429.9019	 0.070234
6429.9218	 0.063922
6429.9417	 0.064932
6429.9616	 0.062255
6429.9815	 0.065699
6430.0014	 0.068708
6430.0213	 0.068065
6430.0412	 0.067140
6430.0611	 0.065774
6430.0810	 0.072259
6430.1009	 0.069492
6430.1208	 0.065201
6430.1407	 0.067374
6430.1606	 0.063816
6430.1805	 0.072015
6430.2004	 0.069046
6430.2203	 0.067480
6430.2402	 0.068648
6430.2601	 0.071172
6430.2800	 0.067386
6430.2999	 0.066145
6430.3198	 0.068337
6430.3397	 0.070531
6430.3596	 0.072727
6430.3795	 0.073762
6430.3994	 0.066234
6430.4193	 0.068601
6430.4392	 0.073443
6430.4591	 0.072905
6430.4790	 0.072375
6430.4989	 0.070253
6430.5188	 0.075274
6430.5388	 0.077492
6430.5587	 0.074532
6430.5786	 0.081910
6430.5985	 0.082743
6430.6184	 0.083010
6430.6383	 0.082241
6430.6582	 0.080947
6430.6781	 0.076768
6430.6980	 0.078181
6430.7179	 0.087101
6430.7378	 0.083924
6430.7577	 0.079172
6430.7776	 0.080946
6430.7975	 0.084010
6430.8174	 0.077178
6430.8373	 0.075359
6430.8572	 0.082315
6430.8771	 0.085852
6430.8970	 0.080157
6430.9169	 0.078594
6430.9368	 0.083306
6430.9567	 0.082020
6430.9766	 0.076939
6430.9965	 0.080137
6431.0164	 0.080387
6431.0363	 0.074652
6431.0562	 0.071990
6431.0761	 0.080439
6431.0960	 0.084804
6431.1159	 0.074944
6431.1358	 0.078456
6431.1557	 0.084866
6431.1756	 0.088538
6431.1956	 0.090665
6431.2155	 0.088922
6431.2354	 0.088023
6431.2553	 0.082422
6431.2752	 0.084916
6431.2951	 0.087109
6431.3150	 0.089693
6431.3349	 0.092634
6431.3548	 0.088590
6431.3747	 0.085537
6431.3946	 0.088973
6431.4145	 0.092027
6431.4344	 0.095394
6431.4543	 0.096160
6431.4742	 0.095596
6431.4941	 0.092844
6431.5140	 0.096463
6431.5339	 0.100679
6431.5538	 0.103473
6431.5737	 0.102745
6431.5936	 0.104338
6431.6135	 0.104592
6431.6334	 0.099736
6431.6533	 0.096916
6431.6732	 0.097173
6431.6931	 0.094228
6431.7130	 0.093012
6431.7329	 0.093119
6431.7528	 0.088386
6431.7727	 0.093476
6431.7926	 0.096976
6431.8125	 0.093206
6431.8324	 0.084614
6431.8523	 0.081458
6431.8723	 0.076591
6431.8922	 0.077596
6431.9121	 0.079309
6431.9320	 0.080442
6431.9519	 0.081745
6431.9718	 0.073201
6431.9917	 0.071392
6432.0116	 0.069610
6432.0315	 0.067418
6432.0514	 0.073315
6432.0713	 0.077932
6432.0912	 0.076197
6432.1111	 0.067497
6432.1310	 0.072731
6432.1509	 0.066801
6432.1708	 0.061948
6432.1907	 0.057830
6432.2106	 0.062926
6432.2305	 0.063463
6432.2504	 0.052727
6432.2703	 0.053117
6432.2902	 0.059499
6432.3101	 0.055548
6432.3300	 0.046560
6432.3499	 0.048952
6432.3698	 0.048706
6432.3897	 0.051599
6432.4096	 0.042332
6432.4295	 0.044494
6432.4494	 0.052107
6432.4693	 0.046681
6432.4892	 0.038307
6432.5091	 0.041586
6432.5291	 0.042381
6432.5490	 0.051855
6432.5689	 0.042968
6432.5888	 0.044463
6432.6087	 0.046030
6432.6286	 0.042204
6432.6485	 0.045024
6432.6684	 0.048900
6432.6883	 0.051451
6432.7082	 0.037098
6432.7281	 0.041910
6432.7480	 0.041682
6432.7679	 0.040756
6432.7878	 0.034751
6432.8077	 0.042335
6432.8276	 0.045858
6432.8475	 0.048541
6432.8674	 0.045301
6432.8873	 0.044414
6432.9072	 0.052761
6432.9271	 0.044382
6432.9470	 0.033787
6432.9669	 0.035837
6432.9868	 0.048840
6433.0067	 0.044381
6433.0266	 0.040030
6433.0465	 0.038398
6433.0664	 0.040265
6433.0863	 0.047506
6433.1062	 0.048520
6433.1261	 0.049399
6433.1460	 0.049209
6433.1659	 0.056383
6433.1858	 0.058763
6433.2058	 0.059023
6433.2257	 0.056326
6433.2456	 0.061237
6433.2655	 0.042761
6433.2854	 0.041192
6433.3053	 0.038939
6433.3252	 0.054287
6433.3451	 0.048590
6433.3650	 0.050360
6433.3849	 0.041972
6433.4048	 0.041139
6433.4247	 0.035794
6433.4446	 0.028241
6433.4645	 0.037195
6433.4844	 0.038118
6433.5043	 0.036785
6433.5242	 0.032620
6433.5441	 0.030612
6433.5640	 0.032835
6433.5839	 0.045080
6433.6038	 0.036895
6433.6237	 0.034681
6433.6436	 0.037244
6433.6635	 0.034298
6433.6834	 0.034811
6433.7033	 0.035822
6433.7232	 0.033981
6433.7431	 0.027552
6433.7630	 0.033642
6433.7829	 0.021983
6433.8028	 0.035261
6433.8227	 0.024188
6433.8426	 0.029258
6433.8626	 0.031799
6433.8825	 0.025563
6433.9024	 0.028279
6433.9223	 0.027973
6433.9422	 0.024114
6433.9621	 0.022986
6433.9820	 0.024865
6434.0019	 0.025337
6434.0218	 0.022857
6434.0417	 0.020607
6434.0616	 0.017194
6434.0815	 0.018308
6434.1014	 0.027085
6434.1213	 0.020528
6434.1412	 0.017158
6434.1611	 0.015864
6434.1810	 0.021847
6434.2009	 0.008984
6434.2208	 0.016701
6434.2407	 0.017935
6434.2606	 0.019687
6434.2805	 0.020320
6434.3004	 0.018900
6434.3203	 0.023308
6434.3402	 0.014012
6434.3601	 0.016205
6434.3800	 0.010612
6434.3999	 0.012475
6434.4198	 0.018117
6434.4397	 0.012278
6434.4596	 0.013589
6434.4795	 0.009976
6434.4994	 0.013994
6434.5194	 0.010228
6434.5393	 0.006674
6434.5592	 0.014944
6434.5791	 0.011511
6434.5990	 0.006613
6434.6189	 0.005273
6434.6388	 0.010537
6434.6587	 0.006881
6434.6786	 0.009485
6434.6985	 0.008516
6434.7184	 0.004538
6434.7383	 0.005817
6434.7582	 0.004245
6434.7781	 0.009577
6434.7980	 0.009666
6434.8179	 0.007906
6434.8378	 0.014638
6434.8577	 0.008573
6434.8776	 0.007901
6434.8975	 0.009163
6434.9174	-0.000205
6434.9373	 0.003480
6434.9572	 0.001547
6434.9771	-0.000584
6434.9970	 0.001191
6436.1912	 0.013514
6436.2111	 0.020770
6436.2310	 0.018516
6436.2509	 0.012766
6436.2708	 0.013232
6436.2907	 0.016265
6436.3106	 0.012447
6436.3305	 0.012071
6436.3504	 0.015849
6436.3703	 0.018174
6436.3902	 0.017426
6436.4101	 0.016055
6436.4300	 0.017963
6436.4499	 0.018038
6436.4698	 0.014841
6436.4897	 0.010997
6436.5097	 0.012082
6436.5296	 0.017065
6436.5495	 0.015569
6436.5694	 0.015750
6436.5893	 0.025057
6436.6092	 0.024538
6436.6291	 0.020731
6436.6490	 0.020059
6436.6689	 0.021875
6436.6888	 0.028208
6436.7087	 0.025584
6436.7286	 0.026288
6436.7485	 0.029524
6436.7684	 0.025741
6436.7883	 0.025588
6436.8082	 0.022791
6436.8281	 0.019729
6436.8480	 0.018280
6436.8679	 0.014639
6436.8878	 0.016451
6436.9077	 0.018527
6436.9276	 0.019882
6436.9475	 0.019797
6436.9674	 0.018531
6436.9873	 0.020838
6437.0072	 0.017479
6437.0271	 0.012410
6437.0470	 0.017448
6437.0669	 0.020709
6437.0868	 0.015627
6437.1067	 0.018403
6437.1266	 0.021322
6437.1465	 0.019889
6437.1664	 0.015968
6437.1864	 0.014925
6437.2063	 0.016451
6437.2262	 0.017594
6437.2461	 0.017497
6437.2660	 0.015639
6437.2859	 0.015253
6437.3058	 0.021755
6437.3257	 0.030720
6437.3456	 0.025076
6437.3655	 0.019884
6437.3854	 0.027468
6437.4053	 0.027669
6437.4252	 0.026827
6437.4451	 0.030266
6437.4650	 0.027476
6437.4849	 0.027179
6437.5048	 0.028960
6437.5247	 0.031403
6437.5446	 0.030639
6437.5645	 0.034242
6437.5844	 0.038803
6437.6043	 0.040701
6437.6242	 0.042079
6437.6441	 0.044151
6437.6640	 0.046311
6437.6839	 0.048472
6437.7038	 0.050633
6437.7237	 0.052793
6437.7436	 0.056262
6437.7635	 0.061976
6437.7834	 0.067108
6437.8033	 0.067378
6437.8232	 0.061687
6437.8432	 0.063868
6437.8631	 0.068652
6437.8830	 0.073472
6437.9029	 0.078762
6437.9228	 0.084483
6437.9427	 0.087636
6437.9626	 0.085787
6437.9825	 0.084805
6438.0024	 0.082302
6438.0223	 0.083111
6438.0422	 0.084794
6438.0621	 0.086515
6438.0820	 0.088329
6438.1019	 0.090692
6438.1218	 0.087786
6438.1417	 0.090970
6438.1616	 0.093677
6438.1815	 0.093741
6438.2014	 0.097054
6438.2213	 0.099931
6438.2412	 0.099693
6438.2611	 0.097847
6438.2810	 0.101084
6438.3009	 0.102093
6438.3208	 0.096287
6438.3407	 0.100661
6438.3606	 0.100246
6438.3805	 0.095049
6438.4004	 0.100917
6438.4203	 0.103700
6438.4402	 0.108229
6438.4601	 0.107282
6438.4800	 0.103553
6438.5000	 0.104640
6438.5199	 0.098795
6438.5398	 0.097823
6438.5597	 0.099790
6438.5796	 0.098193
6438.5995	 0.102649
6438.6194	 0.101461
6438.6393	 0.092693
6438.6592	 0.093554
6438.6791	 0.097721
6438.6990	 0.096292
6438.7189	 0.097417
6438.7388	 0.099896
6438.7587	 0.093948
6438.7786	 0.095611
6438.7985	 0.103686
6438.8184	 0.105971
6438.8383	 0.107764
6438.8582	 0.107266
6438.8781	 0.105088
6438.8980	 0.107745
6438.9179	 0.110890
6438.9378	 0.108491
6438.9577	 0.102772
6438.9776	 0.101449
6438.9975	 0.108313
6439.0174	 0.110691
6439.0373	 0.107774
6439.0572	 0.111614
6439.0771	 0.115714
6439.0970	 0.109274
6439.1169	 0.101018
6439.1368	 0.102528
6439.1568	 0.105448
6439.1767	 0.105334
6439.1966	 0.105174
6439.2165	 0.102476
6439.2364	 0.099989
6439.2563	 0.100413
6439.2762	 0.100833
6439.2961	 0.101137
6439.3160	 0.101260
6439.3359	 0.101827
6439.3558	 0.105728
6439.3757	 0.104293
6439.3956	 0.099246
6439.4155	 0.107368
6439.4354	 0.113941
6439.4553	 0.112095
6439.4752	 0.108889
6439.4951	 0.109205
6439.5150	 0.107031
6439.5349	 0.102919
6439.5548	 0.100057
6439.5747	 0.104764
6439.5946	 0.110906
6439.6145	 0.112088
6439.6344	 0.107091
6439.6543	 0.107966
6439.6742	 0.110756
6439.6941	 0.109627
6439.7140	 0.108771
6439.7339	 0.107379
6439.7538	 0.103885
6439.7737	 0.101974
6439.7936	 0.099850
6439.8135	 0.100538
6439.8335	 0.100649
6439.8534	 0.099918
6439.8733	 0.097335
6439.8932	 0.095293
6439.9131	 0.095127
6439.9330	 0.095729
6439.9529	 0.096129
6439.9728	 0.094538
6439.9927	 0.091086
6440.0126	 0.083640
6440.0325	 0.078776
6440.0524	 0.082917
6440.0723	 0.084440
6440.0922	 0.081106
6440.1121	 0.077645
6440.1320	 0.072630
6440.1519	 0.067994
6440.1718	 0.068498
6440.1917	 0.068909
6440.2116	 0.067431
6440.2315	 0.063885
6440.2514	 0.062908
6440.2713	 0.064766
6440.2912	 0.065155
6440.3111	 0.059904
6440.3310	 0.056975
6440.3509	 0.053942
6440.3708	 0.052901
6440.3907	 0.049897
6440.4106	 0.044490
6440.4305	 0.043788
6440.4504	 0.041262
6440.4703	 0.033886
6440.4903	 0.026463
6440.5102	 0.023716
6440.5301	 0.026668
6440.5500	 0.024895
6440.5699	 0.017276
6440.5898	 0.014197
6440.6097	 0.014399
6440.6296	 0.013344
6440.6495	 0.012906
6440.6694	 0.016232
6440.6893	 0.017404
6440.7092	 0.018365
6440.7291	 0.017813
6440.7490	 0.019396
6440.7689	 0.020199
6440.7888	 0.017442
6440.8087	 0.013454
6440.8286	 0.016360
6440.8485	 0.020581
6440.8684	 0.019092
6440.8883	 0.019091
6440.9082	 0.017169
6440.9281	 0.017649
6440.9480	 0.015162
6440.9679	 0.011718
6440.9878	 0.014080
7508.9779	 0.006102
7509.0011	 0.005240
7509.0243	 0.005072
7509.0476	 0.002787
7509.0708	 0.003942
7509.0940	 0.005694
7509.1172	 0.005230
7509.1405	 0.005031
7509.1637	 0.000557
7509.1869	 0.000257
7509.2101	 0.006750
7509.2334	 0.012567
7509.2566	 0.012049
7509.2798	 0.010746
7509.3030	 0.012500
7509.3263	 0.018342
7509.3495	 0.024363
7509.3727	 0.027221
7509.3960	 0.029452
7509.4192	 0.030344
7509.4424	 0.032683
7509.4656	 0.034796
7509.4889	 0.035957
7509.5121	 0.038757
7509.5353	 0.046079
7509.5585	 0.049359
7509.5818	 0.052615
7509.6050	 0.053430
7509.6282	 0.051539
7509.6514	 0.050800
7509.6747	 0.051940
7509.6979	 0.054379
7509.7211	 0.058628
7509.7443	 0.061150
7509.7676	 0.060756
7509.7908	 0.059744
7509.8140	 0.059171
7509.8372	 0.061351
7509.8605	 0.066458
7509.8837	 0.064283
7509.9069	 0.064759
7509.9302	 0.069957
7509.9534	 0.071876
7509.9766	 0.068736
7509.9998	 0.065076
7510.0231	 0.068259
7510.0463	 0.065665
7510.0695	 0.066561
7510.0927	 0.069929
7510.1160	 0.066849
7510.1392	 0.065122
7510.1624	 0.067188
7510.1856	 0.067343
7510.2089	 0.062220
7510.2321	 0.067437
7510.2553	 0.072023
7510.2785	 0.067105
7510.3018	 0.068904
7510.3250	 0.066209
7510.3482	 0.065870
7510.3714	 0.067524
7510.3947	 0.068488
7510.4179	 0.069043
7510.4411	 0.070537
7510.4643	 0.075304
7510.4876	 0.084412
7510.5108	 0.079658
7510.5340	 0.072823
7510.5573	 0.071479
7510.5805	 0.077109
7510.6037	 0.084871
7510.6269	 0.072811
7510.6502	 0.074451
7510.6734	 0.081892
7510.6966	 0.077604
7510.7198	 0.071931
7510.7431	 0.071473
7510.7663	 0.079888
7510.7895	 0.086700
7510.8127	 0.082016
7510.8360	 0.079687
7510.8592	 0.079934
7510.8824	 0.077503
7510.9056	 0.077315
7510.9289	 0.081521
7510.9521	 0.078058
7510.9753	 0.076817
7510.9985	 0.075851
7511.0218	 0.078839
7511.0450	 0.086428
7511.0682	 0.084858
7511.0915	 0.085852
7511.1147	 0.085752
7511.1379	 0.085513
7511.1611	 0.084748
7511.1844	 0.084098
7511.2076	 0.081881
7511.2308	 0.083115
7511.2540	 0.088604
7511.2773	 0.089742
7511.3005	 0.089818
7511.3237	 0.093293
7511.3469	 0.092720
7511.3702	 0.088741
7511.3934	 0.086810
7511.4166	 0.089120
7511.4398	 0.088470
7511.4631	 0.099294
7511.4863	 0.096548
7511.5095	 0.088052
7511.5327	 0.090751
7511.5560	 0.089381
7511.5792	 0.091737
7511.6024	 0.089652
7511.6256	 0.091796
7511.6489	 0.092046
7511.6721	 0.087541
7511.6953	 0.088135
7511.7186	 0.089197
7511.7418	 0.086993
7511.7650	 0.085832
7511.7882	 0.085025
7511.8115	 0.083876
7511.8347	 0.082169
7511.8579	 0.080587
7511.8811	 0.081891
7511.9044	 0.084726
7511.9276	 0.081133
7511.9508	 0.079807
7511.9740	 0.083079
7511.9973	 0.081680
7512.0205	 0.078709
7512.0437	 0.076196
7512.0669	 0.078553
7512.0902	 0.081837
7512.1134	 0.078427
7512.1366	 0.073741
7512.1598	 0.071559
7512.1831	 0.070496
7512.2063	 0.064909
7512.2295	 0.068041
7512.2528	 0.069886
7512.2760	 0.067844
7512.2992	 0.065901
7512.3224	 0.062305
7512.3457	 0.058088
7512.3689	 0.053694
7512.3921	 0.054278
7512.4153	 0.061544
7512.4386	 0.059633
7512.4618	 0.053507
7512.4850	 0.047275
7512.5082	 0.042271
7512.5315	 0.042676
7512.5547	 0.037670
7512.5779	 0.036542
7512.6011	 0.036589
7512.6244	 0.037880
7512.6476	 0.034623
7512.6708	 0.032315
7512.6940	 0.030948
7512.7173	 0.032091
7512.7405	 0.034495
7512.7637	 0.035629
7512.7869	 0.033800
7512.8102	 0.033173
7512.8334	 0.031969
7512.8566	 0.025254
7512.8799	 0.023980
7512.9031	 0.024886
7512.9263	 0.025598
7512.9495	 0.035031
7512.9728	 0.032961
7512.9960	 0.025386
7513.0192	 0.026261
7513.0424	 0.027925
7513.0657	 0.025819
7513.0889	 0.022077
7513.1121	 0.016634
7513.1353	 0.020561
7513.1586	 0.027175
7513.1818	 0.030340
7513.2050	 0.028511
7513.2282	 0.028039
7513.2515	 0.026074
7513.2747	 0.024769
7513.2979	 0.032101
7513.3211	 0.030410
7513.3444	 0.027838
7513.3676	 0.026873
7513.3908	 0.029047
