##Wavelenght  49586.410
lambda	Flux
6413.2892	 0.015231
6413.3308	 0.016474
6413.3724	 0.019396
6427.5611	 0.013920
6427.6027	 0.011006
6427.6443	 0.006510
6427.6859	 0.004493
6427.7274	 0.002857
6427.7690	 0.002249
6427.8106	 0.003691
6427.8521	 0.005679
6427.8937	 0.008727
6427.9353	 0.008970
6427.9768	 0.007002
6428.0184	 0.003906
6428.0600	 0.004060
6428.1015	 0.005812
6428.1431	 0.005347
6428.1847	 0.004900
6428.2262	 0.005227
6428.2678	 0.006153
6428.3094	 0.005150
6428.3510	 0.001878
6428.3925	 0.004618
6428.4341	 0.006773
6428.4757	 0.005520
6428.5172	 0.003404
6428.5588	 0.002811
6428.6004	 0.007913
6428.6419	 0.010961
6428.6835	 0.008118
6428.7251	 0.003952
6428.7666	 0.006899
6428.8082	 0.009665
6428.8498	 0.009270
6428.8914	 0.007876
6428.9329	 0.014043
6428.9745	 0.015064
6429.0161	 0.006858
6429.0576	 0.009444
6429.0992	 0.008301
6429.1408	 0.010703
6429.1823	 0.008083
6429.2239	 0.013319
6429.2655	 0.015498
6429.3070	 0.015574
6429.3486	 0.018953
6429.3902	 0.020704
6429.4318	 0.022969
6429.4733	 0.029675
6429.5149	 0.036128
6429.5565	 0.036579
6429.5980	 0.042636
6429.6396	 0.051682
6429.6812	 0.053460
6429.7227	 0.054405
6429.7643	 0.059767
6429.8059	 0.061823
6429.8474	 0.060812
6429.8890	 0.061025
6429.9306	 0.066340
6429.9721	 0.067561
6430.0137	 0.071176
6430.0553	 0.068890
6430.0969	 0.069942
6430.1384	 0.074581
6430.1800	 0.076923
6430.2216	 0.077529
6430.2631	 0.074913
6430.3047	 0.073135
6430.3463	 0.075917
6430.3878	 0.077430
6430.4294	 0.075570
6430.4710	 0.070905
6430.5125	 0.077235
6430.5541	 0.077221
6430.5957	 0.073103
6430.6373	 0.076516
6430.6788	 0.080184
6430.7204	 0.077274
6430.7620	 0.075157
6430.8035	 0.075423
6430.8451	 0.077549
6430.8867	 0.082529
6430.9282	 0.083738
6430.9698	 0.084914
6431.0114	 0.082674
6431.0529	 0.081195
6431.0945	 0.076829
6431.1361	 0.079212
6431.1776	 0.080438
6431.2192	 0.082838
6431.2608	 0.084588
6431.3024	 0.086572
6431.3439	 0.084082
6431.3855	 0.081938
6431.4271	 0.089798
6431.4686	 0.093542
6431.5102	 0.090938
6431.5518	 0.089466
6431.5933	 0.091190
6431.6349	 0.090835
6431.6765	 0.091752
6431.7180	 0.090832
6431.7596	 0.088461
6431.8012	 0.084050
6431.8428	 0.081102
6431.8843	 0.080806
6431.9259	 0.080175
6431.9675	 0.080400
6432.0090	 0.077503
6432.0506	 0.072091
6432.0922	 0.074891
6432.1337	 0.071564
6432.1753	 0.065535
6432.2169	 0.060616
6432.2584	 0.058204
6432.3000	 0.054190
6432.3416	 0.052844
6432.3831	 0.051394
6432.4247	 0.048689
6432.4663	 0.047057
6432.5079	 0.046850
6432.5494	 0.049232
6432.5910	 0.052674
6432.6326	 0.050617
6432.6741	 0.045429
6432.7157	 0.047533
6432.7573	 0.045402
6432.7988	 0.041443
6432.8404	 0.041935
6432.8820	 0.042574
6432.9235	 0.044967
6432.9651	 0.045781
6433.0067	 0.043229
6433.0483	 0.041243
6433.0898	 0.042177
6433.1314	 0.041149
6433.1730	 0.040756
6433.2145	 0.040541
6433.2561	 0.038338
6433.2977	 0.037771
6433.3392	 0.041612
6433.3808	 0.044155
6433.4224	 0.041759
6433.4639	 0.041482
6433.5055	 0.043917
6433.5471	 0.048908
6433.5887	 0.050882
6433.6302	 0.044011
6433.6718	 0.039704
6433.7134	 0.033006
6433.7549	 0.031164
6433.7965	 0.028175
6433.8381	 0.025822
6433.8796	 0.024597
6433.9212	 0.025904
6433.9628	 0.028130
6434.0043	 0.020849
6434.0459	 0.018127
6434.0875	 0.017609
6434.1290	 0.018234
6434.1706	 0.016141
6434.2122	 0.016533
6434.2538	 0.017071
6434.2953	 0.017201
6434.3369	 0.017205
6434.3785	 0.017015
6434.4200	 0.012909
6434.4616	 0.010768
6434.5032	 0.014424
6434.5447	 0.015964
6434.5863	 0.015803
6434.6279	 0.015108
6434.6694	 0.012743
6434.7110	 0.012196
6434.7526	 0.014748
6434.7942	 0.013337
6434.8357	 0.008962
6434.8773	 0.007720
6434.9189	 0.009343
6434.9604	 0.012580
6435.0020	 0.012817
6435.0436	 0.011713
6435.0851	 0.011761
6435.1267	 0.013232
6435.1683	 0.016847
6435.2098	 0.018208
6435.2514	 0.015774
6436.4985	 0.010955
6436.5400	 0.014888
6436.5816	 0.016297
6436.6232	 0.016521
6436.6648	 0.017022
6436.7063	 0.021536
6436.7479	 0.017681
6436.7895	 0.014189
6436.8310	 0.012500
6436.8726	 0.014801
6436.9142	 0.015728
6436.9557	 0.016291
6436.9973	 0.014325
6437.0389	 0.015405
6437.0804	 0.021285
6437.1220	 0.026149
6437.1636	 0.023899
6437.2052	 0.020335
6437.2467	 0.016414
6437.2883	 0.018869
6437.3299	 0.020161
6437.3714	 0.022623
6437.4130	 0.025619
6437.4546	 0.029325
6437.4961	 0.029262
6437.5377	 0.029680
6437.5793	 0.034111
6437.6208	 0.041605
6437.6624	 0.043721
6437.7040	 0.056371
6437.7456	 0.061264
6437.7871	 0.062458
6437.8287	 0.071298
6437.8703	 0.076003
6437.9118	 0.083750
6437.9534	 0.084909
6437.9950	 0.083060
6438.0365	 0.085283
6438.0781	 0.086981
6438.1197	 0.089245
6438.1612	 0.091003
6438.2028	 0.093750
6438.2444	 0.096002
6438.2859	 0.102081
6438.3275	 0.097517
6438.3691	 0.099193
6438.4107	 0.104645
6438.4522	 0.105892
6438.4938	 0.105382
6438.5354	 0.104177
6438.5769	 0.102920
6438.6185	 0.105715
6438.6601	 0.109089
6438.7016	 0.108251
6438.7432	 0.108843
6438.7848	 0.113119
6438.8263	 0.112198
6438.8679	 0.109291
6438.9095	 0.104256
6438.9511	 0.104149
6438.9926	 0.107989
6439.0342	 0.103861
6439.0758	 0.103703
6439.1173	 0.101529
6439.1589	 0.099435
6439.2005	 0.098604
6439.2420	 0.101624
6439.2836	 0.098564
6439.3252	 0.095159
6439.3667	 0.104121
6439.4083	 0.102129
6439.4499	 0.099039
6439.4914	 0.103610
6439.5330	 0.099098
6439.5746	 0.098159
6439.6162	 0.106501
6439.6577	 0.100213
6439.6993	 0.095495
6439.7409	 0.098564
6439.7824	 0.094861
6439.8240	 0.101156
6439.8656	 0.090483
6439.9071	 0.092754
6439.9487	 0.094171
6439.9903	 0.087142
6440.0318	 0.084092
6440.0734	 0.081774
6440.1150	 0.079439
6440.1566	 0.070671
6440.1981	 0.069298
6440.2397	 0.069246
6440.2813	 0.062747
6440.3228	 0.056354
6440.3644	 0.055324
6440.4060	 0.047933
6440.4475	 0.040778
6440.4891	 0.027741
6440.5307	 0.028754
6440.5722	 0.023536
6440.6138	 0.020740
6440.6554	 0.016607
6440.6969	 0.012842
6440.7385	 0.012975
6440.7801	 0.019013
6440.8217	 0.017647
6440.8632	 0.011153
6440.9048	 0.010829
6440.9464	 0.011716
6440.9879	 0.008034
7508.9978	 0.006331
7509.0462	 0.005553
7509.0947	-0.000479
7509.1432	 0.003266
7509.1917	 0.009871
7509.2402	 0.012583
7509.2887	 0.015421
7509.3372	 0.018338
7509.3857	 0.024215
7509.4342	 0.030140
7509.4827	 0.035847
7509.5312	 0.038457
7509.5797	 0.044547
7509.6282	 0.049683
7509.6767	 0.055182
7509.7252	 0.054169
7509.7737	 0.057955
7509.8222	 0.058404
7509.8707	 0.058840
7509.9192	 0.060649
7509.9677	 0.066659
7510.0161	 0.063555
7510.0646	 0.066674
7510.1131	 0.074692
7510.1616	 0.071797
7510.2101	 0.073614
7510.2586	 0.078562
7510.3071	 0.078591
7510.3556	 0.079205
7510.4041	 0.076151
7510.4526	 0.078424
7510.5011	 0.078871
7510.5496	 0.083256
7510.5981	 0.081628
7510.6466	 0.078466
7510.6951	 0.077646
7510.7436	 0.077729
7510.7921	 0.081847
7510.8406	 0.076124
7510.8891	 0.075494
7510.9376	 0.077328
7510.9860	 0.076771
7511.0345	 0.077255
7511.0830	 0.081039
7511.1315	 0.085012
7511.1800	 0.084931
7511.2285	 0.080075
7511.2770	 0.081035
7511.3255	 0.085976
7511.3740	 0.087844
7511.4225	 0.086862
7511.4710	 0.086552
7511.5195	 0.082647
7511.5680	 0.083082
7511.6165	 0.078762
7511.6650	 0.085148
7511.7135	 0.083517
7511.7620	 0.081319
7511.8105	 0.081609
7511.8590	 0.076957
7511.9075	 0.082112
7511.9559	 0.074942
7512.0044	 0.071806
7512.0529	 0.072017
7512.1014	 0.070303
7512.1499	 0.072891
7512.1984	 0.074506
7512.2469	 0.065120
7512.2954	 0.063350
7512.3439	 0.058719
7512.3924	 0.056187
7512.4409	 0.056837
7512.4894	 0.051324
7512.5379	 0.057017
7512.5864	 0.043533
7512.6349	 0.038656
7512.6834	 0.030975
7512.7319	 0.029157
7512.7804	 0.026849
7512.8289	 0.028245
7512.8774	 0.026062
7512.9258	 0.024584
7512.9743	 0.023217
7513.0228	 0.025789
7513.0713	 0.025592
7513.1198	 0.024631
7513.1683	 0.026056
7513.2168	 0.023072
7513.2653	 0.025783
7513.3138	 0.024192
7513.3623	 0.033930
