##Wavelenght  51096.453
lambda	Flux
6413.2345	 0.037387
6413.2742	 0.027367
6413.3138	 0.021241
6413.3534	 0.011590
6413.3930	 0.032273
6427.5003	-0.003571
6427.5400	 0.014505
6427.5796	 0.004448
6427.6192	 0.000082
6427.6589	 0.022158
6427.6985	 0.001764
6427.7381	 0.007468
6427.7777	 0.010118
6427.8174	 0.011410
6427.8570	 0.008440
6427.8966	 0.015426
6427.9362	 0.017868
6427.9759	 0.020600
6428.0155	 0.011355
6428.0551	-0.001714
6428.0948	 0.006331
6428.1344	 0.008590
6428.1740	-0.000701
6428.2136	 0.001193
6428.2533	 0.008623
6428.2929	 0.008287
6428.3325	 0.016916
6428.3721	 0.026661
6428.4118	 0.013873
6428.4514	 0.017145
6428.4910	-0.002400
6428.5307	 0.029441
6428.5703	 0.033020
6428.6099	 0.017183
6428.6495	 0.002308
6428.6892	 0.018121
6428.7288	-0.000462
6428.7684	 0.021364
6428.8080	 0.022169
6428.8477	 0.007336
6428.8873	 0.011702
6428.9269	 0.007073
6428.9666	 0.008655
6429.0062	 0.011464
6429.0458	 0.008581
6429.0854	 0.010019
6429.1251	 0.012466
6429.1647	 0.030313
6429.2043	 0.020230
6429.2439	 0.017869
6429.2836	 0.029834
6429.3232	 0.025321
6429.3628	 0.017129
6429.4025	 0.036267
6429.4421	 0.040774
6429.4817	 0.028891
6429.5213	 0.051505
6429.5610	 0.039827
6429.6006	 0.043082
6429.6402	 0.051267
6429.6798	 0.054466
6429.7195	 0.059762
6429.7591	 0.056984
6429.7987	 0.053117
6429.8384	 0.065485
6429.8780	 0.076555
6429.9176	 0.073147
6429.9572	 0.077672
6429.9969	 0.070907
6430.0365	 0.074099
6430.0761	 0.063390
6430.1157	 0.070262
6430.1554	 0.078382
6430.1950	 0.082644
6430.2346	 0.077821
6430.2743	 0.083219
6430.3139	 0.075236
6430.3535	 0.073721
6430.3931	 0.091620
6430.4328	 0.080043
6430.4724	 0.089729
6430.5120	 0.080572
6430.5516	 0.065081
6430.5913	 0.075125
6430.6309	 0.078228
6430.6705	 0.082793
6430.7102	 0.075232
6430.7498	 0.069056
6430.7894	 0.068538
6430.8290	 0.082921
6430.8687	 0.099229
6430.9083	 0.087750
6430.9479	 0.061455
6430.9875	 0.069291
6431.0272	 0.087767
6431.0668	 0.084489
6431.1064	 0.062558
6431.1461	 0.080809
6431.1857	 0.085639
6431.2253	 0.089499
6431.2649	 0.086750
6431.3046	 0.086598
6431.3442	 0.088250
6431.3838	 0.093850
6431.4234	 0.107605
6431.4631	 0.100298
6431.5027	 0.082379
6431.5423	 0.081804
6431.5820	 0.086469
6431.6216	 0.079448
6431.6612	 0.093788
6431.7008	 0.091976
6431.7405	 0.087032
6431.7801	 0.091306
6431.8197	 0.100277
6431.8593	 0.094012
6431.8990	 0.090664
6431.9386	 0.086749
6431.9782	 0.057427
6432.0179	 0.069870
6432.0575	 0.085292
6432.0971	 0.075386
6432.1367	 0.080247
6432.1764	 0.070438
6432.2160	 0.051635
6432.2556	 0.061551
6432.2952	 0.061509
6432.3349	 0.050300
6432.3745	 0.047087
6432.4141	 0.037296
6432.4538	 0.049111
6432.4934	 0.049616
6432.5330	 0.048016
6432.5726	 0.033485
6432.6123	 0.047504
6432.6519	 0.048566
6432.6915	 0.069682
6432.7311	 0.043071
6432.7708	 0.042911
6432.8104	 0.051923
6432.8500	 0.055923
6432.8897	 0.039385
6432.9293	 0.039196
6432.9689	 0.046444
6433.0085	 0.047807
6433.0482	 0.054084
6433.0878	 0.053072
6433.1274	 0.045027
6433.1670	 0.039643
6433.2067	 0.049139
6433.2463	 0.055309
6433.2859	 0.049497
6433.3256	 0.048990
6433.3652	 0.049430
6433.4048	 0.039019
6433.4444	 0.037730
6433.4841	 0.032279
6433.5237	 0.039075
6433.5633	 0.045315
6433.6029	 0.036593
6433.6426	 0.048107
6433.6822	 0.047120
6433.7218	 0.050169
6433.7615	 0.037685
6433.8011	 0.027987
6433.8407	 0.036866
6433.8803	 0.043824
6433.9200	 0.033889
6433.9596	 0.024685
6433.9992	 0.041245
6434.0388	 0.036328
6434.0785	 0.016282
6434.1181	 0.016802
6434.1577	 0.021398
6434.1974	 0.025118
6434.2370	-0.002775
6434.2766	 0.037813
6434.3162	 0.039904
6434.3559	 0.020354
6434.3955	 0.034978
6434.4351	 0.009384
6434.4747	 0.020094
6434.5144	 0.031323
6434.5540	 0.024664
6434.5936	 0.009470
6434.6333	 0.004479
6434.6729	 0.017717
6434.7125	 0.004479
6434.7521	 0.000041
6434.7918	 0.010976
6434.8314	 0.003978
6434.8710	 0.016517
6434.9106	 0.012490
6434.9503	 0.008378
6434.9899	 0.009088
6436.9316	 0.009598
6436.9713	 0.016235
6437.0109	 0.011381
6437.0505	 0.017833
6437.0901	 0.021729
6437.1298	 0.030378
6437.1694	 0.024199
6437.2090	 0.002850
6437.2487	 0.029444
6437.2883	 0.027279
6437.3279	 0.010500
6437.3675	 0.023797
6437.4072	 0.022755
6437.4468	 0.019085
6437.4864	 0.031323
6437.5260	 0.042589
6437.5657	 0.033598
6437.6053	 0.041013
6437.6449	 0.050433
6437.6846	 0.061852
6437.7242	 0.062383
6437.7638	 0.062961
6437.8034	 0.067893
6437.8431	 0.072374
6437.8827	 0.078372
6437.9223	 0.074121
6437.9619	 0.073519
6438.0016	 0.085337
6438.0412	 0.085934
6438.0808	 0.076813
6438.1205	 0.107313
6438.1601	 0.104613
6438.1997	 0.099129
6438.2393	 0.107162
6438.2790	 0.103125
6438.3186	 0.101557
6438.3582	 0.089676
6438.3978	 0.090487
6438.4375	 0.112925
6438.4771	 0.114496
6438.5167	 0.098827
6438.5564	 0.120731
6438.5960	 0.099302
6438.6356	 0.091753
6438.6752	 0.114651
6438.7149	 0.103425
6438.7545	 0.102650
6438.7941	 0.116773
6438.8337	 0.097261
6438.8734	 0.094494
6438.9130	 0.093154
6438.9526	 0.094672
6438.9923	 0.107389
6439.0319	 0.103213
6439.0715	 0.097280
6439.1111	 0.108577
6439.1508	 0.098552
6439.1904	 0.098334
6439.2300	 0.109069
6439.2696	 0.099526
6439.3093	 0.107352
6439.3489	 0.106610
6439.3885	 0.102162
6439.4282	 0.109521
6439.4678	 0.088419
6439.5074	 0.115147
6439.5470	 0.096904
6439.5867	 0.101226
6439.6263	 0.112738
6439.6659	 0.106180
6439.7055	 0.117078
6439.7452	 0.102967
6439.7848	 0.095999
6439.8244	 0.099882
6439.8641	 0.086890
6439.9037	 0.094199
6439.9433	 0.111171
6439.9829	 0.090800
6440.0226	 0.088710
6440.0622	 0.077705
6440.1018	 0.078343
6440.1414	 0.100764
6440.1811	 0.082582
6440.2207	 0.069860
6440.2603	 0.081609
6440.3000	 0.071438
6440.3396	 0.060559
6440.3792	 0.060166
6440.4188	 0.044068
6440.4585	 0.043605
6440.4981	 0.035201
6440.5377	 0.015196
6440.5773	 0.055807
6440.6170	 0.037127
6440.6566	 0.021486
6440.6962	 0.019161
6440.7359	 0.019733
6440.7755	 0.020085
6440.8151	 0.022513
6440.8547	 0.025524
6440.8944	 0.022803
6440.9340	 0.018691
6440.9736	 0.025746
6441.0132	 0.034119
6441.0529	 0.021723
6441.0925	 0.020667
7509.1088	 0.002949
7509.1552	-0.002129
7509.2016	 0.019257
7509.2480	 0.020354
7509.2944	 0.007897
7509.3408	 0.021555
7509.3872	 0.033359
7509.4336	 0.032606
7509.4800	 0.017914
7509.5264	 0.027519
7509.5728	 0.050734
7509.6192	 0.049703
7509.6656	 0.051598
7509.7120	 0.057192
7509.7584	 0.058671
7509.8047	 0.057032
7509.8511	 0.071219
7509.8975	 0.050191
7509.9439	 0.074595
7509.9903	 0.080318
7510.0367	 0.078762
7510.0831	 0.084180
7510.1295	 0.072033
7510.1759	 0.072812
7510.2223	 0.082414
7510.2687	 0.076036
7510.3151	 0.070375
7510.3615	 0.074037
7510.4079	 0.083277
7510.4543	 0.076813
7510.5006	 0.062186
7510.5470	 0.078508
7510.5934	 0.091833
7510.6398	 0.077607
7510.6862	 0.073680
7510.7326	 0.079910
7510.7790	 0.080551
7510.8254	 0.072889
7510.8718	 0.092214
7510.9182	 0.084579
7510.9646	 0.085531
7511.0110	 0.098977
7511.0574	 0.080131
7511.1038	 0.073111
7511.1502	 0.086545
7511.1965	 0.082439
7511.2429	 0.083346
7511.2893	 0.080261
7511.3357	 0.076079
7511.3821	 0.090077
7511.4285	 0.089116
7511.4749	 0.084033
7511.5213	 0.092074
7511.5677	 0.089640
7511.6141	 0.078909
7511.6605	 0.086259
7511.7069	 0.094766
7511.7533	 0.087886
7511.7997	 0.096515
7511.8461	 0.095583
7511.8925	 0.077628
7511.9388	 0.080355
7511.9852	 0.076651
7512.0316	 0.071560
7512.0780	 0.084077
7512.1244	 0.069453
7512.1708	 0.080534
7512.2172	 0.071698
7512.2636	 0.069761
7512.3100	 0.066859
7512.3564	 0.074269
7512.4028	 0.067893
7512.4492	 0.050621
7512.4956	 0.043988
7512.5420	 0.050180
7512.5884	 0.052496
7512.6347	 0.043596
7512.6811	 0.048281
7512.7275	 0.040704
7512.7739	 0.020406
7512.8203	 0.025865
7512.8667	 0.037588
7512.9131	 0.034443
7512.9595	 0.030547
7513.0059	 0.030788
7513.0523	 0.023383
7513.0987	 0.033510
7513.1451	 0.020961
7513.1915	 0.012278
7513.2379	 0.029645
7513.2843	 0.017225
7513.3306	 0.032355
7513.3770	 0.026957
