##Wavelenght  51127.340
lambda	Flux
6412.1758	 0.083001
6412.2035	 0.076346
6412.2312	 0.075098
6412.2589	 0.079928
6412.2865	 0.076793
6412.3142	 0.074246
6412.3419	 0.076560
6412.3696	 0.066594
6412.3973	 0.065088
6412.4249	 0.083486
6412.4526	 0.077661
6412.4803	 0.062941
6412.5080	 0.068680
6412.5356	 0.065486
6412.5633	 0.061814
6412.5910	 0.077374
6412.6187	 0.074742
6412.6463	 0.059945
6412.6740	 0.065179
6412.7017	 0.066713
6412.7294	 0.060867
6412.7570	 0.065817
6412.7847	 0.068245
6412.8124	 0.059760
6412.8401	 0.047028
6412.8677	 0.041099
6412.8954	 0.046220
6412.9231	 0.055301
6412.9508	 0.053068
6412.9784	 0.040176
6413.0061	 0.038544
6413.0338	 0.034592
6413.0615	 0.020636
6413.0892	 0.020637
6413.1168	 0.029425
6413.1445	 0.031401
6413.1722	 0.022665
6413.1999	 0.017761
6413.2275	 0.028229
6413.2552	 0.037991
6413.2829	 0.037799
6413.3106	 0.029901
6413.3382	 0.027844
6413.3659	 0.034880
6413.3936	 0.041889
6427.5084	 0.006960
6427.5360	 0.010884
6427.5637	 0.012110
6427.5914	 0.012017
6427.6191	 0.015795
6427.6467	 0.022016
6427.6744	 0.017788
6427.7021	 0.009472
6427.7298	 0.006313
6427.7574	 0.005286
6427.7851	 0.003996
6427.8128	 0.003604
6427.8405	 0.008889
6427.8682	 0.013093
6427.8958	 0.008574
6427.9235	-0.000419
6427.9512	-0.000474
6427.9789	 0.011392
6428.0065	 0.010047
6428.0342	 0.001372
6428.0619	 0.001984
6428.0896	 0.006754
6428.1172	 0.005544
6428.1449	-0.002765
6428.1726	 0.002230
6428.2003	 0.011335
6428.2279	 0.007949
6428.2556	 0.008136
6428.2833	 0.012311
6428.3110	 0.010115
6428.3386	 0.000553
6428.3663	-0.006256
6428.3940	-0.000883
6428.4217	 0.006033
6428.4493	 0.010178
6428.4770	 0.014033
6428.5047	 0.018206
6428.5324	 0.016773
6428.5601	 0.007047
6428.5877	 0.009198
6428.6154	 0.018272
6428.6431	 0.014736
6428.6708	 0.009167
6428.6984	 0.009580
6428.7261	 0.013828
6428.7538	 0.011542
6428.7815	 0.007809
6428.8091	 0.014069
6428.8368	 0.011326
6428.8645	 0.001763
6428.8922	 0.005174
6428.9198	 0.010085
6428.9475	 0.011283
6428.9752	 0.014049
6429.0029	 0.012520
6429.0305	 0.008477
6429.0582	 0.010368
6429.0859	 0.010582
6429.1136	 0.008482
6429.1412	 0.011500
6429.1689	 0.011029
6429.1966	 0.006482
6429.2243	 0.008297
6429.2520	 0.014393
6429.2796	 0.020013
6429.3073	 0.021967
6429.3350	 0.018755
6429.3627	 0.014899
6429.3903	 0.018589
6429.4180	 0.023648
6429.4457	 0.028264
6429.4734	 0.037369
6429.5010	 0.033732
6429.5287	 0.022915
6429.5564	 0.037824
6429.5841	 0.048440
6429.6117	 0.042748
6429.6394	 0.053846
6429.6671	 0.063998
6429.6948	 0.059898
6429.7224	 0.058874
6429.7501	 0.062472
6429.7778	 0.065081
6429.8055	 0.062865
6429.8332	 0.066032
6429.8608	 0.074163
6429.8885	 0.068256
6429.9162	 0.065231
6429.9439	 0.073483
6429.9715	 0.069957
6429.9992	 0.069979
6430.0269	 0.081299
6430.0546	 0.076480
6430.0822	 0.065505
6430.1099	 0.065604
6430.1376	 0.074792
6430.1653	 0.081513
6430.1929	 0.079060
6430.2206	 0.075342
6430.2483	 0.078651
6430.2760	 0.088077
6430.3036	 0.089202
6430.3313	 0.084674
6430.3590	 0.082884
6430.3867	 0.085147
6430.4143	 0.086251
6430.4420	 0.084284
6430.4697	 0.087721
6430.4974	 0.090542
6430.5251	 0.087189
6430.5527	 0.088333
6430.5804	 0.092912
6430.6081	 0.094228
6430.6358	 0.090086
6430.6634	 0.084680
6430.6911	 0.082402
6430.7188	 0.081401
6430.7465	 0.083497
6430.7741	 0.088689
6430.8018	 0.088220
6430.8295	 0.084297
6430.8572	 0.082762
6430.8848	 0.081330
6430.9125	 0.081151
6430.9402	 0.083680
6430.9679	 0.084794
6430.9955	 0.085435
6431.0232	 0.087257
6431.0509	 0.085132
6431.0786	 0.081587
6431.1062	 0.082433
6431.1339	 0.086965
6431.1616	 0.090179
6431.1893	 0.087400
6431.2170	 0.080937
6431.2446	 0.078334
6431.2723	 0.084900
6431.3000	 0.092523
6431.3277	 0.096098
6431.3553	 0.095375
6431.3830	 0.093074
6431.4107	 0.092173
6431.4384	 0.094701
6431.4660	 0.100171
6431.4937	 0.103479
6431.5214	 0.099561
6431.5491	 0.092932
6431.5767	 0.091213
6431.6044	 0.097945
6431.6321	 0.101639
6431.6598	 0.097157
6431.6874	 0.089356
6431.7151	 0.090257
6431.7428	 0.095231
6431.7705	 0.092738
6431.7981	 0.095484
6431.8258	 0.101818
6431.8535	 0.098829
6431.8812	 0.090171
6431.9089	 0.084159
6431.9365	 0.086569
6431.9642	 0.091274
6431.9919	 0.090740
6432.0196	 0.082420
6432.0472	 0.077072
6432.0749	 0.075678
6432.1026	 0.071428
6432.1303	 0.070196
6432.1579	 0.073288
6432.1856	 0.074706
6432.2133	 0.067715
6432.2410	 0.059222
6432.2686	 0.061417
6432.2963	 0.058625
6432.3240	 0.053501
6432.3517	 0.062036
6432.3793	 0.060251
6432.4070	 0.048383
6432.4347	 0.050366
6432.4624	 0.052132
6432.4901	 0.048410
6432.5177	 0.049504
6432.5454	 0.053384
6432.5731	 0.053435
6432.6008	 0.047481
6432.6284	 0.055554
6432.6561	 0.066357
6432.6838	 0.047442
6432.7115	 0.038434
6432.7391	 0.048441
6432.7668	 0.044344
6432.7945	 0.039592
6432.8222	 0.043958
6432.8498	 0.049048
6432.8775	 0.047643
6432.9052	 0.045451
6432.9329	 0.054465
6432.9605	 0.054820
6432.9882	 0.045442
6433.0159	 0.048856
6433.0436	 0.053025
6433.0712	 0.052808
6433.0989	 0.058993
6433.1266	 0.065078
6433.1543	 0.063833
6433.1820	 0.055569
6433.2096	 0.050689
6433.2373	 0.053599
6433.2650	 0.057247
6433.2927	 0.050243
6433.3203	 0.037916
6433.3480	 0.039663
6433.3757	 0.040102
6433.4034	 0.034182
6433.4310	 0.037712
6433.4587	 0.041826
6433.4864	 0.040929
6433.5141	 0.041416
6433.5417	 0.039406
6433.5694	 0.036321
6433.5971	 0.040219
6433.6248	 0.037194
6433.6524	 0.024880
6433.6801	 0.021840
6433.7078	 0.031996
6433.7355	 0.040504
6433.7631	 0.025873
6433.7908	 0.021261
6433.8185	 0.033936
6433.8462	 0.026096
6433.8739	 0.023655
6433.9015	 0.036587
6433.9292	 0.033168
6433.9569	 0.027643
6433.9846	 0.030038
6434.0122	 0.026055
6434.0399	 0.019394
6434.0676	 0.016685
6434.0953	 0.018088
6434.1229	 0.016805
6434.1506	 0.012873
6434.1783	 0.015675
6434.2060	 0.018467
6434.2336	 0.018041
6434.2613	 0.021444
6434.2890	 0.021137
6434.3167	 0.013737
6434.3443	 0.008960
6434.3720	 0.015609
6434.3997	 0.025666
6434.4274	 0.016370
6434.4550	 0.007861
6434.4827	 0.013032
6434.5104	 0.015004
6434.5381	 0.011838
6434.5658	 0.008748
6434.5934	 0.010364
6434.6211	 0.011124
6434.6488	 0.011355
6434.6765	 0.020318
6434.7041	 0.020365
6434.7318	 0.009397
6434.7595	 0.015270
6434.7872	 0.026781
6434.8148	 0.028113
6434.8425	 0.020222
6434.8702	 0.011640
6434.8979	 0.007524
6434.9255	 0.005593
6434.9532	 0.008055
6434.9809	 0.013766
6436.9182	 0.013113
6436.9459	 0.009261
6436.9736	 0.012953
6437.0012	 0.015857
6437.0289	 0.016751
6437.0566	 0.016684
6437.0843	 0.015773
6437.1119	 0.013066
6437.1396	 0.010955
6437.1673	 0.014613
6437.1950	 0.017868
6437.2227	 0.016774
6437.2503	 0.015240
6437.2780	 0.015660
6437.3057	 0.018092
6437.3334	 0.020211
6437.3610	 0.018437
6437.3887	 0.016971
6437.4164	 0.025569
6437.4441	 0.028751
6437.4717	 0.023267
6437.4994	 0.027232
6437.5271	 0.033515
6437.5548	 0.036449
6437.5824	 0.041499
6437.6101	 0.045752
6437.6378	 0.045529
6437.6655	 0.042799
6437.6931	 0.053713
6437.7208	 0.070659
6437.7485	 0.063264
6437.7762	 0.057638
6437.8038	 0.069391
6437.8315	 0.080144
6437.8592	 0.074322
6437.8869	 0.062168
6437.9146	 0.072049
6437.9422	 0.082099
6437.9699	 0.081543
6437.9976	 0.086417
6438.0253	 0.092755
6438.0529	 0.094676
6438.0806	 0.092959
6438.1083	 0.094945
6438.1360	 0.102492
6438.1636	 0.107733
6438.1913	 0.097040
6438.2190	 0.084571
6438.2467	 0.101207
6438.2743	 0.109133
6438.3020	 0.100029
6438.3297	 0.106748
6438.3574	 0.109011
6438.3850	 0.103789
6438.4127	 0.112528
6438.4404	 0.113361
6438.4681	 0.103494
6438.4957	 0.106289
6438.5234	 0.117308
6438.5511	 0.122938
6438.5788	 0.114834
6438.6065	 0.111408
6438.6341	 0.113158
6438.6618	 0.104757
6438.6895	 0.106697
6438.7172	 0.115499
6438.7448	 0.106933
6438.7725	 0.103509
6438.8002	 0.109872
6438.8279	 0.108683
6438.8555	 0.108362
6438.8832	 0.110391
6438.9109	 0.107398
6438.9386	 0.106207
6438.9662	 0.108254
6438.9939	 0.108913
6439.0216	 0.111030
6439.0493	 0.111425
6439.0769	 0.105475
6439.1046	 0.107335
6439.1323	 0.109530
6439.1600	 0.095858
6439.1876	 0.097339
6439.2153	 0.111408
6439.2430	 0.110155
6439.2707	 0.108185
6439.2984	 0.107142
6439.3260	 0.098266
6439.3537	 0.099123
6439.3814	 0.108463
6439.4091	 0.111759
6439.4367	 0.115660
6439.4644	 0.115841
6439.4921	 0.104026
6439.5198	 0.097176
6439.5474	 0.101239
6439.5751	 0.108858
6439.6028	 0.111434
6439.6305	 0.111879
6439.6581	 0.115671
6439.6858	 0.110900
6439.7135	 0.103026
6439.7412	 0.104600
6439.7688	 0.105552
6439.7965	 0.107229
6439.8242	 0.114196
6439.8519	 0.110514
6439.8795	 0.099816
6439.9072	 0.095834
6439.9349	 0.095794
6439.9626	 0.099537
6439.9903	 0.104909
6440.0179	 0.097134
6440.0456	 0.086173
6440.0733	 0.088679
6440.1010	 0.093665
6440.1286	 0.093757
6440.1563	 0.088211
6440.1840	 0.080119
6440.2117	 0.076265
6440.2393	 0.079070
6440.2670	 0.077145
6440.2947	 0.069002
6440.3224	 0.060716
6440.3500	 0.057909
6440.3777	 0.055557
6440.4054	 0.050538
6440.4331	 0.055492
6440.4607	 0.062524
6440.4884	 0.056923
6440.5161	 0.038801
6440.5438	 0.024448
6440.5715	 0.024443
6440.5991	 0.023651
6440.6268	 0.025615
6440.6545	 0.032760
6440.6822	 0.025607
6440.7098	 0.014755
6440.7375	 0.014928
6440.7652	 0.017079
6440.7929	 0.018433
6440.8205	 0.019555
6440.8482	 0.019355
6440.8759	 0.020542
6440.9036	 0.022238
6440.9312	 0.016441
6440.9589	 0.015441
6440.9866	 0.022389
6441.0143	 0.013834
6441.0419	 0.008828
6441.0696	 0.020455
6441.0973	 0.022687
7509.1217	 0.003310
7509.1540	-0.000152
7509.1863	 0.007665
7509.2186	 0.017507
7509.2509	 0.014637
7509.2832	 0.009793
7509.3155	 0.013118
7509.3478	 0.023607
7509.3801	 0.022581
7509.4124	 0.020813
7509.4447	 0.035306
7509.4770	 0.045728
7509.5093	 0.044824
7509.5416	 0.039991
7509.5739	 0.042650
7509.6062	 0.051297
7509.6385	 0.057758
7509.6708	 0.059672
7509.7031	 0.059804
7509.7354	 0.061511
7509.7677	 0.063021
7509.8000	 0.063097
7509.8323	 0.062033
7509.8646	 0.061684
7509.8969	 0.062813
7509.9292	 0.064579
7509.9615	 0.064814
7509.9938	 0.066435
7510.0261	 0.071064
7510.0584	 0.070864
7510.0907	 0.070558
7510.1230	 0.073989
7510.1553	 0.066223
7510.1876	 0.061510
7510.2199	 0.073223
7510.2522	 0.072706
7510.2845	 0.065398
7510.3168	 0.068826
7510.3491	 0.075076
7510.3814	 0.082323
7510.4137	 0.089574
7510.4460	 0.087100
7510.4783	 0.082069
7510.5106	 0.082767
7510.5429	 0.079164
7510.5752	 0.077200
7510.6075	 0.082837
7510.6398	 0.082373
7510.6721	 0.083680
7510.7044	 0.091790
7510.7367	 0.082695
7510.7690	 0.075201
7510.8013	 0.087457
7510.8336	 0.088396
7510.8659	 0.081283
7510.8982	 0.080313
7510.9305	 0.079282
7510.9628	 0.082282
7510.9951	 0.091201
7511.0274	 0.092262
7511.0596	 0.086750
7511.0919	 0.080447
7511.1242	 0.072504
7511.1565	 0.074945
7511.1888	 0.090510
7511.2211	 0.095152
7511.2534	 0.093738
7511.2857	 0.095851
7511.3180	 0.092615
7511.3503	 0.090858
7511.3826	 0.094188
7511.4149	 0.088010
7511.4472	 0.081164
7511.4795	 0.085366
7511.5118	 0.095412
7511.5441	 0.099951
7511.5764	 0.092317
7511.6087	 0.078956
7511.6410	 0.077893
7511.6733	 0.092641
7511.7056	 0.098241
7511.7379	 0.095670
7511.7702	 0.092185
7511.8025	 0.085473
7511.8348	 0.079960
7511.8671	 0.080048
7511.8994	 0.083781
7511.9317	 0.082142
7511.9640	 0.074825
7511.9963	 0.076304
7512.0286	 0.081134
7512.0609	 0.078580
7512.0932	 0.066834
7512.1255	 0.067458
7512.1578	 0.080492
7512.1901	 0.070431
7512.2224	 0.061306
7512.2547	 0.070072
7512.2870	 0.072540
7512.3193	 0.068763
7512.3516	 0.063772
7512.3839	 0.056433
7512.4162	 0.053756
7512.4485	 0.056540
7512.4808	 0.055461
7512.5131	 0.056010
7512.5454	 0.058357
7512.5777	 0.051687
7512.6100	 0.043915
7512.6423	 0.040704
7512.6746	 0.036985
7512.7069	 0.032355
7512.7392	 0.029854
7512.7715	 0.032469
7512.8038	 0.032585
7512.8361	 0.028328
7512.8684	 0.027590
7512.9007	 0.031022
7512.9330	 0.032895
7512.9652	 0.027339
7512.9975	 0.029290
7513.0298	 0.035087
7513.0621	 0.023151
7513.0944	 0.020080
7513.1267	 0.028017
7513.1590	 0.018704
7513.1913	 0.020018
7513.2236	 0.034290
7513.2559	 0.030517
7513.2882	 0.027872
7513.3205	 0.032862
7513.3528	 0.029789
7513.3851	 0.026778
