##Wavelenght  50627.625
lambda	Flux
6427.0923	 0.008145
6427.1340	 0.007414
6427.1756	 0.006497
6427.2173	 0.006844
6427.2589	 0.010285
6427.3006	 0.010978
6427.3422	 0.011320
6427.3839	 0.012014
6427.4255	 0.011577
6427.4672	 0.009176
6427.5088	 0.009585
6427.5505	 0.012400
6427.5921	 0.009838
6427.6337	 0.006663
6427.6754	 0.009476
6427.7170	 0.011058
6427.7587	 0.010866
6427.8003	 0.009266
6427.8420	 0.007953
6427.8836	 0.006942
6427.9253	 0.009912
6427.9669	 0.012584
6428.0086	 0.013880
6428.0502	 0.009354
6428.0919	 0.008327
6428.1335	 0.009580
6428.1752	 0.010292
6428.2168	 0.010328
6428.2585	 0.006277
6428.3001	 0.003798
6428.3417	 0.004172
6428.3834	 0.005985
6428.4250	 0.004209
6428.4667	 0.005055
6428.5083	 0.008647
6428.5500	 0.008475
6428.5916	 0.007180
6428.6333	 0.007482
6428.6749	 0.007635
6428.7166	 0.008968
6428.7582	 0.009580
6428.7999	 0.012157
6428.8415	 0.014260
6428.8832	 0.013773
6428.9248	 0.010338
6428.9665	 0.009830
6429.0081	 0.014009
6429.0497	 0.014499
6429.0914	 0.011825
6429.1330	 0.009428
6429.1747	 0.015021
6429.2163	 0.020104
6429.2580	 0.018207
6429.2996	 0.020429
6429.3413	 0.021826
6429.3829	 0.025904
6429.4246	 0.030956
6429.4662	 0.035586
6429.5079	 0.042538
6429.5495	 0.049210
6429.5912	 0.047653
6429.6328	 0.049599
6429.6745	 0.055629
6429.7161	 0.060070
6429.7577	 0.063125
6429.7994	 0.063746
6429.8410	 0.067301
6429.8827	 0.071913
6429.9243	 0.074276
6429.9660	 0.075273
6430.0076	 0.075916
6430.0493	 0.076868
6430.0909	 0.077170
6430.1326	 0.078468
6430.1742	 0.079193
6430.2159	 0.076795
6430.2575	 0.079410
6430.2992	 0.082030
6430.3408	 0.080140
6430.3825	 0.081187
6430.4241	 0.085411
6430.4657	 0.085810
6430.5074	 0.085384
6430.5490	 0.082708
6430.5907	 0.083101
6430.6323	 0.081008
6430.6740	 0.081725
6430.7156	 0.082823
6430.7573	 0.079392
6430.7989	 0.078396
6430.8406	 0.077640
6430.8822	 0.072594
6430.9239	 0.071299
6430.9655	 0.073812
6431.0072	 0.075338
6431.0488	 0.075810
6431.0904	 0.076408
6431.1321	 0.079637
6431.1737	 0.086304
6431.2154	 0.085716
6431.2570	 0.079570
6431.2987	 0.080100
6431.3403	 0.086188
6431.3820	 0.089773
6431.4236	 0.090426
6431.4653	 0.095321
6431.5069	 0.094664
6431.5486	 0.096584
6431.5902	 0.095408
6431.6319	 0.095938
6431.6735	 0.099116
6431.7152	 0.103134
6431.7568	 0.097815
6431.7984	 0.091940
6431.8401	 0.092886
6431.8817	 0.089620
6431.9234	 0.086847
6431.9650	 0.082605
6432.0067	 0.074854
6432.0483	 0.073718
6432.0900	 0.069959
6432.1316	 0.064181
6432.1733	 0.063885
6432.2149	 0.062481
6432.2566	 0.055884
6432.2982	 0.050490
6432.3399	 0.049830
6432.3815	 0.048316
6432.4232	 0.044185
6432.4648	 0.041168
6432.5064	 0.042361
6432.5481	 0.044242
6432.5897	 0.043778
6432.6314	 0.043989
6432.6730	 0.042890
6432.7147	 0.042265
6432.7563	 0.039546
6432.7980	 0.040859
6432.8396	 0.039987
6432.8813	 0.038149
6432.9229	 0.037805
6432.9646	 0.035772
6433.0062	 0.040148
6433.0479	 0.043615
6433.0895	 0.040714
6433.1312	 0.041686
6433.1728	 0.037644
6433.2144	 0.038353
6433.2561	 0.038004
6433.2977	 0.040775
6433.3394	 0.040244
6433.3810	 0.033651
6433.4227	 0.033467
6433.4643	 0.036333
6433.5060	 0.036814
6433.5476	 0.036507
6433.5893	 0.035291
6433.6309	 0.031498
6433.6726	 0.028830
6433.7142	 0.032419
6433.7559	 0.031611
6433.7975	 0.034893
6433.8392	 0.039253
6433.8808	 0.035077
6433.9224	 0.028059
6433.9641	 0.024402
6434.0057	 0.022992
6434.0474	 0.018099
6434.0890	 0.016422
6434.1307	 0.017348
6434.1723	 0.017500
6434.2140	 0.016454
6434.2556	 0.013089
6434.2973	 0.010716
6434.3389	 0.011621
6434.3806	 0.014645
6434.4222	 0.013095
6434.4639	 0.010988
6434.5055	 0.012343
6434.5472	 0.009899
6434.5888	 0.008941
6434.6304	 0.006789
6434.6721	 0.011103
6434.7137	 0.012148
6434.7554	 0.009516
6434.7970	 0.009585
6434.8387	 0.006786
6434.8803	 0.006166
6434.9220	 0.006001
6434.9636	 0.007396
6436.0048	 0.014374
6436.0464	 0.015246
6436.0881	 0.015935
6436.1297	 0.016548
6436.1714	 0.015653
6436.2130	 0.015125
6436.2547	 0.015920
6436.2963	 0.017885
6436.3380	 0.019481
6436.3796	 0.016855
6436.4213	 0.016578
6436.4629	 0.017299
6436.5046	 0.015175
6436.5462	 0.015138
6436.5879	 0.018412
6436.6295	 0.021612
6436.6711	 0.022601
6436.7128	 0.020521
6436.7544	 0.019857
6436.7961	 0.021201
6436.8377	 0.019593
6436.8794	 0.018311
6436.9210	 0.021541
6436.9627	 0.024657
6437.0043	 0.021990
6437.0460	 0.019262
6437.0876	 0.019926
6437.1293	 0.019361
6437.1709	 0.018676
6437.2126	 0.022063
6437.2542	 0.024986
6437.2959	 0.026058
6437.3375	 0.028665
6437.3791	 0.030884
6437.4208	 0.029343
6437.4624	 0.028586
6437.5041	 0.032966
6437.5457	 0.037344
6437.5874	 0.040850
6437.6290	 0.046811
6437.6707	 0.053666
6437.7123	 0.060948
6437.7540	 0.066525
6437.7956	 0.069886
6437.8373	 0.075257
6437.8789	 0.082265
6437.9206	 0.084982
6437.9622	 0.086161
6438.0039	 0.089202
6438.0455	 0.093283
6438.0871	 0.096901
6438.1288	 0.097576
6438.1704	 0.098908
6438.2121	 0.102267
6438.2537	 0.108101
6438.2954	 0.113397
6438.3370	 0.115000
6438.3787	 0.113485
6438.4203	 0.110136
6438.4620	 0.109362
6438.5036	 0.112411
6438.5453	 0.112479
6438.5869	 0.110708
6438.6286	 0.108809
6438.6702	 0.110442
6438.7119	 0.112390
6438.7535	 0.108587
6438.7951	 0.105369
6438.8368	 0.103317
6438.8784	 0.102186
6438.9201	 0.105991
6438.9617	 0.108458
6439.0034	 0.106922
6439.0450	 0.102753
6439.0867	 0.100059
6439.1283	 0.099597
6439.1700	 0.101706
6439.2116	 0.096828
6439.2533	 0.094971
6439.2949	 0.099324
6439.3366	 0.105045
6439.3782	 0.103498
6439.4199	 0.102904
6439.4615	 0.103004
6439.5031	 0.104851
6439.5448	 0.104728
6439.5864	 0.104678
6439.6281	 0.107044
6439.6697	 0.105180
6439.7114	 0.103946
6439.7530	 0.107100
6439.7947	 0.111663
6439.8363	 0.112693
6439.8780	 0.111397
6439.9196	 0.107282
6439.9613	 0.097309
6440.0029	 0.094539
6440.0446	 0.092235
6440.0862	 0.089764
6440.1278	 0.088178
6440.1695	 0.082495
6440.2111	 0.076451
6440.2528	 0.070110
6440.2944	 0.065767
6440.3361	 0.058788
6440.3777	 0.052942
6440.4194	 0.047042
6440.4610	 0.042678
6440.5027	 0.035741
6440.5443	 0.025543
6440.5860	 0.021774
6440.6276	 0.021033
6440.6693	 0.022391
6440.7109	 0.019279
6440.7526	 0.015295
6440.7942	 0.015218
6440.8358	 0.013229
6440.8775	 0.008063
6440.9191	 0.011236
6440.9608	 0.015729
7509.0187	 0.007288
7509.0673	 0.007192
7509.1159	 0.006144
7509.1645	 0.008409
7509.2130	 0.013244
7509.2616	 0.014838
7509.3102	 0.015556
7509.3588	 0.020425
7509.4074	 0.027200
7509.4560	 0.033120
7509.5046	 0.033844
7509.5532	 0.038492
7509.6018	 0.045730
7509.6504	 0.049161
7509.6989	 0.051828
7509.7475	 0.056248
7509.7961	 0.061745
7509.8447	 0.064349
7509.8933	 0.066621
7509.9419	 0.068695
7509.9905	 0.069195
7510.0391	 0.072494
7510.0877	 0.074629
7510.1363	 0.073593
7510.1848	 0.077351
7510.2334	 0.082458
7510.2820	 0.080104
7510.3306	 0.078157
7510.3792	 0.079532
7510.4278	 0.081790
7510.4764	 0.084419
7510.5250	 0.085819
7510.5736	 0.085451
7510.6222	 0.083688
7510.6707	 0.082857
7510.7193	 0.085069
7510.7679	 0.086092
7510.8165	 0.084447
7510.8651	 0.081087
7510.9137	 0.077121
7510.9623	 0.080098
7511.0109	 0.081988
7511.0595	 0.079712
7511.1081	 0.078565
7511.1566	 0.078991
7511.2052	 0.081193
7511.2538	 0.084129
7511.3024	 0.086551
7511.3510	 0.087414
7511.3996	 0.086643
7511.4482	 0.082516
7511.4968	 0.082929
7511.5454	 0.086247
7511.5940	 0.087020
7511.6425	 0.085478
7511.6911	 0.083475
7511.7397	 0.081851
7511.7883	 0.084767
7511.8369	 0.088909
7511.8855	 0.088386
7511.9341	 0.088662
7511.9827	 0.084578
7512.0313	 0.077307
7512.0799	 0.076060
7512.1284	 0.075970
7512.1770	 0.071219
7512.2256	 0.067801
7512.2742	 0.066211
7512.3228	 0.063440
7512.3714	 0.062853
7512.4200	 0.059487
7512.4686	 0.053967
7512.5172	 0.048851
7512.5658	 0.047442
7512.6143	 0.042642
7512.6629	 0.036924
7512.7115	 0.029956
7512.7601	 0.030694
7512.8087	 0.027637
7512.8573	 0.025019
7512.9059	 0.023796
7512.9545	 0.027817
7513.0031	 0.024199
7513.0517	 0.026787
7513.1002	 0.029893
7513.1488	 0.029161
7513.1974	 0.029303
