,wavelength,flux
0,0.01,6.18468314521421e-13
1,0.0174937343358396,6.868345747841728e-13
2,0.024987468671679197,6.579122329770809e-09
3,0.0324812030075188,1.7875887353416354e-06
4,0.0399749373433584,7.491470148667434e-05
5,0.047468671679198,0.0010340182734620866
6,0.054962406015037595,0.0069950567374907485
7,0.062456140350877196,0.029248841185110973
8,0.06994987468671679,0.08733801735853837
9,0.07744360902255638,0.20457912869709088
10,0.08493734335839599,0.4004386687799681
11,0.09243107769423559,0.6843217553097685
12,0.09992481203007518,1.0533559781688149
13,0.10741854636591479,1.4939492987905383
14,0.11491228070175438,1.9854604780161957
15,0.12240601503759399,2.504287477409717
16,0.1298997493734336,3.0272911008568273
17,0.1373934837092732,3.534122421962259
18,0.1448872180451128,4.008464143016799
19,0.1523809523809524,4.438410015794743
20,0.159874686716792,4.816261424130962
21,0.16736842105263158,5.137990810043323
22,0.1748621553884712,5.402560728018359
23,0.1823558897243108,5.611224471927568
24,0.18984962406015038,5.766882301475095
25,0.19734335839599,5.873529568294229
26,0.2048370927318296,5.935808224428914
27,0.2123308270676692,5.958658420978685
28,0.21982456140350878,5.947059200480131
29,0.2273182957393484,5.905844175486366
30,0.234812030075188,5.839577726220958
31,0.24230576441102758,5.752478377455679
32,0.2497994987468672,5.648377816154183
33,0.2572932330827068,5.530705998595815
34,0.2647869674185464,5.402494698701166
35,0.272280701754386,5.2663935372711475
36,0.27977443609022556,5.124693957655273
37,0.2872681704260652,4.979357776784641
38,0.2947619047619048,4.832047865112719
39,0.3022556390977444,4.684159228175561
40,0.309749373433584,4.536849311465496
41,0.3172431077694236,4.391066762110547
42,0.32473684210526316,4.247578184371086
43,0.33223057644110277,4.106992645474208
44,0.3397243107769424,3.969783843589985
45,0.347218045112782,3.8363099565986185
46,0.3547117794486216,3.706831261086289
47,0.3622055137844612,3.581525655323697
48,0.36969924812030075,3.4605022451539256
49,0.37719298245614036,3.3438131632918764
50,0.38468671679197997,3.2314637946724796
51,0.3921804511278196,3.123421576260872
52,0.3996741854636592,3.019623531416764
53,0.4071679197994988,2.9199826881256175
54,0.4146616541353384,2.8243935183413713
55,0.42215538847117795,2.7327365231493244
56,0.42964912280701756,2.644882076013981
57,0.43714285714285717,2.5606936243957192
58,0.4446365914786968,2.48003033873308
59,0.4521303258145364,2.4027492873268708
60,0.459624060150376,2.3287072060893945
61,0.46711779448621554,2.2577619234499324
62,0.47461152882205515,2.1897734929159163
63,0.48210526315789476,2.124605078836793
64,0.48959899749373437,2.0621236347499345
65,0.497092731829574,2.0022004082442026
66,0.5045864661654136,1.9447113014928847
67,0.5120802005012531,1.889537112420384
68,0.5195739348370928,1.8365636778142598
69,0.5270676691729324,1.7856819365190604
70,0.534561403508772,1.7367879280951302
71,0.5420551378446116,1.689782739946377
72,0.5495488721804511,1.6445724138694446
73,0.5570426065162908,1.6010678212129292
74,0.5645363408521303,1.5591845143224177
75,0.57203007518797,1.5188425606528488
76,0.5795238095238096,1.4799663648253971
77,0.5870175438596491,1.4424844829660772
78,0.5945112781954888,1.4063294328655542
79,0.6020050125313283,1.3714375028243926
80,0.609498746867168,1.3377485614782605
81,0.6169924812030075,1.3052058704184732
82,0.6244862155388472,1.2737559010216293
83,0.6319799498746868,1.2433481565669282
84,0.6394736842105263,1.213935000441138
85,0.646967418546366,1.1854714910007824
86,0.6544611528822055,1.1579152234716272
87,0.6619548872180452,1.131226179110779
88,0.6694486215538847,1.1053665817312432
89,0.6769423558897244,1.0803007615879943
90,0.684436090225564,1.0559950265446547
91,0.6919298245614035,1.0324175403772116
92,0.6994235588972432,1.0095382080231476
93,0.7069172932330827,0.9873285675482584
94,0.7144110275689224,0.9657616885773948
95,0.7219047619047619,0.9448120769174937
96,0.7293984962406015,0.9244555850900632
97,0.7368922305764412,0.9046693284846381
