,wavelength,flux
0,0.01,2.2855969459428108e-19
1,0.0174937343358396,7.805318427629391e-14
2,0.024987468671679197,7.129106347394312e-10
3,0.0324812030075188,1.93383163731794e-07
4,0.0399749373433584,8.102341444636331e-06
5,0.047468671679198,0.00011182539358172764
6,0.054962406015037595,0.0007564679144313208
7,0.062456140350877196,0.003163014996879549
8,0.06994987468671679,0.009444781366838264
9,0.07744360902255638,0.022123163766765475
10,0.08493734335839599,0.04330320068916439
11,0.09243107769423559,0.07400190207721999
12,0.09992481203007518,0.11390861915567257
13,0.10741854636591479,0.1615535519876275
14,0.11491228070175438,0.2147047553551869
15,0.12240601503759399,0.27081046120722985
16,0.1298997493734336,0.3273697140260996
17,0.1373934837092732,0.3821847288246933
18,0.1448872180451128,0.4334960821306205
19,0.1523809523809524,0.48002490691428684
20,0.159874686716792,0.520952128054393
21,0.16736842105263158,0.5558615432512685
22,0.1748621553884712,0.5846669630513519
23,0.1823558897243108,0.6075368669656563
24,0.18984962406015038,0.6248244888107526
25,0.19734335839599,0.6370072476286942
26,0.2048370927318296,0.6446368339465742
27,0.2123308270676692,0.6482997216851426
28,0.21982456140350878,0.6485870762373173
29,0.2273182957393484,0.646072701182145
30,0.234812030075188,0.6412976148549261
31,0.24230576441102758,0.634759943111572
32,0.2497994987468672,0.6269089748515516
33,0.2572932330827068,0.6181424051788765
34,0.2647869674185464,0.6088059626507224
35,0.272280701754386,0.599194770533915
36,0.27977443609022556,0.589555923652374
37,0.2872681704260652,0.5800918725328796
38,0.2947619047619048,0.5709642972186151
39,0.3022556390977444,0.5622982270025899
40,0.309749373433584,0.5541862221184706
41,0.3172431077694236,0.5466924815297034
42,0.32473684210526316,0.5398567794441356
43,0.33223057644110277,0.5336981637710446
44,0.3397243107769424,0.5282183738480727
45,0.347218045112782,0.5234049535626772
46,0.3547117794486216,0.5192340504377865
47,0.3622055137844612,0.5156729021413566
48,0.36969924812030075,0.5126820198787122
49,0.37719298245614036,0.5102170837904153
50,0.38468671679197997,0.5082305692724864
51,0.3921804511278196,0.506673125449813
52,0.3996741854636592,0.505494728192941
53,0.4071679197994988,0.5046456303433157
54,0.4146616541353384,0.5040771314253214
55,0.42215538847117795,0.5037421882572483
56,0.42964912280701756,0.5035958866749327
57,0.43714285714285717,0.5035957931688894
58,0.4446365914786968,0.503702203700813
59,0.4521303258145364,0.5038783053799953
60,0.459624060150376,0.5040902650984944
61,0.46711779448621554,0.5043072576857155
62,0.47461152882205515,0.5045014446764842
63,0.48210526315789476,0.5046479134106947
64,0.48959899749373437,0.5047245849086683
65,0.497092731829574,0.50471209780031
66,0.5045864661654136,0.5045936745295241
67,0.5120802005012531,0.5043549751064123
68,0.5195739348370928,0.5039839428344369
69,0.5270676691729324,0.503470645692602
70,0.534561403508772,0.5028071163967782
71,0.5420551378446116,0.5019871935927923
72,0.5495488721804511,0.5010063661391158
73,0.5570426065162908,0.49986162201165835
74,0.5645363408521303,0.49855130300007483
75,0.57203007518797,0.4970749660572997
76,0.5795238095238096,0.49543325190529147
77,0.5870175438596491,0.4936277612842629
78,0.5945112781954888,0.49166093905452524
79,0.6020050125313283,0.48953596621451617
80,0.609498746867168,0.4872566597811652
81,0.6169924812030075,0.4848273803854693
82,0.6244862155388472,0.4822529473634324
83,0.6319799498746868,0.4795385610672665
84,0.6394736842105263,0.47668973208115734
85,0.646967418546366,0.4737122169975799
86,0.6544611528822055,0.4706119603920074
87,0.6619548872180452,0.4673950426240647
88,0.6694486215538847,0.4640676330901939
89,0.6769423558897244,0.4606359485553727
90,0.684436090225564,0.45710621619822034
91,0.6919298245614035,0.4534846410139746
92,0.6994235588972432,0.4497773772325294
93,0.7069172932330827,0.4459905034232647
94,0.7144110275689224,0.442130000974269
95,0.7219047619047619,0.43820173565022624
96,0.7293984962406015,0.43421144195036393
97,0.7368922305764412,0.4301647100051295
98,0.7443859649122807,0.4260669747673967
99,0.7518796992481204,0.4219235072708536
100,0.7593734335839599,0.4177394077445846
101,0.7668671679197996,0.4135196003886836
102,0.7743609022556391,0.40926882963085015
103,0.7818546365914787,0.40499165769836754
104,0.7893483709273184,0.40069246335351566
105,0.7968421052631579,0.3963754416533833
106,0.8043358395989976,0.3920446046071467
107,0.8118295739348371,0.3877037826152355
108,0.8193233082706768,0.3833566265853808
109,0.8268170426065163,0.37900661063039187
110,0.8343107769423559,0.374657035261628
111,0.8418045112781956,0.37031103100058177
112,0.8492982456140351,0.36597156233878114
113,0.8567919799498748,0.3616414319833929
114,0.8642857142857143,0.35732328533249597
115,0.871779448621554,0.35301961513003743
116,0.8792731829573935,0.3487327662560102
117,0.8867669172932331,0.34446494061242894
118,0.8942606516290728,0.3402182020702875
119,0.9017543859649123,0.3359944814468562
120,0.909248120300752,0.3317955814864697
121,0.9167418546365915,0.32762318182139927
122,0.9242355889724311,0.32347884389251313
123,0.9317293233082707,0.31936401581222584
124,0.9392230576441103,0.3152800371547777
125,0.94671679197995,0.31122814366114776
126,0.9542105263157895,0.3072094718479429
127,0.9617042606516292,0.30322506351143935
128,0.9691979949874687,0.29927587011956536
129,0.9766917293233083,0.29536275708607906
130,0.9841854636591479,0.2914865079224789
131,0.9916791979949875,0.2876478282643194
132,0.9991729323308272,0.2838473497696311
133,1.0066666666666666,0.2800856338879867
134,1.0141604010025063,0.27636317549962736
135,1.021654135338346,0.27268040642460367
136,1.0291478696741856,0.2690376988025975
137,1.036641604010025,0.26543536834454456
138,1.0441353383458647,0.2618736774576152
139,1.0516290726817044,0.25835283824550054
140,1.059122807017544,0.25487301538624896
141,1.0666165413533835,0.2514343288901757
142,1.0741102756892231,0.24803685674057327
143,1.0816040100250628,0.24468063742013305
144,1.0890977443609022,0.24136567232612388
145,1.096591478696742,0.2380919280774835
146,1.1040852130325816,0.23485933871705555
147,1.1115789473684212,0.23166780781225194
148,1.1190726817042607,0.2285172104574688
149,1.1265664160401003,0.2254073951815728
150,1.13406015037594,0.22233818576379072
151,1.1415538847117794,0.21930938296130417
152,1.149047619047619,0.2163207661518192
153,1.1565413533834588,0.21337209489434894
154,1.1640350877192982,0.21046311041138188
155,1.1715288220551379,0.2075935369955578
156,1.1790225563909775,0.20476308334390783
157,1.1865162907268172,0.20197144382264112
158,1.1940100250626566,0.19921829966538565
159,1.2015037593984963,0.19650332010771768
160,1.208997493734336,0.19382616346072795
161,1.2164912280701754,0.1911864781262917
162,1.223984962406015,0.18858390355663038
163,1.2314786967418547,0.1860180711606631
164,1.2389724310776944,0.18348860515956214
165,1.2464661654135338,0.18099512339384902
166,1.2539598997493735,0.17853723808427335
167,1.2614536340852132,0.1761145565486474
168,1.2689473684210526,0.1737266818767125
169,1.2764411027568923,0.17137321356504784
170,1.283934837092732,0.16905374811394402
171,1.2914285714285716,0.16676787958809078
172,1.298922305764411,0.164515200142851
173,1.3064160401002507,0.1622953005178239
174,1.3139097744360904,0.16010777049932595
175,1.3214035087719298,0.157952199353346
176,1.3288972431077695,0.15582817623047446
177,1.3363909774436091,0.1537352905442295
178,1.3438847117794488,0.15167313232414534
179,1.3513784461152882,0.1496412925449339
180,1.358872180451128,0.1476393634329569
181,1.3663659147869676,0.1456669387512058
182,1.373859649122807,0.14372361406392148
183,1.3813533834586467,0.1418089869819369
184,1.3888471177944863,0.13992265738977666
185,1.396340852130326,0.1380642276554977
186,1.4038345864661654,0.13623330282420795
187,1.411328320802005,0.13442949079615796
188,1.4188220551378448,0.13265240249025656
189,1.4263157894736842,0.1309016519938173
190,1.4338095238095239,0.12917685669931084
191,1.4413032581453635,0.12747763742885249
192,1.448796992481203,0.12580361854712335
193,1.4562907268170426,0.12415442806338889
194,1.4637844611528823,0.12252969772324279
195,1.471278195488722,0.12092906309067569
196,1.4787719298245614,0.11935216362103708
197,1.486265664160401,0.11779864272542964
198,1.4937593984962407,0.11626814782704958
199,1.5012531328320802,0.11476033040995798
200,1.5087468671679198,0.11327484606074456
201,1.5162406015037595,0.11181135450352384
202,1.5237343358395992,0.11036951962867514
203,1.5312280701754386,0.10894900951572317
204,1.5387218045112783,0.10754949645072998
205,1.546215538847118,0.10617065693855302
206,1.5537092731829574,0.10481217171030308
207,1.561203007518797,0.10347372572631962
208,1.5686967418546367,0.10215500817496417
209,1.5761904761904764,0.10085571246751371
210,1.5836842105263158,0.09957553622942568
211,1.5911779448621555,0.09831418128822687
