,wavelength,flux
0,0.01,8.90692306972679e-19
1,0.0174937343358396,3.6357695143908985e-13
2,0.024987468671679197,3.3476005107170335e-09
3,0.0324812030075188,9.08323844126517e-07
4,0.0399749373433584,3.805845839415899e-05
5,0.047468671679198,0.0005252747315615948
6,0.054962406015037595,0.0035533569481646246
7,0.062456140350877196,0.014857670829811787
8,0.06994987468671679,0.044365162523848214
9,0.07744360902255638,0.10391969219634646
10,0.08493734335839599,0.20340935881940198
11,0.09243107769423559,0.34761142522413674
12,0.09992481203007518,0.5350666551646286
13,0.10741854636591479,0.7588707232193797
14,0.11491228070175438,1.0085387177855256
15,0.12240601503759399,1.272082005923432
16,0.1298997493734336,1.5377475248507642
17,0.1373934837092732,1.7952003812477357
18,0.1448872180451128,2.0361549240197756
19,0.1523809523809524,2.2545681059986515
20,0.159874686716792,2.446536827426462
21,0.16736842105263158,2.6100259819309066
22,0.1748621553884712,2.744522988580863
23,0.1823558897243108,2.8506826945218027
24,0.18984962406015038,2.9300001995091334
25,0.19734335839599,2.9845300358207805
26,0.2048370927318296,3.016657573464703
27,0.2123308270676692,3.028921047786617
28,0.21982456140350878,3.0238787116415886
29,0.2273182957393484,3.0040140386670657
30,0.234812030075188,2.971671714772522
31,0.24230576441102758,2.9290177128275348
32,0.2497994987468672,2.8780176415122116
33,0.2572932330827068,2.8204285485311544
34,0.2647869674185464,2.757800306170882
35,0.272280701754386,2.6914835485780237
36,0.27977443609022556,2.6226418419607955
37,0.2872681704260652,2.5522663512309154
38,0.2947619047619048,2.4811917311202767
39,0.3022556390977444,2.4101123329681924
40,0.309749373433584,2.339598097464883
41,0.3172431077694236,2.270109714782178
42,0.32473684210526316,2.202012790821051
43,0.33223057644110277,2.135590873585936
44,0.3397243107769424,2.0710572766100124
45,0.347218045112782,2.008565694623242
46,0.3547117794486216,1.948219646358095
47,0.3622055137844612,1.890080805262095
48,0.36969924812030075,1.8341762945837945
49,0.37719298245614036,1.7805050316124833
50,0.38468671679197997,1.7290432089018775
51,0.3921804511278196,1.679748999690811
52,0.3996741854636592,1.632566571643118
53,0.4071679197994988,1.5874294883478957
54,0.4146616541353384,1.5442635723978788
55,0.42215538847117795,1.5029892977657207
56,0.42964912280701756,1.4635237729583077
57,0.43714285714285717,1.4257823702785464
58,0.4446365914786968,1.3896800506173106
59,0.4521303258145364,1.3551324276340653
60,0.459624060150376,1.322056610020592
61,0.46711779448621554,1.29037185580582
62,0.47461152882205515,1.260000068357725
63,0.48210526315789476,1.2308661598623192
64,0.48959899749373437,1.2028983045919586
65,0.497092731829574,1.1760281011915077
66,0.5045864661654136,1.1501906604833283
67,0.5120802005012531,1.1253246328913629
68,0.5195739348370928,1.1013721874806721
69,0.5270676691729324,1.0782789527732033
70,0.534561403508772,1.055993927904387
71,0.5420551378446116,1.0344693713032904
72,0.5495488721804511,1.0136606728863968
73,0.5570426065162908,0.9935262147296736
74,0.5645363408521303,0.974027224305128
75,0.57203007518797,0.9551276236180174
76,0.5795238095238096,0.936793876943114
77,0.5870175438596491,0.9189948393180226
78,0.5945112781954888,0.9017016074956383
79,0.6020050125313283,0.8848873746748289
80,0.609498746867168,0.8685272900082492
81,0.6169924812030075,0.8525983236199152
82,0.6244862155388472,0.837079137645037
83,0.6319799498746868,0.8219499636238436
84,0.6394736842105263,0.8071924864338272
85,0.646967418546366,0.7927897348259739
86,0.6544611528822055,0.778725978535515
87,0.6619548872180452,0.764986631863031
88,0.6694486215538847,0.751558163563787
89,0.6769423558897244,0.7384280128393953
