,wavelength,flux
0,0.01,6.553137853543589e-50
1,0.0174937343358396,6.8245963682567134e-43
2,0.024987468671679197,6.536678336668068e-35
3,0.0324812030075188,5.376612511281677e-29
4,0.0399749373433584,7.661817824574484e-24
5,0.047468671679198,5.1973181343864297e-20
6,0.054962406015037595,4.088147871371331e-17
7,0.062456140350877196,7.409648336087044e-15
8,0.06994987468671679,4.735149395667811e-13
9,0.07744360902255638,1.4044789269087181e-11
10,0.08493734335839599,2.328684360957252e-10
11,0.09243107769423559,2.4598602804817767e-09
12,0.09992481203007518,1.8200807784193796e-08
13,0.10741854636591479,1.012150175758277e-07
14,0.11491228070175438,4.4623446208642185e-07
15,0.12240601503759399,1.6252561878658198e-06
16,0.1298997493734336,5.05016108536278e-06
17,0.1373934837092732,1.3733938670074512e-05
18,0.1448872180451128,3.3363835509178606e-05
19,0.1523809523809524,7.36115805046053e-05
20,0.159874686716792,0.00014951816040569414
21,0.16736842105263158,0.00028273436190262953
22,0.1748621553884712,0.000502391771705101
23,0.1823558897243108,0.0008454223866860609
24,0.18984962406015038,0.0013562239091750425
25,0.19734335839599,0.002085660739090163
26,0.2048370927318296,0.0030894770812664846
27,0.2123308270676692,0.004426263893515093
28,0.21982456140350878,0.006155158737216922
29,0.2273182957393484,0.008333466957424878
30,0.234812030075188,0.01101437874427921
31,0.24230576441102758,0.014244926585992464
32,0.2497994987468672,0.018064288852990606
33,0.2572932330827068,0.022502504241579884
34,0.2647869674185464,0.027579623438326734
35,0.272280701754386,0.03330529177710112
36,0.27977443609022556,0.03967873141013751
37,0.2872681704260652,0.046689073928073345
38,0.2947619047619048,0.054315983911519816
39,0.3022556390977444,0.06253050953979995
40,0.309749373433584,0.0712960968539389
41,0.3172431077694236,0.0805697082773458
42,0.32473684210526316,0.09030299234954817
43,0.33223057644110277,0.10044345931226613
44,0.3397243107769424,0.11093562539347507
45,0.347218045112782,0.1217220967569025
46,0.3547117794486216,0.13274457169809661
47,0.3622055137844612,0.14394474650557507
48,0.36969924812030075,0.1552651163226344
49,0.37719298245614036,0.16664966729261482
50,0.38468671679197997,0.17804446026576767
51,0.3921804511278196,0.18939810945268754
52,0.3996741854636592,0.2006621617181754
53,0.4071679197994988,0.21179138382465798
54,0.4146616541353384,0.2227439659639332
55,0.42215538847117795,0.23348165046478223
56,0.42964912280701756,0.24396979472911096
57,0.43714285714285717,0.25417737731773377
58,0.4446365914786968,0.2640769557544155
59,0.4521303258145364,0.2736445841075695
60,0.459624060150376,0.28285969779623304
61,0.46711779448621554,0.29170497239374454
62,0.47461152882205515,0.30016616250289097
63,0.48210526315789476,0.30823192607642563
64,0.48959899749373437,0.31589363887626365
65,0.497092731829574,0.32314520311727835
66,0.5045864661654136,0.3299828537369228
67,0.5120802005012531,0.3364049651756108
68,0.5195739348370928,0.34241186104784443
69,0.5270676691729324,0.34800562863134665
70,0.534561403508772,0.3531899396998208
71,0.5420551378446116,0.35796987887263343
72,0.5495488721804511,0.36235178034868987
73,0.5570426065162908,0.36634307362871926
74,0.5645363408521303,0.3699521386065048
75,0.57203007518797,0.3731881702215142
76,0.5795238095238096,0.37606105270918305
77,0.5870175438596491,0.37858124335721
78,0.5945112781954888,0.3807596655731977
79,0.6020050125313283,0.382607610987641
80,0.609498746867168,0.38413665025368676
81,0.6169924812030075,0.38535855215858783
82,0.6244862155388472,0.3862852106289431
83,0.6319799498746868,0.3869285791904883
84,0.6394736842105263,0.3873006124314713
85,0.646967418546366,0.38741321401483464
86,0.6544611528822055,0.3872781907870488
87,0.6619548872180452,0.3869072125392397
88,0.6694486215538847,0.3863117769881115
89,0.6769423558897244,0.3855031795591585
90,0.684436090225564,0.38449248757198395
91,0.6919298245614035,0.38329051844650375
92,0.6994235588972432,0.3819078215689017
93,0.7069172932330827,0.38035466347687386
94,0.7144110275689224,0.37864101604465866
95,0.7219047619047619,0.37677654736919997
96,0.7293984962406015,0.3747706150793544
97,0.7368922305764412,0.3726322618101078
98,0.7443859649122807,0.3703702126031321
99,0.7518796992481204,0.36799287401365605
100,0.7593734335839599,0.36550833472136446
101,0.7668671679197996,0.36292436745993384
102,0.7743609022556391,0.36024843209571983
103,0.7818546365914787,0.35748767970111145
104,0.7893483709273184,0.3546489574821058
105,0.7968421052631579,0.35173881443276667
106,0.8043358395989976,0.3487635076014266
107,0.8118295739348371,0.3457290088648194
108,0.8193233082706768,0.3426410121167893
109,0.8268170426065163,0.33950494078790305
110,0.8343107769423559,0.3363259556211695
